epoch,stage,train_gradient_norm_max,train_gradient_norm_mean,train_pressure,train_pure_vapor_pressure,train_teacher_forced_fugacity,train_temperature,train_total,train_vapor_composition,validation_pressure,validation_pure_vapor_pressure,validation_teacher_forced_fugacity,validation_temperature,validation_total,validation_vapor_composition
1,experimental,30.00865936279297,9.288402291221143,0.32669475952700716,0.6582245363501158,0.0,0.0,0.675744241605063,0.019937217835275307,0.06898415370178139,0.027607641823226437,0.0,0.0,0.09057019446667133,0.007782218976172182
2,experimental,11.693387031555176,3.3969081382655957,0.05483840533245649,0.0731568781915524,0.0,0.0,0.0971280260780261,0.005711181511444014,0.04300032780621928,0.0015113984555028943,0.0,0.0,0.04761955884460406,0.003863531393972872
3,experimental,16.648452758789062,2.8134985484863226,0.03698640741400283,0.04684726604039925,0.0,0.0,0.06422688396110299,0.0038168434166142434,0.024809173800980897,0.011509227936740422,0.0,0.0,0.03330588650436309,0.0027420989999642534
4,experimental,17.815427780151367,4.102909551428173,0.039226513330255466,0.05999387457968491,0.0,0.0,0.07322332135851571,0.003999870766214145,0.01976878353131048,0.010137384332248348,0.0,0.0,0.027701214302874616,0.002863738607690524
5,experimental,11.188838958740234,2.769293209728618,0.02760282558876643,0.037920513855860594,0.0,0.0,0.049928578329872755,0.0033654956425775906,0.04131828954276385,0.0016081364097414123,0.0,0.0,0.045189355871589405,0.0030669971182615036
6,experimental,8.145188331604004,2.936489660788192,0.029231224679315916,0.041687273582587135,0.0,0.0,0.053271836973958604,0.0031969755892148097,0.021653188566017653,0.013279997246497047,0.0,0.0,0.03152450010416168,0.0032313127080485986
7,experimental,6.993955135345459,2.050146765496864,0.02201822314453979,0.03580780157517346,0.0,0.0,0.04296825390869343,0.0030461298097624804,0.010277297518008204,0.02291056312565808,0.0,0.0,0.023834968296735693,0.0021023886713652704
8,experimental,7.530763149261475,2.2689233972325615,0.02323273990142665,0.034820934859777275,0.0,0.0,0.04354544062514347,0.0029022333894616935,0.013479257640813482,0.01903391308916376,0.0,0.0,0.02520218229343581,0.002205968453910575
9,experimental,6.619478225708008,2.2948062762734414,0.021263004815792106,0.037477882290413926,0.0,0.0,0.042785690538606265,0.0027837443763932515,0.01115496225511043,0.010732685568904495,0.0,0.0,0.018984120257316658,0.0024628152433285237
10,experimental,6.877446174621582,2.142011752047123,0.019834108475527842,0.030650032442444602,0.0,0.0,0.03791980833511581,0.002760683794341382,0.012901144897686366,0.006610341058505506,0.0,0.0,0.01874362272398648,0.002537307456734808
