epoch,stage,train_boundary,train_continuity,train_gradient_norm_max,train_gradient_norm_mean,train_pressure,train_pure_vapor_pressure,train_solver,train_temperature,train_total,train_vapor_composition,validation_boundary,validation_continuity,validation_pressure,validation_pure_vapor_pressure,validation_solver,validation_temperature,validation_total,validation_vapor_composition
1,experimental,0.0,0.0,43.00374984741211,17.653932493311775,0.7198260453146083,1.2195688669382336,0.0,0.0,1.374961736052634,0.045351253732805144,0.0,0.0,0.21067020323689423,0.2962836871600018,0.0,0.0,0.3810994649732579,0.02228742061214074
2,experimental,0.0,0.0,32.84630584716797,12.511161396966846,0.16046400005688727,0.2630908441405701,0.0,0.0,0.3051082576186503,0.013098834285290198,0.0,0.0,0.16971365429835614,0.2219191003361894,0.0,0.0,0.29409447796850896,0.013421279165956227
3,experimental,0.0,0.0,25.24697494506836,11.98649813969761,0.11668664957298874,0.19860838341747816,0.0,0.0,0.22617044041319054,0.010179599326344619,0.0,0.0,0.0991662002475568,0.18876824346501067,0.0,0.0,0.2033191221885841,0.009768797784481802
4,experimental,0.0,0.0,21.488555908203125,8.45031843563243,0.08298808997123047,0.17341948425601816,0.0,0.0,0.18019715724901708,0.010499325640572888,0.0,0.0,0.10149520837061898,0.1917545786783016,0.0,0.0,0.2098842283866925,0.012511731310118011
5,experimental,0.0,0.0,18.242746353149414,7.2888004381077875,0.07730286141099273,0.15587805129926402,0.0,0.0,0.16539048646967705,0.0101485997619198,0.0,0.0,0.11060114596975583,0.195080469756819,0.0,0.0,0.21980850003951088,0.011667118556069096
6,experimental,0.0,0.0,13.641825675964355,6.63005613855972,0.06505563926388531,0.1492203837401751,0.0,0.0,0.1493714515380294,0.009705621085524146,0.0,0.0,0.08490595887493155,0.18204363010948596,0.0,0.0,0.18510563596666857,0.00917786163220692
7,experimental,0.0,0.0,25.853185653686523,6.64649936652697,0.055989329300759415,0.13306443399965873,0.0,0.0,0.13194907586392618,0.009427529140515463,0.0,0.0,0.06586724300374532,0.14258480678890004,0.0,0.0,0.1483932362921411,0.011233587566159624
8,experimental,0.0,0.0,19.47150230407715,7.9608455586705995,0.058471723123136844,0.13656078318638612,0.0,0.0,0.13535069985074016,0.00859858544765754,0.0,0.0,0.06393645835322374,0.14354139071936048,0.0,0.0,0.14480783439048842,0.009100679910153817
9,experimental,0.0,0.0,26.978294372558594,9.378490417316156,0.05731182703210996,0.13426676280727193,0.0,0.0,0.13277799596109152,0.008332787114657349,0.0,0.0,0.058985983934149396,0.1214664782725233,0.0,0.0,0.12953433052288088,0.009815108115321764
10,experimental,0.0,0.0,11.09677791595459,5.54259580324635,0.04323282641301967,0.10754860455615506,0.0,0.0,0.10454758146331526,0.007540452262726918,0.0,0.0,0.05043621950226123,0.10537866075944634,0.0,0.0,0.1140486679013881,0.010923118119820037
11,experimental,0.0,0.0,18.044673919677734,6.7086991454907725,0.04072341820231558,0.10845496547001057,0.0,0.0,0.10192763572620667,0.006976734410884239,0.0,0.0,0.03737018385163233,0.09678812153096306,0.0,0.0,0.09577663045522221,0.010012385392218163
12,experimental,0.0,0.0,21.79593849182129,7.6135060349159875,0.04305993896735472,0.10671211172135958,0.0,0.0,0.10287190632232482,0.006455910776173995,0.0,0.0,0.030602447141232437,0.09627474077337281,0.0,0.0,0.08588187652093739,0.007142059257326846
13,experimental,0.0,0.0,17.432193756103516,7.176075333770492,0.030931509631554423,0.08955616947799343,0.0,0.0,0.08143970915862964,0.005730114467897668,0.0,0.0,0.04191472920375829,0.09447491924855962,0.0,0.0,0.09669076205132394,0.007538572174897573
14,experimental,0.0,0.0,19.939546585083008,7.256757186721279,0.03154444209369565,0.08274941047125121,0.0,0.0,0.07831308682273595,0.005393939643476245,0.0,0.0,0.04058697978710995,0.06811579945367142,0.0,0.0,0.08285950384409733,0.008214623432648081
15,experimental,0.0,0.0,21.50934600830078,8.389003960955051,0.02815549817021438,0.072969377503429,0.0,0.0,0.06910694190453291,0.0044667546362367255,0.0,0.0,0.04523378949841308,0.09087895204484796,0.0,0.0,0.09711037125833874,0.006437106334796831
16,experimental,0.0,0.0,22.895471572875977,8.612214910258198,0.026049804788333436,0.07081639651398303,0.0,0.0,0.06544091735343228,0.003982914161017302,0.0,0.0,0.06296058512766269,0.12181207227973298,0.0,0.0,0.12957742213370413,0.005710799621116349
17,experimental,0.0,0.0,21.099395751953125,7.644545712581311,0.022561242466664192,0.062219630182978006,0.0,0.0,0.05733671391566552,0.003665656179530911,0.0,0.0,0.036130349966567325,0.052118139622431225,0.0,0.0,0.06701778821938531,0.004828368687440313
18,experimental,0.0,0.0,28.54111099243164,11.448752710078187,0.024266261190405806,0.06253272382360733,0.0,0.0,0.058765735345471894,0.0032331120992677145,0.0,0.0,0.026363070798236566,0.044365373328744365,0.0,0.0,0.052882448359075206,0.004336691228672862
19,experimental,0.0,0.0,18.512378692626953,7.263250545439838,0.017851166239682345,0.050964168253845275,0.0,0.0,0.04607207026274177,0.0027388198632643922,0.0,0.0,0.025789671539011613,0.03391968292709669,0.0,0.0,0.04698450571373521,0.00423499262688796
20,experimental,0.0,0.0,26.90744400024414,8.568378002964984,0.01860146744761639,0.0478471640207228,0.0,0.0,0.04515732883242209,0.002632279129727597,0.0,0.0,0.02227011971675151,0.027110705756733203,0.0,0.0,0.03986657268091953,0.004041100600630294
