seed,selected_stage,sample_id,system_id,direction,component_count,chemical_family,component_i_family,component_j_family,x_i,x_j,pair_interaction,absolute_pair_interaction,composition_weighted_pair_contribution,mean_abs_log_gamma,excess_gibbs_rt,evaluation_partition
1,stage1,state_308fe6d2b47756af03880eae,2c_d66c7a74cea5d8732e08,isobaric,2,alcohol/polyol + water,alcohol/polyol,water,1.0,0.0,0.950596272945404,0.950596272945404,0.0,0.475298136472702,0.0,test
1,stage1,state_30ce95d4699edd7c33869266,2c_78e4041fdc9b73dd9ca1,isobaric,2,alcohol/polyol + ether/carbonyl,ether/carbonyl,alcohol/polyol,0.746,0.254,0.7841805815696716,0.7841805815696716,0.14858967331814768,0.24678441882133484,0.14858967065811157,test
1,stage1,state_31e80c18ae6004bf1c5f54a9,2c_e0b19b407556ad694f4a,isothermal,2,alcohol/polyol + carboxylic acid/ester,alcohol/polyol,carboxylic acid/ester,0.3946,0.6053999999999999,-0.19568803906440735,0.19568803906440735,-0.046748080030049086,0.06551957130432129,-0.0467480830848217,test
1,stage1,state_32ec6a6487fdb1eeaecff16e,2c_78e4041fdc9b73dd9ca1,isobaric,2,alcohol/polyol + ether/carbonyl,ether/carbonyl,alcohol/polyol,0.412,0.5880000000000001,0.8118610382080078,0.8118610382080078,0.19667820767211916,0.20714110136032104,0.19667820632457733,test
1,stage1,state_33312f9fb32b3eb84bc4248b,2c_78e4041fdc9b73dd9ca1,isobaric,2,alcohol/polyol + ether/carbonyl,ether/carbonyl,alcohol/polyol,0.702,0.29800000000000004,0.7873280048370361,0.7873280048370361,0.16470586929988862,0.23210366070270538,0.16470588743686676,test
1,stage1,state_33f4d962e368009633c4c722,2c_1490252da7453cbbebe4,isothermal,2,alcohol/polyol + alkane/cycloalkane,alcohol/polyol,alkane/cycloalkane,0.9567,0.043300000000000005,1.985686182975769,1.985686182975769,0.08225726855525138,0.9047180414199829,0.08225726336240768,test
1,stage1,state_347d21e8074d9b3dfe1e341b,2c_78e4041fdc9b73dd9ca1,isobaric,2,alcohol/polyol + ether/carbonyl,ether/carbonyl,alcohol/polyol,0.467,0.5329999999999999,0.8067278265953064,0.8067278265953064,0.20080343004566428,0.20179080963134766,0.20080342888832092,test
1,stage1,state_352c984fde42a57a3456fd64,2c_82cfa7a14fa3ab1984f1,isobaric,2,nitrogen-containing + water,nitrogen-containing,water,0.7792,0.2208,0.6319209933280945,0.6319209933280945,0.10872033863067627,0.21170789003372192,0.1087203398346901,test
1,stage1,state_36926e868e605b51d1123315,2c_78e4041fdc9b73dd9ca1,full_state,2,alcohol/polyol + ether/carbonyl,ether/carbonyl,alcohol/polyol,0.301,0.6990000000000001,0.824277937412262,0.824277937412262,0.17342725375360252,0.23411928117275238,0.1734272539615631,test
1,stage1,state_3bd419229c543a40c8784137,2c_b94de72ffbeb53d6294b,isobaric,2,aromatic/unsaturated hydrocarbon + sulfoxide/sulfone,aromatic/unsaturated hydrocarbon,sulfoxide/sulfone,0.0157,0.9843,0.5728787779808044,0.5728787779808044,0.00885298792431414,0.27644363045692444,0.008852987550199032,test
1,stage1,state_3dae76bf6880d8d9dc414a85,2c_8b8dfc345b3e095c6955,isothermal,2,alkane/cycloalkane + halogenated,halogenated,alkane/cycloalkane,0.0,1.0,1.8845317363739014,1.8845317363739014,0.0,0.9422658681869507,0.0,test
1,stage1,state_3e3578ced3e71733101a4475,2c_9f331b7867f625e21322,isobaric,2,alcohol/polyol + ether/carbonyl,ether/carbonyl,alcohol/polyol,0.1661,0.8339,0.16827131807804108,0.16827131807804108,0.02330739320133075,0.061538830399513245,0.02330739051103592,test
1,stage1,state_3e9f39a79e5a64a9041bf7bb,2c_e29e26bace624bda7d38,isobaric,2,alcohol/polyol + ether/carbonyl,ether/carbonyl,alcohol/polyol,0.0,1.0,0.991669774055481,0.991669774055481,0.0,0.4958348870277405,0.0,test
1,stage1,state_412d22f275a1508574945147,2c_21b807a1a6c6348c91ac,isobaric,2,alcohol/polyol + alkane/cycloalkane,alkane/cycloalkane,alcohol/polyol,0.8351,0.16490000000000005,2.2105205059051514,2.2105205059051514,0.3044063357219816,0.7521942257881165,0.3044063448905945,test
1,stage1,state_42061ad6de47249d51953841,2c_e29e26bace624bda7d38,isobaric,2,alcohol/polyol + ether/carbonyl,ether/carbonyl,alcohol/polyol,0.333,0.667,0.9378646612167358,0.9378646612167358,0.20831005776751044,0.2557297646999359,0.2083100527524948,test
1,stage1,state_42c4900a123d7a2d1d976c58,2c_78e4041fdc9b73dd9ca1,full_state,2,alcohol/polyol + ether/carbonyl,ether/carbonyl,alcohol/polyol,0.5,0.5,0.8043824434280396,0.8043824434280396,0.2010956108570099,0.20109564065933228,0.2010956108570099,test
1,stage1,state_444621094bfa84a4fd7cb521,2c_98afb8e6c65a310db5e0,isothermal,2,halogenated + halogenated,halogenated,halogenated,0.199,0.8009999999999999,1.0179983377456665,1.0179983377456665,0.16226791703832147,0.342093825340271,0.16226792335510254,test
1,stage1,state_444a18c01819be71f64035df,2c_ae99b15d6b25c7962c21,isothermal,2,nitrogen-containing + water,water,nitrogen-containing,0.274,0.726,-0.12483616173267365,0.12483616173267365,-0.024832908636510373,0.03318902850151062,-0.02483290806412697,test
1,stage1,state_456fa35c2707cd1eef361267,2c_26042ad21e725d8f2224,isobaric,2,halogenated + nitrogen-containing,halogenated,nitrogen-containing,0.9102,0.08979999999999999,0.4059658646583557,0.4059658646583557,0.033182009675080774,0.1665748506784439,0.03318201005458832,test
1,stage1,state_458c4d221907c2822e805539,2c_82cfa7a14fa3ab1984f1,isobaric,2,nitrogen-containing + water,nitrogen-containing,water,0.1228,0.8772,0.7622431516647339,0.7622431516647339,0.08210895425622941,0.28670796751976013,0.08210895210504532,test
1,stage1,state_47607fd30ae3459a884d2092,2c_dc191206ee879c89c4e5,isothermal,2,alcohol/polyol + ether/carbonyl,ether/carbonyl,alcohol/polyol,0.4855,0.5145,0.4492068588733673,0.4492068588733673,0.1122072689762637,0.11286069452762604,0.11220727115869522,test
1,stage1,state_4bf945a64c8cd022b5734a70,2c_78e4041fdc9b73dd9ca1,full_state,2,alcohol/polyol + ether/carbonyl,ether/carbonyl,alcohol/polyol,0.05,0.95,0.8547018766403198,0.8547018766403198,0.04059833914041519,0.38392966985702515,0.04059834033250809,test
1,stage1,state_4d6d83fb34139c42af26dda2,2c_303f5d258da9140f9795,isothermal,2,carboxylic acid/ester + water,water,carboxylic acid/ester,0.0181,0.9819,0.42461684346199036,0.42461684346199036,0.007546456142575444,0.20506291091442108,0.007546456065028906,test
1,stage1,state_4dcfdeec49401f7d31308607,2c_ae99b15d6b25c7962c21,isothermal,2,nitrogen-containing + water,water,nitrogen-containing,0.0,1.0,-0.23487995564937592,0.23487995564937592,-0.0,0.11743997782468796,0.0,test
1,stage1,state_4e15a65594d682faf8538c25,2c_e0b19b407556ad694f4a,isothermal,2,alcohol/polyol + carboxylic acid/ester,alcohol/polyol,carboxylic acid/ester,0.9866,0.013399999999999967,-0.09467384219169617,0.09467384219169617,-0.0012516298502647848,0.045355960726737976,-0.0012516297865658998,test
1,stage1,state_4ff0d5db592d18acfa0d91d7,2c_1490252da7453cbbebe4,isothermal,2,alcohol/polyol + alkane/cycloalkane,alcohol/polyol,alkane/cycloalkane,0.0066,0.9934,1.9601340293884277,1.9601340293884277,0.012851501155643461,0.96567302942276,0.012851500883698463,test
1,stage1,state_511be1860c8c284b3858d0b5,2c_ae99b15d6b25c7962c21,isothermal,2,nitrogen-containing + water,water,nitrogen-containing,0.742,0.258,0.1742628812789917,0.1742628812789917,0.03336018894052505,0.04017011076211929,0.03336018696427345,test
1,stage1,state_5229c2412cfcf00bf49ce5dc,2c_913ec9aa8f318623c900,isothermal,2,alkane/cycloalkane + nitrogen-containing,alkane/cycloalkane,nitrogen-containing,0.2054,0.7946,0.5232667922973633,0.5232667922973633,0.08540281271495818,0.18365542590618134,0.08540280908346176,test
1,stage1,state_5473c1cdb91f3da4f42dbd6c,2c_e29e26bace624bda7d38,isobaric,2,alcohol/polyol + ether/carbonyl,ether/carbonyl,alcohol/polyol,0.536,0.46399999999999997,0.91808021068573,0.91808021068573,0.2283302207183838,0.23124831914901733,0.22833022475242615,test
1,stage1,state_55fd631772ba38d52e517040,2c_1490252da7453cbbebe4,isothermal,2,alcohol/polyol + alkane/cycloalkane,alcohol/polyol,alkane/cycloalkane,0.1113,0.8887,1.9355106353759766,1.9355106353759766,0.19144582797460558,0.7623533010482788,0.19144582748413086,test
1,stage1,state_57a8ef94339927f2a99752d3,2c_079ccab2da1cc47051a9,isobaric,2,aromatic/unsaturated hydrocarbon + halogenated,halogenated,aromatic/unsaturated hydrocarbon,0.0,1.0,0.09376832842826843,0.09376832842826843,0.0,0.046884164214134216,0.0,test
1,stage1,state_5810a4e80b0ed24b837d8247,2c_b5e6a87ec43f38c5a3d1,full_state,2,alkane/cycloalkane + halogenated,alkane/cycloalkane,halogenated,0.032,0.968,1.3158432245254517,1.3158432245254517,0.04075955972290039,0.619868814945221,0.04075955972075462,test
1,stage1,state_5d35ec7256b54503987ec6f8,2c_1490252da7453cbbebe4,isothermal,2,alcohol/polyol + alkane/cycloalkane,alcohol/polyol,alkane/cycloalkane,0.2698,0.7302,1.896451711654663,1.896451711654663,0.3736160829515934,0.567071795463562,0.373616099357605,test
1,stage1,state_5f2cb664bcb6eaba52cd9343,2c_079ccab2da1cc47051a9,isobaric,2,aromatic/unsaturated hydrocarbon + halogenated,halogenated,aromatic/unsaturated hydrocarbon,0.8848,0.11519999999999997,0.11438603699207306,0.11438603699207306,0.011659249789123532,0.04558199644088745,0.011659249663352966,test
1,stage1,state_602f3d2f4f6499822f321b4e,2c_d66c7a74cea5d8732e08,isobaric,2,alcohol/polyol + water,alcohol/polyol,water,0.562,0.43799999999999994,1.2194167375564575,1.2194167375564575,0.30016674644994734,0.32491612434387207,0.3001667261123657,test
1,stage1,state_64b287935f6ea6de7faca444,2c_78e4041fdc9b73dd9ca1,isobaric,2,alcohol/polyol + ether/carbonyl,ether/carbonyl,alcohol/polyol,0.748,0.252,0.784001886844635,0.784001886844635,0.14778121966266633,0.24750438332557678,0.14778122305870056,test
1,stage1,state_650a2dc39e05e302676d1153,2c_78e4041fdc9b73dd9ca1,full_state,2,alcohol/polyol + ether/carbonyl,ether/carbonyl,alcohol/polyol,0.95,0.050000000000000044,0.7724263072013855,0.7724263072013855,0.03669024959206584,0.35061824321746826,0.03669025003910065,test
1,stage1,state_6580f89bb2282ffe4534b9c1,2c_079ccab2da1cc47051a9,isobaric,2,aromatic/unsaturated hydrocarbon + halogenated,halogenated,aromatic/unsaturated hydrocarbon,0.5716,0.4284,0.1247146874666214,0.1247146874666214,0.030539314538476466,0.031133458018302917,0.030539315193891525,test
1,stage1,state_65febfc8458dcfd2bc314031,2c_1490252da7453cbbebe4,isothermal,2,alcohol/polyol + alkane/cycloalkane,alcohol/polyol,alkane/cycloalkane,0.9958,0.0041999999999999815,1.965551495552063,1.965551495552063,0.00822064395293709,0.9739001393318176,0.008220644667744637,test
1,stage1,state_6689813ec352441137bcc44e,2c_78e4041fdc9b73dd9ca1,full_state,2,alcohol/polyol + ether/carbonyl,ether/carbonyl,alcohol/polyol,0.751,0.249,0.7845045924186707,0.7845045924186707,0.146701574277699,0.24882811307907104,0.14670157432556152,test
1,stage1,state_66fe721b2338241a1983a2d3,2c_e0b19b407556ad694f4a,isothermal,2,alcohol/polyol + carboxylic acid/ester,alcohol/polyol,carboxylic acid/ester,0.6199,0.3801,-0.07053214311599731,0.07053214311599731,-0.01661906498424232,0.015009982511401176,-0.016619063913822174,test
1,stage1,state_67acb66622557411949d9ca6,2c_1490252da7453cbbebe4,isothermal,2,alcohol/polyol + alkane/cycloalkane,alcohol/polyol,alkane/cycloalkane,0.9789,0.021100000000000008,1.9641587734222412,1.9641587734222412,0.04056928699169399,0.9384163022041321,0.04056928679347038,test
1,stage1,state_67f74edd442a633af50b59e5,2c_98afb8e6c65a310db5e0,isothermal,2,halogenated + halogenated,halogenated,halogenated,0.272,0.728,0.903805136680603,0.903805136680603,0.17896787794494629,0.26936110854148865,0.17896787822246552,test
1,stage1,state_680f389f70473ca5e7462826,2c_e0b19b407556ad694f4a,isothermal,2,alcohol/polyol + carboxylic acid/ester,alcohol/polyol,carboxylic acid/ester,0.1052,0.8948,-0.10106326639652252,0.10106326639652252,-0.009513384413173199,0.0525883212685585,-0.00951338466256857,test
1,stage1,state_6ba3b9bd115e89350f21ef80,2c_b5e6a87ec43f38c5a3d1,isothermal,2,alkane/cycloalkane + halogenated,alkane/cycloalkane,halogenated,0.766,0.23399999999999999,1.6060446500778198,1.6060446500778198,0.2878738672585487,0.4811322093009949,0.28787386417388916,test
1,stage1,state_6bccc9bf459253a762afb963,2c_dc191206ee879c89c4e5,isothermal,2,alcohol/polyol + ether/carbonyl,ether/carbonyl,alcohol/polyol,0.8951,0.1049,0.5152373313903809,0.5152373313903809,0.04837871931585789,0.20192968845367432,0.04837872087955475,test
1,stage1,state_6c59e2c0c63ee022eecb1490,2c_d66c7a74cea5d8732e08,isobaric,2,alcohol/polyol + water,alcohol/polyol,water,0.948,0.052000000000000046,0.9723852872848511,0.9723852872848511,0.04793470512199406,0.4478089213371277,0.04793470725417137,test
1,stage1,state_6d083aae5ad1056fc64f41f9,2c_5c8d62c2d26d3b612ba9,isobaric,2,alcohol/polyol + nitrogen-containing,alcohol/polyol,nitrogen-containing,0.31,0.69,1.0964914560317993,1.0964914560317993,0.23453952244520185,0.31060224771499634,0.23453952372074127,test
1,stage1,state_6d67c8f607d48b68387d9dfe,2c_303f5d258da9140f9795,isothermal,2,carboxylic acid/ester + water,water,carboxylic acid/ester,0.9486,0.0514,0.7238307595252991,0.7238307595252991,0.035292569126164915,0.3143998086452484,0.03529256582260132,test
1,stage1,state_6dc5ee647142445c823a237e,2c_079ccab2da1cc47051a9,isobaric,2,aromatic/unsaturated hydrocarbon + halogenated,halogenated,aromatic/unsaturated hydrocarbon,0.6402,0.3598,0.12731783092021942,0.12731783092021942,0.02932689335277379,0.0331285186111927,0.029326895251870155,test
1,stage1,state_6ef8d53881677f5dc131ec21,2c_d66c7a74cea5d8732e08,isobaric,2,alcohol/polyol + water,alcohol/polyol,water,0.031,0.969,2.181304693222046,2.181304693222046,0.06552421167969703,0.9927693009376526,0.06552421301603317,test
1,stage1,state_6f0f360e979c816d33525c0f,2c_98afb8e6c65a310db5e0,isothermal,2,halogenated + halogenated,halogenated,halogenated,0.673,0.32699999999999996,0.8778135776519775,0.8778135776519775,0.19318131184744833,0.2484678328037262,0.19318130612373352,test
1,stage1,state_713d11f4d2113e1f9e3b8a04,2c_f98cab4acf014d5210d4,isobaric,2,alcohol/polyol + alcohol/polyol,alcohol/polyol,alcohol/polyol,0.611,0.389,0.29601991176605225,0.29601991176605225,0.07035771660864354,0.07282985746860504,0.07035771757364273,test
1,stage1,state_715946a238b2de2450efa906,2c_78e4041fdc9b73dd9ca1,isobaric,2,alcohol/polyol + ether/carbonyl,ether/carbonyl,alcohol/polyol,0.901,0.09899999999999998,0.7743066549301147,0.7743066549301147,0.0690673793131113,0.3200959265232086,0.06906738132238388,test
1,stage1,state_73002753a7b4d95ef1c5537d,2c_913ec9aa8f318623c900,isothermal,2,alkane/cycloalkane + nitrogen-containing,alkane/cycloalkane,nitrogen-containing,0.7111,0.28890000000000005,0.6382039785385132,0.6382039785385132,0.13111057671618104,0.17540740966796875,0.1311105638742447,test
1,stage1,state_745e1ba61ea9f12d894b5ddb,2c_d66c7a74cea5d8732e08,isobaric,2,alcohol/polyol + water,alcohol/polyol,water,0.246,0.754,1.7080544233322144,1.7080544233322144,0.3168167666573525,0.44087761640548706,0.3168167769908905,test
1,stage1,state_77fbfa04ea8e0da9ed0d1553,2c_a160651817afdffd3182,isothermal,2,alcohol/polyol + ether/carbonyl,alcohol/polyol,ether/carbonyl,0.2748,0.7252000000000001,0.7632269263267517,0.7632269263267517,0.15209964748394966,0.22465713322162628,0.1520996391773224,test
1,stage1,state_7a3bf3b2824db3ef4977a091,2c_d498cbbd8f767d43f3e7,isothermal,2,ether/carbonyl + halogenated,halogenated,ether/carbonyl,0.5584,0.4416,0.13869591057300568,0.13869591057300568,0.034200946918487546,0.0362936407327652,0.034200944006443024,test
1,stage1,state_7acbf45cc3fb2cffe42e2e30,2c_079ccab2da1cc47051a9,isobaric,2,aromatic/unsaturated hydrocarbon + halogenated,halogenated,aromatic/unsaturated hydrocarbon,0.4868,0.5132,0.12131194770336151,0.12131194770336151,0.030306849532072546,0.0304853692650795,0.030306847766041756,test
1,stage1,state_7d6600e527de0a75ef6cae3d,2c_d66c7a74cea5d8732e08,isobaric,2,alcohol/polyol + water,alcohol/polyol,water,0.865,0.135,1.0104199647903442,1.0104199647903442,0.11799179138839246,0.40797197818756104,0.11799179762601852,test
1,stage1,state_7e5fcf9c6d8fcce14db0729d,2c_f98cab4acf014d5210d4,isobaric,2,alcohol/polyol + alcohol/polyol,alcohol/polyol,alcohol/polyol,0.557,0.44299999999999995,0.28626304864883423,0.28626304864883423,0.07063569351714849,0.06997177004814148,0.07063569128513336,test
1,stage1,state_7e6d2a832af9f6d0f455a0b6,2c_8b8dfc345b3e095c6955,isothermal,2,alkane/cycloalkane + halogenated,halogenated,alkane/cycloalkane,0.608,0.392,1.7148826122283936,1.7148826122283936,0.4087182622680664,0.4501945376396179,0.4087182283401489,test
1,stage1,state_7f80c081e1f2aebdf06fd098,2c_98afb8e6c65a310db5e0,isothermal,2,halogenated + halogenated,halogenated,halogenated,0.673,0.32699999999999996,0.9374446272850037,0.9374446272850037,0.20630437657123804,0.2654920220375061,0.2063043713569641,test
1,stage1,state_809fb7ca7e244bff2bba2509,2c_aa40a1fa420da0f1d552,full_state,2,carboxylic acid/ester + water,carboxylic acid/ester,water,0.96,0.040000000000000036,0.18577232956886292,0.18577232956886292,0.007133657455444342,0.08771549165248871,0.0071336571127176285,test
1,stage1,state_84f3eed677f0babf5b5e671d,2c_3e7cc7d2a95d27d26296,isothermal,2,alcohol/polyol + alcohol/polyol,alcohol/polyol,alcohol/polyol,0.2526,0.7474000000000001,0.17223306000232697,0.17223306000232697,0.03251643743295372,0.052606984972953796,0.03251643851399422,test
1,stage1,state_85a9c371dd83a0d5b89d2c63,2c_8b8dfc345b3e095c6955,isothermal,2,alkane/cycloalkane + halogenated,halogenated,alkane/cycloalkane,0.088,0.912,1.8079322576522827,1.8079322576522827,0.14509741127014159,0.7417539358139038,0.14509740471839905,test
1,stage1,state_894e256fc8915a6336ac26f2,2c_ae99b15d6b25c7962c21,isothermal,2,nitrogen-containing + water,water,nitrogen-containing,1.0,0.0,0.20345492660999298,0.20345492660999298,0.0,0.10172746330499649,0.0,test
1,stage1,state_89e4b9e218f31e7288dfbc60,2c_82cfa7a14fa3ab1984f1,isobaric,2,nitrogen-containing + water,nitrogen-containing,water,0.4897,0.5103,0.6723425388336182,0.6723425388336182,0.16801430588845967,0.16768187284469604,0.1680142879486084,test
1,stage1,state_8a8ab35c6acfaf224068463b,2c_7b12ee2d0e35e39326bc,isobaric,2,alcohol/polyol + alcohol/polyol,alcohol/polyol,alcohol/polyol,0.468,0.532,0.2547162175178528,0.2547162175178528,0.06341822497272492,0.06610790640115738,0.06341822445392609,test
1,stage1,state_8abf7000f88463f69f54596f,2c_78e4041fdc9b73dd9ca1,isobaric,2,alcohol/polyol + ether/carbonyl,ether/carbonyl,alcohol/polyol,0.401,0.599,0.813066840171814,0.813066840171814,0.19529784194242955,0.20885413885116577,0.19529782235622406,test
1,stage1,state_8da4af7a0d92321cd134f88c,2c_079ccab2da1cc47051a9,isobaric,2,aromatic/unsaturated hydrocarbon + halogenated,halogenated,aromatic/unsaturated hydrocarbon,0.4353,0.5647,0.11914534866809845,0.11914534866809845,0.029287584014418572,0.03096352517604828,0.029287584125995636,test
1,stage1,state_8e3e60b2f0942230e8a9959e,2c_21b807a1a6c6348c91ac,isobaric,2,alcohol/polyol + alkane/cycloalkane,alkane/cycloalkane,alcohol/polyol,0.6521,0.3479,2.057748794555664,2.057748794555664,0.46683239434865953,0.541006326675415,0.4668324291706085,test
1,stage1,state_8f9adc0bc6f42c5c12ef40aa,2c_ea9da779580d9b792700,isothermal,2,alcohol/polyol + ether/carbonyl,ether/carbonyl,alcohol/polyol,0.037,0.963,1.4544055461883545,1.4544055461883545,0.05182192401623725,0.6672912240028381,0.05182192474603653,test
1,stage1,state_936369df1f5fd857c5e337b6,2c_b5e6a87ec43f38c5a3d1,full_state,2,alkane/cycloalkane + halogenated,alkane/cycloalkane,halogenated,0.0,1.0,1.2912267446517944,1.2912267446517944,0.0,0.6456133723258972,0.0,test
1,stage1,state_96d09976de30d36423b95fb9,2c_5c8d62c2d26d3b612ba9,isobaric,2,alcohol/polyol + nitrogen-containing,alcohol/polyol,nitrogen-containing,0.184,0.8160000000000001,1.1078829765319824,1.1078829765319824,0.16634198162841796,0.3824918270111084,0.16634197533130646,test
1,stage1,state_98e23ef4d748249c3a110550,2c_d66c7a74cea5d8732e08,isobaric,2,alcohol/polyol + water,alcohol/polyol,water,0.004,0.996,2.242626190185547,2.242626190185547,0.008934622741699217,1.1078283786773682,0.008934622630476952,test
1,stage1,state_9ae701b33a1bb1ec6929d7f9,2c_78e4041fdc9b73dd9ca1,isobaric,2,alcohol/polyol + ether/carbonyl,ether/carbonyl,alcohol/polyol,0.949,0.051000000000000045,0.771708607673645,0.771708607673645,0.037349924902796774,0.3496236801147461,0.03734992444515228,test
1,stage1,state_9b49161999ff2e90e6a0a683,2c_78e4041fdc9b73dd9ca1,isobaric,2,alcohol/polyol + ether/carbonyl,ether/carbonyl,alcohol/polyol,0.102,0.898,0.8471361398696899,0.8471361398696899,0.07759428186750411,0.3413067162036896,0.07759428024291992,test
1,stage1,state_9c023d5ae6fdd440979e7e0e,2c_e0b19b407556ad694f4a,isothermal,2,alcohol/polyol + carboxylic acid/ester,alcohol/polyol,carboxylic acid/ester,0.1521,0.8479,-0.04049306735396385,0.04049306735396385,-0.0052222123222136875,0.026165472343564034,-0.005222212057560682,test
1,stage1,state_a301c0d580b57d563acc681a,2c_1490252da7453cbbebe4,isothermal,2,alcohol/polyol + alkane/cycloalkane,alcohol/polyol,alkane/cycloalkane,0.1585,0.8415,1.9091707468032837,1.9091707468032837,0.2546408985744417,0.6851178407669067,0.2546408772468567,test
1,stage1,state_a373e236247f06ae24f4e880,2c_82cfa7a14fa3ab1984f1,isobaric,2,nitrogen-containing + water,nitrogen-containing,water,0.042,0.958,0.7896357774734497,0.7896357774734497,0.031771785142421724,0.3571332097053528,0.031771786510944366,test
1,stage1,state_a421e48d74a4df5a7e2d5d32,2c_d498cbbd8f767d43f3e7,isothermal,2,ether/carbonyl + halogenated,halogenated,ether/carbonyl,0.9741,0.025900000000000034,0.027678806334733963,0.027678806334733963,0.0006983138639922076,0.019443301483988762,0.0006983139319345355,test
1,stage1,state_a58834ccce1affdcfe7b9a96,2c_78e4041fdc9b73dd9ca1,isobaric,2,alcohol/polyol + ether/carbonyl,ether/carbonyl,alcohol/polyol,0.214,0.786,0.8332738280296326,0.8332738280296326,0.14015999096989631,0.270797997713089,0.1401599943637848,test
1,stage1,state_a65669121a960e72765f678e,2c_34804c7fdf5c7dc9c9e5,isobaric,2,ether/carbonyl + halogenated,ether/carbonyl,halogenated,0.4705,0.5295000000000001,0.14857275784015656,0.14857275784015656,0.03701389401752874,0.03729867935180664,0.03701389208436012,test
1,stage1,state_a72a2d0d16b9c67ede5bed52,2c_079ccab2da1cc47051a9,isobaric,2,aromatic/unsaturated hydrocarbon + halogenated,halogenated,aromatic/unsaturated hydrocarbon,0.8848,0.11519999999999997,0.13562443852424622,0.13562443852424622,0.013824057969360348,0.052737362682819366,0.013824057765305042,test
1,stage1,state_a8476d14bb808379d0347255,2c_e0b19b407556ad694f4a,isothermal,2,alcohol/polyol + carboxylic acid/ester,alcohol/polyol,carboxylic acid/ester,0.63,0.37,-0.2248234897851944,0.2248234897851944,-0.052406355468928814,0.047915324568748474,-0.05240635573863983,test
1,stage1,state_a9391108de58292bdd827e06,2c_7b12ee2d0e35e39326bc,isobaric,2,alcohol/polyol + alcohol/polyol,alcohol/polyol,alcohol/polyol,0.926,0.07399999999999995,0.3752002418041229,0.3752002418041229,0.025710221369385704,0.15413127839565277,0.025710223242640495,test
1,stage1,state_a9b84faef810f455a03fbfe5,2c_1490252da7453cbbebe4,isothermal,2,alcohol/polyol + alkane/cycloalkane,alcohol/polyol,alkane/cycloalkane,0.986,0.014000000000000012,1.9903393983840942,1.9903393983840942,0.02747464505529406,0.9655784964561462,0.027474647387862206,test
1,stage1,state_aa61b7954b0f79b4c2493e75,2c_d498cbbd8f767d43f3e7,isothermal,2,ether/carbonyl + halogenated,halogenated,ether/carbonyl,0.1353,0.8647,0.1390165239572525,0.1390165239572525,0.016264086692367643,0.05508144199848175,0.016264086589217186,test
1,stage1,state_aaa17a9325086c11a1f88204,2c_21b807a1a6c6348c91ac,isobaric,2,alcohol/polyol + alkane/cycloalkane,alkane/cycloalkane,alcohol/polyol,0.2518,0.7482,1.9492968320846558,1.9492968320846558,0.36724120744301325,0.6104087829589844,0.367241233587265,test
1,stage1,state_abcec9e26371b196cf885f10,2c_b5e6a87ec43f38c5a3d1,full_state,2,alkane/cycloalkane + halogenated,alkane/cycloalkane,halogenated,0.125,0.875,1.335253119468689,1.335253119468689,0.14604330994188786,0.530168354511261,0.1460433155298233,test
1,stage1,state_af2ba64b845e2cf7ab209005,2c_a1a215858c9235f0cf6a,isobaric,2,alcohol/polyol + nitrogen-containing,alcohol/polyol,nitrogen-containing,0.092,0.908,0.3626025319099426,0.3626025319099426,0.030290365105628967,0.146556094288826,0.03029036521911621,test
1,stage1,state_afe7155b03198b6629f07746,2c_3cf279eea352998261d1,isothermal,2,alcohol/polyol + ether/carbonyl,alcohol/polyol,ether/carbonyl,0.0791,0.9209,0.8290213346481323,0.8290213346481323,0.06038855859382749,0.35413381457328796,0.06038855388760567,test
1,stage1,state_b1ebd7e8143309dfc175766e,2c_b5e6a87ec43f38c5a3d1,isothermal,2,alkane/cycloalkane + halogenated,alkane/cycloalkane,halogenated,0.022,0.978,1.2772183418273926,1.2772183418273926,0.027480629842758175,0.6128849983215332,0.027480628341436386,test
1,stage1,state_b72e92f64f2b5ef317b34c41,2c_d498cbbd8f767d43f3e7,isothermal,2,ether/carbonyl + halogenated,halogenated,ether/carbonyl,0.9744,0.025599999999999956,0.10428498685359955,0.10428498685359955,0.002601351454467769,0.051261354237794876,0.0026013513561338186,test
1,stage1,state_b7ced2e6b786313ccf38b27c,2c_ea9da779580d9b792700,isothermal,2,alcohol/polyol + ether/carbonyl,ether/carbonyl,alcohol/polyol,0.546,0.45399999999999996,1.2379804849624634,1.2379804849624634,0.30687555453443527,0.31554168462753296,0.3068755567073822,test
1,stage1,state_b7f3bdbd3f96bcf0fc725a04,2c_7b12ee2d0e35e39326bc,isobaric,2,alcohol/polyol + alcohol/polyol,alcohol/polyol,alcohol/polyol,0.0,1.0,0.1202789694070816,0.1202789694070816,0.0,0.0601394847035408,0.0,test
1,stage1,state_bb2c956b6ca42099af5dc7d2,2c_8b8dfc345b3e095c6955,isothermal,2,alkane/cycloalkane + halogenated,halogenated,alkane/cycloalkane,0.271,0.729,1.7495980262756348,1.7495980262756348,0.34564883647298816,0.5142294764518738,0.34564879536628723,test
1,stage1,state_bbc66854f770cab3265c0d44,2c_ae99b15d6b25c7962c21,isothermal,2,nitrogen-containing + water,water,nitrogen-containing,0.352,0.648,0.04285566136240959,0.04285566136240959,0.009775204934120178,0.031173735857009888,0.009775204584002495,test
