seed,selected_stage,sample_id,system_id,direction,component_count,chemical_family,evaluation_partition,explanation_mode,output,view,shapley_value,absolute_shapley_value,empty_value,full_value,additivity_error
0,stage2,state_5f81c15d2c6cc5867046a160,2c_fd67fdd685d7933bea7b,isobaric,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,ge_rt,functional_groups,0.05058303847908974,0.05058303847908974,0.010408769361674786,0.20447583496570587,4.6566128730773926e-09
0,stage2,state_5f81c15d2c6cc5867046a160,2c_fd67fdd685d7933bea7b,isobaric,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,rdkit_2d,0.40753936767578125,0.40753936767578125,0.039805322885513306,0.7698276042938232,2.9802322387695312e-08
0,stage2,state_5f81c15d2c6cc5867046a160,2c_fd67fdd685d7933bea7b,isobaric,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,unimol_v2,0.12432650476694107,0.12432650476694107,0.039805322885513306,0.7698276042938232,2.9802322387695312e-08
0,stage2,state_5f81c15d2c6cc5867046a160,2c_fd67fdd685d7933bea7b,isobaric,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,functional_groups,0.1981564164161682,0.1981564164161682,0.039805322885513306,0.7698276042938232,2.9802322387695312e-08
0,stage2,state_5f81c15d2c6cc5867046a160,2c_fd67fdd685d7933bea7b,isobaric,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,rdkit_2d,0.5683777332305908,0.5683777332305908,0.07675337791442871,0.8383419513702393,0.0
0,stage2,state_5f81c15d2c6cc5867046a160,2c_fd67fdd685d7933bea7b,isobaric,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,unimol_v2,0.007287700194865465,0.007287700194865465,0.07675337791442871,0.8383419513702393,0.0
0,stage2,state_5f81c15d2c6cc5867046a160,2c_fd67fdd685d7933bea7b,isobaric,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,functional_groups,0.18592318892478943,0.18592318892478943,0.07675337791442871,0.8383419513702393,0.0
0,stage2,state_5f81c15d2c6cc5867046a160,2c_fd67fdd685d7933bea7b,isobaric,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,rdkit_2d,1.0535058975219727,1.0535058975219727,0.10075180232524872,1.9792261123657227,7.450580596923828e-08
0,stage2,state_5f81c15d2c6cc5867046a160,2c_fd67fdd685d7933bea7b,isobaric,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,unimol_v2,0.33534935116767883,0.33534935116767883,0.10075180232524872,1.9792261123657227,7.450580596923828e-08
0,stage2,state_5f81c15d2c6cc5867046a160,2c_fd67fdd685d7933bea7b,isobaric,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,functional_groups,0.48961907625198364,0.48961907625198364,0.10075180232524872,1.9792261123657227,7.450580596923828e-08
0,stage2,state_601b74fa70d4e4dd4d3bdb99,2c_fd67fdd685d7933bea7b,isobaric,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,ge_rt,rdkit_2d,0.0678550973534584,0.0678550973534584,0.009193572215735912,0.1285390704870224,2.7939677238464355e-09
0,stage2,state_601b74fa70d4e4dd4d3bdb99,2c_fd67fdd685d7933bea7b,isobaric,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,ge_rt,unimol_v2,0.013786506839096546,0.013786506839096546,0.009193572215735912,0.1285390704870224,2.7939677238464355e-09
0,stage2,state_601b74fa70d4e4dd4d3bdb99,2c_fd67fdd685d7933bea7b,isobaric,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,ge_rt,functional_groups,0.03770389407873154,0.03770389407873154,0.009193572215735912,0.1285390704870224,2.7939677238464355e-09
0,stage2,state_601b74fa70d4e4dd4d3bdb99,2c_fd67fdd685d7933bea7b,isobaric,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,rdkit_2d,0.4796690344810486,0.4796690344810486,0.06655219197273254,0.9080000519752502,2.9802322387695312e-08
0,stage2,state_601b74fa70d4e4dd4d3bdb99,2c_fd67fdd685d7933bea7b,isobaric,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,unimol_v2,0.1010890081524849,0.1010890081524849,0.06655219197273254,0.9080000519752502,2.9802322387695312e-08
0,stage2,state_601b74fa70d4e4dd4d3bdb99,2c_fd67fdd685d7933bea7b,isobaric,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,functional_groups,0.26068979501724243,0.26068979501724243,0.06655219197273254,0.9080000519752502,2.9802322387695312e-08
0,stage2,state_601b74fa70d4e4dd4d3bdb99,2c_fd67fdd685d7933bea7b,isobaric,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,rdkit_2d,1.1419758796691895,1.1419758796691895,0.13179826736450195,2.3757715225219727,0.0
0,stage2,state_601b74fa70d4e4dd4d3bdb99,2c_fd67fdd685d7933bea7b,isobaric,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,unimol_v2,0.41594964265823364,0.41594964265823364,0.13179826736450195,2.3757715225219727,0.0
0,stage2,state_601b74fa70d4e4dd4d3bdb99,2c_fd67fdd685d7933bea7b,isobaric,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,functional_groups,0.6860477328300476,0.6860477328300476,0.13179826736450195,2.3757715225219727,0.0
0,stage2,state_601b74fa70d4e4dd4d3bdb99,2c_fd67fdd685d7933bea7b,isobaric,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,rdkit_2d,1.1197034120559692,1.1197034120559692,0.15170671045780182,2.1210732460021973,1.4901161193847656e-08
0,stage2,state_601b74fa70d4e4dd4d3bdb99,2c_fd67fdd685d7933bea7b,isobaric,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,unimol_v2,0.22749654948711395,0.22749654948711395,0.15170671045780182,2.1210732460021973,1.4901161193847656e-08
0,stage2,state_601b74fa70d4e4dd4d3bdb99,2c_fd67fdd685d7933bea7b,isobaric,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,functional_groups,0.622166633605957,0.622166633605957,0.15170671045780182,2.1210732460021973,1.4901161193847656e-08
0,stage2,state_60fddecc9e4cd2ea5b71bb0d,2c_98afb8e6c65a310db5e0,isothermal,2,halogenated + halogenated,test,teacher_forced_observed_T_P_x,ge_rt,rdkit_2d,0.06108952313661575,0.06108952313661575,0.030930770561099052,0.19722750782966614,1.30385160446167e-08
0,stage2,state_60fddecc9e4cd2ea5b71bb0d,2c_98afb8e6c65a310db5e0,isothermal,2,halogenated + halogenated,test,teacher_forced_observed_T_P_x,ge_rt,unimol_v2,0.007341442629694939,0.007341442629694939,0.030930770561099052,0.19722750782966614,1.30385160446167e-08
0,stage2,state_60fddecc9e4cd2ea5b71bb0d,2c_98afb8e6c65a310db5e0,isothermal,2,halogenated + halogenated,test,teacher_forced_observed_T_P_x,ge_rt,functional_groups,0.09786577522754669,0.09786577522754669,0.030930770561099052,0.19722750782966614,1.30385160446167e-08
0,stage2,state_60fddecc9e4cd2ea5b71bb0d,2c_98afb8e6c65a310db5e0,isothermal,2,halogenated + halogenated,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,rdkit_2d,0.12490655481815338,0.12490655481815338,0.06304279714822769,0.4043366312980652,7.450580596923828e-09
0,stage2,state_60fddecc9e4cd2ea5b71bb0d,2c_98afb8e6c65a310db5e0,isothermal,2,halogenated + halogenated,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,unimol_v2,0.01466439664363861,0.01466439664363861,0.06304279714822769,0.4043366312980652,7.450580596923828e-09
0,stage2,state_60fddecc9e4cd2ea5b71bb0d,2c_98afb8e6c65a310db5e0,isothermal,2,halogenated + halogenated,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,functional_groups,0.2017228901386261,0.2017228901386261,0.06304279714822769,0.4043366312980652,7.450580596923828e-09
0,stage2,state_60fddecc9e4cd2ea5b71bb0d,2c_98afb8e6c65a310db5e0,isothermal,2,halogenated + halogenated,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,rdkit_2d,0.14342385530471802,0.14342385530471802,0.10959738492965698,0.5447378158569336,0.0
0,stage2,state_60fddecc9e4cd2ea5b71bb0d,2c_98afb8e6c65a310db5e0,isothermal,2,halogenated + halogenated,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,unimol_v2,-0.03758758679032326,0.03758758679032326,0.10959738492965698,0.5447378158569336,0.0
0,stage2,state_60fddecc9e4cd2ea5b71bb0d,2c_98afb8e6c65a310db5e0,isothermal,2,halogenated + halogenated,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,functional_groups,0.32930415868759155,0.32930415868759155,0.10959738492965698,0.5447378158569336,0.0
0,stage2,state_60fddecc9e4cd2ea5b71bb0d,2c_98afb8e6c65a310db5e0,isothermal,2,halogenated + halogenated,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,rdkit_2d,0.3721544146537781,0.3721544146537781,0.18842877447605133,1.2015005350112915,1.4901161193847656e-08
0,stage2,state_60fddecc9e4cd2ea5b71bb0d,2c_98afb8e6c65a310db5e0,isothermal,2,halogenated + halogenated,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,unimol_v2,0.04472372680902481,0.04472372680902481,0.18842877447605133,1.2015005350112915,1.4901161193847656e-08
0,stage2,state_60fddecc9e4cd2ea5b71bb0d,2c_98afb8e6c65a310db5e0,isothermal,2,halogenated + halogenated,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,functional_groups,0.5961936116218567,0.5961936116218567,0.18842877447605133,1.2015005350112915,1.4901161193847656e-08
0,stage2,state_6163a0d0cb87e24d278213b7,2c_fd67fdd685d7933bea7b,isobaric,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,ge_rt,rdkit_2d,0.02238282933831215,0.02238282933831215,0.0029854183085262775,0.042421042919158936,4.190951585769653e-09
0,stage2,state_6163a0d0cb87e24d278213b7,2c_fd67fdd685d7933bea7b,isobaric,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,ge_rt,unimol_v2,0.0044233533553779125,0.0044233533553779125,0.0029854183085262775,0.042421042919158936,4.190951585769653e-09
0,stage2,state_6163a0d0cb87e24d278213b7,2c_fd67fdd685d7933bea7b,isobaric,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,ge_rt,functional_groups,0.012629445642232895,0.012629445642232895,0.0029854183085262775,0.042421042919158936,4.190951585769653e-09
0,stage2,state_6163a0d0cb87e24d278213b7,2c_fd67fdd685d7933bea7b,isobaric,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,rdkit_2d,0.5436798334121704,0.5436798334121704,0.07313469052314758,1.0300912857055664,2.9802322387695312e-08
0,stage2,state_6163a0d0cb87e24d278213b7,2c_fd67fdd685d7933bea7b,isobaric,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,unimol_v2,0.10873690247535706,0.10873690247535706,0.07313469052314758,1.0300912857055664,2.9802322387695312e-08
0,stage2,state_6163a0d0cb87e24d278213b7,2c_fd67fdd685d7933bea7b,isobaric,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,functional_groups,0.30453988909721375,0.30453988909721375,0.07313469052314758,1.0300912857055664,2.9802322387695312e-08
0,stage2,state_6163a0d0cb87e24d278213b7,2c_fd67fdd685d7933bea7b,isobaric,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,rdkit_2d,1.2786870002746582,1.2786870002746582,0.14614439010620117,2.6272270679473877,2.384185791015625e-07
0,stage2,state_6163a0d0cb87e24d278213b7,2c_fd67fdd685d7933bea7b,isobaric,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,unimol_v2,0.42646849155426025,0.42646849155426025,0.14614439010620117,2.6272270679473877,2.384185791015625e-07
0,stage2,state_6163a0d0cb87e24d278213b7,2c_fd67fdd685d7933bea7b,isobaric,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,functional_groups,0.7759273052215576,0.7759273052215576,0.14614439010620117,2.6272270679473877,2.384185791015625e-07
0,stage2,state_6163a0d0cb87e24d278213b7,2c_fd67fdd685d7933bea7b,isobaric,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,rdkit_2d,1.1419810056686401,1.1419810056686401,0.15231725573539734,2.1643388271331787,2.9802322387695312e-08
0,stage2,state_6163a0d0cb87e24d278213b7,2c_fd67fdd685d7933bea7b,isobaric,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,unimol_v2,0.22568121552467346,0.22568121552467346,0.15231725573539734,2.1643388271331787,2.9802322387695312e-08
0,stage2,state_6163a0d0cb87e24d278213b7,2c_fd67fdd685d7933bea7b,isobaric,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,functional_groups,0.6443594098091125,0.6443594098091125,0.15231725573539734,2.1643388271331787,2.9802322387695312e-08
0,stage2,state_6246a303a4069ddf4b47cfc3,2c_ecb2aa3282976dc883b8,isothermal,2,alkane/cycloalkane + ether/carbonyl,test,teacher_forced_observed_T_P_x,ge_rt,rdkit_2d,0.014107444323599339,0.014107444323599339,0.02620559185743332,0.08049726486206055,3.725290298461914e-09
0,stage2,state_6246a303a4069ddf4b47cfc3,2c_ecb2aa3282976dc883b8,isothermal,2,alkane/cycloalkane + ether/carbonyl,test,teacher_forced_observed_T_P_x,ge_rt,unimol_v2,0.01650565303862095,0.01650565303862095,0.02620559185743332,0.08049726486206055,3.725290298461914e-09
0,stage2,state_6246a303a4069ddf4b47cfc3,2c_ecb2aa3282976dc883b8,isothermal,2,alkane/cycloalkane + ether/carbonyl,test,teacher_forced_observed_T_P_x,ge_rt,functional_groups,0.023678578436374664,0.023678578436374664,0.02620559185743332,0.08049726486206055,3.725290298461914e-09
0,stage2,state_6246a303a4069ddf4b47cfc3,2c_ecb2aa3282976dc883b8,isothermal,2,alkane/cycloalkane + ether/carbonyl,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,rdkit_2d,0.014786329120397568,0.014786329120397568,0.026366442441940308,0.08237403631210327,0.0
0,stage2,state_6246a303a4069ddf4b47cfc3,2c_ecb2aa3282976dc883b8,isothermal,2,alkane/cycloalkane + ether/carbonyl,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,unimol_v2,0.016764052212238312,0.016764052212238312,0.026366442441940308,0.08237403631210327,0.0
0,stage2,state_6246a303a4069ddf4b47cfc3,2c_ecb2aa3282976dc883b8,isothermal,2,alkane/cycloalkane + ether/carbonyl,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,functional_groups,0.024457214400172234,0.024457214400172234,0.026366442441940308,0.08237403631210327,0.0
0,stage2,state_6246a303a4069ddf4b47cfc3,2c_ecb2aa3282976dc883b8,isothermal,2,alkane/cycloalkane + ether/carbonyl,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,rdkit_2d,0.28216299414634705,0.28216299414634705,0.0053615570068359375,0.918614387512207,0.0
0,stage2,state_6246a303a4069ddf4b47cfc3,2c_ecb2aa3282976dc883b8,isothermal,2,alkane/cycloalkane + ether/carbonyl,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,unimol_v2,0.10673907399177551,0.10673907399177551,0.0053615570068359375,0.918614387512207,0.0
0,stage2,state_6246a303a4069ddf4b47cfc3,2c_ecb2aa3282976dc883b8,isothermal,2,alkane/cycloalkane + ether/carbonyl,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,functional_groups,0.5243507623672485,0.5243507623672485,0.0053615570068359375,0.918614387512207,0.0
0,stage2,state_6246a303a4069ddf4b47cfc3,2c_ecb2aa3282976dc883b8,isothermal,2,alkane/cycloalkane + ether/carbonyl,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,rdkit_2d,0.05663365498185158,0.05663365498185158,0.10520109534263611,0.32315242290496826,0.0
0,stage2,state_6246a303a4069ddf4b47cfc3,2c_ecb2aa3282976dc883b8,isothermal,2,alkane/cycloalkane + ether/carbonyl,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,unimol_v2,0.0662611573934555,0.0662611573934555,0.10520109534263611,0.32315242290496826,0.0
0,stage2,state_6246a303a4069ddf4b47cfc3,2c_ecb2aa3282976dc883b8,isothermal,2,alkane/cycloalkane + ether/carbonyl,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,functional_groups,0.09505651891231537,0.09505651891231537,0.10520109534263611,0.32315242290496826,0.0
0,stage2,state_641e713a7a87f6f18ca0f52b,2c_e0b19b407556ad694f4a,isothermal,2,alcohol/polyol + carboxylic acid/ester,test,teacher_forced_observed_T_P_x,ge_rt,rdkit_2d,0.011484429240226746,0.011484429240226746,0.0043455203995108604,-0.04829169809818268,9.313225746154785e-10
0,stage2,state_641e713a7a87f6f18ca0f52b,2c_e0b19b407556ad694f4a,isothermal,2,alcohol/polyol + carboxylic acid/ester,test,teacher_forced_observed_T_P_x,ge_rt,unimol_v2,0.0034874998964369297,0.0034874998964369297,0.0043455203995108604,-0.04829169809818268,9.313225746154785e-10
0,stage2,state_641e713a7a87f6f18ca0f52b,2c_e0b19b407556ad694f4a,isothermal,2,alcohol/polyol + carboxylic acid/ester,test,teacher_forced_observed_T_P_x,ge_rt,functional_groups,-0.06760914623737335,0.06760914623737335,0.0043455203995108604,-0.04829169809818268,9.313225746154785e-10
0,stage2,state_641e713a7a87f6f18ca0f52b,2c_e0b19b407556ad694f4a,isothermal,2,alcohol/polyol + carboxylic acid/ester,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,rdkit_2d,0.030135996639728546,0.030135996639728546,0.007666373625397682,0.069059818983078,9.313225746154785e-09
0,stage2,state_641e713a7a87f6f18ca0f52b,2c_e0b19b407556ad694f4a,isothermal,2,alcohol/polyol + carboxylic acid/ester,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,unimol_v2,-0.020267261192202568,0.020267261192202568,0.007666373625397682,0.069059818983078,9.313225746154785e-09
0,stage2,state_641e713a7a87f6f18ca0f52b,2c_e0b19b407556ad694f4a,isothermal,2,alcohol/polyol + carboxylic acid/ester,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,functional_groups,0.05152471736073494,0.05152471736073494,0.007666373625397682,0.069059818983078,9.313225746154785e-09
0,stage2,state_641e713a7a87f6f18ca0f52b,2c_e0b19b407556ad694f4a,isothermal,2,alcohol/polyol + carboxylic acid/ester,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,rdkit_2d,0.8332364559173584,0.8332364559173584,0.012322425842285156,1.5095243453979492,0.0
0,stage2,state_641e713a7a87f6f18ca0f52b,2c_e0b19b407556ad694f4a,isothermal,2,alcohol/polyol + carboxylic acid/ester,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,unimol_v2,0.07796697318553925,0.07796697318553925,0.012322425842285156,1.5095243453979492,0.0
0,stage2,state_641e713a7a87f6f18ca0f52b,2c_e0b19b407556ad694f4a,isothermal,2,alcohol/polyol + carboxylic acid/ester,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,functional_groups,0.58599853515625,0.58599853515625,0.012322425842285156,1.5095243453979492,0.0
0,stage2,state_641e713a7a87f6f18ca0f52b,2c_e0b19b407556ad694f4a,isothermal,2,alcohol/polyol + carboxylic acid/ester,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,rdkit_2d,0.10044591128826141,0.10044591128826141,0.02449978142976761,0.2722656726837158,7.450580596923828e-09
0,stage2,state_641e713a7a87f6f18ca0f52b,2c_e0b19b407556ad694f4a,isothermal,2,alcohol/polyol + carboxylic acid/ester,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,unimol_v2,-0.06398016214370728,0.06398016214370728,0.02449978142976761,0.2722656726837158,7.450580596923828e-09
0,stage2,state_641e713a7a87f6f18ca0f52b,2c_e0b19b407556ad694f4a,isothermal,2,alcohol/polyol + carboxylic acid/ester,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,functional_groups,0.21130013465881348,0.21130013465881348,0.02449978142976761,0.2722656726837158,7.450580596923828e-09
0,stage2,state_6529f0900e27373ec92fc613,2c_fd67fdd685d7933bea7b,isothermal,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,ge_rt,rdkit_2d,0.09238429367542267,0.09238429367542267,0.010204565711319447,0.17572057247161865,1.210719347000122e-08
0,stage2,state_6529f0900e27373ec92fc613,2c_fd67fdd685d7933bea7b,isothermal,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,ge_rt,unimol_v2,0.01975744217634201,0.01975744217634201,0.010204565711319447,0.17572057247161865,1.210719347000122e-08
0,stage2,state_6529f0900e27373ec92fc613,2c_fd67fdd685d7933bea7b,isothermal,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,ge_rt,functional_groups,0.0533742755651474,0.0533742755651474,0.010204565711319447,0.17572057247161865,1.210719347000122e-08
0,stage2,state_6529f0900e27373ec92fc613,2c_fd67fdd685d7933bea7b,isothermal,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,rdkit_2d,0.43617990612983704,0.43617990612983704,0.04956897720694542,0.8290952444076538,2.60770320892334e-08
0,stage2,state_6529f0900e27373ec92fc613,2c_fd67fdd685d7933bea7b,isothermal,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,unimol_v2,0.09784580767154694,0.09784580767154694,0.04956897720694542,0.8290952444076538,2.60770320892334e-08
0,stage2,state_6529f0900e27373ec92fc613,2c_fd67fdd685d7933bea7b,isothermal,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,functional_groups,0.2455005645751953,0.2455005645751953,0.04956897720694542,0.8290952444076538,2.60770320892334e-08
0,stage2,state_6529f0900e27373ec92fc613,2c_fd67fdd685d7933bea7b,isothermal,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,rdkit_2d,1.0508347749710083,1.0508347749710083,0.09695672988891602,2.235281229019165,2.384185791015625e-07
0,stage2,state_6529f0900e27373ec92fc613,2c_fd67fdd685d7933bea7b,isothermal,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,unimol_v2,0.424559623003006,0.424559623003006,0.09695672988891602,2.235281229019165,2.384185791015625e-07
0,stage2,state_6529f0900e27373ec92fc613,2c_fd67fdd685d7933bea7b,isothermal,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,functional_groups,0.6629302501678467,0.6629302501678467,0.09695672988891602,2.235281229019165,2.384185791015625e-07
0,stage2,state_6529f0900e27373ec92fc613,2c_fd67fdd685d7933bea7b,isothermal,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,rdkit_2d,1.0847811698913574,1.0847811698913574,0.11982253193855286,2.0633199214935303,2.9802322387695312e-08
0,stage2,state_6529f0900e27373ec92fc613,2c_fd67fdd685d7933bea7b,isothermal,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,unimol_v2,0.23199288547039032,0.23199288547039032,0.11982253193855286,2.0633199214935303,2.9802322387695312e-08
0,stage2,state_6529f0900e27373ec92fc613,2c_fd67fdd685d7933bea7b,isothermal,2,alcohol/polyol + alkane/cycloalkane,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,functional_groups,0.6267234683036804,0.6267234683036804,0.11982253193855286,2.0633199214935303,2.9802322387695312e-08
0,stage2,state_68606fe5231b940017dd4c33,2c_8742372ba72e435a7962,isothermal,2,alkane/cycloalkane + ether/carbonyl,test,teacher_forced_observed_T_P_x,ge_rt,rdkit_2d,0.023233333602547646,0.023233333602547646,0.007889216765761375,0.06185467168688774,5.587935447692871e-09
0,stage2,state_68606fe5231b940017dd4c33,2c_8742372ba72e435a7962,isothermal,2,alkane/cycloalkane + ether/carbonyl,test,teacher_forced_observed_T_P_x,ge_rt,unimol_v2,0.0021915780380368233,0.0021915780380368233,0.007889216765761375,0.06185467168688774,5.587935447692871e-09
0,stage2,state_68606fe5231b940017dd4c33,2c_8742372ba72e435a7962,isothermal,2,alkane/cycloalkane + ether/carbonyl,test,teacher_forced_observed_T_P_x,ge_rt,functional_groups,0.02854054793715477,0.02854054793715477,0.007889216765761375,0.06185467168688774,5.587935447692871e-09
0,stage2,state_68606fe5231b940017dd4c33,2c_8742372ba72e435a7962,isothermal,2,alkane/cycloalkane + ether/carbonyl,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,rdkit_2d,0.14335767924785614,0.14335767924785614,0.0478263720870018,0.3790300786495209,2.2351741790771484e-08
0,stage2,state_68606fe5231b940017dd4c33,2c_8742372ba72e435a7962,isothermal,2,alkane/cycloalkane + ether/carbonyl,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,unimol_v2,0.013404479250311852,0.013404479250311852,0.0478263720870018,0.3790300786495209,2.2351741790771484e-08
0,stage2,state_68606fe5231b940017dd4c33,2c_8742372ba72e435a7962,isothermal,2,alkane/cycloalkane + ether/carbonyl,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,functional_groups,0.17444157600402832,0.17444157600402832,0.0478263720870018,0.3790300786495209,2.2351741790771484e-08
0,stage2,state_68606fe5231b940017dd4c33,2c_8742372ba72e435a7962,isothermal,2,alkane/cycloalkane + ether/carbonyl,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,rdkit_2d,0.5491223335266113,0.5491223335266113,0.09430265426635742,1.7708039283752441,1.1920928955078125e-07
0,stage2,state_68606fe5231b940017dd4c33,2c_8742372ba72e435a7962,isothermal,2,alkane/cycloalkane + ether/carbonyl,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,unimol_v2,0.025263190269470215,0.025263190269470215,0.09430265426635742,1.7708039283752441,1.1920928955078125e-07
0,stage2,state_68606fe5231b940017dd4c33,2c_8742372ba72e435a7962,isothermal,2,alkane/cycloalkane + ether/carbonyl,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,functional_groups,1.1021158695220947,1.1021158695220947,0.09430265426635742,1.7708039283752441,1.1920928955078125e-07
0,stage2,state_68606fe5231b940017dd4c33,2c_8742372ba72e435a7962,isothermal,2,alkane/cycloalkane + ether/carbonyl,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,rdkit_2d,0.32886162400245667,0.32886162400245667,0.11166976392269135,0.8755363821983337,4.470348358154297e-08
