seed,selected_stage,sample_id,system_id,direction,component_count,chemical_family,evaluation_partition,explanation_mode,output,view,shapley_value,absolute_shapley_value,empty_value,full_value,additivity_error
0,stage2,state_04243ec6a3326fade3d0b1e7,3c_65250b1389afa8bc1bcc,isothermal,3,alkane/cycloalkane + ether/carbonyl + ether/carbonyl,test,teacher_forced_observed_T_P_x,ge_rt,rdkit_2d,0.03273341804742813,0.03273341804742813,0.013262090273201466,0.08986830711364746,4.6566128730773926e-09
0,stage2,state_04243ec6a3326fade3d0b1e7,3c_65250b1389afa8bc1bcc,isothermal,3,alkane/cycloalkane + ether/carbonyl + ether/carbonyl,test,teacher_forced_observed_T_P_x,ge_rt,unimol_v2,-0.005480320192873478,0.005480320192873478,0.013262090273201466,0.08986830711364746,4.6566128730773926e-09
0,stage2,state_04243ec6a3326fade3d0b1e7,3c_65250b1389afa8bc1bcc,isothermal,3,alkane/cycloalkane + ether/carbonyl + ether/carbonyl,test,teacher_forced_observed_T_P_x,ge_rt,functional_groups,0.04935312271118164,0.04935312271118164,0.013262090273201466,0.08986830711364746,4.6566128730773926e-09
0,stage2,state_04243ec6a3326fade3d0b1e7,3c_65250b1389afa8bc1bcc,isothermal,3,alkane/cycloalkane + ether/carbonyl + ether/carbonyl,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,rdkit_2d,0.10107601433992386,0.10107601433992386,0.06057826802134514,0.3592984676361084,1.1175870895385742e-08
0,stage2,state_04243ec6a3326fade3d0b1e7,3c_65250b1389afa8bc1bcc,isothermal,3,alkane/cycloalkane + ether/carbonyl + ether/carbonyl,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,unimol_v2,-0.020215122029185295,0.020215122029185295,0.06057826802134514,0.3592984676361084,1.1175870895385742e-08
0,stage2,state_04243ec6a3326fade3d0b1e7,3c_65250b1389afa8bc1bcc,isothermal,3,alkane/cycloalkane + ether/carbonyl + ether/carbonyl,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,functional_groups,0.21785932779312134,0.21785932779312134,0.06057826802134514,0.3592984676361084,1.1175870895385742e-08
0,stage2,state_04243ec6a3326fade3d0b1e7,3c_65250b1389afa8bc1bcc,isothermal,3,alkane/cycloalkane + ether/carbonyl + ether/carbonyl,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,rdkit_2d,0.4444299340248108,0.4444299340248108,0.06107187271118164,1.3078168630599976,0.0
0,stage2,state_04243ec6a3326fade3d0b1e7,3c_65250b1389afa8bc1bcc,isothermal,3,alkane/cycloalkane + ether/carbonyl + ether/carbonyl,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,unimol_v2,-0.03881852328777313,0.03881852328777313,0.06107187271118164,1.3078168630599976,0.0
0,stage2,state_04243ec6a3326fade3d0b1e7,3c_65250b1389afa8bc1bcc,isothermal,3,alkane/cycloalkane + ether/carbonyl + ether/carbonyl,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,functional_groups,0.8411335945129395,0.8411335945129395,0.06107187271118164,1.3078168630599976,0.0
0,stage2,state_04243ec6a3326fade3d0b1e7,3c_65250b1389afa8bc1bcc,isothermal,3,alkane/cycloalkane + ether/carbonyl + ether/carbonyl,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,rdkit_2d,0.12204784899950027,0.12204784899950027,0.11010728031396866,0.4981357753276825,7.450580596923828e-09
0,stage2,state_04243ec6a3326fade3d0b1e7,3c_65250b1389afa8bc1bcc,isothermal,3,alkane/cycloalkane + ether/carbonyl + ether/carbonyl,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,unimol_v2,-0.03544485569000244,0.03544485569000244,0.11010728031396866,0.4981357753276825,7.450580596923828e-09
0,stage2,state_04243ec6a3326fade3d0b1e7,3c_65250b1389afa8bc1bcc,isothermal,3,alkane/cycloalkane + ether/carbonyl + ether/carbonyl,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,functional_groups,0.3014255166053772,0.3014255166053772,0.11010728031396866,0.4981357753276825,7.450580596923828e-09
0,stage2,state_0470215f36d325739d658188,3c_c45f0751ac63a91a45e8,isobaric,3,alcohol/polyol + alcohol/polyol + carboxylic acid/ester,test,teacher_forced_observed_T_P_x,ge_rt,rdkit_2d,-0.026519617065787315,0.026519617065787315,0.03892352059483528,0.004247868433594704,5.587935447692871e-09
0,stage2,state_0470215f36d325739d658188,3c_c45f0751ac63a91a45e8,isobaric,3,alcohol/polyol + alcohol/polyol + carboxylic acid/ester,test,teacher_forced_observed_T_P_x,ge_rt,unimol_v2,-0.031235160306096077,0.031235160306096077,0.03892352059483528,0.004247868433594704,5.587935447692871e-09
0,stage2,state_0470215f36d325739d658188,3c_c45f0751ac63a91a45e8,isobaric,3,alcohol/polyol + alcohol/polyol + carboxylic acid/ester,test,teacher_forced_observed_T_P_x,ge_rt,functional_groups,0.023079121485352516,0.023079121485352516,0.03892352059483528,0.004247868433594704,5.587935447692871e-09
0,stage2,state_0470215f36d325739d658188,3c_c45f0751ac63a91a45e8,isobaric,3,alcohol/polyol + alcohol/polyol + carboxylic acid/ester,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,rdkit_2d,-0.026402020826935768,0.026402020826935768,0.04652753472328186,0.01734136790037155,0.0
0,stage2,state_0470215f36d325739d658188,3c_c45f0751ac63a91a45e8,isobaric,3,alcohol/polyol + alcohol/polyol + carboxylic acid/ester,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,unimol_v2,-0.024998143315315247,0.024998143315315247,0.04652753472328186,0.01734136790037155,0.0
0,stage2,state_0470215f36d325739d658188,3c_c45f0751ac63a91a45e8,isobaric,3,alcohol/polyol + alcohol/polyol + carboxylic acid/ester,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,functional_groups,0.022213995456695557,0.022213995456695557,0.04652753472328186,0.01734136790037155,0.0
0,stage2,state_0470215f36d325739d658188,3c_c45f0751ac63a91a45e8,isobaric,3,alcohol/polyol + alcohol/polyol + carboxylic acid/ester,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,rdkit_2d,0.8998817205429077,0.8998817205429077,0.027963319793343544,1.0391134023666382,3.91155481338501e-08
0,stage2,state_0470215f36d325739d658188,3c_c45f0751ac63a91a45e8,isobaric,3,alcohol/polyol + alcohol/polyol + carboxylic acid/ester,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,unimol_v2,0.019792761653661728,0.019792761653661728,0.027963319793343544,1.0391134023666382,3.91155481338501e-08
0,stage2,state_0470215f36d325739d658188,3c_c45f0751ac63a91a45e8,isobaric,3,alcohol/polyol + alcohol/polyol + carboxylic acid/ester,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,functional_groups,0.09147563576698303,0.09147563576698303,0.027963319793343544,1.0391134023666382,3.91155481338501e-08
0,stage2,state_0470215f36d325739d658188,3c_c45f0751ac63a91a45e8,isobaric,3,alcohol/polyol + alcohol/polyol + carboxylic acid/ester,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,rdkit_2d,-0.06545098125934601,0.06545098125934601,0.12856389582157135,0.045211825519800186,3.725290298461914e-09
0,stage2,state_0470215f36d325739d658188,3c_c45f0751ac63a91a45e8,isobaric,3,alcohol/polyol + alcohol/polyol + carboxylic acid/ester,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,unimol_v2,-0.07917141914367676,0.07917141914367676,0.12856389582157135,0.045211825519800186,3.725290298461914e-09
0,stage2,state_0470215f36d325739d658188,3c_c45f0751ac63a91a45e8,isobaric,3,alcohol/polyol + alcohol/polyol + carboxylic acid/ester,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,functional_groups,0.061270326375961304,0.061270326375961304,0.12856389582157135,0.045211825519800186,3.725290298461914e-09
0,stage2,state_04bd7a1d9d523501c0cbc591,2c_74a658fab9cc22057bbd,isobaric,2,ether/carbonyl + sulfoxide/sulfone,test,teacher_forced_observed_T_P_x,ge_rt,rdkit_2d,0.02793673425912857,0.02793673425912857,0.02318459004163742,0.19562102854251862,7.450580596923828e-09
0,stage2,state_04bd7a1d9d523501c0cbc591,2c_74a658fab9cc22057bbd,isobaric,2,ether/carbonyl + sulfoxide/sulfone,test,teacher_forced_observed_T_P_x,ge_rt,unimol_v2,0.01808873936533928,0.01808873936533928,0.02318459004163742,0.19562102854251862,7.450580596923828e-09
0,stage2,state_04bd7a1d9d523501c0cbc591,2c_74a658fab9cc22057bbd,isobaric,2,ether/carbonyl + sulfoxide/sulfone,test,teacher_forced_observed_T_P_x,ge_rt,functional_groups,0.12641096115112305,0.12641096115112305,0.02318459004163742,0.19562102854251862,7.450580596923828e-09
0,stage2,state_04bd7a1d9d523501c0cbc591,2c_74a658fab9cc22057bbd,isobaric,2,ether/carbonyl + sulfoxide/sulfone,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,rdkit_2d,0.04756928235292435,0.04756928235292435,0.03814256936311722,0.32032397389411926,7.450580596923828e-09
0,stage2,state_04bd7a1d9d523501c0cbc591,2c_74a658fab9cc22057bbd,isobaric,2,ether/carbonyl + sulfoxide/sulfone,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,unimol_v2,0.030133165419101715,0.030133165419101715,0.03814256936311722,0.32032397389411926,7.450580596923828e-09
0,stage2,state_04bd7a1d9d523501c0cbc591,2c_74a658fab9cc22057bbd,isobaric,2,ether/carbonyl + sulfoxide/sulfone,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,functional_groups,0.20447896420955658,0.20447896420955658,0.03814256936311722,0.32032397389411926,7.450580596923828e-09
0,stage2,state_04bd7a1d9d523501c0cbc591,2c_74a658fab9cc22057bbd,isobaric,2,ether/carbonyl + sulfoxide/sulfone,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,rdkit_2d,1.175377607345581,1.175377607345581,0.059999942779541016,2.1653900146484375,0.0
0,stage2,state_04bd7a1d9d523501c0cbc591,2c_74a658fab9cc22057bbd,isobaric,2,ether/carbonyl + sulfoxide/sulfone,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,unimol_v2,0.03474215045571327,0.03474215045571327,0.059999942779541016,2.1653900146484375,0.0
0,stage2,state_04bd7a1d9d523501c0cbc591,2c_74a658fab9cc22057bbd,isobaric,2,ether/carbonyl + sulfoxide/sulfone,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,functional_groups,0.8952704071998596,0.8952704071998596,0.059999942779541016,2.1653900146484375,0.0
0,stage2,state_04bd7a1d9d523501c0cbc591,2c_74a658fab9cc22057bbd,isobaric,2,ether/carbonyl + sulfoxide/sulfone,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,rdkit_2d,0.1487186998128891,0.1487186998128891,0.1234210878610611,1.0413709878921509,1.4901161193847656e-08
0,stage2,state_04bd7a1d9d523501c0cbc591,2c_74a658fab9cc22057bbd,isobaric,2,ether/carbonyl + sulfoxide/sulfone,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,unimol_v2,0.09629377722740173,0.09629377722740173,0.1234210878610611,1.0413709878921509,1.4901161193847656e-08
0,stage2,state_04bd7a1d9d523501c0cbc591,2c_74a658fab9cc22057bbd,isobaric,2,ether/carbonyl + sulfoxide/sulfone,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,functional_groups,0.6729374527931213,0.6729374527931213,0.1234210878610611,1.0413709878921509,1.4901161193847656e-08
0,stage2,state_093f979aa31f9eec581f5675,3c_65250b1389afa8bc1bcc,isothermal,3,alkane/cycloalkane + ether/carbonyl + ether/carbonyl,test,teacher_forced_observed_T_P_x,ge_rt,rdkit_2d,0.027845535427331924,0.027845535427331924,0.0384705513715744,0.16096211969852448,7.450580596923828e-09
0,stage2,state_093f979aa31f9eec581f5675,3c_65250b1389afa8bc1bcc,isothermal,3,alkane/cycloalkane + ether/carbonyl + ether/carbonyl,test,teacher_forced_observed_T_P_x,ge_rt,unimol_v2,-0.007907463237643242,0.007907463237643242,0.0384705513715744,0.16096211969852448,7.450580596923828e-09
0,stage2,state_093f979aa31f9eec581f5675,3c_65250b1389afa8bc1bcc,isothermal,3,alkane/cycloalkane + ether/carbonyl + ether/carbonyl,test,teacher_forced_observed_T_P_x,ge_rt,functional_groups,0.10255350172519684,0.10255350172519684,0.0384705513715744,0.16096211969852448,7.450580596923828e-09
0,stage2,state_093f979aa31f9eec581f5675,3c_65250b1389afa8bc1bcc,isothermal,3,alkane/cycloalkane + ether/carbonyl + ether/carbonyl,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,rdkit_2d,0.048448093235492706,0.048448093235492706,0.04252162575721741,0.18776632845401764,0.0
0,stage2,state_093f979aa31f9eec581f5675,3c_65250b1389afa8bc1bcc,isothermal,3,alkane/cycloalkane + ether/carbonyl + ether/carbonyl,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,unimol_v2,-0.010782655328512192,0.010782655328512192,0.04252162575721741,0.18776632845401764,0.0
0,stage2,state_093f979aa31f9eec581f5675,3c_65250b1389afa8bc1bcc,isothermal,3,alkane/cycloalkane + ether/carbonyl + ether/carbonyl,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,functional_groups,0.10757926106452942,0.10757926106452942,0.04252162575721741,0.18776632845401764,0.0
0,stage2,state_093f979aa31f9eec581f5675,3c_65250b1389afa8bc1bcc,isothermal,3,alkane/cycloalkane + ether/carbonyl + ether/carbonyl,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,rdkit_2d,0.3005792796611786,0.3005792796611786,0.019841352477669716,0.7979962229728699,2.0489096641540527e-08
0,stage2,state_093f979aa31f9eec581f5675,3c_65250b1389afa8bc1bcc,isothermal,3,alkane/cycloalkane + ether/carbonyl + ether/carbonyl,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,unimol_v2,-0.025597868487238884,0.025597868487238884,0.019841352477669716,0.7979962229728699,2.0489096641540527e-08
0,stage2,state_093f979aa31f9eec581f5675,3c_65250b1389afa8bc1bcc,isothermal,3,alkane/cycloalkane + ether/carbonyl + ether/carbonyl,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,functional_groups,0.5031734704971313,0.5031734704971313,0.019841352477669716,0.7979962229728699,2.0489096641540527e-08
0,stage2,state_093f979aa31f9eec581f5675,3c_65250b1389afa8bc1bcc,isothermal,3,alkane/cycloalkane + ether/carbonyl + ether/carbonyl,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,rdkit_2d,0.1309095174074173,0.1309095174074173,0.12182235717773438,0.5525755286216736,0.0
0,stage2,state_093f979aa31f9eec581f5675,3c_65250b1389afa8bc1bcc,isothermal,3,alkane/cycloalkane + ether/carbonyl + ether/carbonyl,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,unimol_v2,-0.02982589788734913,0.02982589788734913,0.12182235717773438,0.5525755286216736,0.0
0,stage2,state_093f979aa31f9eec581f5675,3c_65250b1389afa8bc1bcc,isothermal,3,alkane/cycloalkane + ether/carbonyl + ether/carbonyl,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,functional_groups,0.3296695649623871,0.3296695649623871,0.12182235717773438,0.5525755286216736,0.0
0,stage2,state_0c1dff27f272d98b7401263d,2c_68abb36eecbce76e2e58,isobaric,2,alkane/cycloalkane + halogenated,test,teacher_forced_observed_T_P_x,ge_rt,rdkit_2d,0.043513040989637375,0.043513040989637375,0.023951455950737,0.06753842532634735,3.725290298461914e-09
0,stage2,state_0c1dff27f272d98b7401263d,2c_68abb36eecbce76e2e58,isobaric,2,alkane/cycloalkane + halogenated,test,teacher_forced_observed_T_P_x,ge_rt,unimol_v2,0.012678500264883041,0.012678500264883041,0.023951455950737,0.06753842532634735,3.725290298461914e-09
0,stage2,state_0c1dff27f272d98b7401263d,2c_68abb36eecbce76e2e58,isobaric,2,alkane/cycloalkane + halogenated,test,teacher_forced_observed_T_P_x,ge_rt,functional_groups,-0.01260456908494234,0.01260456908494234,0.023951455950737,0.06753842532634735,3.725290298461914e-09
0,stage2,state_0c1dff27f272d98b7401263d,2c_68abb36eecbce76e2e58,isobaric,2,alkane/cycloalkane + halogenated,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,rdkit_2d,0.05227284878492355,0.05227284878492355,0.027763456106185913,0.08013386279344559,3.725290298461914e-09
0,stage2,state_0c1dff27f272d98b7401263d,2c_68abb36eecbce76e2e58,isobaric,2,alkane/cycloalkane + halogenated,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,unimol_v2,0.01500018686056137,0.01500018686056137,0.027763456106185913,0.08013386279344559,3.725290298461914e-09
0,stage2,state_0c1dff27f272d98b7401263d,2c_68abb36eecbce76e2e58,isobaric,2,alkane/cycloalkane + halogenated,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,functional_groups,-0.014902625232934952,0.014902625232934952,0.027763456106185913,0.08013386279344559,3.725290298461914e-09
0,stage2,state_0c1dff27f272d98b7401263d,2c_68abb36eecbce76e2e58,isobaric,2,alkane/cycloalkane + halogenated,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,rdkit_2d,0.24060094356536865,0.24060094356536865,0.027150869369506836,0.03328704833984375,2.9802322387695312e-08
0,stage2,state_0c1dff27f272d98b7401263d,2c_68abb36eecbce76e2e58,isobaric,2,alkane/cycloalkane + halogenated,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,unimol_v2,0.07151690870523453,0.07151690870523453,0.027150869369506836,0.03328704833984375,2.9802322387695312e-08
0,stage2,state_0c1dff27f272d98b7401263d,2c_68abb36eecbce76e2e58,isobaric,2,alkane/cycloalkane + halogenated,test,teacher_forced_observed_T_P_x,mean_abs_log_alpha,functional_groups,-0.3059816360473633,0.3059816360473633,0.027150869369506836,0.03328704833984375,2.9802322387695312e-08
0,stage2,state_0c1dff27f272d98b7401263d,2c_68abb36eecbce76e2e58,isobaric,2,alkane/cycloalkane + halogenated,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,rdkit_2d,0.18895065784454346,0.18895065784454346,0.10400660336017609,0.293278306722641,1.4901161193847656e-08
0,stage2,state_0c1dff27f272d98b7401263d,2c_68abb36eecbce76e2e58,isobaric,2,alkane/cycloalkane + halogenated,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,unimol_v2,0.05505501851439476,0.05505501851439476,0.10400660336017609,0.293278306722641,1.4901161193847656e-08
0,stage2,state_0c1dff27f272d98b7401263d,2c_68abb36eecbce76e2e58,isobaric,2,alkane/cycloalkane + halogenated,test,teacher_forced_observed_T_P_x,mean_abs_pair_interaction,functional_groups,-0.054733969271183014,0.054733969271183014,0.10400660336017609,0.293278306722641,1.4901161193847656e-08
0,stage2,state_0e2c3d9cc60cb405190ac0fb,2c_74a658fab9cc22057bbd,isobaric,2,ether/carbonyl + sulfoxide/sulfone,test,teacher_forced_observed_T_P_x,ge_rt,rdkit_2d,0.008119378238916397,0.008119378238916397,0.0062663317658007145,0.04926962032914162,2.3283064365386963e-09
0,stage2,state_0e2c3d9cc60cb405190ac0fb,2c_74a658fab9cc22057bbd,isobaric,2,ether/carbonyl + sulfoxide/sulfone,test,teacher_forced_observed_T_P_x,ge_rt,unimol_v2,0.004876404069364071,0.004876404069364071,0.0062663317658007145,0.04926962032914162,2.3283064365386963e-09
0,stage2,state_0e2c3d9cc60cb405190ac0fb,2c_74a658fab9cc22057bbd,isobaric,2,ether/carbonyl + sulfoxide/sulfone,test,teacher_forced_observed_T_P_x,ge_rt,functional_groups,0.030007507652044296,0.030007507652044296,0.0062663317658007145,0.04926962032914162,2.3283064365386963e-09
0,stage2,state_0e2c3d9cc60cb405190ac0fb,2c_74a658fab9cc22057bbd,isobaric,2,ether/carbonyl + sulfoxide/sulfone,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,rdkit_2d,0.07354322075843811,0.07354322075843811,0.05643010511994362,0.4470592737197876,3.725290298461914e-09
0,stage2,state_0e2c3d9cc60cb405190ac0fb,2c_74a658fab9cc22057bbd,isobaric,2,ether/carbonyl + sulfoxide/sulfone,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,unimol_v2,0.044132936745882034,0.044132936745882034,0.05643010511994362,0.4470592737197876,3.725290298461914e-09
0,stage2,state_0e2c3d9cc60cb405190ac0fb,2c_74a658fab9cc22057bbd,isobaric,2,ether/carbonyl + sulfoxide/sulfone,test,teacher_forced_observed_T_P_x,mean_abs_log_gamma,functional_groups,0.2729530334472656,0.2729530334472656,0.05643010511994362,0.4470592737197876,3.725290298461914e-09
