epoch,stage,train_gradient_norm_max,train_gradient_norm_mean,train_physics_weight_scale,train_pressure,train_pure_vapor_pressure,train_teacher_forced_fugacity,train_temperature,train_total,train_vapor_composition,validation_pressure,validation_pure_vapor_pressure,validation_teacher_forced_fugacity,validation_temperature,validation_total,validation_vapor_composition
1,physics,5.748401641845703,2.4087250189159226,0.5,0.004291186313468801,0.016303976142940962,0.0025964730943593643,0.0,0.01436148377135396,0.0006200728642389826,0.018713393510834685,0.009660130229923259,0.0,0.0,0.02557663733447061,0.002033178424417466
2,physics,7.873233795166016,2.5465550356325894,1.0,0.0037149021256229152,0.01542023736335661,0.0022996947861721982,0.0,0.014270180253231008,0.0005454646212899167,0.018922075954745116,0.01053011150424848,0.0,0.0,0.02620548691636729,0.002018355214018917
3,physics,6.9242072105407715,2.557018877112347,1.0,0.0035728487829961206,0.015482451857836999,0.0021999566807695057,0.0,0.01403764503157657,0.0005236137938766699,0.019450734089155798,0.011199104235715513,0.0,0.0,0.027086853926766265,0.0020365679797092542
4,physics,7.906785011291504,2.522004977516506,1.0,0.0034690960739617764,0.014187662469061172,0.0021017452402283315,0.0,0.013170741453118947,0.0005060688667404263,0.01933781665216372,0.011412896428401898,0.0,0.0,0.027047548280323592,0.0020032835315044934
5,physics,7.551329612731934,2.4391856985506806,1.0,0.0034039072261151412,0.014287190038062956,0.0020601262897253034,0.0,0.013102034421880609,0.0004944058258653335,0.019587041032545775,0.01180653802788301,0.0,0.0,0.027515410056825982,0.002025099879230183
6,physics,7.150331974029541,2.4836774734828784,1.0,0.003371161556519244,0.014443948394416466,0.001997394389675363,0.0,0.013071249439988447,0.0004807193675989528,0.01963960560201441,0.0117897304561604,0.0,0.0,0.02755837511379742,0.002023904941505888
7,physics,7.723160266876221,2.395895762236222,1.0,0.0033218582259976993,0.01375045986107105,0.0019849515898639094,0.0,0.01265731684235937,0.00047527708806623906,0.01914630741676659,0.011958450499415687,0.0,0.0,0.02713508903980255,0.00200955642644967
8,physics,7.672015190124512,2.2006336653750878,1.0,0.00327229093760252,0.01315086159531189,0.0019573197724378627,0.0,0.01227099335387997,0.00046595184481702746,0.019380182913929515,0.01191629366542312,0.0,0.0,0.027308832908284317,0.001970502846304653
9,physics,7.785213470458984,2.268230343694272,1.0,0.003273462902592576,0.013445740722767685,0.0019328484902887241,0.0,0.012391308829512285,0.00046212710257943556,0.0193879223311121,0.011784147543525234,0.0,0.0,0.027265953605325476,0.0019859577917936935
10,physics,7.446598052978516,2.278046498298645,1.0,0.003239219319480269,0.014408027995074088,0.0019410152553135287,0.0,0.012841686488979537,0.0004574379295556118,0.019604657749527868,0.012246136576190446,0.0,0.0,0.02776385234325256,0.0020361266469637166
