epoch,stage,train_gradient_norm_max,train_gradient_norm_mean,train_physics_weight_scale,train_pressure,train_pure_vapor_pressure,train_teacher_forced_fugacity,train_temperature,train_total,train_vapor_composition,validation_pressure,validation_pure_vapor_pressure,validation_teacher_forced_fugacity,validation_temperature,validation_total,validation_vapor_composition
1,physics,6.388258457183838,2.796453323828364,0.5,0.00226811508914999,0.006579906292491239,0.001412278220790942,0.0,0.006779921763550654,0.0005157144391620518,0.0038921850825064494,0.00046809222053003605,0.0,0.0,0.0052837196997076764,0.0011574884716299225
2,physics,5.878421306610107,2.3129205878581014,1.0,0.0017881622935319629,0.00517650546292652,0.0011337649404404163,0.0,0.005995012786482996,0.00048483283073060186,0.003975513475168435,0.00038743144679875645,0.0,0.0,0.005286458246104541,0.0011172290933394774
3,physics,6.770284175872803,2.465209038952281,1.0,0.0016731119770963755,0.004899239309742804,0.0010603072835850408,0.0,0.005658412630252949,0.0004753736666724171,0.004145399010816559,0.00036032407708679797,0.0,0.0,0.005404477000053301,0.0010789160666315526
4,physics,6.9219069480896,2.822290773446514,1.0,0.001645446094780614,0.004765001433759907,0.0010276814424564744,0.0,0.005523540821441346,0.00046791255278386416,0.00401544328931658,0.0004092408544536619,0.0,0.0,0.005279525076268149,0.001059461402187704
5,physics,7.506757736206055,2.043108039273192,1.0,0.0015867420149423305,0.004659780552973758,0.0010036893470523206,0.0,0.005386986303667984,0.00046666466374060614,0.0038973778547322165,0.0004092884177464198,0.0,0.0,0.005172292686632422,0.0010702705361926165
6,physics,5.855825901031494,2.054335088481153,1.0,0.001552356532549825,0.004755804839707821,0.0009862024174856082,0.0,0.005375647648888428,0.00045918627914661955,0.004059123356261703,0.00034546617277302457,0.0,0.0,0.005282386160287701,0.001050529726704613
7,physics,7.65078067779541,2.4089763898281173,1.0,0.001559739773551675,0.0044422176702962985,0.0009820995896756086,0.0,0.00521994821554797,0.0004570000332588216,0.003979215932796236,0.0003413886450170005,0.0,0.0,0.005193802398308868,0.001043892165905506
8,physics,5.411081314086914,2.0061378918669575,1.0,0.0015218730150733297,0.0043363693293117,0.0009657100959285133,0.0,0.005110004337713705,0.0004542365619609332,0.004012430231773951,0.0003709513121513558,0.0,0.0,0.005252067999700542,0.0010541621213931529
9,physics,9.117729187011719,1.9838430563769953,1.0,0.0014975929388044542,0.004748553989791459,0.0009514219355062334,0.0,0.005278029692271875,0.00045473784534659305,0.004299163146585715,0.0003340852906790058,0.0,0.0,0.0055094375275075436,0.0010432317704115002
10,physics,6.018697738647461,2.094708124269461,1.0,0.0014942226851337712,0.0042560839205079744,0.0009479584470770013,0.0,0.005018433790692867,0.000448210733244012,0.004249065274708584,0.0003213935496369529,0.0,0.0,0.005467150627528546,0.0010573885663122428
