stage,T_K,x_alcohol,x_ester,x_DMF,y_alcohol,y_ester,y_DMF
46,410.2161522236978,0.002455862924770982,0.15031075286028148,0.8472333842149475,0.0063800336631972656,0.42734803745165884,0.5662719288851439
47,410.2159079058317,0.002596001923759563,0.1501770176281215,0.847226980448119,0.006743911393881115,0.4270009066649388,0.56625518194118
48,410.2156586971169,0.0027420385354175285,0.15003760434821137,0.8472203571163711,0.007123082890142292,0.4266390617220699,0.5662378553877878
49,410.2154048473054,0.0028942290674496087,0.14989226195925823,0.8472135089732922,0.007518211447866539,0.42626185379048215,0.5662199347616513
50,410.2151466575943,0.0030528415235706406,0.14974072756964854,0.8472064309067808,0.00792999055406729,0.4258686035782686,0.5662014058676641
51,410.2148844866611,0.0032181561676035424,0.14958272585354407,0.8471991179788524,0.008359145341436443,0.4254585997844646,0.5661822548740989
52,410.21461875733553,0.0033904661151962275,0.1494179684142125,0.8471915654705913,0.00880643411461343,0.42503109746504414,0.5661624684203425
53,410.21434996397187,0.0035700779542634136,0.14924615311291636,0.8471837689328202,0.009272649951182557,0.42458531631030305,0.5661420337385145
54,410.2140786805911,0.0037573123952409884,0.14906696336165084,0.8471757242431082,0.009758622380391197,0.4241204388290497,0.5661209387905591
55,410.2138055698753,0.0039525049522059355,0.14888006737799492,0.8471674276697991,0.010265219142530875,0.4236356084349776,0.5660991724224915
56,410.213531393089,0.0041560066558616274,0.14868511740033713,0.8471588759438012,0.010793348031830963,0.4231299274305309,0.566076724537638
57,410.21325702102746,0.004368184799312453,0.14848174886177679,0.8471500663389108,0.011343958825569917,0.4226024548835601,0.5660535862908699
58,410.2129834460825,0.004589423717448431,0.1482695795210521,0.8471409967614995,0.011918045301903052,0.422052204392134,0.5660297503059629
59,410.2127117955241,0.004820125600626275,0.1480482085490047,0.847131665850369,0.012516647348630653,0.42147814173316045,0.5660052109182089
60,410.2124433461058,0.005060711343159572,0.1478172155692465,0.8471220730875939,0.013140853164757795,0.42087918239058947,0.5659799644446526
61,410.2121795400843,0.005311621426917305,0.1475761596520845,0.8471122189209982,0.013791801556240199,0.42025418895981426,0.5659540094839456
62,410.2119220027465,0.00557331684006306,0.14732457826118456,0.8471021048987524,0.01447068432671959,0.41960196842552305,0.5659273472477574
63,410.2116725615044,0.005846280030648867,0.14706198615323224,0.8470917338161189,0.015178748763339328,0.4189212693117125,0.5658999819249482
64,410.2114332665763,0.006131015894398297,0.14678787423192657,0.8470811098736751,0.01591730021686542,0.4182107787045253,0.5658719210786093
65,410.21120641320067,0.006428052795574022,0.14650170835926535,0.8470702388451606,0.016687704774313198,0.4174691191515135,0.5658431760741732
66,410.21099456519397,0.006737943619327722,0.14620292812949148,0.8470591282511808,0.01749139202108959,0.4166948454453669,0.5658137625335434
67,410.21080057946557,0.007061266853390828,0.1458909456146543,0.8470477875319549,0.018329857888316356,0.41588644130658786,0.5657837008050957
68,410.21062763077634,0.007398627696411826,0.14556514409610247,0.8470362282074857,0.019204667579540122,0.4150423159893888,0.565753016431071
69,410.2104792355031,0.007750659189742302,0.14522487680425364,0.8470244640060041,0.020117458569539632,0.41416080084950824,0.5657217405809521
70,410.2103592723735,0.008118023369125019,0.144869465701053,0.847012510929822,0.021069943666577565,0.4132401459344369,0.5656899103989855
71,410.21027199687086,0.008501412432733982,0.14449820035770353,0.8470003872095625,0.022063914128502112,0.41227851668914095,0.5656575691823569
72,410.2102220440685,0.008901549922669056,0.1441103370076416,0.8469881130696894,0.023101242823082593,0.411273990919513,0.5656247662574044
73,410.2102144116294,0.009319191918861141,0.14370509789623373,0.8469757101849051,0.024183887424751666,0.4102245562300122,0.5655915563452361
74,410.2102544100737,0.009755128248246658,0.14328167111134338,0.84696320064041,0.025313893644922095,0.4091281082641132,0.5655579980909646
75,410.21034756026285,0.010210183719451744,0.14283921117386142,0.8469506051066868,0.026493398503605298,0.4079824502457791,0.5655241512506155
76,410.2104993902056,0.010685194216061223,0.14237665005121242,0.8469381557327263,0.027724633673580874,0.40678529458776114,0.5654900717386581
77,410.2107382323107,0.011181072885143957,0.1418931552052811,0.846925771909575,0.0290098607840398,0.4055337515175525,0.5654563876984077
78,410.21105921332526,0.01169875203312036,0.14138773448018188,0.8469135134866977,0.03035155052251709,0.40422556845933394,0.565422881018149
79,410.21147265690377,0.012239201722378874,0.1408593497400145,0.8469014485376066,0.031752225413227,0.40285806095525933,0.5653897136315137
80,410.21198998226345,0.012803430205679655,0.14030691553920083,0.8468896542551195,0.03321451013600704,0.4014284201402067,0.5653570697237863
81,410.212623810215,0.013392484124538083,0.13972929794899736,0.8468782179264646,0.03474113270179049,0.39993370914463083,0.5653251581535786
82,410.2133880776851,0.014007448418239756,0.1391253135898548,0.8468672379919054,0.03633492498938942,0.3983708599194826,0.565294215091128
83,410.21429816100635,0.014649445881611824,0.13849372892800788,0.8468568251903803,0.03799882249899711,0.39673667061668483,0.5652645068843181
84,410.2153710079766,0.015319636300637778,0.13783325990708076,0.8468471037922815,0.039735863155834744,0.395027803686794,0.5652363331573713
85,410.21662527861696,0.01601921508433968,0.13714257199628188,0.8468382129193784,0.041549184971339886,0.39324078488205183,0.5652100301466083
86,410.2180814944443,0.016749411299594737,0.13642028074878088,0.8468303079516244,0.04344202234038923,0.3913720033831014,0.5651859742765093
87,410.2197621951458,0.017511485005003387,0.13566495298664355,0.8468235620083531,0.04541770072614705,0.3894177133170446,0.5651645859568083
88,410.22169210187735,0.01830672376470319,0.13487510873718625,0.8468181674981106,0.04747962944612843,0.38737403696207506,0.5651463335917964
89,410.2238982856555,0.01913643820989716,0.13404922406675782,0.846814337723345,0.0496312922389782,0.3852369699841467,0.5651317377768751
90,410.22641033830195,0.02000195650314158,0.13318573498287428,0.8468123085139841,0.05187623525715068,0.38300238910946516,0.5651213756333842
91,410.22926054358135,0.02090461754350583,0.13228304258616083,0.8468123398703333,0.05421805208597668,0.3806660626734715,0.5651158852405518
92,410.23248404411476,0.021845762741168548,0.1313395196871695,0.8468147175716619,0.0566603653599592,0.3782236645635266,0.5651159700765143
93,410.2361189990977,0.022826726177353953,0.1303535191210705,0.8468197547015756,0.05920680450888802,0.3756707921254954,0.5651224033656166
94,410.24020672726294,0.023848822953882857,0.1293233840051366,0.8468277930409805,0.06186097912907999,0.3730029886492207,0.5651360322216994
95,410.24479182644353,0.024913335538515463,0.1282474602208226,0.846839204240662,0.06462644746562651,0.3702157711342865,0.565157781400087
96,410.2499222609813,0.026021497907975342,0.12712411139989335,0.8468543906921313,0.06750667946669134,0.36730466406084833,0.5651886564724603
97,410.25564940558263,0.02717447730287369,0.12595173670874737,0.8468737859883789,0.07050501388112065,0.3642652399400637,0.5652297461788155
98,410.26202803287606,0.028373353427072135,0.12472879171803088,0.846897854854897,0.07362460889254578,0.36109316743090786,0.5652822236765462
99,410.26911622999836,0.029619094956782936,0.1234538126269168,0.8469270924163003,0.07686838583609973,0.3577842677999597,0.5653473463639407
100,410.27697522707376,0.030912533277723826,0.12212544408459212,0.846962022637684,0.08023896564106064,0.3543345804681345,0.5654264538908048
101,410.28566911938094,0.032254333435304906,0.12074247078837787,0.8470031957763172,0.08373859777123198,0.35074043828575424,0.5655209639430138
102,410.2952644633251,0.03364496237727993,0.11930385295770535,0.8470511846650147,0.08736908162744687,0.34699855303055205,0.565632365342001
103,410.30582972618384,0.03508465468405305,0.11780876566141044,0.8471065796545365,0.09113168062162207,0.3431061113875866,0.5657622079907914
104,410.3174345696859,0.036573376128748405,0.11625664182346122,0.8471699820477904,0.09502702945412182,0.3390608813566376,0.5659120891892405
105,410.3301489492779,0.038110785581853636,0.11464721853459106,0.8472419958835553,0.09905503551802478,0.3348613286106854,0.5660836358712898
106,410.34404201407824,0.039696195976171585,0.11298058606005412,0.8473232179637743,0.10321477582542699,0.3305067418008365,0.5662784823737366
107,410.3591807978738,0.04132853526950032,0.11125723865325853,0.8474142260772412,0.1075043913911004,0.32599736515584377,0.5664982434530558
108,410.37562869906594,0.043006308578973716,0.10947812597065786,0.8475155654503684,0.11192098161026162,0.3213345359679702,0.5667444824217682
109,410.39344375757537,0.04472756289926862,0.10764470354508723,0.8476277335556441,0.11646050180636969,0.31652082370552603,0.5670186744881043
110,410.4126767493613,0.04648985604039748,0.10575898043102092,0.8477511635285816,0.12111766776929413,0.3115601665769674,0.5673221656537384
111,410.4333691340526,0.04829023160903769,0.10382356181219841,0.8478862065787639,0.12588587171029741,0.30645800044330046,0.5676561278464021
112,410.45555090782756,0.05012520198455197,0.1018416840907028,0.8480331139247452,0.13075711456892916,0.3012213741004266,0.5680215113306442
113,410.47923843087864,0.05199074128150353,0.09981723979654873,0.8481920189219477,0.13572195995431668,0.29585904422157644,0.5684189958241068
114,410.5044323156602,0.05388229021469204,0.09775478960555406,0.8483629201797539,0.14076951510964514,0.2903815427588751,0.5688489421314799
115,410.5311154779291,0.05579477455964878,0.09565955886331622,0.848545666577035,0.14588744406552984,0.28480120945116977,0.5693113464833004
116,410.55925146220335,0.05772263853775197,0.09353741633976785,0.8487399451224802,0.15106201757980056,0.27913218241364474,0.5698058000065547
117,410.58878315713923,0.059659893929754515,0.09139483348471295,0.8489452725855325,0.1562782034682921,0.2733903406570408,0.570331455874667
118,410.61963201149456,0.061600185053486134,0.08923882322758409,0.8491609917189298,0.16151979951787857,0.2675931938650265,0.570887006617095
119,410.6516978507421,0.06353686892517393,0.08707685831210468,0.8493862727627214,0.16676960929651102,0.26175971680390026,0.5714706738995887
120,410.684859372132,0.06546310905160659,0.08491677026536436,0.8496201206830291,0.17200965900998144,0.2559101283399897,0.5720802126500288
121,410.71897535969885,0.06737198045984483,0.08276663130913486,0.8498613882310203,0.17722145127804484,0.25006561808670014,0.5727129306352551
122,410.75388662166773,0.06925658276073984,0.08063462267496616,0.850108794564294,0.1823862493240486,0.2442480269020278,0.5733657237739236
123,410.78941860798034,0.07111015738551524,0.07852889380926359,0.8503609488052212,0.18748538289361108,0.2384794905933368,0.574035126513052
124,410.82538461914106,0.07292620470448546,0.07645741774448961,0.8506163775510249,0.19250056545450628,0.23278205896811863,0.574717375577375
125,410.8615894734743,0.07469859659041046,0.07442784837919869,0.8508735550303909,0.19741421107908008,0.22717730451278262,0.5754084844081373
126,410.89783346304955,0.07642168014877776,0.07244738548905344,0.8511309343621688,0.2022097390064021,0.2216859362387989,0.5761043247547991
127,410.9339164025984,0.078090368802366,0.07052265296380475,0.8513869782338293,0.20687185430415436,0.2163274344458386,0.576800711250007
128,410.969641562095,0.07970021766330304,0.06865959506044118,0.8516401872762558,0.21138679431453328,0.21111972126984527,0.5774934844156214
129,411.0048192730461,0.08124748109279528,0.06686339444625805,0.8518891244609467,0.21574253258678025,0.20607887997700092,0.5781785874362189
130,411.0392700095311,0.08272915146020345,0.0651384145775602,0.8521324339622364,0.21992893461533441,0.20121893321429518,0.5788521321703703
131,411.0728267645983,0.08414297928502618,0.06348816763992188,0.852368853075052,0.2239378627096273,0.1965516871047007,0.579510450185672
132,411.10533656629883,0.08548747609816452,0.06191530798828284,0.8525972159135526,0.2277632304918709,0.19208664450372762,0.5801501250044016
133,411.1366609999554,0.08676190242948079,0.06042164988347422,0.852816447687045,0.23140101063877747,0.1878309872504145,0.580768002110808
134,411.16667561830434,0.08796624427832883,0.05900820741769635,0.8530255483039748,0.23484920237969445,0.18378962415672312,0.5813611734635823
135,411.1952681228331,0.08910118224459217,0.057675253918278664,0.8532235638371292,0.23810776783334062,0.17996529903315528,0.581926933133504
136,411.22233518181895,0.09016805821487905,0.056422397850423696,0.8534095439346973,0.2411785484862285,0.1763587514164086,0.5824627000973629
137,411.2477777070132,0.09116884517053618,0.055248672313487034,0.8535824825159768,0.24406517505611877,0.17296892193802216,0.582965903005859
138,411.27149433462074,0.09210612640275459,0.05415263563191766,0.8537412379653277,0.24677298580214016,0.16979319447281674,0.583433819725043
139,411.29337273881896,0.09298309131056588,0.053132481264330275,0.8538844274251038,0.2493089702874759,0.16682766830593468,0.5838633614065895
140,411.31327823628556,0.09380355618342841,0.052186156280832105,0.8540102875357395,0.2516817580100874,0.1640674555117849,0.5842507864781278
141,411.33103890216023,0.09457202014334902,0.05131148899724986,0.8541164908594011,0.2539016746337649,0.16150700151595385,0.5845913238502812
142,411.3464260881639,0.09529376902397378,0.050506328048024476,0.8541999029280017,0.25598089334967367,0.1591404304327597,0.5848786762175666
143,411.35912877710547,0.09597504378520014,0.0497686973253896,0.8542562588894103,0.2579337159400986,0.15696192135222034,0.585104362707681
144,411.3687195711056,0.0966232956639774,0.04909697399433103,0.8542797303416916,0.2597770284547342,0.1549661275561163,0.5852568439891496
145,411.3746092101719,0.0972475584926103,0.04849010052728193,0.8542623409801078,0.2615309915674795,0.15314865816977327,0.5853203502627473
146,411.37598522107476,0.09785898080302069,0.04794784692243603,0.8541931722745433,0.26322004795122433,0.1515066518604224,0.5852733001883533
147,411.3717283887734,0.0984715786343093,0.0474711468741267,0.854057274491564,0.264874361982482,0.1500394863164324,0.5850861517010856
148,411.36029786496715,0.09910329798649885,0.047062543196572444,0.8538341588169287,0.26653185659886697,0.1487496878172826,0.5847184555838504
149,411.33957126353846,0.09977751987323934,0.046726795982018024,0.8534956841447426,0.26824108796050883,0.14764413640834181,0.5841147756311494
150,411.30661894655975,0.10052521210609805,0.046471736737144276,0.8530030511567577,0.27006531764330804,0.14673571138310273,0.5831989709735892
151,411.25737987245253,0.10138805096779946,0.046309502362005144,0.8523024466701954,0.2720883346818669,0.14604560230425423,0.581866063013879
152,411.18618605318056,0.10242304243399658,0.04625837241744103,0.8513185851485624,0.27442290182301643,0.14560664775766086,0.5799704504193228
153,411.08504632774924,0.10370954572425235,0.04634559857268798,0.8499448557030597,0.27722325908008444,0.1454683064128069,0.5773084345071087
154,410.94253224621474,0.10536030735786799,0.04661193552165184,0.8480277571204802,0.2807041272248908,0.14570431260684286,0.5735915601682664
155,410.7419754296298,0.1075395180479978,0.04711923778073431,0.8453412441712679,0.2851705624285384,0.14642493556092223,0.5684045020105394
156,410.45840793392443,0.11049387405443246,0.04796391506073937,0.8415422108848282,0.291066812465677,0.14779753389550288,0.5611356536388201
157,410.053056938109,0.11460937914171032,0.0493024047127507,0.836088216145539,0.299060358841299,0.15008296158103276,0.5508566795776683
158,409.46269670062634,0.1205234524263137,0.05140355975826724,0.828072987815419,0.31019560479732866,0.15370448826335714,0.5360999069393141
159,408.5770693349717,0.1293690726802068,0.0547685711253243,0.8158623561944689,0.32619720344227887,0.15938954458768248,0.5144132519700387
160,408.6256999320887,0.1324822890474732,0.0513502242132908,0.816167486739236,0.3347712936703626,0.15004332844504212,0.5151853778845953
161,408.6772654340609,0.13556089787084916,0.04793927369043646,0.8164998284387144,0.34332368059034457,0.14065271052166797,0.5160236088879875
162,408.73199015676624,0.13857583127067957,0.044559120843649935,0.8168650478856705,0.3517809963451189,0.1312824113857857,0.5169365922690953
163,408.790374973393,0.14149501670040596,0.041232131195472574,0.8172728521041215,0.36006338790760284,0.12199671724070116,0.517939894851696
164,408.8533708011973,0.1442820590088576,0.03797874512218692,0.8177391958689555,0.3680827480614844,0.11285706891796257,0.519060183020553
165,408.9226272024795,0.14689391706228008,0.0348166264988454,0.8182894564388745,0.375739094865537,0.10391961863636749,0.5203412864980953
166,409.0008453257469,0.14927714444846668,0.031759898114654794,0.8189629574368785,0.3829141890502746,0.09523289122559828,0.5218529197241273
167,409.0922734940668,0.15136215895612795,0.028818512499964335,0.8198193285439077,0.3894612067709385,0.08683568371851155,0.52370310951055
168,409.2033911408429,0.15305493409153573,0.025997814412297753,0.8209472514961665,0.3951889971650381,0.07875533693576778,0.5260556658991942
169,409.3438251638331,0.15422557030808792,0.023298376557522964,0.8224760531343891,0.39983925793032654,0.07100653358134296,0.5291542084883305
170,409.5275158523534,0.15469363012384782,0.020716245249852397,0.8245901246262998,0.4030551390916923,0.06359084694844834,0.5333540139598594
171,409.77406580493636,0.15421134177774168,0.018243825804998375,0.82754483241726,0.4043409567716287,0.05649741577766101,0.5391616274507103
172,410.11001318259036,0.15244846971697437,0.015871754385078783,0.8316797758979468,0.4030160515748592,0.04970537654044132,0.5472785718846994
173,410.56941002038184,0.14898752727510325,0.01359216584517794,0.8374203068797188,0.3981732259642979,0.04318900562645742,0.5586377684092447
174,411.19255065968457,0.14334485633498834,0.011403572803264487,0.8452515708617472,0.3886655928999624,0.03692669651861343,0.5744077105814241
175,412.0211924142131,0.13503861951733961,0.00931678403597149,0.8556445964466889,0.3731644842506085,0.03091436319616517,0.5959211525532263
176,413.0887817583601,0.12372017326125744,0.00735970567152562,0.8689201210672169,0.35034623369873236,0.02518169869368002,0.6244720676075876
177,414.4060386783403,0.1093587877865378,0.005577148845708408,0.8850640633677538,0.3192530746527401,0.019805364565393856,0.6609415607818659
178,415.9460564823175,0.09241997654935881,0.004022038693170791,0.9035579847574704,0.27980058856114287,0.014908462492114633,0.7052909489467425
179,417.6367229967372,0.07393256979458784,0.0027387864026534553,0.9233286438027587,0.2332675980799982,0.010636384307630652,0.7560960176123712
180,419.3677613411439,0.055338643862968405,0.0017460359899723415,0.9429153201470593,0.18248042588954877,0.007111132988907328,0.8104084411215439
181,421.01406768456013,0.0381368175727062,0.001028833963750699,0.9608343484635431,0.13140063246501668,0.0043839259327700456,0.8642154416022133
182,422.46685600604246,0.02345617282130464,0.0005442582211430082,0.9759995689575524,0.08414510737247316,0.0024136840657348405,0.913441208561792
183,423.6602438734056,0.011803066966688569,0.00023618773910091272,0.9879607452942105,0.043815576965734855,0.0010824951106991724,0.955101927923566
