stage,T_K,x_alcohol,x_ester,x_DMF,y_alcohol,y_ester,y_DMF
89,411.6530212296273,0.06828467576754356,0.07479798847451406,0.8569173357579424,0.1993072910948474,0.20811116932179669,0.5925815395833512
90,411.6480699375246,0.06844974517801547,0.0746776652925363,0.8568725895294482,0.19976476738337923,0.2077778758847463,0.5924573567318806
91,411.64324235124695,0.06861092493566863,0.07456011797002708,0.8568289570943043,0.20021139263264626,0.2074523196778732,0.5923362876894762
92,411.6385345077639,0.06876833107908546,0.07444526596202568,0.8567864029588889,0.20064749372026358,0.20713427406259954,0.5922182322171371
93,411.6339426094031,0.06892207511435608,0.07433303178403486,0.8567448931016091,0.20107338460967153,0.20682352110991017,0.5921030942804154
94,411.6294630151736,0.06907226424084914,0.07422334086303048,0.8567043948961204,0.20148936700083755,0.20651985117143792,0.5919907818277224
95,411.6250922326343,0.06921900156331293,0.07411612139733162,0.8566648770393555,0.20189573094110885,0.20622306247633188,0.5918812065825617
96,411.620826910271,0.06936238629127885,0.07401130422471551,0.8566263094840056,0.20229275539909453,0.20593296075211043,0.5917742838488
97,411.6166638303392,0.06950251392666092,0.07390882269821701,0.8565886633751221,0.2026807088041857,0.20564935886782554,0.5916699323279888
98,411.6125999021467,0.06963947644036987,0.07380861256908573,0.8565519109905444,0.20305984955414888,0.20537207649802242,0.5915680739478333
99,411.60863215573465,0.06977336243869833,0.07371061187642239,0.8565160256848793,0.203430426492969,0.2051009398060397,0.5914686337009948
100,411.60475773593697,0.06990425732018356,0.07361476084306241,0.856480981836754,0.20379267936105827,0.20483578114542558,0.59137153949352
101,411.60097389678486,0.07003224342358373,0.07352100177729091,0.8564467547991254,0.20414683921965457,0.20457643877820664,0.5912767220021355
102,411.59727799623334,0.07015740016757852,0.07342927898003374,0.8564133208523877,0.20449312885121348,0.20432275660897886,0.5911841145398093
103,411.5936674911839,0.07027980418275041,0.07333953865718364,0.856380657160066,0.2048317631373895,0.2040745839337917,0.591093652928816
104,411.5901399327816,0.07039952943636434,0.0732517288367563,0.8563487417268794,0.20516294941612778,0.2038317752029197,0.5910052753809527
105,411.58669296196183,0.070516647350446,0.0731657992906169,0.8563175533589371,0.20548688781928853,0.2035941897967278,0.5909189223839824
106,411.5833243052244,0.07063122691362009,0.07308170146053664,0.8562870716258433,0.20580377159212665,0.20336169181388308,0.5908345365939903
107,411.58003177060897,0.0707433347871585,0.07299938838838643,0.8562572768244551,0.20611378739588762,0.2031341498712825,0.59075206273283
108,411.57681324384697,0.07085303540567792,0.07291881465032377,0.8562281499439983,0.20641711559474182,0.20291143691518804,0.5906714474900722
109,411.5736666846599,0.07096039107291909,0.0728399362948665,0.8561996726322144,0.20671393052823653,0.20269343004314602,0.5905926394286202
110,411.5705901231663,0.07106546205306631,0.07276271078483663,0.856171827162097,0.20700440077045118,0.20248001033644583,0.5905155888931014
111,411.5675816563579,0.07116830665807457,0.07268709694322033,0.8561445963987051,0.20728868937707493,0.20227106270303247,0.5904402479198909
112,411.5646394445832,0.07126898133154158,0.0726130549031232,0.8561179637653352,0.2075669541216832,0.20206647573102013,0.5903665701472893
113,411.56176170797437,0.07136754072972933,0.0725405460621363,0.8560919132081344,0.2078393477226766,0.20186614155329294,0.5902945107240303
114,411.55894672271313,0.07146403780046957,0.07246953304164676,0.8560664291578837,0.20810601806249038,0.2016699557240266,0.5902240262134805
115,411.55619281701024,0.07155852386086871,0.07239997965190335,0.8560414964872279,0.20836710840109324,0.20147781710859922,0.5901550744903009
116,411.55349836662015,0.07165104867498139,0.07233185086404094,0.8560171004609777,0.2086227575862308,0.20128962778907092,0.5900876146246954
117,411.55086178964103,0.07174166053300689,0.07226511279081539,0.8559932266761777,0.20887310026358566,0.2011052929884894,0.5900216067479301
118,411.5482815402638,0.07183040633407968,0.07219973267854983,0.8559698609873705,0.20911826709105344,0.20092472101876588,0.5899570118901807
119,411.54575610099965,0.07191733167547511,0.07213567891384319,0.8559469894106817,0.2093583849627548,0.2007478232588807,0.5898937917783642
120,411.5432839727193,0.07200248095211129,0.07207292105007265,0.8559245979978161,0.20959357725039576,0.2005745141730414,0.5898319085765561
