epoch,stage,train_gradient_norm_max,train_gradient_norm_mean,train_physics_weight_scale,train_pressure,train_pure_vapor_pressure,train_teacher_forced_fugacity,train_temperature,train_total,train_vapor_composition,validation_pressure,validation_pure_vapor_pressure,validation_teacher_forced_fugacity,validation_temperature,validation_total,validation_vapor_composition
1,physics,5.438421726226807,2.535054907351996,0.5,0.002873149074396035,0.009460882795268025,0.001716227803792822,0.0,0.008970825634987308,0.0005091212794372513,0.010493356989806918,0.0013294763308041991,0.0,0.0,0.013017017046684872,0.0018589219472824
2,physics,6.096307754516602,2.6097888802526694,1.0,0.002345435670919993,0.008915993748257418,0.0015199069998339016,0.0,0.008801626531477483,0.00047828692235572063,0.010573153885940234,0.0012738952603818835,0.0,0.0,0.013046665366860485,0.0018365638786325812
3,physics,6.905770778656006,2.8407999904421266,1.0,0.0021993753165991743,0.008855218612180082,0.0014366782398483647,0.0,0.008524507672101167,0.00046084479503739683,0.010490561546714442,0.0010169444634598951,0.0,0.0,0.012810217529530337,0.0018111837863474737
4,physics,5.438299655914307,2.4535064660737147,1.0,0.002105917425691186,0.008659887361918117,0.0013864886755991944,0.0,0.008262390217046282,0.0004400404588070752,0.010663711811655653,0.0010419442161416705,0.0,0.0,0.013004852065981346,0.001820168093110838
5,physics,12.679149627685547,2.657611414763811,1.0,0.002080537116939271,0.008895905187345808,0.0013664630237576027,0.0,0.00832862408889889,0.0004336713986221863,0.010624270052763715,0.0010134916055014361,0.0,0.0,0.012931662139495809,0.001800646431649913
6,physics,6.151535511016846,2.5184670338647535,1.0,0.0020305133136336428,0.008557535044993804,0.0013347780921506192,0.0,0.008078021091705656,0.0004339621914092753,0.010537191765061911,0.0010316409714363828,0.0,0.0,0.01284790179473475,0.0017948894270745936
7,physics,7.084044456481934,2.06119749331095,1.0,0.0020228897000629507,0.00802115792393219,0.0013360764571170843,0.0,0.007787927509925965,0.00041838244270196083,0.010878763978908003,0.0010993432614192335,0.0,0.0,0.013239406321894227,0.0018109708286435185
8,physics,6.413070201873779,2.5886852057034924,1.0,0.0019884314667927426,0.008147376537957966,0.0013036504350125166,0.0,0.007786405610571504,0.00042063541325093183,0.01063813489793006,0.001063399097333208,0.0,0.0,0.012951923831702468,0.001782089398544299
9,physics,5.955397605895996,2.857479978324247,1.0,0.001999403290698496,0.008325109167947035,0.0012932327241056039,0.0,0.007885308526829544,0.00043011793874585843,0.010345177312895248,0.0011117187731133134,0.0,0.0,0.012666679518477011,0.001765642776318187
10,physics,14.48531723022461,2.5138055844101825,1.0,0.001953571566156099,0.008652791816633662,0.0012754349674070204,0.0,0.007980142021414527,0.00042473960128098587,0.010672932904627588,0.0010312503632542219,0.0,0.0,0.012975152755430042,0.001786594855842625
