epoch,stage,train_boundary,train_chemical_bias,train_continuity,train_gradient_norm_max,train_gradient_norm_mean,train_pressure,train_pure_vapor_pressure,train_solver,train_temperature,train_total,train_vapor_composition,validation_boundary,validation_chemical_bias,validation_continuity,validation_pressure,validation_pure_vapor_pressure,validation_solver,validation_temperature,validation_total,validation_vapor_composition
17,experimental,0.0,0.00010740148183750769,0.0,21.15510368347168,8.524447109178798,0.021081733137737625,0.05867690467457685,0.0,0.0,0.05369419284606671,0.0032740069714336955,0.0,0.0001156369722695428,0.0,0.04042686536991397,0.06285204949408936,0.0,0.0,0.0758108757977379,0.003957986892799342
18,experimental,0.0,0.00011008086159986096,0.0,29.016220092773438,7.965807391937284,0.015957748560976297,0.047924303114651935,0.0,0.0,0.042467337881225566,0.0025474370155870773,0.0,0.00011765543614025097,0.0,0.0348363175363847,0.04798514766400087,0.0,0.0,0.06249322301848641,0.0036643325171677927
19,experimental,0.0,0.00011144541871444674,0.0,36.58595275878906,10.641188940511235,0.01832972244131489,0.04476154577041506,0.0,0.0,0.04303870299359057,0.0023282071439575574,0.0,0.00011784688156786214,0.0,0.025439627295849043,0.032881160406135646,0.0,0.0,0.04616756053360481,0.004287352135883613
20,experimental,0.0,0.00011278878350460673,0.0,40.31557083129883,11.377037203524285,0.015810542231798567,0.04271634119768087,0.0,0.0,0.03907049132911679,0.0019017776200543853,0.0,0.00012127601822211236,0.0,0.020418212780281487,0.023973083680277098,0.0,0.0,0.03604007573725458,0.00363532017978876
21,experimental,0.0,0.0001144205201049947,0.0,40.557254791259766,10.853067493159795,0.014505921209533618,0.036616946936319304,0.0,0.0,0.034564537656605165,0.001750142296546626,0.0,0.00012303293354525726,0.0,0.020206983969156635,0.024201621456519187,0.0,0.0,0.03563734665096805,0.003329551639035344
22,experimental,0.0,0.00011409598798486418,0.0,26.33587074279785,10.170488905570698,0.013111797296356661,0.03540281625749329,0.0,0.0,0.032458365123993346,0.0016451585671139648,0.0,0.0001192545535351155,0.0,0.023618078554392526,0.016676391500917227,0.0,0.0,0.035156255729454855,0.0031999809530891435
23,experimental,0.0,0.00011276340047815605,0.0,20.707674026489258,6.8680476825689265,0.011329162344623757,0.032815143272847264,0.0,0.0,0.02926173403995828,0.0015249989471306424,0.0,0.00012296738515038292,0.0,0.023398346129242933,0.02424587147445652,0.0,0.0,0.03824683284210093,0.0027255501451137264
24,experimental,0.0,0.00011525394559657544,0.0,30.046924591064453,8.538404925964324,0.01157917537570705,0.03035461653692054,0.0,0.0,0.028161837564119156,0.0014053531004944496,0.0,0.00012315156797724957,0.0,0.023485567608026153,0.023217917162945818,0.0,0.0,0.03817180582847675,0.0030772785926705963
25,experimental,0.0,0.00011561743367548286,0.0,26.33092498779297,9.561109992425132,0.011568762297125232,0.03061718292429358,0.0,0.0,0.028184894096959116,0.0013075391330779277,0.0,0.00012504903776193942,0.0,0.02365213988463306,0.020234275126423916,0.0,0.0,0.03658608927823312,0.0028168107224264124
26,experimental,0.0,0.0001153630248669112,0.0,30.38875389099121,10.639894193615314,0.011798358255166761,0.03094703427965861,0.0,0.0,0.028512372322552892,0.001240495809709727,0.0,0.00012317898431396133,0.0,0.01838521390279245,0.01491471041701526,0.0,0.0,0.028569808390053957,0.0027272374461555864
27,experimental,0.0,0.00011550830290661169,0.0,16.366783142089844,5.861329562864985,0.00985549906517828,0.027374800043049343,0.0,0.0,0.024745883315611443,0.0012029833712237938,0.0,0.0001254194790878536,0.0,0.017976539289610013,0.012695091195383718,0.0,0.0,0.027010274339238357,0.002686188071471894
28,experimental,0.0,0.00011707474591265086,0.0,18.284574508666992,6.153445529354535,0.009467736639110167,0.028541970882159668,0.0,0.0,0.024868632530324543,0.0011299094143136642,0.0,0.0001289022196729423,0.0,0.021672400572030237,0.020183584224120532,0.0,0.0,0.034193668593574505,0.0024294751800346976
29,experimental,0.0,0.00011991371110861881,0.0,19.098974227905273,7.7664296789012095,0.008071900530361933,0.02451042050029711,0.0,0.0,0.021353654527521155,0.0010265424824759317,0.0,0.0001296089940825373,0.0,0.023738996982158228,0.0182748270257475,0.0,0.0,0.03528154230775447,0.0024051313656616394
30,experimental,0.0,0.00011907232174577961,0.0,14.284577369689941,5.193743785623856,0.007848966887903694,0.022425055443919647,0.0,0.0,0.020077940454219716,0.0010164444507617227,0.0,0.0001286437074678518,0.0,0.019519406009736007,0.01031741132730795,0.0,0.0,0.02734921540461439,0.0026711025547142553
31,experimental,0.0,0.00011880406662736339,0.0,29.3082275390625,8.340827365277836,0.008430926657285035,0.023008013348674812,0.0,0.0,0.020863601323529164,0.0009286664995867279,0.0,0.0001306303303334966,0.0,0.02179732357448373,0.01183604464538437,0.0,0.0,0.03023619332127065,0.0025208467102541938
32,experimental,0.0,0.00012218247171743592,0.0,19.946250915527344,6.900536633019623,0.007774932637594777,0.022421768567594435,0.0,0.0,0.019877221566302776,0.0008914032664060359,0.0,0.00013672945910073587,0.0,0.017223036895875492,0.012715984827854446,0.0,0.0,0.026069903808682324,0.0024888729577748803
33,experimental,0.0,0.00012511014350822367,0.0,24.703834533691406,9.987238104373208,0.00912762240884834,0.02333893680737528,0.0,0.0,0.021761145132448454,0.0009640532079155487,0.0,0.00013644449770848616,0.0,0.022683123790518532,0.010923805669231039,0.0,0.0,0.030679388893716162,0.0025343614283106263
34,experimental,0.0,0.0001252826782988671,0.0,23.282697677612305,9.53974542665976,0.007232414631827244,0.019276802042512555,0.0,0.0,0.017664919246054494,0.0007941022865873893,0.0,0.0001379780155572749,0.0,0.018079445984568343,0.01131378777595705,0.0,0.0,0.02610762333237259,0.0023712820787107646
35,experimental,0.0,0.00012729510754967523,0.0,19.64307975769043,6.6450101698183435,0.006886972507674369,0.020078548436255905,0.0,0.0,0.017690214136805077,0.0007639661531539312,0.0,0.00013802602891055816,0.0,0.01827326179091824,0.010254946943143559,0.0,0.0,0.02592294229059246,0.0025222052311441503
36,experimental,0.0,0.00012848519370860202,0.0,16.46640396118164,6.124406051331459,0.006140082477666467,0.01766656209177114,0.0,0.0,0.015744825534505694,0.0007714607478118195,0.0,0.0001410828170030997,0.0,0.019757664515818965,0.010911606436116652,0.0,0.0,0.027529852997574062,0.0023163840086225357
37,experimental,0.0,0.000130103219599703,0.0,25.022682189941406,7.588291920806714,0.0066391727670421,0.01805541290867181,0.0,0.0,0.01642934854145587,0.0007624681412837399,0.0,0.00014252540889240323,0.0,0.017156393217266273,0.011565579983858423,0.0,0.0,0.025557319104005504,0.002618134323658432
38,experimental,0.0,0.00013113165981870102,0.0,26.378856658935547,8.028485845612959,0.006945414786598239,0.016523517211624296,0.0,0.0,0.015917935531226855,0.0007107606368932162,0.0,0.00014272359575082512,0.0,0.035520052069059296,0.020093614515437428,0.0,0.0,0.04802557344459955,0.002458713960433223
39,experimental,0.0,0.00013127469228817326,0.0,22.557519912719727,7.520497722151558,0.006616389309817554,0.015289267002275807,0.0,0.0,0.014950856832875054,0.0006898327152419571,0.0,0.0001437503057558027,0.0,0.022207286543936038,0.010963613431193142,0.0,0.0,0.03037249341648717,0.0026833982937891224
40,experimental,0.0,0.00013041360460785612,0.0,22.675703048706055,8.118271625349415,0.006153450952805688,0.01388501637927025,0.0,0.0,0.013763654644521063,0.0006676940573045102,0.0,0.00014314977470043964,0.0,0.022290659152678936,0.010152802112715204,0.0,0.0,0.029805075887111978,0.002438014332600479
41,experimental,0.0,0.00013222526516235437,0.0,13.327914237976074,5.2768984137618515,0.005447235740599889,0.012600619264991498,0.0,0.0,0.012453133420180753,0.0007055867767466365,0.0,0.00014529908623861138,0.0,0.01674990393429495,0.006298181323423024,0.0,0.0,0.022388118528370752,0.0024891217870055046
42,experimental,0.0,0.00013136475818702873,0.0,14.781317710876465,6.742696552319718,0.006632284549151851,0.014926057041971108,0.0,0.0,0.0149204795135146,0.000825165085580197,0.0,0.00014315755800773291,0.0,0.018409740977904984,0.009866977434126692,0.0,0.0,0.026056645542133453,0.002713414400883602
43,experimental,0.0,0.00013110311691601838,0.0,26.079069137573242,10.326784587166342,0.008072838540766186,0.015101659975523004,0.0,0.0,0.016367773137757852,0.0007441034867091224,0.0,0.0001442627761156595,0.0,0.022179043286755764,0.009182354838030631,0.0,0.0,0.02918923355680604,0.002419012120545077
44,experimental,0.0,0.00013314388819426774,0.0,27.81255340576172,8.840085118097752,0.006074915257968727,0.012374056593560294,0.0,0.0,0.012950667547103145,0.0006887225783770526,0.0,0.00014703961085351237,0.0,0.02644907566588684,0.02284187969631989,0.0,0.0,0.04091174653289038,0.003041730766762152
45,experimental,0.0,0.0001346717699269245,0.0,28.650094985961914,8.782486319193273,0.005348813543428004,0.011728252080184718,0.0,0.0,0.011830134550542852,0.0006171937129963947,0.0,0.0001473616733047955,0.0,0.017827320030198417,0.008525268282148175,0.0,0.0,0.024486082877609984,0.002396127187865448
46,experimental,0.0,0.00013361478057202512,0.0,39.64457702636719,8.11508216239201,0.00577113105836494,0.012322332371770148,0.0,0.0,0.0125535198716891,0.0006212212760184665,0.0,0.00014449624265362013,0.0,0.03956064984785112,0.02145392672268039,0.0,0.0,0.05290585924876469,0.0026182472893146163
47,experimental,0.0,0.0001318314005214361,0.0,22.75932502746582,7.306832072519933,0.006629499750906674,0.011843065422932635,0.0,0.0,0.01320382451692562,0.0006527907264398347,0.0,0.00014639542120711764,0.0,0.02447731949846838,0.009230318136107406,0.0,0.0,0.03186410001619568,0.00277162101002691
48,experimental,0.0,0.00013326542010645728,0.0,17.5982666015625,6.754733370644271,0.0052716591039103445,0.010130232524912238,0.0,0.0,0.011034749153624093,0.0006979724747452927,0.0,0.0001466631838289615,0.0,0.025156061240997396,0.016307550806073504,0.0,0.0,0.03640245421472208,0.0030926172795845974
49,experimental,0.0,0.00013673760068656223,0.0,26.126447677612305,7.778192267016,0.006089955670026108,0.009826320612159769,0.0,0.0,0.011696669324956156,0.0006935520876274286,0.0,0.00015196238913346997,0.0,0.025574117103934955,0.010140058292334837,0.0,0.0,0.03352097538221815,0.00287682834840978
50,experimental,0.0,0.00013774148788963308,0.0,36.50659942626953,11.636240699766038,0.007048125889640607,0.010898904096136081,0.0,0.0,0.013135361756581681,0.0006377823269631708,0.0,0.00014827311882494257,0.0,0.028793713013386592,0.01255762163398777,0.0,0.0,0.03800053084529312,0.00292800744532415
51,experimental,0.0,0.00013607524828810756,0.0,36.9266242980957,12.238287987844705,0.006489251793887911,0.009683528680297898,0.0,0.0,0.011944307695813745,0.0006132901481246762,0.0,0.00015020275554507867,0.0,0.026923525416651252,0.015356450665783783,0.0,0.0,0.03731978917754562,0.002718037346315534
52,experimental,0.0,0.00013697616444819906,0.0,31.69638442993164,14.022183200964994,0.007320045425198284,0.010570882994664759,0.0,0.0,0.013223844192321869,0.0006183558039053209,0.0,0.000148576892071466,0.0,0.02052933831787642,0.009232373582524399,0.0,0.0,0.02803019994047767,0.0028846737226294406
53,experimental,0.0,0.00013614291986311882,0.0,29.33521270751953,10.175944370289681,0.005698766042071038,0.007514535072496088,0.0,0.0,0.010085851761936642,0.0006298168375441219,0.0,0.00015214328439815188,0.0,0.024616842662821936,0.011327376107908993,0.0,0.0,0.03302746000569626,0.002746928049194205
