seed,selected_stage,sample_id,system_id,direction,component_count,chemical_family,component_i_family,component_j_family,x_i,x_j,pair_interaction,absolute_pair_interaction,composition_weighted_pair_contribution,mean_abs_log_gamma,excess_gibbs_rt,evaluation_partition
1,stage1,state_75e2fd67fab95a554a890203,2c_b94de72ffbeb53d6294b,isobaric,2,aromatic/unsaturated hydrocarbon + sulfoxide/sulfone,aromatic/unsaturated hydrocarbon,sulfoxide/sulfone,0.8956,0.10440000000000005,0.815181314945221,0.815181314945221,0.07621997466341976,0.31439515948295593,0.07621997594833374,test
1,stage1,state_7637d00060681843968d6547,3c_61bfd4ccc52903a74083,isobaric,3,alcohol/polyol + alcohol/polyol + ether/carbonyl,alcohol/polyol,ether/carbonyl,0.307,0.461,1.0702459812164307,1.0702459812164307,0.1514687029836178,0.24446968734264374,0.2650979161262512,test
1,stage1,state_7637d00060681843968d6547,3c_61bfd4ccc52903a74083,isobaric,3,alcohol/polyol + alcohol/polyol + ether/carbonyl,alcohol/polyol,alcohol/polyol,0.307,0.23199999999999998,0.07319466769695282,0.07319466769695282,0.005213217012047767,0.24446968734264374,0.2650979161262512,test
1,stage1,state_7637d00060681843968d6547,3c_61bfd4ccc52903a74083,isobaric,3,alcohol/polyol + alcohol/polyol + ether/carbonyl,ether/carbonyl,alcohol/polyol,0.461,0.23199999999999998,1.0136884450912476,1.0136884450912476,0.1084160065793991,0.24446968734264374,0.2650979161262512,test
1,stage1,state_7651ef3c75310fe0cc1417c5,2c_1490252da7453cbbebe4,isothermal,2,alcohol/polyol + alkane/cycloalkane,alcohol/polyol,alkane/cycloalkane,0.9036,0.09640000000000004,1.5109134912490845,1.5109134912490845,0.1316112019187737,0.6312001943588257,0.1316111981868744,test
1,stage1,state_767e0aec432373151fefcb10,2c_9f331b7867f625e21322,isobaric,2,alcohol/polyol + ether/carbonyl,ether/carbonyl,alcohol/polyol,0.0477,0.9523,0.43348050117492676,0.43348050117492676,0.019690726056525706,0.19817028939723969,0.019690725952386856,test
1,stage1,state_77c89cf97a39583a36004e67,2c_3cf279eea352998261d1,isothermal,2,alcohol/polyol + ether/carbonyl,alcohol/polyol,ether/carbonyl,0.9798,0.020199999999999996,0.6884940266609192,0.6884940266609192,0.013626646235911845,0.3347885310649872,0.0136266453191638,test
1,stage1,state_780c0906e5d8eefc74de37cc,2c_26042ad21e725d8f2224,isobaric,2,halogenated + nitrogen-containing,halogenated,nitrogen-containing,0.0783,0.9217,-0.26871439814567566,0.26871439814567566,-0.01939287895835906,0.11512519419193268,-0.01939287967979908,test
1,stage1,state_7856b86eabd65f56744b9182,2c_d66c7a74cea5d8732e08,isobaric,2,alcohol/polyol + water,alcohol/polyol,water,0.031,0.969,2.1439571380615234,2.1439571380615234,0.0644023284702301,0.9762703776359558,0.06440232694149017,test
1,stage1,state_78bbcbbd5d65869f93743e35,2c_6f361cb0ec8be0b0e6dd,isothermal,2,alcohol/polyol + ether/carbonyl,ether/carbonyl,alcohol/polyol,0.235,0.765,1.2174372673034668,1.2174372673034668,0.21886478472948073,0.3882594704627991,0.2188647836446762,test
1,stage1,state_78e089c00759ca58697991d1,3c_f0c258463b44c2183ab7,isobaric,3,alcohol/polyol + carboxylic acid/ester + nitrogen-containing,alcohol/polyol,carboxylic acid/ester,0.7,0.037,0.3719387948513031,0.3719387948513031,0.009633214786648749,0.2158440202474594,-0.03786249831318855,test
1,stage1,state_78e089c00759ca58697991d1,3c_f0c258463b44c2183ab7,isobaric,3,alcohol/polyol + carboxylic acid/ester + nitrogen-containing,alcohol/polyol,nitrogen-containing,0.7,0.263,-0.2885914146900177,0.2885914146900177,-0.053129679444432254,0.2158440202474594,-0.03786249831318855,test
1,stage1,state_78e089c00759ca58697991d1,3c_f0c258463b44c2183ab7,isobaric,3,alcohol/polyol + carboxylic acid/ester + nitrogen-containing,carboxylic acid/ester,nitrogen-containing,0.037,0.263,0.578971266746521,0.578971266746521,0.005633969396710396,0.2158440202474594,-0.03786249831318855,test
1,stage1,state_7925591f29fc81e3983c156f,2c_68be6b27ffcb3843add8,full_state,2,alkane/cycloalkane + nitrogen-containing,alkane/cycloalkane,nitrogen-containing,0.4481,0.5519000000000001,2.134094715118408,2.134094715118408,0.527775259914012,0.5468739867210388,0.5277752876281738,test
1,stage1,state_7a73b75c36ef23e6810f43fd,2c_6f361cb0ec8be0b0e6dd,isobaric,2,alcohol/polyol + ether/carbonyl,ether/carbonyl,alcohol/polyol,0.598,0.402,1.2684158086776733,1.2684158086776733,0.30492208674287796,0.32263854146003723,0.30492210388183594,test
1,stage1,state_809a4c7d4a6350e3b7f61458,2c_1490252da7453cbbebe4,isobaric,2,alcohol/polyol + alkane/cycloalkane,alcohol/polyol,alkane/cycloalkane,0.246,0.754,1.8229693174362183,1.8229693174362183,0.33813164087533953,0.5471889972686768,0.3381316661834717,test
1,stage1,state_816936950422829c599df9d0,2c_ae514b5a938c4d83d1c9,full_state,2,alcohol/polyol + alkane/cycloalkane,alkane/cycloalkane,alcohol/polyol,0.0253,0.9747,1.8847459554672241,1.8847459554672241,0.04647766563468576,0.8985470533370972,0.04647766426205635,test
1,stage1,state_81ca70211e283cbc4d8abc76,3c_50c0ded265c297b30405,isobaric,3,alcohol/polyol + ether/carbonyl + nitrogen-containing,alcohol/polyol,ether/carbonyl,0.181,0.238,0.4099510908126831,0.4099510908126831,0.017659873090028762,0.18267212808132172,0.009241186082363129,test
1,stage1,state_81ca70211e283cbc4d8abc76,3c_50c0ded265c297b30405,isobaric,3,alcohol/polyol + ether/carbonyl + nitrogen-containing,alcohol/polyol,nitrogen-containing,0.181,0.581,-0.5591710805892944,0.5591710805892944,-0.058802990005850785,0.18267212808132172,0.009241186082363129,test
1,stage1,state_81ca70211e283cbc4d8abc76,3c_50c0ded265c297b30405,isobaric,3,alcohol/polyol + ether/carbonyl + nitrogen-containing,ether/carbonyl,nitrogen-containing,0.238,0.581,0.36436960101127625,0.36436960101127625,0.05038429968863725,0.18267212808132172,0.009241186082363129,test
1,stage1,state_838b0a10ea3b97a569137e70,3c_1a08c4f653f7d812cdc9,isobaric,3,ether/carbonyl + ether/carbonyl + sulfoxide/sulfone,ether/carbonyl,ether/carbonyl,0.4534,0.0392,0.1612229198217392,0.1612229198217392,0.002865460096409321,0.1918616145849228,0.1833643913269043,test
1,stage1,state_838b0a10ea3b97a569137e70,3c_1a08c4f653f7d812cdc9,isobaric,3,ether/carbonyl + ether/carbonyl + sulfoxide/sulfone,ether/carbonyl,sulfoxide/sulfone,0.4534,0.5074,0.7311515212059021,0.7311515212059021,0.1682051801952672,0.1918616145849228,0.1833643913269043,test
1,stage1,state_838b0a10ea3b97a569137e70,3c_1a08c4f653f7d812cdc9,isobaric,3,ether/carbonyl + ether/carbonyl + sulfoxide/sulfone,ether/carbonyl,sulfoxide/sulfone,0.0392,0.5074,0.6180850863456726,0.6180850863456726,0.012293761814222334,0.1918616145849228,0.1833643913269043,test
1,stage1,state_84b241b113c61fda992b9fe3,2c_d66c7a74cea5d8732e08,isobaric,2,alcohol/polyol + water,alcohol/polyol,water,0.522,0.478,1.2780239582061768,1.2780239582061768,0.3188874259557724,0.3269484341144562,0.3188874125480652,test
1,stage1,state_85425c19ef5723479517f192,2c_5e274a8981b66e0477e8,isobaric,2,ether/carbonyl + halogenated,ether/carbonyl,halogenated,0.1496,0.8504,0.18134614825248718,0.18134614825248718,0.023070827965297705,0.06372386962175369,0.02307082898914814,test
1,stage1,state_87180b6aa29cb52b953ab2be,3c_50c0ded265c297b30405,isobaric,3,alcohol/polyol + ether/carbonyl + nitrogen-containing,alcohol/polyol,ether/carbonyl,0.098,0.318,0.4033578038215637,0.4033578038215637,0.012570242598295213,0.15087243914604187,0.04789356142282486,test
1,stage1,state_87180b6aa29cb52b953ab2be,3c_50c0ded265c297b30405,isobaric,3,alcohol/polyol + ether/carbonyl + nitrogen-containing,alcohol/polyol,nitrogen-containing,0.098,0.584,-0.5608301162719727,0.5608301162719727,-0.03209742921447754,0.15087243914604187,0.04789356142282486,test
1,stage1,state_87180b6aa29cb52b953ab2be,3c_50c0ded265c297b30405,isobaric,3,alcohol/polyol + ether/carbonyl + nitrogen-containing,ether/carbonyl,nitrogen-containing,0.318,0.584,0.3630392551422119,0.3630392551422119,0.06742074615097045,0.15087243914604187,0.04789356142282486,test
1,stage1,state_87c840f2669bf0a8e409d9a9,2c_6aab25a5edecf15e2cbf,isothermal,2,alcohol/polyol + alcohol/polyol,alcohol/polyol,alcohol/polyol,0.7542,0.24580000000000002,0.13986653089523315,0.13986653089523315,0.025928787582371233,0.05507891625165939,0.025928786024451256,test
1,stage1,state_87ca432b6c0867c16bfd65f6,3c_61bfd4ccc52903a74083,isobaric,3,alcohol/polyol + alcohol/polyol + ether/carbonyl,alcohol/polyol,ether/carbonyl,0.199,0.204,0.979714572429657,0.979714572429657,0.039772492782354354,0.2402210235595703,0.15299375355243683,test
1,stage1,state_87ca432b6c0867c16bfd65f6,3c_61bfd4ccc52903a74083,isobaric,3,alcohol/polyol + alcohol/polyol + ether/carbonyl,alcohol/polyol,alcohol/polyol,0.199,0.597,0.021092090755701065,0.021092090755701065,0.0025058036580495537,0.2402210235595703,0.15299375355243683,test
1,stage1,state_87ca432b6c0867c16bfd65f6,3c_61bfd4ccc52903a74083,isobaric,3,alcohol/polyol + alcohol/polyol + ether/carbonyl,ether/carbonyl,alcohol/polyol,0.204,0.597,0.9090834856033325,0.9090834856033325,0.11071545954465865,0.2402210235595703,0.15299375355243683,test
1,stage1,state_88f9f26ec19c16739115c370,3c_61bfd4ccc52903a74083,isobaric,3,alcohol/polyol + alcohol/polyol + ether/carbonyl,alcohol/polyol,ether/carbonyl,0.496,0.45,1.1009491682052612,1.1009491682052612,0.24573185434341432,0.24650846421718597,0.27329692244529724,test
1,stage1,state_88f9f26ec19c16739115c370,3c_61bfd4ccc52903a74083,isobaric,3,alcohol/polyol + alcohol/polyol + ether/carbonyl,alcohol/polyol,alcohol/polyol,0.496,0.05400000000000005,0.09180192649364471,0.09180192649364471,0.002458822799205782,0.24650846421718597,0.27329692244529724,test
1,stage1,state_88f9f26ec19c16739115c370,3c_61bfd4ccc52903a74083,isobaric,3,alcohol/polyol + alcohol/polyol + ether/carbonyl,ether/carbonyl,alcohol/polyol,0.45,0.05400000000000005,1.033179521560669,1.033179521560669,0.025106262373924278,0.24650846421718597,0.27329692244529724,test
1,stage1,state_8a61b8a32ac7d1b358f331fb,2c_4e1effd6e44016fa9e71,full_state,2,alcohol/polyol + aromatic/unsaturated hydrocarbon,alcohol/polyol,aromatic/unsaturated hydrocarbon,0.923,0.07699999999999996,1.3417454957962036,1.3417454957962036,0.09535919413173194,0.5830855965614319,0.0953591912984848,test
1,stage1,state_8b1da62b5f6a23edb9e06825,2c_9478a219a5c540597926,isothermal,2,ether/carbonyl + ether/carbonyl,ether/carbonyl,ether/carbonyl,0.5793,0.42069999999999996,0.1702735424041748,0.1702735424041748,0.041497622132370474,0.04928279668092728,0.041497621685266495,test
1,stage1,state_8c910e5dd4cde5cc2a4de6b8,3c_f0c258463b44c2183ab7,isobaric,3,alcohol/polyol + carboxylic acid/ester + nitrogen-containing,alcohol/polyol,carboxylic acid/ester,0.198,0.687,0.3803127110004425,0.3803127110004425,0.051732416826546196,0.1437530815601349,0.09668167680501938,test
1,stage1,state_8c910e5dd4cde5cc2a4de6b8,3c_f0c258463b44c2183ab7,isobaric,3,alcohol/polyol + carboxylic acid/ester + nitrogen-containing,alcohol/polyol,nitrogen-containing,0.198,0.11499999999999999,-0.25899261236190796,0.25899261236190796,-0.005897261783480644,0.1437530815601349,0.09668167680501938,test
1,stage1,state_8c910e5dd4cde5cc2a4de6b8,3c_f0c258463b44c2183ab7,isobaric,3,alcohol/polyol + carboxylic acid/ester + nitrogen-containing,carboxylic acid/ester,nitrogen-containing,0.687,0.11499999999999999,0.6435862183570862,0.6435862183570862,0.0508465291813016,0.1437530815601349,0.09668167680501938,test
1,stage1,state_8f51e370fdd001b44e0a62d8,2c_a160651817afdffd3182,isothermal,2,alcohol/polyol + ether/carbonyl,alcohol/polyol,ether/carbonyl,0.7824,0.21760000000000002,0.45001399517059326,0.45001399517059326,0.07661499068115234,0.20580780506134033,0.07661499828100204,test
1,stage1,state_90382afbabcdd638dd2bc11e,2c_d66c7a74cea5d8732e08,isobaric,2,alcohol/polyol + water,alcohol/polyol,water,0.711,0.28900000000000003,1.074120044708252,1.074120044708252,0.22070911266660692,0.35776805877685547,0.22070913016796112,test
1,stage1,state_913fad1267699bcb61c3d6a5,2c_ae514b5a938c4d83d1c9,full_state,2,alcohol/polyol + alkane/cycloalkane,alkane/cycloalkane,alcohol/polyol,0.0,1.0,1.845866322517395,1.845866322517395,0.0,0.9229331612586975,0.0,test
1,stage1,state_9278565b9b29a5eeeff1acaf,2c_7b12ee2d0e35e39326bc,isobaric,2,alcohol/polyol + alcohol/polyol,alcohol/polyol,alcohol/polyol,0.371,0.629,-0.39271366596221924,0.39271366596221924,-0.09164326837527752,0.11010071635246277,-0.09164326637983322,test
1,stage1,state_92b0c1bfbe674ec387dd264d,2c_56df7cea200b948181e5,isothermal,2,alkane/cycloalkane + halogenated,halogenated,alkane/cycloalkane,0.941,0.05900000000000005,1.6899629831314087,1.6899629831314087,0.09382505486047275,0.7477114796638489,0.09382505714893341,test
1,stage1,state_92e44961f855898f59fe8ae5,2c_6eb2e45afed5017e5e33,isobaric,2,ether/carbonyl + nitrogen-containing,ether/carbonyl,nitrogen-containing,0.963,0.03700000000000003,0.7656217217445374,0.7656217217445374,0.027279867567479636,0.3503347635269165,0.027279868721961975,test
1,stage1,state_92eed2a5632c8d9815a0624b,3c_61bfd4ccc52903a74083,isobaric,3,alcohol/polyol + alcohol/polyol + ether/carbonyl,alcohol/polyol,ether/carbonyl,0.712,0.097,1.0845452547073364,1.0845452547073364,0.07490303347110748,0.2952195107936859,0.10467642545700073,test
1,stage1,state_92eed2a5632c8d9815a0624b,3c_61bfd4ccc52903a74083,isobaric,3,alcohol/polyol + alcohol/polyol + ether/carbonyl,alcohol/polyol,alcohol/polyol,0.712,0.19100000000000006,0.08521923422813416,0.08521923422813416,0.011589134101152422,0.2952195107936859,0.10467642545700073,test
1,stage1,state_92eed2a5632c8d9815a0624b,3c_61bfd4ccc52903a74083,isobaric,3,alcohol/polyol + alcohol/polyol + ether/carbonyl,ether/carbonyl,alcohol/polyol,0.097,0.19100000000000006,0.981499969959259,0.981499969959259,0.018184249943435198,0.2952195107936859,0.10467642545700073,test
1,stage1,state_9328f3565296924e40a4ceb3,2c_ae99b15d6b25c7962c21,isothermal,2,nitrogen-containing + water,water,nitrogen-containing,0.161,0.839,0.2994629740715027,0.2994629740715027,0.04045115907460451,0.10906650871038437,0.040451157838106155,test
1,stage1,state_9450f61c7fbc752c9f212b82,2c_56df7cea200b948181e5,full_state,2,alkane/cycloalkane + halogenated,halogenated,alkane/cycloalkane,0.0,1.0,1.7416867017745972,1.7416867017745972,0.0,0.8708433508872986,0.0,test
1,stage1,state_94b52a004dbd3b84a2f5a163,3c_f0c258463b44c2183ab7,isobaric,3,alcohol/polyol + carboxylic acid/ester + nitrogen-containing,alcohol/polyol,carboxylic acid/ester,0.389,0.445,0.3746969997882843,0.3746969997882843,0.06486192414835096,0.07263490557670593,0.09281491488218307,test
1,stage1,state_94b52a004dbd3b84a2f5a163,3c_f0c258463b44c2183ab7,isobaric,3,alcohol/polyol + carboxylic acid/ester + nitrogen-containing,alcohol/polyol,nitrogen-containing,0.389,0.16599999999999993,-0.2711019814014435,0.2711019814014435,-0.017506139347016805,0.07263490557670593,0.09281491488218307,test
1,stage1,state_94b52a004dbd3b84a2f5a163,3c_f0c258463b44c2183ab7,isobaric,3,alcohol/polyol + carboxylic acid/ester + nitrogen-containing,carboxylic acid/ester,nitrogen-containing,0.445,0.16599999999999993,0.6153936982154846,0.6153936982154846,0.045459132487177825,0.07263490557670593,0.09281491488218307,test
1,stage1,state_98353b3f692a1cf420cee034,3c_1a08c4f653f7d812cdc9,isobaric,3,ether/carbonyl + ether/carbonyl + sulfoxide/sulfone,ether/carbonyl,ether/carbonyl,0.0615,0.4217,0.14007261395454407,0.14007261395454407,0.0036327202102348207,0.19456547498703003,0.15755370259284973,test
1,stage1,state_98353b3f692a1cf420cee034,3c_1a08c4f653f7d812cdc9,isobaric,3,ether/carbonyl + ether/carbonyl + sulfoxide/sulfone,ether/carbonyl,sulfoxide/sulfone,0.0615,0.5167999999999999,0.7020419239997864,0.7020419239997864,0.022313138878870008,0.19456547498703003,0.15755370259284973,test
1,stage1,state_98353b3f692a1cf420cee034,3c_1a08c4f653f7d812cdc9,isobaric,3,ether/carbonyl + ether/carbonyl + sulfoxide/sulfone,ether/carbonyl,sulfoxide/sulfone,0.4217,0.5167999999999999,0.6038870215415955,0.6038870215415955,0.1316078523293781,0.19456547498703003,0.15755370259284973,test
1,stage1,state_99dffcb19e43de998c2e15fa,3c_61bfd4ccc52903a74083,isobaric,3,alcohol/polyol + alcohol/polyol + ether/carbonyl,alcohol/polyol,ether/carbonyl,0.193,0.312,1.0095512866973877,1.0095512866973877,0.060791140279769895,0.22845828533172607,0.21060192584991455,test
1,stage1,state_99dffcb19e43de998c2e15fa,3c_61bfd4ccc52903a74083,isobaric,3,alcohol/polyol + alcohol/polyol + ether/carbonyl,alcohol/polyol,alcohol/polyol,0.193,0.495,0.03632698580622673,0.03632698580622673,0.0034704985889978707,0.22845828533172607,0.21060192584991455,test
1,stage1,state_99dffcb19e43de998c2e15fa,3c_61bfd4ccc52903a74083,isobaric,3,alcohol/polyol + alcohol/polyol + ether/carbonyl,ether/carbonyl,alcohol/polyol,0.312,0.495,0.9475542902946472,0.9475542902946472,0.1463402845931053,0.22845828533172607,0.21060192584991455,test
1,stage1,state_9b1549d6ef5e46276df3151d,2c_56df7cea200b948181e5,full_state,2,alkane/cycloalkane + halogenated,halogenated,alkane/cycloalkane,0.0,1.0,1.669939637184143,1.669939637184143,0.0,0.8349698185920715,0.0,test
1,stage1,state_9c5a239719781350c0c53340,2c_98afb8e6c65a310db5e0,isothermal,2,halogenated + halogenated,halogenated,halogenated,0.888,0.11199999999999999,0.5527942776679993,0.5527942776679993,0.05497870767974853,0.22269821166992188,0.054978709667921066,test
1,stage1,state_9dc87fe88170912e0d634ad0,2c_d66c7a74cea5d8732e08,isobaric,2,alcohol/polyol + water,alcohol/polyol,water,0.761,0.239,1.0278431177139282,1.0278431177139282,0.18694307840669153,0.3695605993270874,0.18694306910037994,test
1,stage1,state_9ee1f73723127c9956d6fc78,3c_1a08c4f653f7d812cdc9,isobaric,3,ether/carbonyl + ether/carbonyl + sulfoxide/sulfone,ether/carbonyl,ether/carbonyl,0.4131,0.0823,0.15882810950279236,0.15882810950279236,0.00539985871453017,0.18926970660686493,0.18287059664726257,test
1,stage1,state_9ee1f73723127c9956d6fc78,3c_1a08c4f653f7d812cdc9,isobaric,3,ether/carbonyl + ether/carbonyl + sulfoxide/sulfone,ether/carbonyl,sulfoxide/sulfone,0.4131,0.5045999999999999,0.7284741401672363,0.7284741401672363,0.15185062392113685,0.18926970660686493,0.18287059664726257,test
1,stage1,state_9ee1f73723127c9956d6fc78,3c_1a08c4f653f7d812cdc9,isobaric,3,ether/carbonyl + ether/carbonyl + sulfoxide/sulfone,ether/carbonyl,sulfoxide/sulfone,0.0823,0.5045999999999999,0.6169272065162659,0.6169272065162659,0.025620110849987266,0.18926970660686493,0.18287059664726257,test
1,stage1,state_9fe6de80ff1a2b6c9220236d,2c_82cfa7a14fa3ab1984f1,isobaric,2,nitrogen-containing + water,nitrogen-containing,water,0.2815,0.7185,1.6175874471664429,1.6175874471664429,0.3271695974921286,0.4616504907608032,0.32716962695121765,test
1,stage1,state_a03e871fa98903c8205d997a,2c_68be6b27ffcb3843add8,full_state,2,alkane/cycloalkane + nitrogen-containing,alkane/cycloalkane,nitrogen-containing,0.4985,0.5015000000000001,2.1657941341400146,2.1657941341400146,0.5414436604982019,0.5416936874389648,0.5414436459541321,test
1,stage1,state_a0e794be1df06264efe71710,2c_1490252da7453cbbebe4,isothermal,2,alcohol/polyol + alkane/cycloalkane,alcohol/polyol,alkane/cycloalkane,0.5955,0.40449999999999997,1.6477512121200562,1.6477512121200562,0.3969099000376761,0.4312150478363037,0.3969098925590515,test
1,stage1,state_a120c3a11a9447a5e72ef6f3,3c_2cb16216a8c609b7ad27,isobaric,3,alcohol/polyol + carboxylic acid/ester + ether/carbonyl,alcohol/polyol,carboxylic acid/ester,0.192,0.42,0.4614104628562927,0.4614104628562927,0.03720813972473145,0.1417372226715088,0.036060038954019547,test
1,stage1,state_a120c3a11a9447a5e72ef6f3,3c_2cb16216a8c609b7ad27,isobaric,3,alcohol/polyol + carboxylic acid/ester + ether/carbonyl,alcohol/polyol,ether/carbonyl,0.192,0.388,0.3713407814502716,0.3713407814502716,0.027663402854919437,0.1417372226715088,0.036060038954019547,test
1,stage1,state_a120c3a11a9447a5e72ef6f3,3c_2cb16216a8c609b7ad27,isobaric,3,alcohol/polyol + carboxylic acid/ester + ether/carbonyl,carboxylic acid/ester,ether/carbonyl,0.42,0.388,-0.17680108547210693,0.17680108547210693,-0.028811504888534546,0.1417372226715088,0.036060038954019547,test
1,stage1,state_a34a30f4651606b9c26d90b3,2c_03bd4325b126d2709459,isobaric,2,alkane/cycloalkane + alkane/cycloalkane,alkane/cycloalkane,alkane/cycloalkane,0.499,0.501,0.3102896511554718,0.3102896511554718,0.0775721024992168,0.07750407606363297,0.07757209986448288,test
1,stage1,state_a53f90681ab3f337a8f476cb,2c_1490252da7453cbbebe4,isothermal,2,alcohol/polyol + alkane/cycloalkane,alcohol/polyol,alkane/cycloalkane,0.7327,0.2673,1.5613040924072266,1.5613040924072266,0.3057825150238609,0.4823480546474457,0.3057825267314911,test
1,stage1,state_a919c474e815956543b9c852,2c_4e1effd6e44016fa9e71,full_state,2,alcohol/polyol + aromatic/unsaturated hydrocarbon,alcohol/polyol,aromatic/unsaturated hydrocarbon,0.8942,0.1058,1.3474421501159668,1.3474421501159668,0.1274765971330452,0.5550356507301331,0.12747660279273987,test
1,stage1,state_ad5bafc78321cc725411511a,2c_1490252da7453cbbebe4,isothermal,2,alcohol/polyol + alkane/cycloalkane,alcohol/polyol,alkane/cycloalkane,0.605,0.395,1.5891077518463135,1.5891077518463135,0.37975702499747277,0.4214397072792053,0.3797570466995239,test
1,stage1,state_b0a5fa05c8bc78b7e3d2130f,3c_f0c258463b44c2183ab7,isobaric,3,alcohol/polyol + carboxylic acid/ester + nitrogen-containing,alcohol/polyol,carboxylic acid/ester,0.21,0.183,0.2449665665626526,0.2449665665626526,0.009414065153002738,0.1831030547618866,0.02257877215743065,test
1,stage1,state_b0a5fa05c8bc78b7e3d2130f,3c_f0c258463b44c2183ab7,isobaric,3,alcohol/polyol + carboxylic acid/ester + nitrogen-containing,alcohol/polyol,nitrogen-containing,0.21,0.607,-0.3449237644672394,0.3449237644672394,-0.043967432256639,0.1831030547618866,0.02257877215743065,test
1,stage1,state_b0a5fa05c8bc78b7e3d2130f,3c_f0c258463b44c2183ab7,isobaric,3,alcohol/polyol + carboxylic acid/ester + nitrogen-containing,carboxylic acid/ester,nitrogen-containing,0.183,0.607,0.51432865858078,0.51432865858078,0.057132141723811626,0.1831030547618866,0.02257877215743065,test
1,stage1,state_b0d14a0350c8c733c896b9a5,2c_165952a69a69e7a8d3f6,isobaric,2,alcohol/polyol + alkane/cycloalkane,alcohol/polyol,alkane/cycloalkane,0.86,0.14,2.2238292694091797,2.2238292694091797,0.2677490440368652,0.8146413564682007,0.26774904131889343,test
1,stage1,state_b116f34f003075a05d088248,3c_50c0ded265c297b30405,isobaric,3,alcohol/polyol + ether/carbonyl + nitrogen-containing,alcohol/polyol,ether/carbonyl,0.226,0.184,0.4116390347480774,0.4116390347480774,0.017117597620964053,0.20398572087287903,-0.017939481884241104,test
1,stage1,state_b116f34f003075a05d088248,3c_50c0ded265c297b30405,isobaric,3,alcohol/polyol + ether/carbonyl + nitrogen-containing,alcohol/polyol,nitrogen-containing,0.226,0.59,-0.5590239763259888,0.5590239763259888,-0.07454025700330734,0.20398572087287903,-0.017939481884241104,test
1,stage1,state_b116f34f003075a05d088248,3c_50c0ded265c297b30405,isobaric,3,alcohol/polyol + ether/carbonyl + nitrogen-containing,ether/carbonyl,nitrogen-containing,0.184,0.59,0.3636990785598755,0.3636990785598755,0.03948317196846008,0.20398572087287903,-0.017939481884241104,test
1,stage1,state_b12912e4a8de34b3890b8873,2c_d61da005b4125a743b07,isobaric,2,carboxylic acid/ester + ether/carbonyl,carboxylic acid/ester,ether/carbonyl,0.4478,0.5522,-0.27547138929367065,0.27547138929367065,-0.0681172318630147,0.07030270993709564,-0.06811723858118057,test
1,stage1,state_b13d3e471cc1697e8230ca36,3c_61bfd4ccc52903a74083,isobaric,3,alcohol/polyol + alcohol/polyol + ether/carbonyl,alcohol/polyol,ether/carbonyl,0.399,0.511,1.1002169847488403,1.1002169847488403,0.22432214080345633,0.26344797015190125,0.2755318582057953,test
1,stage1,state_b13d3e471cc1697e8230ca36,3c_61bfd4ccc52903a74083,isobaric,3,alcohol/polyol + alcohol/polyol + ether/carbonyl,alcohol/polyol,alcohol/polyol,0.399,0.08999999999999997,0.09062428772449493,0.09062428772449493,0.003254318172186612,0.26344797015190125,0.2755318582057953,test
1,stage1,state_b13d3e471cc1697e8230ca36,3c_61bfd4ccc52903a74083,isobaric,3,alcohol/polyol + alcohol/polyol + ether/carbonyl,ether/carbonyl,alcohol/polyol,0.511,0.08999999999999997,1.0427355766296387,1.0427355766296387,0.047955409169197064,0.26344797015190125,0.2755318582057953,test
1,stage1,state_b1a8df524ff091364b6e076b,2c_d66c7a74cea5d8732e08,isobaric,2,alcohol/polyol + water,alcohol/polyol,water,0.248,0.752,1.698511004447937,1.698511004447937,0.31676550828552247,0.44669172167778015,0.3167654871940613,test
1,stage1,state_b1b3a374b65f8987aa2ab8b3,3c_61bfd4ccc52903a74083,isobaric,3,alcohol/polyol + alcohol/polyol + ether/carbonyl,alcohol/polyol,ether/carbonyl,0.186,0.516,1.0752962827682495,1.0752962827682495,0.10320263603496552,0.2593208849430084,0.2654891610145569,test
1,stage1,state_b1b3a374b65f8987aa2ab8b3,3c_61bfd4ccc52903a74083,isobaric,3,alcohol/polyol + alcohol/polyol + ether/carbonyl,alcohol/polyol,alcohol/polyol,0.186,0.29800000000000004,0.07089480757713318,0.07089480757713318,0.003929557394385338,0.2593208849430084,0.2654891610145569,test
1,stage1,state_b1b3a374b65f8987aa2ab8b3,3c_61bfd4ccc52903a74083,isobaric,3,alcohol/polyol + alcohol/polyol + ether/carbonyl,ether/carbonyl,alcohol/polyol,0.516,0.29800000000000004,1.0298434495925903,1.0298434495925903,0.15835696755695344,0.2593208849430084,0.2654891610145569,test
1,stage1,state_b7562fb8084d50c778f79229,2c_7c6b847ee4cb190db3ef,isobaric,2,carboxylic acid/ester + ether/carbonyl,ether/carbonyl,carboxylic acid/ester,0.3913,0.6087,0.16012325882911682,0.16012325882911682,0.038138847919164595,0.040540628135204315,0.038138847798109055,test
1,stage1,state_b7ec3b9cd48653d8253fdeaf,2c_303f5d258da9140f9795,isothermal,2,carboxylic acid/ester + water,water,carboxylic acid/ester,0.9905,0.009499999999999953,1.8534032106399536,1.8534032106399536,0.01744006086131922,0.9033498764038086,0.017440060153603554,test
1,stage1,state_b9e28c39aa3cd09cd26787b5,2c_68be6b27ffcb3843add8,isothermal,2,alkane/cycloalkane + nitrogen-containing,alkane/cycloalkane,nitrogen-containing,0.9002,0.0998,2.4891645908355713,2.4891645908355713,0.2236264472740841,0.9883358478546143,0.22362643480300903,test
