dataset,record_id,system_id,temperature_k,pressure_kpa,x1,x2,x3,y1,y2,y3
Binary,binary:000029,smiles:O=C(O)C(Cl)Cl || smiles:O=C(O)CCl,389.9,7.50004981184,0.898,0.10199999999999998,,0.919,0.08099999999999996,
Binary,binary:000030,smiles:O=C(O)C(Cl)Cl || smiles:O=C(O)CCl,396.79999999999995,9.999977534208,0.898,0.10199999999999998,,0.919,0.08099999999999996,
Binary,binary:000031,smiles:O=C(O)C(Cl)Cl || smiles:O=C(O)CCl,380.7,4.999988767104,0.949,0.051000000000000045,,0.961,0.039000000000000035,
Binary,binary:000032,smiles:O=C(O)C(Cl)Cl || smiles:O=C(O)CCl,389.7,7.50004981184,0.949,0.051000000000000045,,0.961,0.039000000000000035,
Binary,binary:000033,smiles:O=C(O)C(Cl)Cl || smiles:O=C(O)CCl,396.59999999999997,9.999977534208,0.949,0.051000000000000045,,0.961,0.039000000000000035,
Binary,binary:000034,smiles:C=CCCCC || smiles:FC(F)F,293.08,927.000023914496,0.042,0.958,,0.932,0.06799999999999995,
Binary,binary:000035,smiles:C=CCCCC || smiles:FC(F)F,293.08,1431.000038210944,0.073,0.927,,0.955,0.04500000000000004,
Binary,binary:000036,smiles:C=CCCCC || smiles:FC(F)F,293.08,2018.99994378816,0.123,0.877,,0.964,0.03600000000000003,
Binary,binary:000037,smiles:C=CCCCC || smiles:FC(F)F,293.08,2511.0000117080317,0.184,0.8160000000000001,,0.966,0.03400000000000003,
Binary,binary:000038,smiles:C=CCCCC || smiles:FC(F)F,293.08,2958.0000474016,0.28,0.72,,0.968,0.03200000000000003,
Binary,binary:000039,smiles:C=CCCCC || smiles:FC(F)F,293.07,3081.999982141568,0.325,0.675,,0.968,0.03200000000000003,
Binary,binary:000040,smiles:C=CCCCC || smiles:FC(F)F,293.06,3258.00004003968,0.423,0.577,,0.97,0.030000000000000027,
Binary,binary:000041,smiles:C=CCCCC || smiles:FC(F)F,293.08,3381.000057019648,0.549,0.45099999999999996,,0.971,0.029000000000000026,
Binary,binary:000042,smiles:C=CCCCC || smiles:FC(F)F,293.08,3490.9999432183035,0.674,0.32599999999999996,,0.972,0.028000000000000025,
Binary,binary:000043,smiles:C=CCCCC || smiles:FC(F)F,293.07,3587.999965280384,0.756,0.244,,0.974,0.026000000000000023,
Binary,binary:000044,smiles:C=CCCCC || smiles:FC(F)F,293.06,3707.000044575616,0.822,0.17800000000000005,,0.978,0.02200000000000002,
Binary,binary:000045,smiles:C=CCCCC || smiles:FC(F)F,293.07,3953.9999962955517,0.931,0.06899999999999995,,0.984,0.016000000000000014,
Binary,binary:000046,smiles:C=CCCCC || smiles:FC(F)F,293.08,4080.000033200256,0.968,0.03200000000000003,,0.994,0.006000000000000005,
Binary,binary:000047,smiles:C=CCCCC || smiles:FC(F)F,303.16999999999996,875.00003407872,0.033,0.967,,0.901,0.09899999999999998,
Binary,binary:000048,smiles:C=CCCCC || smiles:FC(F)F,303.17999999999995,1352.0000023749121,0.058,0.942,,0.934,0.06599999999999995,
Binary,binary:000049,smiles:C=CCCCC || smiles:FC(F)F,303.17999999999995,1979.9999514113279,0.098,0.902,,0.948,0.052000000000000046,
Binary,binary:000050,smiles:C=CCCCC || smiles:FC(F)F,303.16999999999996,3138.000042984448,0.215,0.785,,0.958,0.04200000000000004,
Binary,binary:000051,smiles:C=CCCCC || smiles:FC(F)F,303.16999999999996,3623.99993773248,0.315,0.685,,0.958,0.04200000000000004,
Binary,binary:000052,smiles:C=CCCCC || smiles:FC(F)F,303.15999999999997,3932.9999901447677,0.431,0.569,,0.957,0.04300000000000004,
Binary,binary:000053,smiles:C=CCCCC || smiles:FC(F)F,303.16999999999996,4031.999981049216,0.483,0.517,,0.956,0.04400000000000004,
Binary,binary:000054,smiles:C=CCCCC || smiles:FC(F)F,303.16999999999996,4195.000041488383,0.624,0.376,,0.958,0.04200000000000004,
Binary,binary:000055,smiles:C=CCCCC || smiles:FC(F)F,303.15999999999997,4334.999993612032,0.716,0.28400000000000003,,0.959,0.041000000000000036,
Binary,binary:000056,smiles:C=CCCCC || smiles:FC(F)F,303.15999999999997,4492.000014201728,0.795,0.20499999999999996,,0.959,0.041000000000000036,
Binary,binary:000057,smiles:C=CCCCC || smiles:FC(F)F,303.16999999999996,4707.999982236673,0.875,0.125,,0.964,0.03600000000000003,
Binary,binary:000058,smiles:C=CCCCC || smiles:FC(F)F,303.17999999999995,4941.0000187376645,0.936,0.06399999999999995,,0.978,0.02200000000000002,
Binary,binary:000059,smiles:C=CCCCC || smiles:FC(F)F,313.24,972.9999739008,0.033,0.967,,0.853,0.14700000000000002,
Binary,binary:000060,smiles:C=CCCCC || smiles:FC(F)F,313.24,1436.000026978048,0.054,0.946,,0.888,0.11199999999999999,
Binary,binary:000061,smiles:C=CCCCC || smiles:FC(F)F,313.27,2313.000029899136,0.103,0.897,,0.931,0.06899999999999995,
Binary,binary:000062,smiles:C=CCCCC || smiles:FC(F)F,313.27,3112.00004806656,0.162,0.838,,0.939,0.061000000000000054,
Binary,binary:000063,smiles:C=CCCCC || smiles:FC(F)F,313.27,3709.999931177984,0.228,0.772,,0.942,0.05800000000000005,
Binary,binary:000064,smiles:C=CCCCC || smiles:FC(F)F,313.27,4224.000056331008,0.308,0.692,,0.941,0.05900000000000005,
Binary,binary:000065,smiles:C=CCCCC || smiles:FC(F)F,313.27,4621.999988791168,0.418,0.5820000000000001,,0.94,0.06000000000000005,
Binary,binary:000066,smiles:C=CCCCC || smiles:FC(F)F,313.26,4886.999926737152,0.529,0.471,,0.935,0.06499999999999995,
Binary,binary:000067,smiles:C=CCCCC || smiles:FC(F)F,313.22999999999996,5114.999974471039,0.662,0.33799999999999997,,0.931,0.06899999999999995,
Binary,binary:000068,smiles:C=CCCCC || smiles:FC(F)F,313.24,5254.000008834688,0.73,0.27,,0.93,0.06999999999999995,
Binary,binary:000069,smiles:C=CCCCC || smiles:FC(F)F,313.24,5434.000004417536,0.809,0.19099999999999995,,0.927,0.07299999999999995,
Binary,binary:000070,smiles:C=CCCCC || smiles:FC(F)F,313.24,5513.999958013567,0.844,0.15600000000000003,,0.924,0.07599999999999996,
Binary,binary:000071,smiles:CCC(C)CC || smiles:FC(F)F,293.07,987.000022442112,0.034,0.966,,0.903,0.09699999999999998,
Binary,binary:000072,smiles:CCC(C)CC || smiles:FC(F)F,293.07,1551.999953026176,0.063,0.937,,0.947,0.05300000000000005,
Binary,binary:000073,smiles:CCC(C)CC || smiles:FC(F)F,293.09,1658.000034862464,0.068,0.9319999999999999,,0.952,0.04800000000000004,
Binary,binary:000074,smiles:CCC(C)CC || smiles:FC(F)F,293.06,2079.999993398144,0.099,0.901,,0.951,0.049000000000000044,
Binary,binary:000075,smiles:CCC(C)CC || smiles:FC(F)F,293.06,2639.000017455104,0.147,0.853,,0.966,0.03400000000000003,
Binary,binary:000076,smiles:CCC(C)CC || smiles:FC(F)F,293.06,3143.000031751552,0.225,0.775,,0.969,0.031000000000000028,
Binary,binary:000077,smiles:CCC(C)CC || smiles:FC(F)F,293.09,3469.99993706752,0.416,0.5840000000000001,,0.97,0.030000000000000027,
Binary,binary:000078,smiles:CCC(C)CC || smiles:FC(F)F,293.06,3514.0000515338243,0.47,0.53,,0.965,0.03500000000000003,
Binary,binary:000079,smiles:CCC(C)CC || smiles:FC(F)F,293.08,3547.0000040611835,0.618,0.382,,0.971,0.029000000000000026,
Binary,binary:000080,smiles:CCC(C)CC || smiles:FC(F)F,293.08,3681.999967417728,0.795,0.20499999999999996,,0.974,0.026000000000000023,
Binary,binary:000081,smiles:CCC(C)CC || smiles:FC(F)F,293.08,3774.999918472704,0.868,0.132,,0.977,0.02300000000000002,
Binary,binary:000082,smiles:CCC(C)CC || smiles:FC(F)F,293.07,3853.999954308736,0.9,0.09999999999999998,,0.98,0.020000000000000018,
Binary,binary:000083,smiles:CCC(C)CC || smiles:FC(F)F,293.07,3994.000039754752,0.948,0.052000000000000046,,0.982,0.018000000000000016,
Binary,binary:000084,smiles:CCC(C)CC || smiles:FC(F)F,293.08,4104.999977035775,0.979,0.02100000000000002,,0.994,0.006000000000000005,
Binary,binary:000085,smiles:CCC(C)CC || smiles:FC(F)F,303.16999999999996,784.000051866112,0.027,0.973,,0.904,0.09599999999999997,
Binary,binary:000086,smiles:CCC(C)CC || smiles:FC(F)F,303.16999999999996,1611.000033793792,0.056,0.944,,0.936,0.06399999999999995,
Binary,binary:000087,smiles:CCC(C)CC || smiles:FC(F)F,303.15999999999997,3081.999982141568,0.147,0.853,,0.956,0.04400000000000004,
Binary,binary:000088,smiles:CCC(C)CC || smiles:FC(F)F,303.15999999999997,3749.9999746371836,0.241,0.759,,0.956,0.04400000000000004,
Binary,binary:000089,smiles:CCC(C)CC || smiles:FC(F)F,303.15999999999997,4038.9999386586883,0.32,0.6799999999999999,,0.955,0.04500000000000004,
Binary,binary:000090,smiles:CCC(C)CC || smiles:FC(F)F,303.16999999999996,4240.999991474688,0.488,0.512,,0.956,0.04400000000000004,
Binary,binary:000091,smiles:CCC(C)CC || smiles:FC(F)F,303.16999999999996,4257.999926618368,0.511,0.489,,0.954,0.04600000000000004,
Binary,binary:000092,smiles:CCC(C)CC || smiles:FC(F)F,303.15999999999997,4391.999972214912,0.687,0.31299999999999994,,0.956,0.04400000000000004,
Binary,binary:000093,smiles:CCC(C)CC || smiles:FC(F)F,303.15999999999997,4513.999938112512,0.783,0.21699999999999997,,0.954,0.04600000000000004,
Binary,binary:000094,smiles:CCC(C)CC || smiles:FC(F)F,303.16999999999996,4694.999984777728,0.872,0.128,,0.956,0.04400000000000004,
Binary,binary:000095,smiles:CCC(C)CC || smiles:FC(F)F,303.16999999999996,4733.00005939456,0.879,0.121,,0.959,0.041000000000000036,
Binary,binary:000096,smiles:CCC(C)CC || smiles:FC(F)F,303.16999999999996,4894.000017668992,0.933,0.06699999999999995,,0.975,0.025000000000000022,
Binary,binary:000097,smiles:CCC(C)CC || smiles:FC(F)F,313.26,760.999943550592,0.02,0.98,,0.861,0.139,
Binary,binary:000098,smiles:CCC(C)CC || smiles:FC(F)F,313.25,1484.999996889088,0.045,0.955,,0.915,0.08499999999999996,
Binary,binary:000099,smiles:CCC(C)CC || smiles:FC(F)F,313.25,2303.9999701249276,0.079,0.921,,0.934,0.06599999999999995,
Binary,binary:000100,smiles:CCC(C)CC || smiles:FC(F)F,313.25,3049.999947374208,0.122,0.878,,0.943,0.05700000000000005,
Binary,binary:000101,smiles:CCC(C)CC || smiles:FC(F)F,313.24,4064.0000158165763,0.209,0.791,,0.944,0.05600000000000005,
Binary,binary:000102,smiles:CCC(C)CC || smiles:FC(F)F,313.24,4638.000006174848,0.305,0.6950000000000001,,0.939,0.061000000000000054,
Binary,binary:000103,smiles:CCC(C)CC || smiles:FC(F)F,313.25,4962.999942648448,0.43,0.5700000000000001,,0.936,0.06399999999999995,
Binary,binary:000104,smiles:CCC(C)CC || smiles:FC(F)F,313.26,5134.000011779456,0.556,0.44399999999999995,,0.932,0.06799999999999995,
Binary,binary:000105,smiles:CCC(C)CC || smiles:FC(F)F,313.25,5377.0000258146565,0.757,0.243,,0.924,0.07599999999999996,
Binary,binary:000106,smiles:CCC(C)CC || smiles:FC(F)F,313.26,5498.999991712256,0.818,0.18200000000000005,,0.921,0.07899999999999996,
Binary,binary:000107,smiles:CCC(C)CC || smiles:FC(F)F,313.27,5560.99995908224,0.868,0.132,,0.921,0.07899999999999996,
Binary,binary:000108,smiles:CCC(C)CC || smiles:FC(F)F,313.26,5610.999980075649,0.882,0.118,,0.882,0.118,
Binary,binary:000109,smiles:C=CCCCC || smiles:FC(F)(F)C(F)(F)F,293.09,867.00002538688,0.056,0.944,,0.973,0.027000000000000024,
Binary,binary:000110,smiles:C=CCCCC || smiles:FC(F)(F)C(F)(F)F,293.09999999999997,1189.999993018112,0.083,0.917,,0.973,0.027000000000000024,
Binary,binary:000111,smiles:C=CCCCC || smiles:FC(F)(F)C(F)(F)F,293.09999999999997,1493.000005580928,0.11,0.89,,0.981,0.019000000000000017,
Binary,binary:000112,smiles:C=CCCCC || smiles:FC(F)(F)C(F)(F)F,293.10999999999996,1831.9999905958398,0.147,0.853,,0.98,0.020000000000000018,
Binary,binary:000113,smiles:C=CCCCC || smiles:FC(F)(F)C(F)(F)F,293.09999999999997,2113.999997007872,0.196,0.804,,0.974,0.026000000000000023,
Binary,binary:000114,smiles:C=CCCCC || smiles:FC(F)(F)C(F)(F)F,293.09999999999997,2337.9999737346557,0.253,0.747,,0.976,0.02400000000000002,
Binary,binary:000115,smiles:C=CCCCC || smiles:FC(F)(F)C(F)(F)F,293.09999999999997,2478.999976940672,0.32,0.6799999999999999,,0.979,0.02100000000000002,
Binary,binary:000116,smiles:C=CCCCC || smiles:FC(F)(F)C(F)(F)F,293.12,2506.000022940928,0.341,0.659,,0.978,0.02200000000000002,
Binary,binary:000117,smiles:C=CCCCC || smiles:FC(F)(F)C(F)(F)F,293.09999999999997,2548.999953002496,0.863,0.137,,0.981,0.019000000000000017,
Binary,binary:000118,smiles:C=CCCCC || smiles:FC(F)(F)C(F)(F)F,293.09999999999997,2624.000051153792,0.912,0.08799999999999997,,0.982,0.018000000000000016,
Binary,binary:000119,smiles:C=CCCCC || smiles:FC(F)(F)C(F)(F)F,293.10999999999996,2715.0000333663997,0.944,0.05600000000000005,,0.986,0.014000000000000012,
Binary,binary:000120,smiles:C=CCCCC || smiles:FC(F)(F)C(F)(F)F,293.09999999999997,2814.999942030848,0.961,0.039000000000000035,,0.982,0.018000000000000016,
Binary,binary:000121,smiles:C=CCCCC || smiles:FC(F)(F)C(F)(F)F,303.13,964.99996520896,0.054,0.946,,0.96,0.040000000000000036,
Binary,binary:000122,smiles:C=CCCCC || smiles:FC(F)(F)C(F)(F)F,303.14,1311.9999589157119,0.08,0.92,,0.969,0.031000000000000028,
Binary,binary:000123,smiles:C=CCCCC || smiles:FC(F)(F)C(F)(F)F,303.12,1692.000038472192,0.114,0.886,,0.969,0.031000000000000028,
Binary,binary:000124,smiles:C=CCCCC || smiles:FC(F)(F)C(F)(F)F,303.13,2094.000041939456,0.158,0.842,,0.975,0.025000000000000022,
Binary,binary:000125,smiles:C=CCCCC || smiles:FC(F)(F)C(F)(F)F,303.14,2439.99998456384,0.208,0.792,,0.975,0.025000000000000022,
Binary,binary:000126,smiles:C=CCCCC || smiles:FC(F)(F)C(F)(F)F,303.14,2791.999967037696,0.287,0.7130000000000001,,0.969,0.031000000000000028,
Binary,binary:000127,smiles:C=CCCCC || smiles:FC(F)(F)C(F)(F)F,303.14,2979.999971312384,0.382,0.618,,0.969,0.031000000000000028,
Binary,binary:000128,smiles:C=CCCCC || smiles:FC(F)(F)C(F)(F)F,303.13,3023.00003469632,0.423,0.577,,0.969,0.031000000000000028,
Binary,binary:000129,smiles:C=CCCCC || smiles:FC(F)(F)C(F)(F)F,303.13,3075.000024532096,0.84,0.16000000000000003,,0.969,0.031000000000000028,
Binary,binary:000130,smiles:C=CCCCC || smiles:FC(F)(F)C(F)(F)F,303.13,3180.999973046016,0.9,0.09999999999999998,,0.969,0.031000000000000028,
Binary,binary:000131,smiles:C=CCCCC || smiles:FC(F)(F)C(F)(F)F,303.13,3229.0000251970555,0.916,0.08399999999999996,,0.975,0.025000000000000022,
Binary,binary:000132,smiles:C=CCCCC || smiles:FC(F)(F)C(F)(F)F,303.12,3508.999929444352,0.968,0.03200000000000003,,0.98,0.020000000000000018,
Binary,binary:000133,smiles:C=CCCCC || smiles:FC(F)(F)C(F)(F)F,313.15,852.999976845568,0.042,0.958,,0.933,0.06699999999999995,
Binary,binary:000134,smiles:C=CCCCC || smiles:FC(F)(F)C(F)(F)F,313.14,1348.999982450176,0.074,0.926,,0.957,0.04300000000000004,
Binary,binary:000135,smiles:C=CCCCC || smiles:FC(F)(F)C(F)(F)F,313.14,1885.000031513984,0.116,0.884,,0.964,0.03600000000000003,
Binary,binary:000136,smiles:C=CCCCC || smiles:FC(F)(F)C(F)(F)F,313.14,2355.0000422007042,0.161,0.839,,0.966,0.03400000000000003,
Binary,binary:000137,smiles:C=CCCCC || smiles:FC(F)(F)C(F)(F)F,313.10999999999996,2948.999987627392,0.244,0.756,,0.959,0.041000000000000036,
Binary,binary:000138,smiles:C=CCCCC || smiles:FC(F)(F)C(F)(F)F,313.10999999999996,3399.000043245696,0.356,0.644,,0.953,0.04700000000000004,
Binary,binary:000139,smiles:C=CCCCC || smiles:FC(F)(F)C(F)(F)F,313.13,3574.00005006144,0.506,0.494,,0.95,0.050000000000000044,
Binary,binary:000140,smiles:C=CCCCC || smiles:FC(F)(F)C(F)(F)F,313.13,3589.9999341227517,0.602,0.398,,0.954,0.04600000000000004,
Binary,binary:000141,smiles:C=CCCCC || smiles:FC(F)(F)C(F)(F)F,313.15,3590.99998520512,0.606,0.394,,0.952,0.04800000000000004,
Binary,binary:000142,smiles:C=CCCCC || smiles:FC(F)(F)C(F)(F)F,313.15,3623.99993773248,0.799,0.20099999999999996,,0.951,0.049000000000000044,
Binary,binary:000143,smiles:C=CCCCC || smiles:FC(F)(F)C(F)(F)F,313.15,3688.0000072672,0.862,0.138,,0.954,0.04600000000000004,
Binary,binary:000144,smiles:C=CCCCC || smiles:FC(F)(F)C(F)(F)F,313.14,3717.999939869824,0.882,0.118,,0.969,0.031000000000000028,
Binary,binary:000145,smiles:C=CCCCC || smiles:FC(F)(F)C(F)(F)F,313.14,3748.999923554816,0.921,0.07899999999999996,,0.978,0.02200000000000002,
Binary,binary:000146,smiles:C=CCCCC || smiles:FC(F)(F)C(F)(F)F,293.12,2506.000022940928,0.793,0.20699999999999996,,0.978,0.02200000000000002,
Binary,binary:000147,smiles:C=CCCCC || smiles:FC(F)(F)C(F)(F)F,303.13,3023.00003469632,0.749,0.251,,0.969,0.031000000000000028,
Binary,binary:000148,smiles:CCC(C)CC || smiles:FC(F)(F)C(F)(F)F,293.09,894.9999891471359,0.061,0.9390000000000001,,0.951,0.049000000000000044,
Binary,binary:000149,smiles:CCC(C)CC || smiles:FC(F)(F)C(F)(F)F,293.09,1159.00000933312,0.085,0.915,,0.977,0.02300000000000002,
Binary,binary:000150,smiles:CCC(C)CC || smiles:FC(F)(F)C(F)(F)F,293.09,1483.00002804672,0.12,0.88,,0.978,0.02200000000000002,
Binary,binary:000151,smiles:CCC(C)CC || smiles:FC(F)(F)C(F)(F)F,293.09,1780.000000760064,0.171,0.829,,0.983,0.017000000000000015,
Binary,binary:000152,smiles:CCC(C)CC || smiles:FC(F)(F)C(F)(F)F,293.09,2092.999990857088,0.254,0.746,,0.983,0.017000000000000015,
Binary,binary:000153,smiles:CCC(C)CC || smiles:FC(F)(F)C(F)(F)F,293.09,2298.000063597824,0.348,0.652,,0.982,0.018000000000000016,
Binary,binary:000154,smiles:CCC(C)CC || smiles:FC(F)(F)C(F)(F)F,293.09999999999997,2410.0000519612163,0.533,0.46699999999999997,,0.975,0.025000000000000022,
Binary,binary:000155,smiles:CCC(C)CC || smiles:FC(F)(F)C(F)(F)F,293.09999999999997,2430.000007029632,0.635,0.365,,0.975,0.025000000000000022,
Binary,binary:000156,smiles:CCC(C)CC || smiles:FC(F)(F)C(F)(F)F,293.09999999999997,2431.999975872,0.645,0.355,,0.978,0.02200000000000002,
Binary,binary:000157,smiles:CCC(C)CC || smiles:FC(F)(F)C(F)(F)F,293.09,2504.9999718585595,0.853,0.14700000000000002,,0.98,0.020000000000000018,
Binary,binary:000158,smiles:CCC(C)CC || smiles:FC(F)(F)C(F)(F)F,293.09,2569.00004139328,0.886,0.11399999999999999,,0.979,0.02100000000000002,
Binary,binary:000159,smiles:CCC(C)CC || smiles:FC(F)(F)C(F)(F)F,293.09999999999997,2676.999958749568,0.935,0.06499999999999995,,0.986,0.014000000000000012,
Binary,binary:000160,smiles:CCC(C)CC || smiles:FC(F)(F)C(F)(F)F,293.09999999999997,2785.999927188224,0.961,0.039000000000000035,,0.984,0.016000000000000014,
Binary,binary:000161,smiles:CCC(C)CC || smiles:FC(F)(F)C(F)(F)F,293.10999999999996,2851.0000478053116,0.971,0.029000000000000026,,0.987,0.013000000000000012,
Binary,binary:000162,smiles:CCC(C)CC || smiles:FC(F)(F)C(F)(F)F,303.09,972.9999739008,0.063,0.937,,0.96,0.040000000000000036,
Binary,binary:000163,smiles:CCC(C)CC || smiles:FC(F)(F)C(F)(F)F,303.09999999999997,1350.000033532544,0.1,0.9,,0.971,0.029000000000000026,
Binary,binary:000164,smiles:CCC(C)CC || smiles:FC(F)(F)C(F)(F)F,303.09999999999997,1752.000036999808,0.146,0.854,,0.974,0.026000000000000023,
Binary,binary:000165,smiles:CCC(C)CC || smiles:FC(F)(F)C(F)(F)F,303.09,2175.999964377856,0.212,0.788,,0.976,0.02400000000000002,
Binary,binary:000166,smiles:CCC(C)CC || smiles:FC(F)(F)C(F)(F)F,303.08,2564.999970386176,0.308,0.692,,0.975,0.025000000000000022,
Binary,binary:000167,smiles:CCC(C)CC || smiles:FC(F)(F)C(F)(F)F,303.08,2762.000034435072,0.398,0.602,,0.97,0.030000000000000027,
Binary,binary:000168,smiles:CCC(C)CC || smiles:FC(F)(F)C(F)(F)F,303.08,2849.999996722944,0.482,0.518,,0.971,0.029000000000000026,
Binary,binary:000169,smiles:CCC(C)CC || smiles:FC(F)(F)C(F)(F)F,303.09,2918.9999217023997,0.63,0.37,,0.973,0.027000000000000024,
Binary,binary:000170,smiles:CCC(C)CC || smiles:FC(F)(F)C(F)(F)F,303.10999999999996,3005.000048470272,0.823,0.17700000000000005,,0.97,0.030000000000000027,
Binary,binary:000171,smiles:CCC(C)CC || smiles:FC(F)(F)C(F)(F)F,303.10999999999996,3088.00002199104,0.879,0.121,,0.974,0.026000000000000023,
Binary,binary:000172,smiles:CCC(C)CC || smiles:FC(F)(F)C(F)(F)F,303.09999999999997,3209.9999878886397,0.919,0.08099999999999996,,0.983,0.017000000000000015,
Binary,binary:000173,smiles:CCC(C)CC || smiles:FC(F)(F)C(F)(F)F,303.10999999999996,3547.0000040611835,0.974,0.026000000000000023,,0.992,0.008000000000000007,
Binary,binary:000174,smiles:CCC(C)CC || smiles:FC(F)(F)C(F)(F)F,313.10999999999996,974.9999427431679,0.061,0.9390000000000001,,0.947,0.05300000000000005,
Binary,binary:000175,smiles:CCC(C)CC || smiles:FC(F)(F)C(F)(F)F,313.10999999999996,1412.0000009025277,0.094,0.906,,0.971,0.029000000000000026,
Binary,binary:000176,smiles:CCC(C)CC || smiles:FC(F)(F)C(F)(F)F,313.12,1948.9999677263359,0.149,0.851,,0.966,0.03400000000000003,
Binary,binary:000177,smiles:CCC(C)CC || smiles:FC(F)(F)C(F)(F)F,313.12,2402.9999610293758,0.208,0.792,,0.967,0.03300000000000003,
Binary,binary:000178,smiles:CCC(C)CC || smiles:FC(F)(F)C(F)(F)F,313.12,2817.000044195584,0.281,0.719,,0.967,0.03300000000000003,
Binary,binary:000179,smiles:CCC(C)CC || smiles:FC(F)(F)C(F)(F)F,313.12,3151.999958203392,0.379,0.621,,0.964,0.03600000000000003,
Binary,binary:000180,smiles:CCC(C)CC || smiles:FC(F)(F)C(F)(F)F,313.10999999999996,3315.0000186425596,0.466,0.534,,0.96,0.040000000000000036,
