epoch,stage,train_gradient_norm_max,train_gradient_norm_mean,train_physics_weight_scale,train_pressure,train_pure_vapor_pressure,train_teacher_forced_fugacity,train_temperature,train_total,train_vapor_composition,validation_pressure,validation_pure_vapor_pressure,validation_teacher_forced_fugacity,validation_temperature,validation_total,validation_vapor_composition
1,physics,4.499706268310547,2.0570569364688867,0.5,0.0028065772539938383,0.006570075300931101,0.0016795030796360954,0.0,0.00752333745357566,0.0005919710469218949,0.0013972661006342098,0.0006377488789486368,0.0,0.0,0.0024569204635439927,0.0007407799584142336
2,physics,6.5055694580078125,2.260141891079307,1.0,0.00209542346079513,0.006179813411964111,0.0013458821277409132,0.0,0.007091940259653837,0.0005607279574125228,0.0012806999200921558,0.0005887783217974323,0.0,0.0,0.0022888775576496035,0.0007137884563346189
3,physics,4.586352348327637,2.3407433394682267,1.0,0.001927218099006559,0.00531621287575018,0.001243740491547655,0.0,0.006354378264572802,0.0005253132058987387,0.00118894275387394,0.0005080002883634655,0.0,0.0,0.002139915767919621,0.0006969728540137559
4,physics,5.212119102478027,2.153957734387813,1.0,0.001811149855297922,0.005667130387645466,0.0011794625737081511,0.0,0.006342520505039536,0.0005183428909871109,0.001385756576402694,0.0004755607756083073,0.0,0.0,0.0023041877341761574,0.0006806507288961087
5,physics,14.036811828613281,2.2310621109619353,1.0,0.0017596251269484018,0.0063531110199296645,0.0011459091785522638,0.0,0.006588725620723882,0.0005066357974204008,0.0012758394357460206,0.00046522853654971886,0.0,0.0,0.0021792781846065776,0.0006708244819867165
6,physics,7.270386219024658,2.0514462655891927,1.0,0.0017115379424378573,0.005114103418796398,0.001113998210182916,0.0,0.00588597420330726,0.0005033863569980103,0.0011833689454031346,0.00047952227558359617,0.0,0.0,0.0020909090723665444,0.0006677790150297486
7,physics,4.138612270355225,1.977338560355896,1.0,0.0017048813484961695,0.005049015851823146,0.00110065970144046,0.0,0.005823068323775666,0.0004930193100134967,0.0013900599289244336,0.00046811364278787884,0.0,0.0,0.002278288537026676,0.0006541718231394617
8,physics,7.079200744628906,2.1808622923950343,1.0,0.0016701395249687592,0.005006887281897749,0.0010813383019199398,0.0,0.0057414701613860055,0.0004865486516817178,0.0011560803068417994,0.0004619920660818389,0.0,0.0,0.0020460675765529503,0.0006589912502701837
9,physics,6.777152061462402,2.1153288065654388,1.0,0.0016393340773056529,0.005110903383182749,0.0010684551993038007,0.0,0.005746145415238862,0.0004829044477907769,0.001310138660019792,0.00040695574869842907,0.0,0.0,0.0021631530881620255,0.0006495365289249352
10,physics,7.222623348236084,1.8872061349266618,1.0,0.0016246262530668122,0.005203150655742457,0.0010564740719074936,0.0,0.005770669999890802,0.0004879943585895845,0.0011653239779824101,0.00043267044556123625,0.0,0.0,0.0020237940264057576,0.0006421348552229059
