epoch,stage,train_gradient_norm_max,train_gradient_norm_mean,train_physics_weight_scale,train_pressure,train_pure_vapor_pressure,train_teacher_forced_fugacity,train_temperature,train_total,train_vapor_composition,validation_pressure,validation_pure_vapor_pressure,validation_teacher_forced_fugacity,validation_temperature,validation_total,validation_vapor_composition
1,physics,7.992090702056885,1.9896059826231869,0.5,0.001860529185429779,0.003751688225620837,0.0010743659039251024,0.0,0.004733068268053239,0.00045951199865569325,0.006561441814076221,0.0014883499217528586,0.0,0.0,0.008122832570258887,0.0008172158202977615
2,physics,5.00916051864624,1.6318357673102404,1.0,0.001532882916539754,0.0035326942125535185,0.0009296612143101956,0.0,0.004658994592164542,0.00043010334292995585,0.006779408839171478,0.0013958793336818116,0.0,0.0,0.008277235358948958,0.0007998868004473128
3,physics,4.362523555755615,1.6113434281604733,1.0,0.0014647356691306164,0.003147390082606898,0.0008957121612769681,0.0,0.004359377248828043,0.0004252343678502278,0.006790473298980132,0.0013042832330815842,0.0,0.0,0.008249550700027286,0.0008069358763890426
4,physics,5.9390692710876465,1.7071519106665387,1.0,0.00142756301099068,0.00342476536489744,0.0008757198656893627,0.0,0.0044298618430403764,0.0004141963004614709,0.006728264332899746,0.0012206199858224684,0.0,0.0,0.008128737742470983,0.0007901636001782739
5,physics,8.1719388961792,1.5175610566893432,1.0,0.0014053449244362456,0.0033644555235120208,0.0008642648266791789,0.0,0.004369472046168599,0.00041763453951720213,0.0067403174588302,0.001220792941432819,0.0,0.0,0.008149830342353457,0.000799116501900926
6,physics,5.496755599975586,1.6711170391643004,1.0,0.001397875125535067,0.003251912215266874,0.0008588256939880854,0.0,0.004291531195027217,0.00040887430800980596,0.006944214641650277,0.0012796921007450402,0.0,0.0,0.008381205447427048,0.000797144967373325
7,physics,6.4583048820495605,1.6388984868184084,1.0,0.0013801774471484008,0.0035754419299725278,0.0008469171721740532,0.0,0.004419153850853742,0.0004043382381435582,0.006718458643374008,0.0011484482858766022,0.0,0.0,0.008089854083774559,0.0007971713777316374
8,physics,4.540600776672363,1.4781278550773875,1.0,0.0013694557563940061,0.003204462193720045,0.000839721042136807,0.0,0.00421492677887209,0.00040351886981994953,0.006862079000621221,0.001147310950258479,0.0,0.0,0.008228974935320234,0.0007932405406863329
9,physics,4.326542377471924,1.6731772167240229,1.0,0.0013709100072040988,0.0031109845033598853,0.000839164894708886,0.0,0.004169459905038419,0.0004038927809258145,0.006989330801380863,0.0012261090485865941,0.0,0.0,0.008408724750279747,0.0008063394758946914
10,physics,5.441296577453613,1.733198669063279,1.0,0.0013522997111566418,0.0031498262101835174,0.0008288626154238369,0.0,0.004157575091231885,0.0004014996853762864,0.006865752591503577,0.0011189096408747612,0.0,0.0,0.008212955618867953,0.0007877483288489233
