epoch,stage,train_gradient_norm_max,train_gradient_norm_mean,train_pressure,train_pure_vapor_pressure,train_teacher_forced_fugacity,train_temperature,train_total,train_vapor_composition,validation_pressure,validation_pure_vapor_pressure,validation_teacher_forced_fugacity,validation_temperature,validation_total,validation_vapor_composition
1,experimental,41.315433502197266,15.281660984689506,0.5078932423514317,0.8698635969423764,0.0,0.0,0.9785485389860976,0.03572349667613195,0.2155066816482275,0.315680805248837,0.0,0.0,0.38210876034783997,0.00876166948341724
2,experimental,24.759138107299805,9.80741469374031,0.14009217020011835,0.22780768487437164,0.0,0.0,0.2636315253034462,0.009635511987075797,0.07720201060513936,0.17331117573396915,0.0,0.0,0.17229660335016864,0.008439007558666311
3,experimental,32.916690826416016,8.720399454848762,0.103945615523641,0.1866069604663201,0.0,0.0,0.2061844163943493,0.008935319738682524,0.12239975052823471,0.15531482164257512,0.0,0.0,0.2104765330352789,0.010419368160891979
4,experimental,16.6708984375,7.379137030803577,0.0808512567309789,0.15340896240992596,0.0,0.0,0.1668450495631741,0.00928931211244553,0.07877091301466921,0.11492618290304334,0.0,0.0,0.1478671820835421,0.011633180050438603
5,experimental,30.99820899963379,8.396299434610958,0.07569855292176843,0.15871112496937978,0.0,0.0,0.16418975270258782,0.009135638804211234,0.10663373565962532,0.17027072655522407,0.0,0.0,0.20418297773047797,0.012413880555672944
6,experimental,17.960159301757812,7.697352924535237,0.06483971978933528,0.14654167709607188,0.0,0.0,0.14757140896696258,0.009460850881854036,0.05069802608055472,0.13056816751791758,0.0,0.0,0.12825082833601756,0.012268716922791585
7,experimental,16.951353073120117,5.758420355164515,0.05332948642131032,0.13081998068197076,0.0,0.0,0.12771057693076143,0.00897110011673121,0.04224015704277905,0.09669775987680085,0.0,0.0,0.09823228801634325,0.007643250000202294
8,experimental,15.159628868103027,6.1777127348601955,0.0495220664600645,0.12305916458921214,0.0,0.0,0.11957322054956275,0.008521571626761279,0.03789370151603244,0.07286811863819673,0.0,0.0,0.08215600318617429,0.007828242121210664
9,experimental,25.041994094848633,7.324004495817733,0.04427671148874705,0.12099903902780393,0.0,0.0,0.11277941613510337,0.008003185785602784,0.05213431176197887,0.12685662145760074,0.0,0.0,0.12453283381875054,0.008970209966390265
10,experimental,16.36188316345215,5.854606753693132,0.036699203481861134,0.09981256475724871,0.0,0.0,0.0936900829896634,0.007084596967507504,0.08236024176540878,0.13865922228333263,0.0,0.0,0.15864466542776634,0.006954811945395427
11,experimental,28.738052368164062,10.894348313703162,0.0425062326077213,0.09621701614838872,0.0,0.0,0.09689461337924861,0.006279872991547823,0.03469888927160342,0.06332555077033566,0.0,0.0,0.07206012024004572,0.0056984553545836765
12,experimental,21.079185485839844,8.232442965615633,0.03319903018268902,0.08886670464870275,0.0,0.0,0.08343100297241818,0.005798620148503794,0.025526788238730627,0.062404549061100885,0.0,0.0,0.06230998731998853,0.005580924152854001
13,experimental,26.906757354736328,7.911409947390255,0.02847187197259294,0.07609176625395282,0.0,0.0,0.07150763234347299,0.004989877450890703,0.030329546550257963,0.06954319224647772,0.0,0.0,0.06956980471081854,0.004468662777640369
14,experimental,20.357994079589844,8.951545960295029,0.02469293258425822,0.06785189488503969,0.0,0.0,0.06260964712987928,0.003990767190403233,0.029025742749881702,0.050770178144874195,0.0,0.0,0.058267007939914926,0.0038561759567131465
15,experimental,28.923828125,8.544351376899478,0.02273084062061025,0.062281653894523975,0.0,0.0,0.05746109840432385,0.0035894309172836585,0.021289575529803827,0.031274955417072384,0.0,0.0,0.04020602305623595,0.0032789698497299163
16,experimental,15.43575382232666,5.391095057761992,0.016446282568677584,0.04935547536477694,0.0,0.0,0.044163218825599614,0.0030391985827181284,0.027476634279779682,0.025206043356989585,0.0,0.0,0.04295906726474195,0.002879411292905907
17,experimental,23.24451446533203,7.130842590663132,0.017957598577226543,0.044867352047284204,0.0,0.0,0.04300960566247507,0.0026183312375492943,0.019886990148028225,0.025674036341981423,0.0,0.0,0.03504930734794283,0.0023252988143656734
18,experimental,24.629154205322266,7.510346106752419,0.015776460139620255,0.03972566246119836,0.0,0.0,0.03786811443182953,0.002228823124661555,0.0231766940113374,0.015250698187640296,0.0,0.0,0.033163161312214515,0.0023611177455355225
19,experimental,21.449920654296875,6.062837844688048,0.013954810543335206,0.03492686355192878,0.0,0.0,0.03348000948603809,0.002061767157088786,0.016583963357834894,0.011746324835474197,0.0,0.0,0.02442135936612004,0.00196423340132854
20,experimental,19.9332218170166,5.865265788413238,0.011887729709331999,0.032181257117502055,0.0,0.0,0.029652055196409094,0.001673696918581635,0.024535587338409784,0.014405148012185575,0.0,0.0,0.033862531204564596,0.002124369558567041
21,experimental,19.13551902770996,6.729399142741795,0.011473571869956034,0.032416671278472316,0.0,0.0,0.02915086567962074,0.0014689581445524247,0.0199851459788717,0.010700715385984966,0.0,0.0,0.026857036674665862,0.0015215334242094447
22,experimental,18.43625831604004,6.99325409403227,0.0100424677282398,0.025547487446422934,0.0,0.0,0.024153906570144667,0.0013376951615360563,0.01514482598210463,0.007086290801452172,0.0,0.0,0.02032523987338559,0.0016372686139651095
