epoch,stage,train_activity_coefficient,train_direct_thermodynamic_total,train_excess_gibbs,train_fugacity_warmup_scale,train_gamma_component_coverage,train_ge_state_coverage,train_gradient_norm,train_total,train_vle_pressure,train_vle_pure_vapor_pressure,train_vle_teacher_forced_fugacity,train_vle_temperature,train_vle_total,train_vle_vapor_composition,validation_isobaric_coverage,validation_isobaric_solver_failure_rate,validation_isobaric_temperature_mae_k,validation_isobaric_y_mae,validation_isothermal_coverage,validation_isothermal_pressure_mae_kpa,validation_isothermal_solver_failure_rate,validation_isothermal_y_mae
1,stage1_direct_ge,0.006341832611740074,0.0043311259346172585,0.0011602096359235084,0.0,0.6671061305207646,0.5374175545408422,0.07375813485749297,0.0043311259346172585,,,,,,,1.0,0.0,2.6616483548830097,0.026370766303696516,1.0,8.523488141386217,0.0,0.023774737381744224
2,stage1_direct_ge,0.005125622777717178,0.0036935310736147357,0.0011307196593585882,0.0,0.6671061305207646,0.5374175545408422,0.061987085932254306,0.0036935310736147357,,,,,,,1.0,0.0,2.622906168867147,0.029321278260181587,1.0,9.029741301188354,0.0,0.029077050965674728
3,stage1_direct_ge,0.005328919889026415,0.0037569831976433624,0.0010925232479325152,0.0,0.6671061305207646,0.5374175545408422,0.06437585620046085,0.0037569831976433624,,,,,,,1.0,0.0,2.465458207676355,0.026644934727193315,1.0,8.559470596331852,0.0,0.02466010251574109
4,stage1_direct_ge,0.004674458243085127,0.003432056045831611,0.001094826930771331,0.0,0.6671061305207646,0.5374175545408422,0.05177739201721233,0.003432056045831611,,,,,,,1.0,0.0,2.6577481317181966,0.02737577613254769,1.0,8.20643066448142,0.0,0.026898281145291508
5,stage1_direct_ge,0.004672324774670592,0.0034223055317695525,0.0010861431694774307,0.0,0.6671061305207646,0.5374175545408422,0.05482595730317782,0.0034223055317695525,,,,,,,1.0,0.0,2.634435291850702,0.027761799462349773,1.0,8.227161553591985,0.0,0.025927012065493738
6,stage1_direct_ge,0.0047133048228023625,0.0034720268282890016,0.0011153744298523884,0.0,0.6671061305207646,0.5374175545408422,0.0625359421035531,0.0034720268282890016,,,,,,,1.0,0.0,3.022499661121929,0.030369462378556016,1.0,9.948207541147326,0.0,0.02766946087023145
7,stage1_direct_ge,0.004567167815600651,0.003322815775345843,0.001039231871237023,0.0,0.6671061305207646,0.5374175545408422,0.04495583192640486,0.003322815775345843,,,,,,,1.0,0.0,2.9724925780755305,0.031987860382852666,1.0,8.42303051727039,0.0,0.026693460020825347
8,stage1_direct_ge,0.004547761149330226,0.0033559313614274842,0.001082050777356415,0.0,0.6671061305207646,0.5374175545408422,0.053824923048008524,0.0033559313614274842,,,,,,,1.0,0.0,2.937925059464445,0.03139719289591259,1.0,9.771772797654084,0.0,0.030358971297333198
9,stage1_direct_ge,0.004568448062950224,0.0033520150658939616,0.0010677910261941749,0.0,0.6671061305207646,0.5374175545408422,0.06093242618939043,0.0033520150658939616,,,,,,,1.0,0.0,2.8104275577626345,0.028722825577740228,1.0,9.08184675923115,0.0,0.02792866244384689
10,stage1_direct_ge,0.004136091293750557,0.0030884619839210677,0.0010204163808270462,0.0,0.6671061305207646,0.5374175545408422,0.04302202668919865,0.0030884619839210677,,,,,,,1.0,0.0,2.991120241855056,0.02819901114950906,1.0,9.010695361953596,0.0,0.030430600098457265
11,stage1_direct_ge,0.004099082420965187,0.0030928440281567516,0.0010433028012063513,0.0,0.6671061305207646,0.5374175545408422,0.03888482239261791,0.0030928440281567516,,,,,,,1.0,0.0,3.2695927427653264,0.0312306701592562,1.0,9.108000064875208,0.0,0.028257654058195036
