variant_id,variant,epochs,train_loss_first,train_loss_last,finite,gradient_norm_mean_last,isothermal_valid_coverage,isobaric_valid_coverage,training_seconds,peak_gpu_memory_mb,trainable_parameters
v1_rdkit_only,V1 RDKit descriptors only,3,1.5848850405569936,0.38543199723366334,True,9.031428134546871,0.0,0.9426229508196722,8.048680999999998,468.33349609375,1637571
v4_rdkit_unimol_naive,V4 RDKit + Uni-Mol naive fusion,3,1.4776977525053392,0.28818301156062376,True,7.702281773183446,0.0,0.8817330210772834,7.222237,514.73046875,1934787
v5_three_view_naive,V5 Three-view naive fusion,3,1.3062915338444747,0.2561896239203255,True,6.695625605029653,0.0012165450121654502,0.8758782201405152,7.4938265999999985,534.6845703125,2015043
v6_full_interaction,V6 Interaction-specific multi-view fusion,3,1.3224283862288873,0.2764716118279377,True,7.2207216245938195,0.0,0.8173302107728337,13.687693199999998,2307.46240234375,2613896
