component_count,direction,model,nonphysical_rate_mean,nonphysical_rate_std,pressure_mae_kpa_mean,pressure_mae_kpa_std,pressure_r2_mean,pressure_r2_std,pressure_rmse_kpa_mean,pressure_rmse_kpa_std,pressure_system_macro_mae_kpa_mean,pressure_system_macro_mae_kpa_std,pressure_system_macro_rmse_kpa_mean,pressure_system_macro_rmse_kpa_std,protocol,seeds,solver_failure_rate_mean,solver_failure_rate_std,system_parameter_coverage_mean,system_parameter_coverage_std,temperature_mae_k_mean,temperature_mae_k_std,temperature_r2_mean,temperature_r2_std,temperature_rmse_k_mean,temperature_rmse_k_std,temperature_system_macro_mae_k_mean,temperature_system_macro_mae_k_std,temperature_system_macro_rmse_k_mean,temperature_system_macro_rmse_k_std,valid_coverage_mean,valid_coverage_std,y_mae_mean,y_mae_std,y_r2_mean,y_r2_std,y_rmse_mean,y_rmse_std,y_system_macro_mae_mean,y_system_macro_mae_std,y_system_macro_rmse_mean,y_system_macro_rmse_std
,isothermal,thermoformer_c1_fugacity,0.0,0.0,1.9063926244935292,0.20548106367465085,0.9960211365617058,0.0013840699082815731,4.980722492680238,0.8688333005841761,2.5331902181335186,0.34481536726863277,6.605597434381442,1.4869728343353312,state_composition_edge_extrapolation,5,0.0,0.0,1.0,0.0,,,,,,,,,,,1.0,0.0,0.007516059270479271,0.0006502534470335943,0.99882827590368,0.00019252160617655063,0.014346619038611836,0.0011545888207068527,0.007443255617291984,0.000621153506420886,0.015164634523697698,0.0010701937589068249
2,isothermal,thermoformer_c1_fugacity,0.0,0.0,2.2350953805668237,0.2559390958454399,0.9958974003647633,0.0014506740956712152,5.726183233097673,1.0157864893813406,2.7595094881171627,0.3842001054102137,7.056372788254846,1.5958420478239093,state_composition_edge_extrapolation,5,0.0,0.0,1.0,0.0,,,,,,,,,,,1.0,0.0,0.006515711620997125,0.0007047863994300578,0.9989710804984917,0.00019659141857933762,0.014548608836118535,0.0013807669267971244,0.007032243789653533,0.0006918738345350956,0.015208157030439923,0.0011383957335989938
3,isothermal,thermoformer_c1_fugacity,0.0,0.0,0.9654809852337236,0.10538628281226774,0.995324400645163,0.0008025148015628827,1.3848722160609692,0.12317848798053926,1.0055351457439188,0.11182038249625283,1.416259392920934,0.13644315732336632,state_composition_edge_extrapolation,5,0.0,0.0,1.0,0.0,,,,,,,,,,,1.0,0.0,0.009425056034907698,0.0013312527394539868,0.9980492975276594,0.00043006566245227504,0.013893690580805761,0.0015181317699898165,0.010217585453851517,0.001570842449487764,0.014776353892854269,0.0018726750774072994
,isobaric,thermoformer_c1_fugacity,0.0,0.0,,,,,,,,,,,state_composition_edge_extrapolation,5,0.0,0.0,1.0,0.0,0.920240901411483,0.09758208765074902,0.9980171128129646,0.0003458045378560221,1.3704138473011627,0.12378701972275861,1.006813113365376,0.11822565215986665,1.4799253320509334,0.13679584463398364,1.0,0.0,0.015157872618801142,0.0003160560121023959,0.9911218692567683,0.0001983876256992771,0.03848258230059054,0.0004311428335033055,0.013967864884017852,0.000480074939592294,0.03424803366833548,0.0005364765679548077
2,isobaric,thermoformer_c1_fugacity,0.0,0.0,,,,,,,,,,,state_composition_edge_extrapolation,5,0.0,0.0,1.0,0.0,0.9097179515400899,0.10772383254306452,0.9982566330480573,0.00035553892415140327,1.3301143903402273,0.1436516078995146,0.9877561624870024,0.126031377262749,1.4238247383864575,0.147307718444015,1.0,0.0,0.00956807166413047,0.00045847474662982573,0.9976426752690377,0.00014364145736140148,0.02152826984823603,0.0006609706402704115,0.010640188080908232,0.000584877106881794,0.023234217415536117,0.0008352801321882214
3,isobaric,thermoformer_c1_fugacity,0.0,0.0,,,,,,,,,,,state_composition_edge_extrapolation,5,0.0,0.0,1.0,0.0,0.9599460524726154,0.07125672795466045,0.9964473700081464,0.00041069093444172166,1.5096101518561498,0.08638474096340185,1.112685062689673,0.07990663838788338,1.757055319144228,0.10979867667745173,1.0,0.0,0.02921881522642634,0.0003665305756320629,0.9436132082940947,0.0009593181074492769,0.06355832083802448,0.0005397848079803012,0.03245495823462685,0.00041353880449686813,0.06846884891108833,0.0008437014776755334
,isothermal,nrtl,0.0,0.0,1.7024715325950528,0.0,0.9914710327833917,0.0,6.527194691427144,0.0,2.956459494144888,0.0,11.259223399545546,0.0,state_temperature_low_extrapolation,1,0.0,0.0,1.0,0.0,,,,,,,,,,,1.0,0.0,0.011199145200461579,0.0,0.9925004220919311,0.0,0.028032682087766228,0.0,0.017444746873002955,0.0,0.047042521699963306,0.0
2,isothermal,nrtl,0.0,0.0,2.0489261630271804,0.0,0.9912287915372359,0.0,7.279785906617082,0.0,3.306675708220932,0.0,11.970330538921266,0.0,state_temperature_low_extrapolation,1,0.0,0.0,1.0,0.0,,,,,,,,,,,1.0,0.0,0.012492829996080163,0.0,0.9911655103944781,0.0,0.03142175751850198,0.0,0.01842614542113297,0.0,0.0495452903428532,0.0
3,isothermal,nrtl,0.0,0.0,0.28652652126374495,0.0,0.9989001659573153,0.0,0.3696688068241815,0.0,0.27146851956188045,0.0,0.3559947232794902,0.0,state_temperature_low_extrapolation,1,0.0,0.0,1.0,0.0,,,,,,,,,,,1.0,0.0,0.007674322858776159,0.0,0.9963820616481206,0.0,0.015389243443651566,0.0,0.009920691337339518,0.0,0.01896529072238864,0.0
,isobaric,nrtl,0.0,0.0,,,,,,,,,,,state_temperature_low_extrapolation,1,0.018329938900203666,0.0,1.0,0.0,5.604680160092293,0.0,-0.4284818986977297,0.0,27.53573466398295,0.0,7.188582698614695,0.0,31.462536848622904,0.0,0.9816700610997964,0.0,0.030131526523306817,0.0,0.9442961164903296,0.0,0.08933513880942712,0.0,0.03174341451535401,0.0,0.09671540413710245,0.0
2,isobaric,nrtl,0.0,0.0,,,,,,,,,,,state_temperature_low_extrapolation,1,0.022670025188916875,0.0,1.0,0.0,5.813464455778247,0.0,-0.6552809953630754,0.0,29.3926049317624,0.0,7.094467879178778,0.0,32.71659810929369,0.0,0.9773299748110831,0.0,0.020489975283225825,0.0,0.9584390583549065,0.0,0.08159731823114985,0.0,0.023124963410004102,0.0,0.08772957436651667,0.0
3,isobaric,nrtl,0.0,0.0,,,,,,,,,,,state_temperature_low_extrapolation,1,0.0,0.0,1.0,0.0,4.742889663005588,0.0,0.39196814046786776,0.0,17.941232157848795,0.0,7.685299801193143,0.0,23.77207534783788,0.0,1.0,0.0,0.05666288738253677,0.0,0.847720330236182,0.0,0.1077978896854805,0.0,0.07722968423803406,0.0,0.13454074375572334,0.0
,isothermal,wilson,0.0,0.0,1.7370223501007525,0.0,0.9921484554689607,0.0,6.262617589733294,0.0,2.8872748657568157,0.0,10.483997928726595,0.0,state_temperature_low_extrapolation,1,0.0,0.0,1.0,0.0,,,,,,,,,,,1.0,0.0,0.01112765958884006,0.0,0.9924425369238667,0.0,0.028140658657911936,0.0,0.017471350953167073,0.0,0.047494781339471014,0.0
2,isothermal,wilson,0.0,0.0,2.0911667675369627,0.0,0.991926076929834,0.0,6.98443362188922,0.0,3.2281891208400615,0.0,11.14602647331016,0.0,state_temperature_low_extrapolation,1,0.0,0.0,1.0,0.0,,,,,,,,,,,1.0,0.0,0.01236795680332,0.0,0.9910913989328408,0.0,0.0315532789214,0.0,0.018445717584505493,0.0,0.0500303135713599,0.0
3,isothermal,wilson,0.0,0.0,0.2896495136223266,0.0,0.9988638219979672,0.0,0.3757270086988264,0.0,0.2735989101186006,0.0,0.3604097216222806,0.0,state_temperature_low_extrapolation,1,0.0,0.0,1.0,0.0,,,,,,,,,,,1.0,0.0,0.0077482990624309495,0.0,0.996381688201043,0.0,0.01539003766941417,0.0,0.010001206779572525,0.0,0.018972508773402442,0.0
,isobaric,wilson,0.0,0.0,,,,,,,,,,,state_temperature_low_extrapolation,1,0.012219959266802444,0.0,1.0,0.0,6.264642356561114,0.0,-1.0836091017721032,0.0,33.398434650278645,0.0,8.505218233812935,0.0,41.096522532539396,0.0,0.9877800407331976,0.0,0.027773041259532307,0.0,0.957426031128339,0.0,0.07824439020533547,0.0,0.02880600807857832,0.0,0.08154007132848982,0.0
2,isobaric,wilson,0.0,0.0,,,,,,,,,,,state_temperature_low_extrapolation,1,0.015113350125944584,0.0,1.0,0.0,6.397340142183095,0.0,-1.3753717007310646,0.0,35.427206918287325,0.0,8.366473251830165,0.0,42.78054024267734,0.0,0.9848866498740554,0.0,0.018026482122182528,0.0,0.9721962674066126,0.0,0.06685963908162439,0.0,0.020156376691106006,0.0,0.06865626362056879,0.0
3,isobaric,wilson,0.0,0.0,,,,,,,,,,,state_temperature_low_extrapolation,1,0.0,0.0,1.0,0.0,5.712676035516495,0.0,-0.009925693496074306,0.0,23.122447849036945,0.0,9.245191471054365,0.0,30.58738926310143,0.0,1.0,0.0,0.05480073361913347,0.0,0.8597397589119959,0.0,0.10345621519643931,0.0,0.07493737547843066,0.0,0.13026634364953518,0.0
,isothermal,uniquac,0.0,0.0,1.6641638015296942,0.0,0.9992091911332547,0.0,3.100058691632611,0.0,1.190720515958065,0.0,2.346706710605795,0.0,state_temperature_low_extrapolation,1,0.6837606837606838,0.0,0.4244604316546763,0.0,,,,,,,,,,,0.3162393162393162,0.0,0.00917471813981822,0.0,0.9982354496314619,0.0,0.012765762177665686,0.0,0.009389980835852865,0.0,0.01296842094901654,0.0
2,isothermal,uniquac,0.0,0.0,1.6641638015296942,0.0,0.9992091911332547,0.0,3.100058691632611,0.0,1.190720515958065,0.0,2.346706710605795,0.0,state_temperature_low_extrapolation,1,0.6063829787234043,0.0,0.4491525423728814,0.0,,,,,,,,,,,0.39361702127659576,0.0,0.00917471813981822,0.0,0.9982354496314619,0.0,0.012765762177665686,0.0,0.009389980835852865,0.0,0.01296842094901654,0.0
3,isothermal,uniquac,0.0,0.0,,,,,,,,,,,state_temperature_low_extrapolation,1,1.0,0.0,0.2857142857142857,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,,,
,isobaric,uniquac,0.0,0.0,,,,,,,,,,,state_temperature_low_extrapolation,1,0.5030549898167006,0.0,0.4244604316546763,0.0,0.597559276897438,0.0,0.9983171154690836,0.0,0.864976740004367,0.0,0.5388678721439417,0.0,0.8475448547490145,0.0,0.4969450101832994,0.0,0.014254957667738367,0.0,0.9923547026270927,0.0,0.03174271409381264,0.0,0.012401654792279707,0.0,0.02884985366255959,0.0
2,isobaric,uniquac,0.0,0.0,,,,,,,,,,,state_temperature_low_extrapolation,1,0.4760705289672544,0.0,0.4491525423728814,0.0,0.5470667203373931,0.0,0.9987592821796313,0.0,0.7827956914003571,0.0,0.48740914941344,0.0,0.778323184283836,0.0,0.5239294710327456,0.0,0.008471237738488221,0.0,0.9990014896216834,0.0,0.012040338743968336,0.0,0.0076416276093315425,0.0,0.01184856843096966,0.0
3,isobaric,uniquac,0.0,0.0,,,,,,,,,,,state_temperature_low_extrapolation,1,0.6170212765957447,0.0,0.2857142857142857,0.0,0.8892940481332532,0.0,0.9904055734314182,0.0,1.237168698321806,0.0,0.9248082926227049,0.0,1.2499688167890481,0.0,0.3829787234042553,0.0,0.03653298998781299,0.0,0.9255375945871561,0.0,0.06580519283466812,0.0,0.04810185866439093,0.0,0.07759996891113483,0.0
,isothermal,thermoformer_c1_fugacity,0.0,0.0,2.0508307147218927,0.5826254652934136,0.9970047191752925,0.0022466667628373085,3.686019187030376,1.3112115091398158,1.8565537877737577,0.46058838648047584,3.561438327587118,1.176335926924446,state_temperature_low_extrapolation,5,0.0,0.0,1.0,0.0,,,,,,,,,,,1.0,0.0,0.013638123930454726,0.00118087904444199,0.9960007097244503,0.0006235477465266863,0.02041972154039685,0.001617946722788919,0.014897270430420453,0.0011793096160137102,0.02181050555826953,0.0016412853833270308
2,isothermal,thermoformer_c1_fugacity,0.0,0.0,2.2683231201880463,0.6739614555106936,0.9970165585346576,0.002273845557862166,4.037724348700201,1.4674013655112996,1.965429416021048,0.4960542646042081,3.750734291324573,1.2523982848415132,state_temperature_low_extrapolation,5,0.0,0.0,1.0,0.0,,,,,,,,,,,1.0,0.0,0.014242362446111208,0.0010904249759351294,0.9960123646203854,0.0005684921304726464,0.021065992337387426,0.0015309329576545332,0.015198750795614276,0.0011803999828854913,0.02210467363318846,0.0016522496549184488
3,isothermal,thermoformer_c1_fugacity,0.0,0.0,1.1619487097732637,0.2730433423662961,0.980353750786999,0.009320588616664401,1.5271330559955185,0.36898958344844995,1.0218406378778675,0.23301054072205066,1.3984935395122124,0.3355946780492923,state_temperature_low_extrapolation,5,0.0,0.0,1.0,0.0,,,,,,,,,,,1.0,0.0,0.01199179290228924,0.0015199153399320332,0.9947050369829868,0.0012058128307943824,0.018516876183417543,0.0021597110805637067,0.012585920963934474,0.0012269226243667914,0.019399873455226473,0.0016715385201817282
,isobaric,thermoformer_c1_fugacity,0.0,0.0,,,,,,,,,,,state_temperature_low_extrapolation,5,0.0,0.0,1.0,0.0,1.1618743013898658,0.16177957768263282,0.9915506963334451,0.0032663568064895208,2.0944744604743946,0.3996275294422771,1.0009552556493513,0.10926075034670357,1.6761452925775266,0.25124009317456425,1.0,0.0,0.011248450420287742,0.0006320835535221024,0.9959984557979109,0.0006246903253405788,0.023992853252802177,0.0018968757277732873,0.010879264768694361,0.0005384560223958263,0.024601753677333305,0.00208974172441435
2,isobaric,thermoformer_c1_fugacity,0.0,0.0,,,,,,,,,,,state_temperature_low_extrapolation,5,0.0,0.0,1.0,0.0,1.260508565830647,0.18760692208739035,0.9899132354970792,0.004007425867106653,2.2719754466484443,0.44711497666966593,1.0331634635066052,0.11722443472102562,1.753029100184254,0.28338395316014786,1.0,0.0,0.007937871023366152,0.000580724869219414,0.9979875756497201,0.000541899200143796,0.017908372965813588,0.0023415625814964904,0.008559751131825291,0.0005428480125003463,0.020179658863900045,0.0026543312895070783
3,isobaric,thermoformer_c1_fugacity,0.0,0.0,,,,,,,,,,,state_temperature_low_extrapolation,5,0.0,0.0,1.0,0.0,0.7453019292303973,0.09461537348853404,0.9979119825919271,0.0005942059651171484,1.0437743310362022,0.14105384369650886,0.8273888021963718,0.11354987154282174,1.1571674044009908,0.18051414542418848,1.0,0.0,0.02056972716197477,0.0015241307611684207,0.9830673749056549,0.002867474759594236,0.03584948823405028,0.0029441253279231696,0.023378866034044342,0.0014121840553310966,0.04073501740807271,0.0025000395298731843
,isothermal,nrtl,0.0,0.0,3.314433528350702,0.0,0.9937628658346485,0.0,9.59358971755493,0.0,6.29646409379649,0.0,15.67640520913492,0.0,state_temperature_high_extrapolation,1,0.0,0.0,1.0,0.0,,,,,,,,,,,1.0,0.0,0.01026941348976622,0.0,0.9929277269717715,0.0,0.024997310748963646,0.0,0.015265690379179764,0.0,0.04210810207874585,0.0
2,isothermal,nrtl,0.0,0.0,4.195517776459261,0.0,0.993426159071558,0.0,11.022731622525908,0.0,7.07907281936146,0.0,16.707701505238514,0.0,state_temperature_high_extrapolation,1,0.0,0.0,1.0,0.0,,,,,,,,,,,1.0,0.0,0.012417892177694073,0.0,0.9903210122335433,0.0,0.02986003175845281,0.0,0.016591698311936732,0.0,0.04478534915641564,0.0
3,isothermal,nrtl,0.0,0.0,0.5900282874887107,0.0,0.9977694825316265,0.0,0.9655362688039336,0.0,0.5573334396533868,0.0,0.91316958730332,0.0,state_temperature_high_extrapolation,1,0.0,0.0,1.0,0.0,,,,,,,,,,,1.0,0.0,0.005840531983950034,0.0,0.9987885713020007,0.0,0.008658746408949728,0.0,0.005541632205628647,0.0,0.008191490248762638,0.0
,isobaric,nrtl,0.0,0.0,,,,,,,,,,,state_temperature_high_extrapolation,1,0.023706896551724137,0.0,1.0,0.0,5.368349879542052,0.0,0.49914128616270836,0.0,20.92623774386346,0.0,7.832575269894177,0.0,25.74259743113635,0.0,0.9762931034482759,0.0,0.05234778352066163,0.0,0.8791443775146575,0.0,0.11164749299714857,0.0,0.061251621207671046,0.0,0.12672702953184053,0.0
2,isobaric,nrtl,0.0,0.0,,,,,,,,,,,state_temperature_high_extrapolation,1,0.02981029810298103,0.0,1.0,0.0,6.144219166742312,0.0,0.3862988960468299,0.0,23.418181986897846,0.0,8.678210740433087,0.0,27.87366215147954,0.0,0.9701897018970189,0.0,0.043739780951097686,0.0,0.9078280045015386,0.0,0.10520081437859868,0.0,0.05518975862692935,0.0,0.12227682591551589,0.0
3,isobaric,nrtl,0.0,0.0,,,,,,,,,,,state_temperature_high_extrapolation,1,0.0,0.0,1.0,0.0,2.4445477235663393,0.0,0.9699180727502472,0.0,4.634921674766676,0.0,3.2285599302934527,0.0,6.371862278656147,0.0,1.0,0.0,0.0739735022568293,0.0,0.6078068031711136,0.0,0.12640098450041168,0.0,0.0942550952583759,0.0,0.14863655717787144,0.0
,isothermal,wilson,0.0,0.0,3.427130682484943,0.0,0.9930369014846372,0.0,10.136543025831621,0.0,6.382196843101943,0.0,16.04487846629115,0.0,state_temperature_high_extrapolation,1,0.0,0.0,1.0,0.0,,,,,,,,,,,1.0,0.0,0.00993500330388336,0.0,0.9930174060914692,0.0,0.024838317399139703,0.0,0.015255602219175707,0.0,0.0426849696766296,0.0
2,isothermal,wilson,0.0,0.0,4.299900955153274,0.0,0.992666359467105,0.0,11.642317728293126,0.0,7.161046007017737,0.0,17.099195644565224,0.0,state_temperature_high_extrapolation,1,0.0,0.0,1.0,0.0,,,,,,,,,,,1.0,0.0,0.011751419599783233,0.0,0.9904830366954368,0.0,0.02960905128438856,0.0,0.01653819135747422,0.0,0.04539338492359648,0.0
3,isothermal,wilson,0.0,0.0,0.7284331288394408,0.0,0.9967775951954426,0.0,1.1605285416025084,0.0,0.6706363077194539,0.0,1.0860183771822003,0.0,state_temperature_high_extrapolation,1,0.0,0.0,1.0,0.0,,,,,,,,,,,1.0,0.0,0.006190636378124858,0.0,0.9986833744771868,0.0,0.009026870800393258,0.0,0.0058499485383199405,0.0,0.008521721682269811,0.0
,isobaric,wilson,0.0,0.0,,,,,,,,,,,state_temperature_high_extrapolation,1,0.017241379310344827,0.0,1.0,0.0,6.640074792937897,0.0,0.2957261271598649,0.0,24.76286731782937,0.0,8.325263496920474,0.0,27.247939237710206,0.0,0.9827586206896551,0.0,0.048977450149889495,0.0,0.9133372733843252,0.0,0.09494979419443915,0.0,0.05387188160595003,0.0,0.10463820039239304,0.0
2,isobaric,wilson,0.0,0.0,,,,,,,,,,,state_temperature_high_extrapolation,1,0.02168021680216802,0.0,1.0,0.0,7.505628641621173,0.0,0.1488991704319218,0.0,27.51186192808244,0.0,9.001516047784303,0.0,29.16795540637282,0.0,0.978319783197832,0.0,0.0400411620048484,0.0,0.9418887655467757,0.0,0.08390611716391369,0.0,0.0476175181044046,0.0,0.09755815409827762,0.0
3,isobaric,wilson,0.0,0.0,,,,,,,,,,,state_temperature_high_extrapolation,1,0.0,0.0,1.0,0.0,3.350970167941448,0.0,0.9060001629810214,0.0,8.193191795174318,0.0,4.643444053328516,0.0,12.357632234073154,0.0,1.0,0.0,0.07161604678399361,0.0,0.6558659142784304,0.0,0.11840342737862752,0.0,0.08792341622547516,0.0,0.1369058049238795,0.0
,isothermal,uniquac,0.0,0.0,4.393173260513691,0.0,0.9958637625248521,0.0,9.611691562707483,0.0,4.112822376105922,0.0,9.102292145500522,0.0,state_temperature_high_extrapolation,1,0.639871382636656,0.0,0.4244604316546763,0.0,,,,,,,,,,,0.36012861736334406,0.0,0.0105925119111791,0.0,0.997314631501901,0.0,0.014399076493924622,0.0,0.010300435077504964,0.0,0.013821888981642631,0.0
2,isothermal,uniquac,0.0,0.0,4.393173260513691,0.0,0.9958637625248521,0.0,9.611691562707483,0.0,4.112822376105922,0.0,9.102292145500522,0.0,state_temperature_high_extrapolation,1,0.5234042553191489,0.0,0.4491525423728814,0.0,,,,,,,,,,,0.4765957446808511,0.0,0.0105925119111791,0.0,0.997314631501901,0.0,0.014399076493924622,0.0,0.010300435077504964,0.0,0.013821888981642631,0.0
3,isothermal,uniquac,0.0,0.0,,,,,,,,,,,state_temperature_high_extrapolation,1,1.0,0.0,0.2857142857142857,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,,,
,isobaric,uniquac,0.0,0.0,,,,,,,,,,,state_temperature_high_extrapolation,1,0.5258620689655172,0.0,0.4244604316546763,0.0,1.6431526820225422,0.0,0.9773725503443739,0.0,4.095847145462375,0.0,1.9100038759579867,0.0,4.822203334171028,0.0,0.47413793103448276,0.0,0.030531463909252436,0.0,0.9682707053341547,0.0,0.05700854390511705,0.0,0.031338054726509836,0.0,0.05986954535672646,0.0
2,isobaric,uniquac,0.0,0.0,,,,,,,,,,,state_temperature_high_extrapolation,1,0.5040650406504065,0.0,0.4491525423728814,0.0,1.6383132295471523,0.0,0.9755831521285353,0.0,4.346550078495255,0.0,1.9015995063608673,0.0,5.0334273812406805,0.0,0.4959349593495935,0.0,0.02557333391963293,0.0,0.9829643183417063,0.0,0.04481489822108409,0.0,0.026441731886550836,0.0,0.04854580367609096,0.0
3,isobaric,uniquac,0.0,0.0,,,,,,,,,,,state_temperature_high_extrapolation,1,0.6105263157894737,0.0,0.2857142857142857,0.0,1.6670883523737945,0.0,0.9804458587478091,0.0,2.5115139535994744,0.0,1.9730366479363823,0.0,2.7641542015761082,0.0,0.3894736842105263,0.0,0.04687989252367351,0.0,0.7562172289520526,0.0,0.08569652866251848,0.0,0.06806047602620231,0.0,0.11310114062730678,0.0
,isothermal,thermoformer_c1_fugacity,0.0,0.0,5.826720908268858,0.41979141778771184,0.9876715293726498,0.001074971706626345,13.477424872682397,0.5932040890046775,7.732923984122505,0.6845170715027104,17.974276630811552,2.8251482861327237,state_temperature_high_extrapolation,5,0.0,0.0,1.0,0.0,,,,,,,,,,,1.0,0.0,0.01200327007197196,0.0010888688341406335,0.9956849912208409,0.0008909586786961908,0.019441736877065345,0.002021241138153886,0.012985126978211975,0.0008039906570898584,0.019944663393807675,0.0014252970574375227
2,isothermal,thermoformer_c1_fugacity,0.0,0.0,7.155947946562625,0.4407159950040375,0.9870578340069465,0.00115852118507847,15.45353174265241,0.6992381161476947,8.55974304268452,0.8331673337767552,19.142400389935858,3.026497602272451,state_temperature_high_extrapolation,5,0.0,0.0,1.0,0.0,,,,,,,,,,,1.0,0.0,0.014294721132198391,0.001595794809796752,0.9944588471822499,0.0012357762088872448,0.02247814149857058,0.002544657905061869,0.01380018018923707,0.0009141576104014535,0.020919408582490442,0.0015173720699660053
3,isothermal,thermoformer_c1_fugacity,0.0,0.0,1.716610987228922,0.58292527438542,0.9885017152053678,0.006947607996368529,2.1144303056015032,0.6470824608490622,1.669584221334396,0.6187052025360426,2.056988805488394,0.6763303696788382,state_temperature_high_extrapolation,5,0.0,0.0,1.0,0.0,,,,,,,,,,,1.0,0.0,0.007279664816242036,0.0006102440781007271,0.9981431045196348,0.0004223484747561844,0.010665127698786022,0.0012124955239892433,0.007008070097361274,0.000550601455747569,0.010235074922606804,0.0010992665829216391
,isobaric,thermoformer_c1_fugacity,0.0,0.0,,,,,,,,,,,state_temperature_high_extrapolation,5,0.0,0.0,1.0,0.0,1.1130934695539736,0.05975520628538847,0.9965207519576882,0.0003694209348043615,1.765311208391862,0.09357667832794263,1.2162801000612544,0.07712243312749593,2.027097887480156,0.14273111371073227,1.0,0.0,0.021854228254564272,0.0012046210514349183,0.9848656558901656,0.0008958159907247071,0.03986110734944153,0.0011763846217122517,0.021345701510133677,0.001345020700317794,0.03832927882470902,0.0014088119259663176
2,isobaric,thermoformer_c1_fugacity,0.0,0.0,,,,,,,,,,,state_temperature_high_extrapolation,5,0.0,0.0,1.0,0.0,1.071705792021294,0.07731020984061407,0.9966198986751482,0.0004824882417867492,1.7607095742581336,0.12489577683550472,1.1994175502336275,0.0795585888919024,2.061480783189361,0.16146407288671785,1.0,0.0,0.01797562773660074,0.0012880508496871449,0.9927272936338364,0.0008361894754131691,0.029767480237430095,0.0017100059758314169,0.018847544343070143,0.0014190594803609943,0.03152498458340365,0.00196623752123033
3,isobaric,thermoformer_c1_fugacity,0.0,0.0,,,,,,,,,,,state_temperature_high_extrapolation,5,0.0,0.0,1.0,0.0,1.2738519222861715,0.030965953538059494,0.9955679264150381,0.0002718313065823577,1.7784052862485864,0.054370658479956695,1.309024124113202,0.07504731914456567,1.8225622039632636,0.08248365850359843,1.0,0.0,0.03189776222739617,0.0019277588503574055,0.9163751224965733,0.0033506418341019426,0.05835781721998723,0.00116430032048954,0.03508556592898313,0.0016488885826482463,0.06384092635035778,0.0011061982918395149
,isothermal,nrtl,0.0,0.0,0.6475836118434715,0.0,0.9970733555747409,0.0,1.9357068029799513,0.0,0.9371209182546543,0.0,2.8632556697906066,0.0,state_pressure_low_extrapolation,1,0.0,0.0,1.0,0.0,,,,,,,,,,,1.0,0.0,0.010310346754169496,0.0,0.9937247244391278,0.0,0.025688545972121713,0.0,0.013690996166689933,0.0,0.036245869739758796,0.0
2,isothermal,nrtl,0.0,0.0,0.7147189688088108,0.0,0.9972083876434564,0.0,2.1626161846004113,0.0,0.9637434605047194,0.0,3.004573685054042,0.0,state_pressure_low_extrapolation,1,0.0,0.0,1.0,0.0,,,,,,,,,,,1.0,0.0,0.01119564813309959,0.0,0.9934353310804905,0.0,0.02786051230109551,0.0,0.01342264794635172,0.0,0.03654751412800207,0.0
3,isothermal,nrtl,0.0,0.0,0.45434265192972423,0.0,0.9863667125560174,0.0,1.0345137981572352,0.0,0.7674022114104901,0.0,1.7064266146620104,0.0,state_pressure_low_extrapolation,1,0.0,0.0,1.0,0.0,,,,,,,,,,,1.0,0.0,0.00861152518919553,0.0,0.9929328674109493,0.0,0.0208978029533376,0.0,0.01540171607134601,0.0,0.034260511311384634,0.0
,isobaric,nrtl,0.0,0.0,,,,,,,,,,,state_pressure_low_extrapolation,1,0.02631578947368421,0.0,1.0,0.0,1.9201571343877097,0.0,0.5316511653490952,0.0,13.830236615663043,0.0,4.44081383427501,0.0,24.240031177838638,0.0,0.9736842105263158,0.0,0.016095144450706863,0.0,0.9855544840808883,0.0,0.03580639875890439,0.0,0.02383798013320944,0.0,0.056382249226526744,0.0
2,isobaric,nrtl,0.0,0.0,,,,,,,,,,,state_pressure_low_extrapolation,1,0.02631578947368421,0.0,1.0,0.0,1.9201571343877097,0.0,0.5316511653490952,0.0,13.830236615663043,0.0,4.44081383427501,0.0,24.240031177838638,0.0,0.9736842105263158,0.0,0.016095144450706863,0.0,0.9855544840808883,0.0,0.03580639875890439,0.0,0.02383798013320944,0.0,0.056382249226526744,0.0
,isothermal,wilson,0.0,0.0,0.6178617516503004,0.0,0.9976122834948821,0.0,1.7484208497299254,0.0,0.8738106458309488,0.0,2.5567839711776927,0.0,state_pressure_low_extrapolation,1,0.0,0.0,1.0,0.0,,,,,,,,,,,1.0,0.0,0.0100334250697875,0.0,0.9948955011219351,0.0,0.023168593969843134,0.0,0.013113508178569386,0.0,0.032078832942422995,0.0
2,isothermal,wilson,0.0,0.0,0.6756257852344393,0.0,0.9977805006486158,0.0,1.9283213250098823,0.0,0.8887649616533918,0.0,2.6580757385553935,0.0,state_pressure_low_extrapolation,1,0.0,0.0,1.0,0.0,,,,,,,,,,,1.0,0.0,0.011164060536852186,0.0,0.9945067301178426,0.0,0.025485793047363727,0.0,0.013020910340775385,0.0,0.032559667765676016,0.0
3,isothermal,wilson,0.0,0.0,0.45159500633379257,0.0,0.9853111766492997,0.0,1.0738150731007807,0.0,0.7784768824628758,0.0,1.7803726440784202,0.0,state_pressure_low_extrapolation,1,0.0,0.0,1.0,0.0,,,,,,,,,,,1.0,0.0,0.00786382728163635,0.0,0.9948145040149209,0.0,0.017900870937058985,0.0,0.013703819394506121,0.0,0.02882557379817829,0.0
