epoch,stage,train_gradient_norm_max,train_gradient_norm_mean,train_physics_weight_scale,train_pressure,train_pure_vapor_pressure,train_teacher_forced_fugacity,train_temperature,train_total,train_vapor_composition,validation_pressure,validation_pure_vapor_pressure,validation_teacher_forced_fugacity,validation_temperature,validation_total,validation_vapor_composition
1,physics,7.286053657531738,2.522554764073557,0.5,0.002669151654925334,0.006578298356793626,0.001543333600348359,0.0,0.007174755301307009,0.0004447875220172536,0.001505094992518588,0.0005106634575785983,0.0,0.0,0.0022143514875803526,0.0004539247147516802
2,physics,6.137713432312012,2.385053053451458,1.0,0.0022197262291352785,0.005965241765925241,0.0012882453655209685,0.0,0.006906989296771469,0.000416396749730061,0.0016498071548103046,0.0004832672157553605,0.0,0.0,0.0023960680160793747,0.000504627275505843
3,physics,7.47184944152832,2.456437153966015,1.0,0.0020807812993014867,0.0061296321938048405,0.0012084415698111915,0.0,0.00675947487559072,0.0004054358646551547,0.0016277526047781795,0.0005591069325598197,0.0,0.0,0.00243072267377207,0.0005234165851554591
4,physics,8.16604995727539,2.393235412005979,1.0,0.0020254472772839494,0.005941661146618133,0.0011650452506118967,0.0,0.006551945467932998,0.0003906223426526656,0.0016555519692021009,0.0007216584445640936,0.0,0.0,0.002556446868380128,0.0005400656296818617
5,physics,7.15127420425415,2.7650583871372083,1.0,0.0019586018176934636,0.005466757398293749,0.0011159772779890068,0.0,0.00619240692860559,0.0003844491888144839,0.0016749544594950436,0.0006554631736335606,0.0,0.0,0.0025252907168063082,0.0005226046722219275
6,physics,5.995963096618652,2.369418289414875,1.0,0.0019248679216892618,0.005539839237706531,0.0010865379614921297,0.0,0.006157848317936765,0.0003765228526552174,0.0015762274610021314,0.0006305419588754786,0.0,0.0,0.0024091482337735416,0.0005176497568046221
7,physics,4.9510087966918945,2.1616153979176627,1.0,0.0018786468899062792,0.00541280990963831,0.0010848539742441233,0.0,0.006040746586992166,0.00037084076936351847,0.0016445776244372748,0.0005842010643980486,0.0,0.0,0.0024730376741304767,0.0005363594947986027
8,physics,8.008502960205078,2.4440410192100166,1.0,0.0018687816446461758,0.005377824853189017,0.001076662976475169,0.0,0.006001645706457461,0.00036728862415223886,0.0017102844231095596,0.0006410002142152213,0.0,0.0,0.002549761368768775,0.0005189768717312448
9,physics,5.825788974761963,2.4577983032346395,1.0,0.0018660141381249807,0.0054220998637178296,0.0010545033375800865,0.0,0.005993480817292919,0.0003619133237583553,0.0016332313584477623,0.0006152105584984041,0.0,0.0,0.0024728508634570194,0.0005320141771329358
10,physics,6.071840763092041,2.121565128745833,1.0,0.0018179833909730714,0.005107429445140961,0.001037584005304032,0.0,0.0057708186443641545,0.00036153654307029476,0.0016874627766038416,0.0005709399147335179,0.0,0.0,0.002520783514465069,0.0005478508777089042
