epoch,stage,train_gradient_norm_max,train_gradient_norm_mean,train_physics_weight_scale,train_pressure,train_pure_vapor_pressure,train_teacher_forced_fugacity,train_temperature,train_total,train_vapor_composition,validation_pressure,validation_pure_vapor_pressure,validation_teacher_forced_fugacity,validation_temperature,validation_total,validation_vapor_composition
1,physics,9.000072479248047,2.0829245179481535,0.5,0.001974308628788659,0.004733391638440533,0.0011805248789772647,0.0,0.0054464714354939625,0.0005152045403788495,0.0010342890985822618,0.0007812549094450753,0.0,0.0,0.0018289669998140144,0.0004040504336566508
2,physics,6.226655960083008,2.2285458416814077,1.0,0.0016732782281015436,0.0043646512253431215,0.0010556268213753946,0.0,0.005385221416151595,0.0004739907811505722,0.0009369329461865377,0.0006839891921435077,0.0,0.0,0.0016703022622047055,0.00039137475994953125
3,physics,5.611265182495117,1.7748325874469646,1.0,0.0015740405066668453,0.004270624983396955,0.0009944633997484463,0.0,0.005164313863591377,0.00046049742145963085,0.0009418594338399852,0.0008102953864492776,0.0,0.0,0.0017267076915830073,0.00037970055916640384
4,physics,4.77497673034668,2.3444802284541217,1.0,0.0015540234767474827,0.0038959021337291507,0.0009669687269371336,0.0,0.004914243821582521,0.00044530059731334173,0.0009314360327537378,0.0008530417051722589,0.0,0.0,0.0017351157194466,0.00037715878035254376
5,physics,4.455203056335449,1.9934988699218779,1.0,0.0015115007220289794,0.0037825053684415293,0.000957610373893756,0.0,0.0047995426687471145,0.0004391789616994389,0.0008532357396676686,0.0007389359566033036,0.0,0.0,0.0015963340282827716,0.00037363028316289787
6,physics,4.519965171813965,2.0655030494051285,1.0,0.001474492595518917,0.0037381705024340595,0.000932588732311849,0.0,0.004715734766390288,0.0004395681972343096,0.0008609671500002053,0.0007266855089231426,0.0,0.0,0.0015927530145397623,0.0003684431391818161
7,physics,4.261160373687744,1.9771319632394488,1.0,0.0014756638832075727,0.0036475011953576754,0.0009275803947782133,0.0,0.004656323480213713,0.00042932861686189526,0.000862837130369481,0.0006381471292897058,0.0,0.0,0.0015533961047068388,0.00037148537558828477
8,physics,5.115982532501221,2.079773885464295,1.0,0.0014543348982309628,0.0034040971775037903,0.0009146649153373346,0.0,0.004504751453970225,0.00043370301192686517,0.0008343070532170268,0.0007821468373091779,0.0,0.0,0.0015947203967570259,0.0003693399514109146
9,physics,4.392161846160889,1.7541204111101045,1.0,0.0014384019641185519,0.003671088945963395,0.0009058819089273456,0.0,0.0046005359776580225,0.0004207075906218741,0.000824409385169575,0.0007045326990406686,0.0,0.0,0.001544651736727222,0.0003679760516896194
10,physics,9.230486869812012,2.050391850770991,1.0,0.001429428207217677,0.0036172050370839367,0.000901057966397902,0.0,0.004564770339785102,0.000425681607867706,0.0008170728110739549,0.0007028301907843916,0.0,0.0,0.0015348764575530318,0.00036638854403555043
