epoch,stage,train_boundary,train_continuity,train_gradient_norm_max,train_gradient_norm_mean,train_pressure,train_pure_vapor_pressure,train_solver,train_temperature,train_total,train_vapor_composition,validation_boundary,validation_continuity,validation_pressure,validation_pure_vapor_pressure,validation_solver,validation_temperature,validation_total,validation_vapor_composition
1,experimental,0.0,0.0,71.31254577636719,18.15818424347973,1.285002289981557,1.8670745763003613,0.0,0.0,2.2789219500456004,0.060382376674147024,0.0,0.0,0.7300847987572489,1.05292802979225,0.0,0.0,1.331173387440768,0.07462458660971989
2,experimental,0.0,0.0,238.5588836669922,97.3125482327287,0.8210927791517567,1.07879219239227,0.0,0.0,1.4050284026561402,0.04453953548636719,0.0,0.0,0.34354001733492007,0.7814181855128383,0.0,0.0,0.7708091452981896,0.036560038116368106
3,experimental,0.0,0.0,187.25271606445312,69.19872176293846,0.47163528259320936,0.6179860225662602,0.0,0.0,0.8131576620720542,0.03252936665671975,0.0,0.0,0.24721492658246239,0.6474538653015477,0.0,0.0,0.6064911797225236,0.03554932320923925
4,experimental,0.0,0.0,284.9168395996094,82.42074945776724,0.4021420378550571,0.5329987071410357,0.0,0.0,0.6977780733874406,0.029136677288935285,0.0,0.0,0.19848692878066915,0.5340347865297155,0.0,0.0,0.4911225095962101,0.025618184595371466
5,experimental,0.0,0.0,227.21681213378906,94.97225849934048,0.3281431188521029,0.4465391886217009,0.0,0.0,0.5758809628709316,0.02446825403002172,0.0,0.0,0.3209436976821031,0.5542037310158613,0.0,0.0,0.622174655730006,0.02412909586270105
6,experimental,0.0,0.0,281.4388122558594,94.58337801653255,0.3198627033671471,0.5051455402182679,0.0,0.0,0.5978701566852077,0.025434678372085497,0.0,0.0,0.23727236322636874,0.4821247300670923,0.0,0.0,0.5034614175029861,0.025126696689391968
7,experimental,0.0,0.0,209.31878662109375,86.25098866942749,0.2697611080808706,0.39435214969042326,0.0,0.0,0.4893807685668879,0.02244358640073348,0.0,0.0,0.4825607788024322,0.7037770347706995,0.0,0.0,0.8602755217636702,0.025826224841053926
8,experimental,0.0,0.0,153.52598571777344,75.67475790305974,0.2217103568173306,0.3471673070862271,0.0,0.0,0.4170209125416534,0.021726904574356175,0.0,0.0,0.15650994888266678,0.4383063681334206,0.0,0.0,0.40033088935450734,0.024667755084558513
9,experimental,0.0,0.0,116.2337417602539,52.959588573598026,0.17460953999674378,0.3195883793497004,0.0,0.0,0.3542306882059004,0.01982695658283536,0.0,0.0,0.1160595441474582,0.3647114277703889,0.0,0.0,0.32029229903507395,0.021877038805373332
10,experimental,0.0,0.0,185.72467041015625,71.69615166404944,0.20850333392898834,0.31668418978784196,0.0,0.0,0.386428637736055,0.019583209183549492,0.0,0.0,0.13727303162822047,0.40643697373862947,0.0,0.0,0.3607499065775405,0.02025838873709625
11,experimental,0.0,0.0,143.7841033935547,52.96500798450159,0.15975750099213412,0.2751236543826884,0.0,0.0,0.3163420091252006,0.01902268366538996,0.0,0.0,0.11671082904640097,0.3576596111246625,0.0,0.0,0.32042682494620994,0.024886189703816276
12,experimental,0.0,0.0,169.9290771484375,71.51221211583793,0.18438606808275404,0.3288230096484311,0.0,0.0,0.368071769293142,0.019274199513973432,0.0,0.0,0.23992078669109365,0.5589443875286088,0.0,0.0,0.5453824041365487,0.025989419403137173
13,experimental,0.0,0.0,225.30361938476562,76.42660027771439,0.18823536012251532,0.3482096604075361,0.0,0.0,0.3808261224865803,0.018485934988494573,0.0,0.0,0.1863992888376057,0.5260628170800795,0.0,0.0,0.4743384785008744,0.024907777400068585
14,experimental,0.0,0.0,147.5516357421875,50.664096273965725,0.12794140562907838,0.2567853279624779,0.0,0.0,0.27411862049252284,0.017784552271030683,0.0,0.0,0.10851495534505348,0.3115451430476959,0.0,0.0,0.2941531864420355,0.029865659939486207
