epoch,stage,train_gradient_norm_max,train_gradient_norm_mean,train_pressure,train_pure_vapor_pressure,train_teacher_forced_fugacity,train_temperature,train_total,train_vapor_composition,validation_pressure,validation_pure_vapor_pressure,validation_teacher_forced_fugacity,validation_temperature,validation_total,validation_vapor_composition
1,experimental,25.3209285736084,9.197563715489496,0.3412744005826194,0.7213397153828454,0.0,0.0,0.7227192135385974,0.020774960227176686,0.06899036878614898,0.0702066672890864,0.0,0.0,0.11550689523801705,0.011413192815898615
2,experimental,23.861919403076172,4.306905777149145,0.052392935818345455,0.09011636516656002,0.0,0.0,0.1022495942239114,0.004798476429880458,0.052875924816888825,0.045214794318955843,0.0,0.0,0.08175349021191153,0.006270168184102336
3,experimental,15.834759712219238,3.7571235006483836,0.04062543569159339,0.05941765021436776,0.0,0.0,0.07425421910926301,0.003919958294004511,0.04463366144288533,0.05867655990244467,0.0,0.0,0.08178798657155009,0.007816044034991495
4,experimental,7.485280513763428,2.867974054214093,0.025911866859775246,0.04201072799668095,0.0,0.0,0.049957799703180907,0.003040569033287395,0.03570616828284137,0.05285747555889386,0.0,0.0,0.0684230605995559,0.006288154134301788
5,experimental,19.364036560058594,3.2308248247363016,0.024281908678615245,0.04478800364869531,0.0,0.0,0.049436384010283996,0.002760473475316831,0.03854847556650982,0.05553324236797107,0.0,0.0,0.07399808635165694,0.007682990157383015
6,experimental,18.85407066345215,2.5376783088444004,0.022844515062516682,0.04057974484097555,0.0,0.0,0.04597728061094093,0.0028428931629038263,0.03503160145652445,0.036352705090414945,0.0,0.0,0.058861786060215276,0.005653831971138373
7,experimental,9.698467254638672,2.804363806141741,0.020499405944907425,0.03974980615204177,0.0,0.0,0.04306484765977109,0.0026905390570947127,0.040097105669412846,0.057940454474115534,0.0,0.0,0.07645673265357011,0.007389399111570986
8,experimental,7.404009819030762,2.8028045380222686,0.02433886347491635,0.04065093405547588,0.0,0.0,0.04774660512859706,0.0030822744406099312,0.04612726052007686,0.05549829934216753,0.0,0.0,0.08064362780545743,0.006767217316359316
9,experimental,6.709534645080566,2.3871339994909735,0.0201604999913186,0.032927233396515265,0.0,0.0,0.0396118748452379,0.0029877581423646427,0.04401577791784246,0.05198565579873646,0.0,0.0,0.07602526019439873,0.006016654189637464
10,experimental,7.602941036224365,2.450020853682411,0.01721309477679655,0.03170894104687831,0.0,0.0,0.03555007644608094,0.0024825109871949,0.038441233877071164,0.05797553752625085,0.0,0.0,0.07340549812218125,0.0059764963447173115
11,experimental,7.926761150360107,2.581873189335732,0.01904719219798602,0.03887432767874333,0.0,0.0,0.04122485066104217,0.002740494565189364,0.034145497184319654,0.046031289960078735,0.0,0.0,0.06346918862866038,0.0063080473382870475
12,experimental,7.708409786224365,2.0926613781412025,0.015884777582682762,0.031146587916232746,0.0,0.0,0.03392658699754372,0.002468515532458034,0.030672842433078107,0.0454726168506439,0.0,0.0,0.05936203168231407,0.0059528813142248
13,experimental,6.698332786560059,1.9493535088786327,0.014962680404091827,0.02634481869838925,0.0,0.0,0.03049855809142216,0.0023634682404423644,0.03416117283722474,0.04997510124122246,0.0,0.0,0.06536516032778628,0.006216436495920868
14,experimental,12.040084838867188,2.3167150735070137,0.014787809459811693,0.03199604266943834,0.0,0.0,0.033190372367082284,0.0024045415269405524,0.028722371001512464,0.04163618718452915,0.0,0.0,0.05519020582267412,0.005649741320528939
15,experimental,6.934728622436523,1.742594969065805,0.012332364791673777,0.02516838572744827,0.0,0.0,0.027110892781162015,0.002194334915842084,0.03197952491521698,0.04401251297311212,0.0,0.0,0.059673105511209905,0.0056873236887877154
16,experimental,5.072154521942139,2.085342214758734,0.01359784271866668,0.028136376000453024,0.0,0.0,0.029977841464793424,0.0023118108995973485,0.030529158269199868,0.04380769807292348,0.0,0.0,0.057890344775518694,0.0054573376670531215
17,experimental,8.0321683883667,2.020226710232448,0.012284904468379565,0.02714000688482496,0.0,0.0,0.028007920301447747,0.002153012582386445,0.02950849332626999,0.035423319962548716,0.0,0.0,0.052838625924359534,0.005618472762568773
18,experimental,13.119245529174805,2.711907466770924,0.013622930095097876,0.035943995953187376,0.0,0.0,0.03366555161307141,0.002070623218492065,0.03067207011909699,0.044805712312014113,0.0,0.0,0.0587517266923731,0.005676800955807141
