epoch,stage,train_gradient_norm_max,train_gradient_norm_mean,train_physics_weight_scale,train_pressure,train_pure_vapor_pressure,train_teacher_forced_fugacity,train_temperature,train_total,train_vapor_composition,validation_pressure,validation_pure_vapor_pressure,validation_teacher_forced_fugacity,validation_temperature,validation_total,validation_vapor_composition
1,physics,6.530036449432373,2.1614714992520927,0.5,0.0028019221485451316,0.006791043019921597,0.0014516828927824044,0.0,0.00735674384954832,0.00043345865962580863,0.007492090129737286,0.0023325917125060756,0.0,0.0,0.009318321081340912,0.0006599351225402081
2,physics,6.798069953918457,2.2414263985232092,1.0,0.002305031163173612,0.006188830973683407,0.0012432114245088917,0.0,0.0070394978552516625,0.00039683983164446,0.007374672456675728,0.001975758931749569,0.0,0.0,0.009025971007677132,0.0006634192102535584
3,physics,7.457499980926514,2.5545767155843904,1.0,0.0021331408439246705,0.006082007901790644,0.0011713655648708224,0.0,0.006720914451828181,0.00037540404533951326,0.007664891259882274,0.0019794308392943553,0.0,0.0,0.009297687044029668,0.0006430802380059839
4,physics,5.7597174644470215,1.9149958877710807,1.0,0.0020092696115812836,0.005394080396303359,0.0011079207668108595,0.0,0.006184822877628847,0.0003705922111692333,0.007382672590097325,0.0017640444951681983,0.0,0.0,0.008900608489877426,0.0006359136654782865
5,physics,6.419987678527832,2.4534078010971605,1.0,0.0019582269887040925,0.0055814821206130625,0.001096483886303337,0.0,0.0062157911677367264,0.0003703392786292035,0.007695313378068424,0.001756485906623354,0.0,0.0,0.009207421515586992,0.0006338652867148787
6,physics,7.166539192199707,1.8994623381398792,1.0,0.0019056266471433696,0.005245922261376467,0.0010626077587094847,0.0,0.0059589731161700105,0.00036777762509868615,0.007403852489945672,0.0017375723538520253,0.0,0.0,0.008888292324497995,0.0006156535231627074
7,physics,5.504008769989014,1.8501010880892432,1.0,0.0018626937405712598,0.005416644845695738,0.0010544865728874453,0.0,0.005993347312752612,0.00036784458489358407,0.00740141743581567,0.001710531185849901,0.0,0.0,0.008882087577859427,0.0006254045460326285
8,physics,5.346741676330566,2.0970762822858933,1.0,0.0018689852653915727,0.005614394340520272,0.0010611897701756122,0.0,0.006100030460539349,0.000362658246864542,0.007723769658688931,0.0018876952537954254,0.0,0.0,0.009278572662639739,0.0006109551724277737
9,physics,6.838516712188721,2.238467068737345,1.0,0.0018516602913505413,0.005409689467406953,0.001039718072092248,0.0,0.005958666759020186,0.0003624437097058838,0.007343626582382509,0.001843476969820616,0.0,0.0,0.008864884791058182,0.0005995196525098119
10,physics,4.517567157745361,1.9810424425881035,1.0,0.001822387334533463,0.005251237452042633,0.0010281565524300144,0.0,0.005834392478675164,0.0003582298663544147,0.007557264294150292,0.001783463632337899,0.0,0.0,0.009057875403871872,0.0006088794146558182
