epoch,stage,train_activity_coefficient,train_direct_thermodynamic_total,train_excess_gibbs,train_fugacity_warmup_scale,train_gamma_component_coverage,train_ge_state_coverage,train_gradient_norm,train_total,train_vle_pressure,train_vle_pure_vapor_pressure,train_vle_teacher_forced_fugacity,train_vle_temperature,train_vle_total,train_vle_vapor_composition,validation_isobaric_coverage,validation_isobaric_solver_failure_rate,validation_isobaric_temperature_mae_k,validation_isobaric_y_mae,validation_isothermal_coverage,validation_isothermal_pressure_mae_kpa,validation_isothermal_solver_failure_rate,validation_isothermal_y_mae
1,stage1_direct_ge,0.008831660364435072,0.00643041720156333,0.002014587010405546,0.0,0.6550877403126311,0.4954303122619954,0.14820135490154063,0.00643041720156333,,,,,,,1.0,0.0,3.415700786449294,0.032362362389436725,1.0,3.4036041997999704,0.0,0.026233549653639415
2,stage1_direct_ge,0.006889124778561591,0.00528913900338555,0.0018445765878381593,0.0,0.6550877403126311,0.4954303122619954,0.09920030571454126,0.00528913900338555,,,,,,,1.0,0.0,3.59571593221029,0.03194740705822343,1.0,4.222292891319816,0.0,0.02343159870524955
3,stage1_direct_ge,0.006416165694964643,0.004969776366825738,0.001761693500857053,0.0,0.6550877403126311,0.4954303122619954,0.09454435394572316,0.004969776366825738,,,,,,,1.0,0.0,3.7411624213324686,0.03310643924527707,1.0,4.731567128108771,0.0,0.025198892096375932
4,stage1_direct_ge,0.005540001138360988,0.004454210053492875,0.0016842094756233477,0.0,0.6550877403126311,0.4954303122619954,0.0706470597627109,0.004454210053492875,,,,,,,1.0,0.0,3.780734321876812,0.03288723892804652,1.0,4.883205007275028,0.0,0.024354413899710766
5,stage1_direct_ge,0.005643093362795797,0.004534984561270677,0.0017134378673859872,0.0,0.6550877403126311,0.4954303122619954,0.07113010574186111,0.004534984561270677,,,,,,,1.0,0.0,3.7206595572012473,0.03287313125596208,1.0,4.647307452627826,0.0,0.025787939199958716
6,stage1_direct_ge,0.005409110716976061,0.0043448044676248545,0.0016402490994872681,0.0,0.6550877403126311,0.4954303122619954,0.0699219293504628,0.0043448044676248545,,,,,,,1.0,0.0,3.616387676097731,0.03210136240852645,1.0,4.92570756131909,0.0,0.025762648671191768
7,stage1_direct_ge,0.005251883170452781,0.004242240552234601,0.001616298954713523,0.0,0.6550877403126311,0.4954303122619954,0.06796503145702601,0.004242240552234601,,,,,,,1.0,0.0,3.721810548005284,0.032546525950822414,1.0,4.374665811294432,0.0,0.02399274030008428
8,stage1_direct_ge,0.005219221112038633,0.004250941969743687,0.001641331424999426,0.0,0.6550877403126311,0.4954303122619954,0.06505035353844829,0.004250941969743687,,,,,,,1.0,0.0,3.9222661471896725,0.033771094506206016,1.0,5.167948976757045,0.0,0.024489194306441423
9,stage1_direct_ge,0.005023676248545815,0.004102765430473349,0.0015909273369371603,0.0,0.6550877403126311,0.4954303122619954,0.06119932245447055,0.004102765430473349,,,,,,,1.0,0.0,3.8093038861310053,0.03503763829588622,1.0,5.084356581430986,0.0,0.02482937630933031
10,stage1_direct_ge,0.0050504481135369836,0.004127970656323785,0.0016027465928907456,0.0,0.6550877403126311,0.4954303122619954,0.05984374356375003,0.004127970656323785,,,,,,,1.0,0.0,3.689242579707395,0.03269807960979216,1.0,4.843168990647952,0.0,0.023386204714294347
