epoch,stage,train_gradient_norm_max,train_gradient_norm_mean,train_physics_weight_scale,train_pressure,train_pure_vapor_pressure,train_teacher_forced_fugacity,train_temperature,train_total,train_vapor_composition,validation_pressure,validation_pure_vapor_pressure,validation_teacher_forced_fugacity,validation_temperature,validation_total,validation_vapor_composition
1,physics,6.6107330322265625,2.59133403859125,0.5,0.0037320336580234275,0.010563715739972446,0.0022468461115414504,0.0,0.01066905081646765,0.000531736204120998,0.025443295251975938,0.009463427202929788,0.0,0.0,0.03336609733625523,0.0031910880685792967
2,physics,5.744558811187744,2.5253659767874916,1.0,0.003015899629313657,0.010377360015221089,0.0018350167318956963,0.0,0.010547092320561072,0.000507495997443257,0.02505543650788011,0.00911252626706168,0.0,0.0,0.03271387918915564,0.0031021797161513162
3,physics,6.000545024871826,2.551308490845029,1.0,0.002827094113533372,0.009631378995966978,0.0016862350221322295,0.0,0.009788997760913189,0.00045997916776871587,0.02519237470713634,0.009369458461822308,0.0,0.0,0.032920806406481755,0.0030437022723366043
4,physics,4.615026950836182,2.216331768468149,1.0,0.002661593367395759,0.009549301224035177,0.0015612574799841127,0.0,0.009432646617419996,0.0004351450888494098,0.025280102110892825,0.009272973851110894,0.0,0.0,0.032874319123700986,0.0029577305766491637
5,physics,7.180841445922852,2.4829944856308677,1.0,0.0025787867852104115,0.009009444720874258,0.001528357225008541,0.0,0.009027569673681056,0.0004157033203553577,0.025826593264214045,0.009551360270740845,0.0,0.0,0.033546227057581965,0.0029439532482833826
6,physics,5.163321018218994,1.9406601113030324,1.0,0.0024878074283376547,0.008403189892593043,0.0014326814183485154,0.0,0.008525347138514938,0.0004032633647391251,0.02511293799119088,0.009586986274123915,0.0,0.0,0.03279566645477582,0.002889234667589653
7,physics,6.4470930099487305,2.1001629088890788,1.0,0.00244108437803223,0.008786104780439783,0.0014148978673438767,0.0,0.008641296309068082,0.0003922616537903085,0.02554079872167226,0.00967702462374079,0.0,0.0,0.033267101688871106,0.0028877908124326215
8,physics,4.805573463439941,2.1796279863460204,1.0,0.002408712071527545,0.008846438116481047,0.0013806666846046746,0.0,0.008596951410322115,0.0003843536084862795,0.024739127533817754,0.009517295975509344,0.0,0.0,0.032307593133843064,0.0028098175862749804
9,physics,6.685922145843506,2.1130689585310205,1.0,0.00236656733128973,0.008675743156606094,0.001361299943305531,0.0,0.008439298573796963,0.0003735596874844884,0.02537372668535964,0.0093733526549293,0.0,0.0,0.03290312921682608,0.00284272587170951
10,physics,6.880177021026611,2.0842866724003475,1.0,0.002323628210208033,0.008336254751993075,0.0013330895662777358,0.0,0.008193169871329332,0.000368324647012507,0.0250323654957188,0.009540432109610511,0.0,0.0,0.03266565067675507,0.002863069123687964
