epoch,stage,train_gradient_norm_max,train_gradient_norm_mean,train_physics_weight_scale,train_pressure,train_pure_vapor_pressure,train_teacher_forced_fugacity,train_temperature,train_total,train_vapor_composition,validation_pressure,validation_pure_vapor_pressure,validation_teacher_forced_fugacity,validation_temperature,validation_total,validation_vapor_composition
1,physics,4.931407451629639,1.9799664603588172,0.5,0.0022156950961778987,0.004660328130027773,0.0013692655329592743,0.0,0.005777294669435123,0.0005468027060775843,0.0015125764127096235,0.00031565656379344654,0.0,0.0,0.002331510134040114,0.0006611054478025193
2,physics,6.119372844696045,1.7796950101354674,1.0,0.0017789028944869766,0.004798513255703169,0.0011609916360866268,0.0,0.005850572137620513,0.0005114209574974107,0.0013813853859530813,0.00026198103837130906,0.0,0.0,0.002139042213496983,0.0006266662870254008
3,physics,4.922410011291504,1.7306749138802229,1.0,0.0016341202158279538,0.003818351211451034,0.0010740988076989855,0.0,0.005116688175940494,0.0004992935128652149,0.0013135149634104888,0.00024171005711808266,0.0,0.0,0.0020362702471805457,0.0006019002657653573
4,physics,4.040049076080322,1.7885391122087528,1.0,0.0015448439060011501,0.0038303472475427207,0.0010268197814445503,0.0,0.004977775953677242,0.0004909386237462362,0.0012745698090880005,0.00023944423998665992,0.0,0.0,0.001985729817795389,0.0005914379398138843
5,physics,5.601670742034912,1.871699721651159,1.0,0.001505639053840338,0.0038488068741775842,0.0009877469026991492,0.0,0.004893945300304794,0.00047615588609252544,0.0012893845986312468,0.0002225203411124613,0.0,0.0,0.001991186302561141,0.0005905415319726445
6,physics,4.098850250244141,1.5022170416193312,1.0,0.0014457202382717126,0.0033101402049742915,0.0009609640158486677,0.0,0.004535726205841384,0.0004739718580777502,0.0012837976633988928,0.00023557480311636386,0.0,0.0,0.0019903024319701005,0.0005887173602379326
7,physics,5.476013660430908,1.8501226631844578,1.0,0.0014323780488499794,0.003499911798897036,0.0009479266568956579,0.0,0.004594719881890504,0.00046445927169381135,0.0012523813512184047,0.0002213277749014335,0.0,0.0,0.0019432514388411902,0.0005802061389779029
8,physics,6.560870170593262,1.585615590232012,1.0,0.0013909722217454784,0.0035495187839217927,0.0009263849296196397,0.0,0.004558532049642227,0.0004664154747482437,0.001242846126609275,0.0001800115904408208,0.0,0.0,0.001914351648054491,0.0005814997302865926
9,physics,4.335195064544678,1.639386253936527,1.0,0.0013817070594597093,0.0031815742281192322,0.0009231048388131407,0.0,0.004366693435385011,0.0004710943919436488,0.0011426300128795737,0.00018432113961323838,0.0,0.0,0.0018034125554577994,0.0005686219593489708
10,physics,4.515573024749756,1.6127621812849193,1.0,0.0013671595181637265,0.003343955225540648,0.0009129379061482781,0.0,0.004416215755064857,0.00046414072761629484,0.0011364006210134673,0.00024929479617399517,0.0,0.0,0.001840295703018823,0.0005792476930343205
