epoch,stage,train_activity_coefficient,train_direct_thermodynamic_total,train_excess_gibbs,train_fugacity_warmup_scale,train_gamma_component_coverage,train_ge_state_coverage,train_gradient_norm,train_total,train_vle_pressure,train_vle_pure_vapor_pressure,train_vle_teacher_forced_fugacity,train_vle_temperature,train_vle_total,train_vle_vapor_composition,validation_isobaric_coverage,validation_isobaric_solver_failure_rate,validation_isobaric_temperature_mae_k,validation_isobaric_y_mae,validation_isothermal_coverage,validation_isothermal_pressure_mae_kpa,validation_isothermal_solver_failure_rate,validation_isothermal_y_mae
1,stage1_direct_ge,0.006999864624594787,0.005117484901019175,0.0016175525850460322,0.0,0.6396726517649933,0.4981067546109686,0.09582217453889202,0.005117484901019175,,,,,,,1.0,0.0,1.88952544261182,0.03487699572513669,1.0,4.638584629620838,0.0,0.015866401075439934
2,stage1_direct_ge,0.00516325287086109,0.004017325116420867,0.0014356986914558993,0.0,0.6396726517649933,0.4981067546109686,0.06625911726623035,0.004017325116420867,,,,,,,1.0,0.0,2.047449993945843,0.03816382210682371,1.0,3.6049744122540517,0.0,0.015810696605209708
3,stage1_direct_ge,0.005542320972654335,0.004294522033047185,0.0015233615316864156,0.0,0.6396726517649933,0.4981067546109686,0.07235744565404989,0.004294522033047185,,,,,,,1.0,0.0,2.230262132012301,0.04020893799458499,1.0,4.517340112530745,0.0,0.01567303896575185
4,stage1_direct_ge,0.004946143344953371,0.003881117073447968,0.0014080453966485449,0.0,0.6396726517649933,0.4981067546109686,0.06433368135569907,0.003881117073447968,,,,,,,1.0,0.0,2.0684240985880695,0.035484495054963795,1.0,3.838610599376538,0.0,0.016125518134087635
5,stage1_direct_ge,0.004900049736956049,0.0038242943588786688,0.0013742694664620595,0.0,0.6396726517649933,0.4981067546109686,0.05604324296810287,0.0038242943588786688,,,,,,,1.0,0.0,2.236545913572906,0.03758086038888441,1.0,3.9654075146522065,0.0,0.01622636133563617
6,stage1_direct_ge,0.004695996595017637,0.0037054233744002662,0.0013574250955297018,0.0,0.6396726517649933,0.4981067546109686,0.05456613580041845,0.0037054233744002662,,,,,,,1.0,0.0,2.4122900719655562,0.040009817620113484,1.0,4.304558820208012,0.0,0.01361557650129491
7,stage1_direct_ge,0.0043897878945022145,0.0035842189023707343,0.0013893249473842008,0.0,0.6396726517649933,0.4981067546109686,0.04788144998533597,0.0035842189023707343,,,,,,,1.0,0.0,2.4856493581273202,0.04075610987002758,1.0,4.15008471665245,0.0,0.018011031026246002
8,stage1_direct_ge,0.004420883020883669,0.0035649755492379166,0.001354534011686541,0.0,0.6396726517649933,0.4981067546109686,0.04772842345918304,0.0035649755492379166,,,,,,,1.0,0.0,2.111905254353735,0.03817653754483051,1.0,4.8059239973405745,0.0,0.01895431763610722
9,stage1_direct_ge,0.004572063296270233,0.003674029003720923,0.001387997353680389,0.0,0.6396726517649933,0.4981067546109686,0.051879127803041894,0.003674029003720923,,,,,,,1.0,0.0,2.320081461369193,0.040075864436530856,1.0,4.842641587245612,0.0,0.016847075468688102
10,stage1_direct_ge,0.004166883149658536,0.0033984642014675513,0.0013150226060199596,0.0,0.6396726517649933,0.4981067546109686,0.045619460044143634,0.0033984642014675513,,,,,,,1.0,0.0,2.3547006513487667,0.0396276582021542,1.0,4.9579175937260125,0.0,0.0176372214349301
11,stage1_direct_ge,0.00428494845554633,0.003466988346298616,0.0013245141114370132,0.0,0.6396726517649933,0.4981067546109686,0.04655344617083583,0.003466988346298616,,,,,,,1.0,0.0,2.6433808935941734,0.04091816806025182,1.0,4.632762352963044,0.0,0.018425585041296332
