epoch,stage,train_gradient_norm_max,train_gradient_norm_mean,train_pressure,train_pure_vapor_pressure,train_teacher_forced_fugacity,train_temperature,train_total,train_vapor_composition,validation_pressure,validation_pure_vapor_pressure,validation_teacher_forced_fugacity,validation_temperature,validation_total,validation_vapor_composition
1,experimental,44.032962799072266,18.624201314237105,0.6618614021084072,1.2254402264094477,0.0,0.0,1.315889355462259,0.04130783152342311,0.5100760742924145,0.16503727977333235,0.0,0.0,0.6025636726969963,0.009968949066112287
2,experimental,38.59423065185547,12.918891397446238,0.17273353767332605,0.26781239565754433,0.0,0.0,0.3167505586334548,0.010110822593042364,0.14693031106266463,0.08880920287555887,0.0,0.0,0.19938329233904115,0.00804838657794883
3,experimental,16.192373275756836,7.957559173643901,0.10596825485142114,0.20135788742004265,0.0,0.0,0.214616749689217,0.00796955137937793,0.104522213502838,0.05494455460467146,0.0,0.0,0.13896932007838653,0.006974830184156316
4,experimental,18.082990646362305,6.606553744271164,0.09153786242320275,0.18049179192300865,0.0,0.0,0.1903878592071733,0.008604101044325772,0.05337322723422061,0.0980887150868806,0.0,0.0,0.10897216683404451,0.0065545845528171935
5,experimental,16.80500030517578,6.491431379068584,0.07568641675938487,0.16281432266010665,0.0,0.0,0.16535579548144216,0.00826221740858249,0.0365726452002901,0.07532741554912906,0.0,0.0,0.08086845234721182,0.0066320962237940055
6,experimental,14.791600227355957,5.494469558755765,0.05711409045451599,0.13742899066178588,0.0,0.0,0.13408150239140576,0.008252916975600245,0.048023132203835625,0.06139268470964755,0.0,0.0,0.08480432702949846,0.006084852414796663
7,experimental,23.018836975097656,7.395430143466171,0.05485547850035248,0.12807304972285374,0.0,0.0,0.12680441610788176,0.007912413001606602,0.054112563084982156,0.0394767352626445,0.0,0.0,0.07982114563885612,0.005970214216417635
8,experimental,23.20653533935547,7.747515483676451,0.05531684573720263,0.13263160739269556,0.0,0.0,0.12912782238728088,0.007495173311143802,0.05072876130367265,0.09025184723754419,0.0,0.0,0.10304623773765773,0.007191553487721627
9,experimental,16.285480499267578,6.405314231792669,0.04395530425129136,0.11058227513473072,0.0,0.0,0.10597313339797614,0.006726690376401728,0.036099171848800564,0.030718002939103598,0.0,0.0,0.056527041567232726,0.005068868062412061
10,experimental,21.036792755126953,6.869488861922818,0.03781506132080917,0.09933868861947384,0.0,0.0,0.09390158116505408,0.006417175279491391,0.02882521653331865,0.03623791649953933,0.0,0.0,0.05254506190965682,0.005600886325671845
11,experimental,33.20347213745117,9.844981275428653,0.03694330461284253,0.09713302193043744,0.0,0.0,0.09107918999894127,0.005569374102474976,0.02089047584381093,0.03752852706197869,0.0,0.0,0.04329254144814917,0.003637801784475862
