epoch,stage,train_gradient_norm_max,train_gradient_norm_mean,train_pressure,train_pure_vapor_pressure,train_teacher_forced_fugacity,train_temperature,train_total,train_vapor_composition,validation_pressure,validation_pure_vapor_pressure,validation_teacher_forced_fugacity,validation_temperature,validation_total,validation_vapor_composition
1,experimental,31.77176856994629,10.084841646720147,0.3268140898249091,0.7703702231972113,0.0,0.0,0.7317175411924057,0.019718333142822234,0.04792033421453283,0.0002912022433006805,0.0,0.0,0.055469517716131976,0.007403580776905764
2,experimental,35.08234786987305,4.7516796530535945,0.059656645032025855,0.10347814499278125,0.0,0.0,0.11677396054280853,0.00537824349525171,0.049297016490419565,0.00025295140383966295,0.0,0.0,0.05614817492949423,0.006724682263380974
3,experimental,8.022730827331543,3.5548893426184427,0.038366536480642296,0.0601168177664746,0.0,0.0,0.0726787809718228,0.004253835822620234,0.026972135171969176,0.0019382421796953222,0.0,0.0,0.030857835263533043,0.0029165796004235744
4,experimental,10.76505184173584,3.7231631041221585,0.033620736498389044,0.06295406652896489,0.0,0.0,0.0688642320727232,0.003766462696354806,0.025561606206441174,0.006670498590955335,0.0,0.0,0.03264982436332553,0.003752969651570615
5,experimental,11.734872817993164,3.6552079429652404,0.029166501327835746,0.05823795113853768,0.0,0.0,0.06186505529357429,0.0035795788852715778,0.02361187049372686,0.00022278480776926366,0.0,0.0,0.027007933199821033,0.0032846698836011337
6,experimental,12.200103759765625,3.323007908498603,0.02838461480339008,0.050558046952011576,0.0,0.0,0.05688782362562899,0.003224185413781449,0.025668944293821314,0.0006704689344254936,0.0,0.0,0.030004820017345276,0.004000642224951592
7,experimental,7.055606842041016,2.627420339169334,0.022676441261202017,0.04597606038985434,0.0,0.0,0.048749715164101134,0.003085243721059435,0.02525771859682811,0.0015306777161795918,0.0,0.0,0.02877014946802568,0.0027470922759549126
8,experimental,9.816180229187012,2.8436231592624486,0.025138856697884994,0.04850759034544054,0.0,0.0,0.052972638783664025,0.003579986674528728,0.02083540604634775,0.0025974624897337124,0.0,0.0,0.024924109881347894,0.002789972542269149
9,experimental,8.484992980957031,2.4388383470225743,0.0194702242093257,0.039912473626522615,0.0,0.0,0.04231054837716674,0.002884087479333051,0.017683143412713806,0.00017416780288834189,0.0,0.0,0.02019598247411982,0.002425754962015235
10,experimental,8.814850807189941,2.390017319244357,0.017344934989108027,0.037671905294219446,0.0,0.0,0.03896282229602931,0.002781935022672738,0.017649571375616336,3.4133592159698236e-05,0.0,0.0,0.02011070142172355,0.0024440634414839204
11,experimental,11.491151809692383,2.494404830828863,0.019286025965675805,0.040832362351356476,0.0,0.0,0.04250982802290324,0.0028076210118963612,0.016997428117676894,0.0004371325988387397,0.0,0.0,0.019238775433771286,0.002022781230846764
12,experimental,13.212748527526855,2.8465678296301005,0.019212966068822585,0.04251402520223378,0.0,0.0,0.0431499161359838,0.0026799376105344224,0.01653903441743776,8.363319229892737e-05,0.0,0.0,0.019199902042486942,0.0026190508715159388
13,experimental,9.783169746398926,2.776805682281743,0.017894487512227848,0.043296162337942874,0.0,0.0,0.04233476798559251,0.0027921994350570255,0.017309270915980952,0.015442040648298396,0.0,0.0,0.027718429054532732,0.002688137820892633
14,experimental,7.9148736000061035,2.739674572283208,0.017070891158292214,0.03662410545566985,0.0,0.0,0.03797318591674619,0.0025902420940115737,0.01985130450633137,0.00022841884855193958,0.0,0.0,0.02255006743925997,0.002584554280157652
15,experimental,6.528769493103027,2.5026804211997815,0.016428786063109165,0.03389947358894577,0.0,0.0,0.03586690519461012,0.002488382285628012,0.014193411053317348,2.8894108051648332e-05,0.0,0.0,0.016198950018149635,0.001991091382069974
16,experimental,7.07210111618042,1.9777171779305742,0.012438932475942108,0.028051512319246748,0.0,0.0,0.028618756509432443,0.0021540678732336945,0.02044675177943208,0.0007757541272490697,0.0,0.0,0.02324221385740237,0.0024075851319779605
17,experimental,9.982686042785645,2.718410978021129,0.0159828962888214,0.035259985227343825,0.0,0.0,0.03597719819265555,0.0023643093266805543,0.02304267484162535,0.01199012175721574,0.0,0.0,0.0322117572358261,0.0031740217865525847
18,experimental,8.269355773925781,2.653197494076256,0.014631782534278099,0.032593532975810365,0.0,0.0,0.03335112395779933,0.0024225748687009864,0.012636370041800293,0.0054046573045984795,0.0,0.0,0.017259319653598275,0.001920621198008181
19,experimental,15.020910263061523,2.8740051635697226,0.01517895096195279,0.03112774259192955,0.0,0.0,0.03291130047004437,0.0021684781119652966,0.01302972084190372,0.005199590120269861,0.0,0.0,0.017600314165968512,0.001970797646563591
20,experimental,9.410819053649902,2.598670650803816,0.012757228761708747,0.030768518483140425,0.0,0.0,0.030252194854473915,0.002110706707707531,0.013256728727020039,0.00325110078325255,0.0,0.0,0.016985501406084784,0.002103222266345801
21,experimental,12.145994186401367,2.984296077073755,0.01392390632855006,0.03368883258017187,0.0,0.0,0.03282398478392299,0.0020556621410118135,0.011950906833393648,0.004250956342299226,0.0,0.0,0.016263749430975017,0.0021873640954390636
22,experimental,10.071824073791504,2.4125442675644986,0.011008499584524661,0.02590123056236727,0.0,0.0,0.02588141500166299,0.0019223002824765155,0.013637653198287877,0.0009264007392452984,0.0,0.0,0.01602658043365653,0.0019257271813248197
23,experimental,9.738192558288574,2.5263211022478176,0.010631379137763032,0.023097346801098,0.0,0.0,0.024046691963727756,0.0018666393907972065,0.011015349116422988,0.0019940653043549234,0.0,0.0,0.013742347893658831,0.0017299660252738185
24,experimental,11.485881805419922,2.9620100368938984,0.010545288464214892,0.025967541512132285,0.0,0.0,0.025211747445280944,0.00168268807006093,0.015130281052471039,0.0035099454795234296,0.0,0.0,0.01864798688281081,0.0017627332293029343
25,experimental,10.07382869720459,2.7567786115575466,0.009643110552176171,0.023756334749375514,0.0,0.0,0.023180276444240904,0.0016589983642322508,0.008314709980624894,0.0021568683823018956,0.0,0.0,0.010872467346359629,0.0014793233116861524
26,experimental,8.893473625183105,2.60259749039886,0.008948782344913602,0.02212093428107855,0.0,0.0,0.02158545882036658,0.0015762094721740157,0.009380060056620359,0.002714760848142544,0.0,0.0,0.012406582778598789,0.0016691423295461653
27,experimental,11.071630477905273,3.0206894584925523,0.010091176224451982,0.021307403105073622,0.0,0.0,0.022333560739445448,0.0015886828699339171,0.0093011896706832,0.0011483982387112408,0.0,0.0,0.01146431415883714,0.0015889252613068199
28,experimental,7.107008934020996,2.5539918767249485,0.007665816484676068,0.019413359400152177,0.0,0.0,0.018801564899554386,0.0014290686461193012,0.007239812670295039,0.00013506445929875358,0.0,0.0,0.008697210691012572,0.0013898659188410702
29,experimental,10.19495964050293,3.151470553734469,0.008260137403209914,0.02136484110579722,0.0,0.0,0.020306276078129074,0.001363718220651663,0.007470456555563606,0.0017706310629636984,0.0,0.0,0.00983597887258081,0.0014802067676877102
30,experimental,11.052529335021973,2.7291773318812074,0.007130883501949007,0.018107698399891042,0.0,0.0,0.017413525667348884,0.001228792966826433,0.0062995508397549705,0.004265921261771631,0.0,0.0,0.009894686961994354,0.001462175589921245
31,experimental,10.760514259338379,2.7158094813147136,0.00600143633352243,0.017836977756208152,0.0,0.0,0.016098162542660454,0.0011782373312450372,0.005454757783029761,0.000271256779440604,0.0,0.0,0.006757835851080119,0.0011674496600767824
32,experimental,10.227086067199707,3.4758044052210484,0.007984332056802209,0.019134762814287047,0.0,0.0,0.018764582855233473,0.0012128693231061465,0.005508220170459058,0.0019288296821017713,0.0,0.0,0.007851893238022352,0.0013792581567443414
33,experimental,9.945425987243652,2.654013168455143,0.006595731347694601,0.018021997310903433,0.0,0.0,0.016699419565438037,0.0010926896254071865,0.0060378201468117565,0.0008397083015599733,0.0,0.0,0.007655822668704837,0.0011981484676526295
34,experimental,8.513651847839355,3.300938915849705,0.006261781214357287,0.01641190545895185,0.0,0.0,0.015519482115704097,0.0010517480847440958,0.0049874139138422775,0.0008436889364951994,0.0,0.0,0.006650453034256186,0.0012411947093598987
