protocol,test_subset,scope,component_count,direction,subgroup,requested_seeds,scope_available_seeds,scope_seed_ids,pressure_mae_kpa_mean,pressure_mae_kpa_std,pressure_mae_kpa_available_seeds,pressure_mae_kpa_seed_ids,pressure_rmse_kpa_mean,pressure_rmse_kpa_std,pressure_rmse_kpa_available_seeds,pressure_rmse_kpa_seed_ids,pressure_r2_mean,pressure_r2_std,pressure_r2_available_seeds,pressure_r2_seed_ids,pressure_system_macro_mae_kpa_mean,pressure_system_macro_mae_kpa_std,pressure_system_macro_mae_kpa_available_seeds,pressure_system_macro_mae_kpa_seed_ids,temperature_mae_k_mean,temperature_mae_k_std,temperature_mae_k_available_seeds,temperature_mae_k_seed_ids,temperature_rmse_k_mean,temperature_rmse_k_std,temperature_rmse_k_available_seeds,temperature_rmse_k_seed_ids,temperature_r2_mean,temperature_r2_std,temperature_r2_available_seeds,temperature_r2_seed_ids,temperature_system_macro_mae_k_mean,temperature_system_macro_mae_k_std,temperature_system_macro_mae_k_available_seeds,temperature_system_macro_mae_k_seed_ids,y_mae_mean,y_mae_std,y_mae_available_seeds,y_mae_seed_ids,y_rmse_mean,y_rmse_std,y_rmse_available_seeds,y_rmse_seed_ids,y_r2_mean,y_r2_std,y_r2_available_seeds,y_r2_seed_ids,y_system_macro_mae_mean,y_system_macro_mae_std,y_system_macro_mae_available_seeds,y_system_macro_mae_seed_ids,y_component_macro_mae_mean,y_component_macro_mae_std,y_component_macro_mae_available_seeds,y_component_macro_mae_seed_ids,valid_coverage_mean,valid_coverage_std,valid_coverage_available_seeds,valid_coverage_seed_ids,solver_failure_rate_mean,solver_failure_rate_std,solver_failure_rate_available_seeds,solver_failure_rate_seed_ids,nonphysical_rate_mean,nonphysical_rate_std,nonphysical_rate_available_seeds,nonphysical_rate_seed_ids,attempted_samples_mean,attempted_samples_std,attempted_samples_available_seeds,attempted_samples_seed_ids,systems_mean,systems_std,systems_available_seeds,systems_seed_ids
state_composition_interpolation,State interpolation,direction,,isothermal,,5,5,0;1;2;3;4,4.453156100532761,1.0266447130966685,5,0;1;2;3;4,10.052453285859272,2.3679548036497176,5,0;1;2;3;4,0.9830804199582062,0.0078882416148475,5,0;1;2;3;4,5.610637605246612,1.1987077458400917,5,0;1;2;3;4,,,0,,,,0,,,,0,,,,0,,0.030088598644475,0.0065239199931922,5,0;1;2;3;4,0.0426700334002102,0.0095722255236017,5,0;1;2;3;4,0.974766086006978,0.0116334852839838,5,0;1;2;3;4,0.0300334607562169,0.0079522448081762,5,0;1;2;3;4,0.0294426290070212,0.0076227042578092,5,0;1;2;3;4,1.0,0.0,5,0;1;2;3;4,0.0,0.0,5,0;1;2;3;4,0.0,0.0,5,0;1;2;3;4,294.0,0.0,5,0;1;2;3;4,60.0,0.0,5,0;1;2;3;4
state_composition_interpolation,State interpolation,direction,,isobaric,,5,5,0;1;2;3;4,,,0,,,,0,,,,0,,,,0,,1.829723681961156,0.4544233996653395,5,0;1;2;3;4,2.485661036952712,0.577850341436877,5,0;1;2;3;4,0.9903474778439668,0.0048809522600235,5,0;1;2;3;4,1.9961910027643357,0.4653672662684081,5,0;1;2;3;4,0.0338400468181766,0.0077462275872356,5,0;1;2;3;4,0.050082055802739,0.0080079925670128,5,0;1;2;3;4,0.9643423711778638,0.0121747644830892,5,0;1;2;3;4,0.0354171854004761,0.0077528980436889,5,0;1;2;3;4,0.0373838757278632,0.0084032627340254,5,0;1;2;3;4,1.0,0.0,5,0;1;2;3;4,0.0,0.0,5,0;1;2;3;4,0.0,0.0,5,0;1;2;3;4,457.0,0.0,5,0;1;2;3;4,116.0,0.0,5,0;1;2;3;4
overall_binary_ternary,Unseen mixture,direction,,isothermal,,5,5,0;1;2;3;4,16.988656631564318,5.87814655329514,5,0;1;2;3;4,38.23948494958351,13.893166071489723,5,0;1;2;3;4,0.8844501868686716,0.0518139816830804,5,0;1;2;3;4,16.952146784532438,5.408044920442824,5,0;1;2;3;4,,,0,,,,0,,,,0,,,,0,,0.0684974174236312,0.0147579621087781,5,0;1;2;3;4,0.1031509643771144,0.0187552543225939,5,0;1;2;3;4,0.8946560483393687,0.0405329169428683,5,0;1;2;3;4,0.0703269730331845,0.0177609664525886,5,0;1;2;3;4,0.0696675099339374,0.0182308333543811,5,0;1;2;3;4,1.0,0.0,5,0;1;2;3;4,0.0,0.0,5,0;1;2;3;4,0.0,0.0,5,0;1;2;3;4,766.8,95.421171654932,5,0;1;2;3;4,23.2,3.1144823004794877,5,0;1;2;3;4
overall_binary_ternary,Unseen mixture,direction,,isobaric,,5,5,0;1;2;3;4,,,0,,,,0,,,,0,,,,0,,5.456641224997719,1.483627061835558,5,0;1;2;3;4,7.877412998577379,2.007118758454864,5,0;1;2;3;4,0.9283226111834524,0.0254251179517203,5,0;1;2;3;4,6.3073798768890725,1.815783990975539,5,0;1;2;3;4,0.0659233864539679,0.014207946471407,5,0;1;2;3;4,0.0964994498694475,0.0154510576604925,5,0;1;2;3;4,0.9005401356677,0.03265169336407,5,0;1;2;3;4,0.0681276523188406,0.0136111095173595,5,0;1;2;3;4,0.0678620082977027,0.0103203149424692,5,0;1;2;3;4,1.0,0.0,5,0;1;2;3;4,0.0,0.0,5,0;1;2;3;4,0.0,0.0,5,0;1;2;3;4,948.2,75.70138704145387,5,0;1;2;3;4,35.4,4.393176527297759,5,0;1;2;3;4
unseen_component,Unseen component,direction,,isothermal,,5,5,0;1;2;3;4,27.39894939249752,0.8661574245818877,5,0;1;2;3;4,71.9182794892353,5.212990269418736,5,0;1;2;3;4,0.4599878025979174,0.0763944868237686,5,0;1;2;3;4,48.59755471242477,4.873381614214031,5,0;1;2;3;4,,,0,,,,0,,,,0,,,,0,,0.0789101470859099,0.0180356454494981,5,0;1;2;3;4,0.1228546126249218,0.0243991326819294,5,0;1;2;3;4,0.8764068425616596,0.0511650436410397,5,0;1;2;3;4,0.0838146048876219,0.0133433314560937,5,0;1;2;3;4,0.0829973158644395,0.0128768498897515,5,0;1;2;3;4,0.9975247524752476,0.0030315467113653,5,0;1;2;3;4,0.0024752475247524,0.0030315467113653,5,0;1;2;3;4,0.0,0.0,5,0;1;2;3;4,808.0,0.0,5,0;1;2;3;4,19.0,0.0,5,0;1;2;3;4
unseen_component,Unseen component,direction,,isobaric,,5,5,0;1;2;3;4,,,0,,,,0,,,,0,,,,0,,37.87324521055571,3.630152304316327,5,0;1;2;3;4,48.63104157278634,4.100572779756242,5,0;1;2;3;4,0.4150931460557466,0.0977203123784819,5,0;1;2;3;4,32.93399361412928,4.138952976592503,5,0;1;2;3;4,0.1266337031933741,0.0194051018526282,5,0;1;2;3;4,0.1708490937342678,0.0237374840791605,5,0;1;2;3;4,0.7761281183309364,0.0654541756505714,5,0;1;2;3;4,0.1162633330206435,0.0142804181168782,5,0;1;2;3;4,0.1171208125512596,0.0144024845932049,5,0;1;2;3;4,1.0,0.0,5,0;1;2;3;4,0.0,0.0,5,0;1;2;3;4,0.0,0.0,5,0;1;2;3;4,353.0,0.0,5,0;1;2;3;4,10.0,0.0,5,0;1;2;3;4
