variant_id,variant,protocol,seed,direction,state,state_mae,state_rmse,state_r2,y_mae,y_rmse,y_r2,valid_coverage
v0_legacy_unimol,V0 Legacy Uni-Mol v2,binary_to_ternary_zero_shot,0,isobaric,T,8.30641411452998,9.03868987967192,0.927961527976252,0.1002077738990223,0.1444422733127431,0.5750510462763031,1.0
v0_legacy_unimol,V0 Legacy Uni-Mol v2,binary_to_ternary_zero_shot,0,isothermal,P,3.3235738244317985,4.145013207874623,0.961257496885725,0.0371072044807814,0.0487678957332031,0.9638513868056658,1.0
v0_legacy_unimol,V0 Legacy Uni-Mol v2,binary_to_ternary_zero_shot,1,isobaric,T,5.328915673828123,5.895963404339144,0.939982004339975,0.0747396681305269,0.1132433388179414,0.8196416201392113,1.0
v0_legacy_unimol,V0 Legacy Uni-Mol v2,binary_to_ternary_zero_shot,1,isothermal,P,5.84683715082085,6.171965900273674,0.6655597202761643,0.0310775191383455,0.0390186358086275,0.949274979674036,1.0
v0_legacy_unimol,V0 Legacy Uni-Mol v2,binary_to_ternary_zero_shot,2,isobaric,T,6.926496659290945,7.491701423322553,0.9184140541647404,0.0987445343569612,0.1355759209552073,0.7052093772542999,1.0
v0_legacy_unimol,V0 Legacy Uni-Mol v2,binary_to_ternary_zero_shot,2,isothermal,P,3.548674208602908,4.732141834746424,0.8946567598321468,0.0313946397585658,0.0416065171006583,0.966303181537554,1.0
v0_legacy_unimol,V0 Legacy Uni-Mol v2,binary_to_ternary_zero_shot,3,isobaric,T,3.05230886421953,3.690181807351758,0.9872043376588314,0.0687860880077883,0.1072132943404905,0.7426617185800772,1.0
v0_legacy_unimol,V0 Legacy Uni-Mol v2,binary_to_ternary_zero_shot,3,isothermal,P,2.653699304992464,3.164097055067064,0.9414622189003768,0.0296538150524177,0.0390336784931174,0.974606436605252,1.0
v0_legacy_unimol,V0 Legacy Uni-Mol v2,binary_to_ternary_zero_shot,4,isobaric,T,4.3044779698989,5.09178441111186,0.9765127930919344,0.0716958443836059,0.1120553828028262,0.7287488918135382,1.0
v0_legacy_unimol,V0 Legacy Uni-Mol v2,binary_to_ternary_zero_shot,4,isothermal,P,9.75570129272017,11.097055845674497,0.279967322722873,0.0295658600424804,0.0363160876029193,0.978019235311408,1.0
v1_rdkit_only,V1 RDKit descriptors only,overall_binary_ternary,0,isobaric,T,2.5166862941625907,3.8900276491105297,0.9874464218030464,0.0257305812061744,0.0407080406000041,0.982929535347398,1.0
v1_rdkit_only,V1 RDKit descriptors only,overall_binary_ternary,0,isothermal,P,6.0038628464042025,14.544307238096843,0.9746861690780604,0.0256214151413665,0.0526306393011897,0.9734601558438316,1.0
v1_rdkit_only,V1 RDKit descriptors only,overall_binary_ternary,1,isobaric,T,2.600910034757127,4.233037253539646,0.9768326881940174,0.0383729603141309,0.0710111889180282,0.9488540339714564,1.0
v1_rdkit_only,V1 RDKit descriptors only,overall_binary_ternary,1,isothermal,P,10.8071948703255,19.39703748023828,0.978414219397076,0.0323315548626261,0.0617422516057884,0.9651339169958568,1.0
v1_rdkit_only,V1 RDKit descriptors only,overall_binary_ternary,2,isobaric,T,2.6859741753766366,4.557674315036203,0.977099819507008,0.0291046046906102,0.048708195350424,0.9741923444572126,1.0
v1_rdkit_only,V1 RDKit descriptors only,overall_binary_ternary,2,isothermal,P,6.200149896986937,13.62743621401957,0.9800879454915608,0.029200513465737,0.0423021976972829,0.98238297770549,1.0
v1_rdkit_only,V1 RDKit descriptors only,overall_binary_ternary,3,isobaric,T,3.205035396440131,6.539301481154009,0.9421471600116864,0.0304428982381092,0.0626209158934846,0.9598059224414868,1.0
v1_rdkit_only,V1 RDKit descriptors only,overall_binary_ternary,3,isothermal,P,12.969006842881024,31.989867666726045,0.9407754190731474,0.0246369384539783,0.0432620138735573,0.9817086126134544,1.0
v1_rdkit_only,V1 RDKit descriptors only,overall_binary_ternary,4,isobaric,T,2.242522326050429,3.2785585576412517,0.9863956608383626,0.029143153868717,0.0471252086589448,0.9760583828747968,1.0
v1_rdkit_only,V1 RDKit descriptors only,overall_binary_ternary,4,isothermal,P,6.592708083464186,15.492000208920151,0.9805259124451806,0.0257523962338434,0.0409014051571582,0.9835534772072294,1.0
v1_rdkit_only,V1 RDKit descriptors only,unseen_component,0,isobaric,T,25.765048257541377,35.552347615578306,0.6891628556353713,0.0999192795222504,0.1488378171130511,0.8326810274554352,1.0
v1_rdkit_only,V1 RDKit descriptors only,unseen_component,0,isothermal,P,20.961342238866923,51.58325984993734,0.7236150076234936,0.085788153375709,0.1326566510591937,0.8602785645785757,1.0
v1_rdkit_only,V1 RDKit descriptors only,unseen_component,1,isobaric,T,27.0593480719115,36.17429304013644,0.6781922876936268,0.0973870673948794,0.1441524821305829,0.8430494453545562,1.0
v1_rdkit_only,V1 RDKit descriptors only,unseen_component,1,isothermal,P,22.10774406681989,50.10543933447581,0.7392245895607984,0.0899191218962607,0.1389827051345904,0.8466349144942829,1.0
v1_rdkit_only,V1 RDKit descriptors only,unseen_component,2,isobaric,T,29.85196803279367,40.02428449718568,0.6060478300096328,0.1039031510799274,0.1434642661903607,0.8445445015071161,1.0
v1_rdkit_only,V1 RDKit descriptors only,unseen_component,2,isothermal,P,26.46827649013508,55.6369757953922,0.6784682090447212,0.0972986126821268,0.145440077398281,0.8320526428235888,1.0
v1_rdkit_only,V1 RDKit descriptors only,unseen_component,3,isobaric,T,32.45105045826508,42.66998600414749,0.5522440723018993,0.107354189510684,0.1407438893619356,0.8503841164106826,1.0
v1_rdkit_only,V1 RDKit descriptors only,unseen_component,3,isothermal,P,21.77467198745449,51.40171339016919,0.7255570492458171,0.0923273589933852,0.1419092994030873,0.8401080157498187,1.0
v1_rdkit_only,V1 RDKit descriptors only,unseen_component,4,isobaric,T,26.132590529141936,35.87499420392417,0.6834954028789098,0.0968100397410041,0.1366927993118999,0.8588730745997842,1.0
v1_rdkit_only,V1 RDKit descriptors only,unseen_component,4,isothermal,P,24.10218738779369,53.85530322098052,0.6987314206171481,0.0973293026770553,0.1515513994072493,0.8176419741324603,1.0
v1_rdkit_only,V1 RDKit descriptors only,binary_to_ternary_zero_shot,0,isobaric,T,3.811847424116265,4.238540670547058,0.9841588673604638,0.0896832199377603,0.1264597755341478,0.6742736088818879,1.0
v1_rdkit_only,V1 RDKit descriptors only,binary_to_ternary_zero_shot,0,isothermal,P,3.939020432554536,4.5383475025991,0.9535558164352884,0.0198274600425078,0.0254327250746024,0.9901687350518305,1.0
v1_rdkit_only,V1 RDKit descriptors only,binary_to_ternary_zero_shot,1,isobaric,T,3.4099938842773243,4.067236399772304,0.971439174188124,0.0774484161150033,0.1132929853917528,0.8194834450360309,1.0
v1_rdkit_only,V1 RDKit descriptors only,binary_to_ternary_zero_shot,1,isothermal,P,4.356872405559398,4.636594924700888,0.8112574348684145,0.0270503489765479,0.0351953509146368,0.9587286508060224,1.0
v1_rdkit_only,V1 RDKit descriptors only,binary_to_ternary_zero_shot,2,isobaric,T,2.676531395248208,3.750100567445127,0.979557205609964,0.0901757105535595,0.121928032221482,0.7615728718439545,1.0
v1_rdkit_only,V1 RDKit descriptors only,binary_to_ternary_zero_shot,2,isothermal,P,2.5366436769168605,2.8904119657021914,0.960698361283375,0.0252520352544684,0.0342145425367122,0.9772129739469888,1.0
v1_rdkit_only,V1 RDKit descriptors only,binary_to_ternary_zero_shot,3,isobaric,T,2.3630330044615326,2.7618557521959213,0.9928324747960452,0.0621354971365406,0.0995237853941327,0.7782513998522215,1.0
v1_rdkit_only,V1 RDKit descriptors only,binary_to_ternary_zero_shot,3,isothermal,P,1.6940223621865278,2.057677737673494,0.9752433782603056,0.0229443067398465,0.0317252345644001,0.9832253151201356,1.0
v1_rdkit_only,V1 RDKit descriptors only,binary_to_ternary_zero_shot,4,isobaric,T,2.3665619375191387,2.827314536953822,0.9927583153017744,0.0695404796534723,0.1034475482106462,0.7688220128667532,1.0
v1_rdkit_only,V1 RDKit descriptors only,binary_to_ternary_zero_shot,4,isothermal,P,2.278976072461026,2.8643362010641367,0.9520283510386424,0.0250782649023225,0.033041983616444,0.9818039588641756,1.0
v5_three_view_naive,V5 Three-view naive fusion,overall_binary_ternary,0,isobaric,T,2.6242407083623,4.28245802781989,0.984785825744137,0.0312790848813505,0.0516872966414871,0.972479736928927,1.0
v5_three_view_naive,V5 Three-view naive fusion,overall_binary_ternary,0,isothermal,P,5.7368024998419,16.256619761506744,0.9683748721175464,0.030446544080287,0.0522150866095887,0.9738775995409286,1.0
v5_three_view_naive,V5 Three-view naive fusion,overall_binary_ternary,1,isobaric,T,2.432753266449121,3.58131528680339,0.9834172491491946,0.0391538509195836,0.071504387221318,0.9481411124510652,1.0
v5_three_view_naive,V5 Three-view naive fusion,overall_binary_ternary,1,isothermal,P,8.641037266684162,16.324719468810812,0.984710671829682,0.0317846018955271,0.057328884443224,0.9699402603199844,1.0
v5_three_view_naive,V5 Three-view naive fusion,overall_binary_ternary,2,isobaric,T,2.1627876490263995,4.038301750895313,0.982021648627266,0.0260056658076751,0.0470132371278789,0.9759572142204096,1.0
v5_three_view_naive,V5 Three-view naive fusion,overall_binary_ternary,2,isothermal,P,6.540400374235397,15.733169074376985,0.9734588231250824,0.021860326928309,0.0367605904393927,0.9866963258395162,1.0
v5_three_view_naive,V5 Three-view naive fusion,overall_binary_ternary,3,isobaric,T,3.0952032608970343,5.602388831886815,0.9575372166113744,0.0278992409282022,0.0538924772589285,0.9702299523468788,1.0
v5_three_view_naive,V5 Three-view naive fusion,overall_binary_ternary,3,isothermal,P,13.78831215978292,32.90020769048227,0.9373567345568043,0.0225172585734358,0.0437998514333637,0.9812509849404109,1.0
v5_three_view_naive,V5 Three-view naive fusion,overall_binary_ternary,4,isobaric,T,2.248167559111393,3.225604632924224,0.9868315751659752,0.0293944155092389,0.0463438478736537,0.9768457302411288,1.0
v5_three_view_naive,V5 Three-view naive fusion,overall_binary_ternary,4,isothermal,P,6.316516697843664,13.870815823084552,0.9843884458310826,0.0245008022094706,0.038264596904818,0.9856056545909956,1.0
v5_three_view_naive,V5 Three-view naive fusion,unseen_component,0,isobaric,T,37.18783214536671,47.467093019445045,0.4459083389856876,0.1128976281984813,0.1603876160092814,0.8057056062869841,1.0
v5_three_view_naive,V5 Three-view naive fusion,unseen_component,0,isothermal,P,29.68724892401966,59.94825342176174,0.6267069039956412,0.1064574005953289,0.1714901519461826,0.766501900293623,1.0
v5_three_view_naive,V5 Three-view naive fusion,unseen_component,1,isobaric,T,33.83936327710029,43.6099882335231,0.5322990175160296,0.117475530604319,0.1677724330390716,0.7874016886641718,1.0
v5_three_view_naive,V5 Three-view naive fusion,unseen_component,1,isothermal,P,39.32746332382008,76.10470041726613,0.3983833457256367,0.1233046198903611,0.1924340086053886,0.7059855781647577,1.0
v5_three_view_naive,V5 Three-view naive fusion,unseen_component,2,isobaric,T,37.81203490173512,48.88526614318759,0.4123045733909897,0.123624946410375,0.1744046752203354,0.770260934219372,1.0
v5_three_view_naive,V5 Three-view naive fusion,unseen_component,2,isothermal,P,25.6468546230267,65.94267281785297,0.5483209149657133,0.083270006599265,0.1344157341006149,0.8565484660212461,1.0
v5_three_view_naive,V5 Three-view naive fusion,unseen_component,3,isobaric,T,36.86748065202836,47.91715410142654,0.4353512432658336,0.1205668207357781,0.1746185888459024,0.7696970220986464,1.0
v5_three_view_naive,V5 Three-view naive fusion,unseen_component,3,isothermal,P,19.79781426973828,52.36196086423367,0.7152074054299158,0.0895654326495862,0.1439044376650695,0.835580488466823,1.0
v5_three_view_naive,V5 Three-view naive fusion,unseen_component,4,isobaric,T,35.96018122081377,46.84323524401266,0.4603774281181423,0.122113477649446,0.1650451490863594,0.7942574426283922,1.0
v5_three_view_naive,V5 Three-view naive fusion,unseen_component,4,isothermal,P,30.0683097082836,63.00555606212273,0.5876608357407762,0.1033012583160108,0.160670583478353,0.7950359368364193,1.0
v5_three_view_naive,V5 Three-view naive fusion,binary_to_ternary_zero_shot,0,isobaric,T,1.6740828517225932,2.1342785044114367,0.9959834266571744,0.0860568238603449,0.1259616981882407,0.6768343827035039,1.0
v5_three_view_naive,V5 Three-view naive fusion,binary_to_ternary_zero_shot,0,isothermal,P,1.381991657402888,1.7669200038634985,0.9929600493582852,0.0116295337168328,0.0176776793164832,0.9952502132719953,1.0
v5_three_view_naive,V5 Three-view naive fusion,binary_to_ternary_zero_shot,1,isobaric,T,2.981376940917962,3.879390742914549,0.9740164204827612,0.0729205574113826,0.1086172680611095,0.8340761772220824,1.0
v5_three_view_naive,V5 Three-view naive fusion,binary_to_ternary_zero_shot,1,isothermal,P,2.0447438949811363,2.276354684475928,0.954506284738601,0.0154145257460875,0.0203965673248669,0.9861390743598896,1.0
v5_three_view_naive,V5 Three-view naive fusion,binary_to_ternary_zero_shot,2,isobaric,T,2.4720058006576155,3.484195907673697,0.9823534600243788,0.0893623933518171,0.1212786453811097,0.7641058270906879,1.0
v5_three_view_naive,V5 Three-view naive fusion,binary_to_ternary_zero_shot,2,isothermal,P,1.2987019906236257,1.6445010032467875,0.9872778810552518,0.0168723941644603,0.0213813726061213,0.9911010792874044,1.0
v5_three_view_naive,V5 Three-view naive fusion,binary_to_ternary_zero_shot,3,isobaric,T,0.9297074022480106,1.2312350184413987,0.9985755435946924,0.0542125899900311,0.0972822999394932,0.7881274107987168,1.0
v5_three_view_naive,V5 Three-view naive fusion,binary_to_ternary_zero_shot,3,isothermal,P,1.8078168818278049,2.267340674480129,0.9699412981086152,0.0136704335445693,0.0201088521757128,0.9932606307813384,1.0
v5_three_view_naive,V5 Three-view naive fusion,binary_to_ternary_zero_shot,4,isobaric,T,1.7743694469975304,2.154914922312067,0.9957932024088272,0.0582210767946139,0.097292705674183,0.7955125608060042,1.0
v5_three_view_naive,V5 Three-view naive fusion,binary_to_ternary_zero_shot,4,isothermal,P,2.431128057236661,2.959000119845113,0.9488051082831972,0.0169389871757322,0.0232350251163193,0.99100231096849,1.0
v6_full_interaction,V6 Interaction-specific multi-view fusion,overall_binary_ternary,0,isobaric,T,2.404413333508671,4.176273586970779,0.9855309492875044,0.0313635287279316,0.0494407059375563,0.9748200843445844,1.0
v6_full_interaction,V6 Interaction-specific multi-view fusion,overall_binary_ternary,0,isothermal,P,4.647034153281427,9.661673053777982,0.988829400818984,0.0252004476280782,0.0460973179423906,0.9796402522428884,1.0
v6_full_interaction,V6 Interaction-specific multi-view fusion,overall_binary_ternary,1,isobaric,T,3.0412444958646265,4.877438770566284,0.9692422108843004,0.0407962722393809,0.0765246842176871,0.9406034923825162,1.0
v6_full_interaction,V6 Interaction-specific multi-view fusion,overall_binary_ternary,1,isothermal,P,8.80549622607158,16.144812511514335,0.985045807717054,0.0288224590671839,0.0609219150891928,0.96605425634436,1.0
v6_full_interaction,V6 Interaction-specific multi-view fusion,overall_binary_ternary,2,isobaric,T,2.84305830750702,4.50440494503919,0.977631998523352,0.028831124588103,0.0520376373535648,0.9705436035966272,1.0
v6_full_interaction,V6 Interaction-specific multi-view fusion,overall_binary_ternary,2,isothermal,P,5.947905994604869,14.215906806154424,0.9783310986629808,0.0189773963537608,0.0299982129271884,0.9911407407714896,1.0
v6_full_interaction,V6 Interaction-specific multi-view fusion,overall_binary_ternary,3,isobaric,T,3.1478927556339342,6.306736829078199,0.9461889605942816,0.0333011214586455,0.0677471477496364,0.9529558889368503,1.0
v6_full_interaction,V6 Interaction-specific multi-view fusion,overall_binary_ternary,3,isothermal,P,9.5230595259756,20.155191827752255,0.9764900892125998,0.0243779812921268,0.0418736862340362,0.9828637585766934,1.0
v6_full_interaction,V6 Interaction-specific multi-view fusion,overall_binary_ternary,4,isobaric,T,2.068303208968445,3.33901765061076,0.9858892859744266,0.0251940536214047,0.042602687291556,0.980433150810749,1.0
v6_full_interaction,V6 Interaction-specific multi-view fusion,overall_binary_ternary,4,isothermal,P,6.247547518301484,14.029499286512346,0.9840292073023948,0.0184619454865896,0.0308891944017199,0.9906198280749444,1.0
v6_full_interaction,V6 Interaction-specific multi-view fusion,unseen_component,0,isobaric,T,35.0374299565388,45.29265222940232,0.4955108288231753,0.1019903138233972,0.146672034138957,0.8375150147403466,1.0
v6_full_interaction,V6 Interaction-specific multi-view fusion,unseen_component,0,isothermal,P,36.40229683610703,72.86653941250388,0.4484902716512281,0.1147427458747759,0.1837358496190874,0.7319642123853285,1.0
v6_full_interaction,V6 Interaction-specific multi-view fusion,unseen_component,1,isobaric,T,37.57968853742474,47.87758343422687,0.4362834481371236,0.1083851876322376,0.1499405026540169,0.8301926321939808,1.0
v6_full_interaction,V6 Interaction-specific multi-view fusion,unseen_component,1,isothermal,P,42.32191322509138,81.06749954360286,0.31736202508249,0.1306252655012999,0.2082704449263989,0.6556022783005472,1.0
v6_full_interaction,V6 Interaction-specific multi-view fusion,unseen_component,2,isobaric,T,35.35843850284391,46.16676582804191,0.4758504150587238,0.115375420713695,0.1568277971734671,0.8142346586936896,1.0
v6_full_interaction,V6 Interaction-specific multi-view fusion,unseen_component,2,isothermal,P,24.435659308462977,60.53441393988266,0.6193712637436211,0.0863182385318612,0.1483343546618951,0.8253017827172973,1.0
v6_full_interaction,V6 Interaction-specific multi-view fusion,unseen_component,3,isobaric,T,39.594662173003705,50.32248232887486,0.3772403652087929,0.1188188929705486,0.1642384641651565,0.7962637277979785,1.0
v6_full_interaction,V6 Interaction-specific multi-view fusion,unseen_component,3,isothermal,P,23.146436042289647,57.08417230823755,0.6615236684103043,0.0789421646459206,0.1231697547084375,0.879548244689384,1.0
v6_full_interaction,V6 Interaction-specific multi-view fusion,unseen_component,4,isobaric,T,35.94832146058337,46.3884087553845,0.4708055340751199,0.1115500667934372,0.1468992496301023,0.8370112008759634,1.0
v6_full_interaction,V6 Interaction-specific multi-view fusion,unseen_component,4,isothermal,P,32.25648667348243,66.60066004037165,0.5392620823365466,0.1060502625506447,0.1678363696929534,0.7763457607240264,1.0
v6_full_interaction,V6 Interaction-specific multi-view fusion,binary_to_ternary_zero_shot,0,isobaric,T,3.10216344614498,3.933065316641282,0.986359953887508,0.099756425583961,0.1360673249689676,0.6229006116751106,1.0
v6_full_interaction,V6 Interaction-specific multi-view fusion,binary_to_ternary_zero_shot,0,isothermal,P,1.3504577792559218,1.861360301626161,0.9921873794156052,0.0073276455732233,0.0105266006342396,0.9983157758110672,1.0
v6_full_interaction,V6 Interaction-specific multi-view fusion,binary_to_ternary_zero_shot,1,isobaric,T,2.8415915893554677,4.039565967261851,0.971826465239558,0.0790952428203324,0.1143110846969757,0.816224469055459,1.0
v6_full_interaction,V6 Interaction-specific multi-view fusion,binary_to_ternary_zero_shot,1,isothermal,P,1.5123715876511676,1.7445902730208631,0.9732786475357206,0.0143440524660878,0.0173018683315682,0.990026121520108,1.0
v6_full_interaction,V6 Interaction-specific multi-view fusion,binary_to_ternary_zero_shot,2,isobaric,T,3.4021668716623745,4.499877083516189,0.970565562986256,0.0936688744637659,0.1265013714674403,0.743351337114993,1.0
v6_full_interaction,V6 Interaction-specific multi-view fusion,binary_to_ternary_zero_shot,2,isothermal,P,2.6431457724269856,2.938586972682609,0.9593773487788092,0.0111020648391539,0.0144718597978143,0.9959232426161712,1.0
v6_full_interaction,V6 Interaction-specific multi-view fusion,binary_to_ternary_zero_shot,3,isobaric,T,1.3914292040058185,1.5836430508639532,0.99764342186916,0.0644147763858044,0.1033982881508844,0.7606497904043328,1.0
v6_full_interaction,V6 Interaction-specific multi-view fusion,binary_to_ternary_zero_shot,3,isothermal,P,2.9600783478883206,3.669148555776754,0.9212832319149948,0.0128957739390122,0.018416468703315,0.9943472808880782,1.0
v6_full_interaction,V6 Interaction-specific multi-view fusion,binary_to_ternary_zero_shot,4,isobaric,T,3.657112642176005,4.443116741551669,0.9821159115894876,0.0774653241989245,0.1042469901989837,0.7652351224812929,1.0
v6_full_interaction,V6 Interaction-specific multi-view fusion,binary_to_ternary_zero_shot,4,isothermal,P,2.636756341348523,3.629941710041905,0.9229565068348948,0.0364405962160633,0.0485651919404333,0.9606907365912978,1.0
