category,isobaric_coverage_mean,isobaric_coverage_std,isobaric_state_mae_mean,isobaric_state_mae_std,isobaric_state_r2_mean,isobaric_state_r2_std,isobaric_state_rmse_mean,isobaric_state_rmse_std,isobaric_y_mae_mean,isobaric_y_mae_std,isobaric_y_r2_mean,isobaric_y_r2_std,isobaric_y_rmse_mean,isobaric_y_rmse_std,isothermal_coverage_mean,isothermal_coverage_std,isothermal_state_mae_mean,isothermal_state_mae_std,isothermal_state_r2_mean,isothermal_state_r2_std,isothermal_state_rmse_mean,isothermal_state_rmse_std,isothermal_y_mae_mean,isothermal_y_mae_std,isothermal_y_r2_mean,isothermal_y_r2_std,isothermal_y_rmse_mean,isothermal_y_rmse_std,reused_from_main_benchmark,seeds,variant,variant_id
Molecular representation,1.0,0.0,3.455691285216401,1.0593694662751603,0.9520787114993824,0.02879355907330235,5.774901387994948,2.1616994414215625,0.04688433117297747,0.012947374386380632,0.9457782134498665,0.02856876627382143,0.07001010380511273,0.02004526193623078,1.0,0.0,10.02376632637988,2.1017248946849856,0.9640486903419151,0.020030858046437415,23.614931644801207,7.280772221831295,0.034754892684696344,0.0035881866501038914,0.9665900448848422,0.00498052486031379,0.0600983944860059,0.004376131618918042,False,"0,1,2,3,4",Uni-Mol v2 only,c0_current_vanilla
Molecular representation,1.0,0.0,2.0235785256152656,0.42419911010351113,0.9830311306202558,0.006716157998329184,3.484587437928672,0.8007446849265777,0.02439785791597514,0.0029188055216409956,0.9809391639806235,0.0033349017766057,0.04224853842440784,0.005006596694706906,1.0,0.0,6.885009434865339,0.9512723723408099,0.9816148685439012,0.008436139350985463,16.660093509601055,2.4258960686020337,0.021567841306567626,0.002338193419676196,0.9863697651914771,0.005335656157554161,0.037701249139892645,0.004911343292690813,False,"0,1,2,3,4",RDKit descriptors only,v1_rdkit_only
Molecular representation,1.0,0.0,2.202451333307114,0.33110475919940435,0.9791193504043796,0.006750952825231097,3.917375526997667,0.8835187716928666,0.02798064213655413,0.005105234865094241,0.9753836309849288,0.00935184976461632,0.0476162525251322,0.010201883317313701,1.0,0.0,8.844660110664153,1.5836847137956813,0.9616217500897574,0.0191071211695482,23.98365503040686,7.121871507223044,0.023765874460433357,0.0006613232891699298,0.982350129068657,0.004809597501282153,0.04328115535834449,0.003830144770619854,False,"0,1,2,3,4",RDKit descriptors + Uni-Mol v2,v4_rdkit_unimol_naive
Molecular representation,1.0,0.0,2.2031530585652273,0.5408369751968015,0.978820679019612,0.009250386118867374,3.9209327931373252,1.129507494837709,0.028141572439898038,0.005243073984145567,0.9753781775354489,0.008565448081921813,0.0477021647855595,0.009659789554059935,1.0,0.0,10.118484252754103,2.453927262782525,0.9503968592321003,0.02877901878694035,26.862972561829714,8.231888981934576,0.024508146194338127,0.0027569861359672152,0.9800641338940609,0.009405486936542393,0.045050206221712207,0.008036748839939495,True,"0,1,2,3,4",Full three-view representation,c1_three_view_vanilla
Interaction architecture,1.0,0.0,2.2031530585652273,0.5408369751968015,0.978820679019612,0.009250386118867374,3.9209327931373252,1.129507494837709,0.028141572439898038,0.005243073984145567,0.9753781775354489,0.008565448081921813,0.0477021647855595,0.009659789554059935,1.0,0.0,10.118484252754103,2.453927262782525,0.9503968592321003,0.02877901878694035,26.862972561829714,8.231888981934576,0.024508146194338127,0.0027569861359672152,0.9800641338940609,0.009405486936542393,0.045050206221712207,0.008036748839939495,True,"0,1,2,3,4",Vanilla multicomponent Transformer,c1_three_view_vanilla
Interaction architecture,1.0,0.0,2.1179901048985936,0.3800993545785685,0.9795966538453345,0.007809783349845212,3.8645805528098927,0.9883134159129869,0.026749260504263024,0.004668363498862527,0.9765545950451269,0.007833991631397497,0.046539558597641584,0.008923100882806227,1.0,0.0,8.905298398806723,2.3721108279339584,0.9621352765269211,0.02624584645084937,23.308432386338946,9.406539296113118,0.024521806466284254,0.0022848736083635763,0.9780751683847893,0.00703658879949084,0.048211474045278334,0.008167511756093152,False,"0,1,2,3,4",Chemical-interaction-biased Transformer with context-conditioned pair potential,c2_chemical_bias_full
Interaction architecture,1.0,0.0,2.156066152666975,0.47507663022779517,0.9791098062506213,0.009016573816747706,3.906478428150736,1.1611685395029272,0.02674646531045471,0.004970303551533707,0.9754788989255788,0.01098580166303224,0.0472785178106422,0.01208872350683036,1.0,0.0,9.037137491652114,2.4693955707187714,0.9619786460989665,0.024906793212228624,23.37700924928492,8.498787790915957,0.023221523883462204,0.002096902418434563,0.9825039655319168,0.00746341278019724,0.04252787554007927,0.007130268225371709,False,"0,1,2,3,4",Context-conditioned pair potential without attention bias,c3_no_pair_bias
