case_id,component_1_name,component_2_name,component_count,component_smiles_1,component_smiles_2,condition,direction,doi,nrtl_state_mean,nrtl_y_mean,protocol,sample_id,selection_category,system_id,target_pressure_kpa,target_temperature_k,thermoformer_state_mean,thermoformer_state_seed_0,thermoformer_state_seed_1,thermoformer_state_seed_2,thermoformer_state_seed_3,thermoformer_state_seed_4,thermoformer_state_std,thermoformer_y_mean,thermoformer_y_seed_0,thermoformer_y_seed_1,thermoformer_y_seed_2,thermoformer_y_seed_3,thermoformer_y_seed_4,thermoformer_y_std,uniquac_state_mean,uniquac_y_mean,wilson_state_mean,wilson_y_mean,x_1,y_true_1
state_temperature_low_extrapolation:2c_4cc4055379eb0154120e:317.6,butane,diethyl sulfide,2,CCCC,CCSCC,317.6,isothermal,10.1016/j.fluid.2010.01.006,36.93131576036527,0.5015730933732324,state_temperature_low_extrapolation,state_ff58b09081b9b910b2c7774d,well_predicted,2c_4cc4055379eb0154120e,38.700017048832,nan,37.86095275878906,38.88270568847656,35.13001251220703,38.206085205078125,38.98845672607422,38.097503662109375,1.5770503805612401,0.5205757975578308,0.528541624546051,0.5076912641525269,0.5114545226097107,0.5222607851028442,0.5329307913780212,0.010818367629657082,36.601114282265456,0.4971302922301135,37.34350188996239,0.5069732188257345,0.0342,0.5272
state_temperature_high_extrapolation:2c_ca2ff513d4ae36f2f8e1:403.2,1-propanol,water,2,CCCO,O,403.2,isothermal,10.1016/j.jct.2012.12.019,398.335010226372,0.3462684756757514,state_temperature_high_extrapolation,state_0815919ad76c5a0d0a927a26,high_error,2c_ca2ff513d4ae36f2f8e1,391.500067053056,nan,438.0920776367187,426.255126953125,443.55413818359375,439.9710693359375,444.95849609375,435.7215576171875,7.520724438166675,0.4071207821369171,0.3859710395336151,0.415311336517334,0.4128797650337219,0.4127967655658722,0.4086450040340423,0.012063402479479334,401.891599477061,0.3494529462438844,404.6720799467915,0.3481784992047074,0.0692,0.3335
state_temperature_high_extrapolation:2c_ca2ff513d4ae36f2f8e1:403.2,1-propanol,water,2,CCCO,O,403.2,isothermal,10.1016/j.jct.2012.12.019,426.3859567434959,0.4027763663715213,state_temperature_high_extrapolation,state_10970138520ec3674f9f4312,high_error,2c_ca2ff513d4ae36f2f8e1,401.200069259264,nan,467.8443237304688,461.4095458984375,471.2944946289063,472.64404296875,474.969970703125,458.903564453125,7.1947788530414,0.4540745854377747,0.444889485836029,0.4579140543937683,0.4630351662635803,0.4585787057876587,0.4459555149078369,0.008148711427124021,424.0117620298735,0.3941672756072228,422.8448330000655,0.3855235021600354,0.1277,0.3506
state_temperature_high_extrapolation:2c_ca2ff513d4ae36f2f8e1:403.2,1-propanol,water,2,CCCO,O,403.2,isothermal,10.1016/j.jct.2012.12.019,329.92309211588463,0.9971589572644448,state_temperature_high_extrapolation,state_40bf5fab1a7f7c8df18f0e28,high_error,2c_ca2ff513d4ae36f2f8e1,304.200047197184,nan,321.69822998046874,325.41314697265625,318.11865234375,318.954833984375,317.10418701171875,328.9003295898437,5.174835154128189,0.9960773587226868,0.9962046146392822,0.9959296584129332,0.996051549911499,0.9961367249488832,0.9960642457008362,0.00010292211217665951,329.87852678296235,0.9972936399285536,330.0771106945133,0.9966941586905812,0.9989,0.9981
state_temperature_high_extrapolation:2c_ca2ff513d4ae36f2f8e1:403.2,1-propanol,water,2,CCCO,O,403.2,isothermal,10.1016/j.jct.2012.12.019,429.761929299063,0.5667117300469371,state_temperature_high_extrapolation,state_4c648e00a314fed75ad18e0e,high_error,2c_ca2ff513d4ae36f2f8e1,395.200029409792,nan,453.29515380859374,454.195068359375,452.4956665039063,454.7470703125,451.1257934570313,453.91217041015625,1.4700273385990499,0.543256938457489,0.5469807386398315,0.5383244156837463,0.5341451168060303,0.5335295796394348,0.5633048415184021,0.012427406097356377,423.92831379814254,0.5713617824122976,434.9575449616999,0.5738439418304202,0.6854,0.5771
state_temperature_high_extrapolation:2c_ca2ff513d4ae36f2f8e1:403.2,1-propanol,water,2,CCCO,O,403.2,isothermal,10.1016/j.jct.2012.12.019,373.7211547513234,0.7997970940490966,state_temperature_high_extrapolation,state_76eb2c86e42a0587b6dce30a,high_error,2c_ca2ff513d4ae36f2f8e1,345.499983744384,nan,386.30804443359375,388.2620239257813,384.387451171875,384.13287353515625,380.484619140625,394.2732543945313,5.234379968889951,0.7569690227508545,0.7616586089134216,0.7525266408920288,0.7543928027153015,0.7571600079536438,0.7591070532798767,0.0036390773046908746,370.4745264297981,0.8065528021500767,381.2732293916469,0.7866547607511429,0.9025,0.8158
state_temperature_high_extrapolation:2c_ca2ff513d4ae36f2f8e1:403.2,1-propanol,water,2,CCCO,O,403.2,isothermal,10.1016/j.jct.2012.12.019,439.6598176429767,0.4344966198809325,state_temperature_high_extrapolation,state_796c1f94736c7d08ab072edb,high_error,2c_ca2ff513d4ae36f2f8e1,414.09994161984,nan,466.2778686523437,467.1063232421875,466.9058227539063,470.6339721679688,469.0510864257813,457.692138671875,5.03641234700787,0.44866121411323545,0.4535794258117676,0.4468049108982086,0.4561119973659515,0.4437726140022278,0.4430371224880218,0.00588807389285311,434.3136767233119,0.4209703480123087,439.0709060890304,0.4292262948453738,0.2855,0.3876
state_temperature_high_extrapolation:2c_ca2ff513d4ae36f2f8e1:403.2,1-propanol,water,2,CCCO,O,403.2,isothermal,10.1016/j.jct.2012.12.019,440.12324500670206,0.5070628583265517,state_temperature_high_extrapolation,state_843281947d490174fda4fdfe,high_error,2c_ca2ff513d4ae36f2f8e1,412.099972777472,nan,463.9309936523438,464.7030029296875,463.5773315429688,466.2371215820313,463.7595825195313,461.3779296875,1.7738953340764714,0.4951549768447876,0.4978412687778473,0.4897836148738861,0.4860303401947021,0.4814221262931824,0.5206975340843201,0.015494677331068147,434.5777047314315,0.5074219774964431,443.4643768690749,0.519779454411732,0.5794,0.5029
state_temperature_high_extrapolation:2c_ca2ff513d4ae36f2f8e1:403.2,1-propanol,water,2,CCCO,O,403.2,isothermal,10.1016/j.jct.2012.12.019,433.4569463185033,0.4178172520393592,state_temperature_high_extrapolation,state_961d52bf1cc42e705fa586ff,high_error,2c_ca2ff513d4ae36f2f8e1,412.099972777472,nan,470.5870788574219,467.73193359375,472.7493896484375,476.0968017578125,476.621826171875,459.7354431152344,7.024255517546324,0.4585999190807343,0.4557500183582306,0.4602272510528564,0.4685113728046417,0.4611634314060211,0.4473475217819214,0.0077813093179908656,429.018086648585,0.405257055168823,429.0345946999173,0.399635573520252,0.1686,0.3638
state_temperature_high_extrapolation:2c_ca2ff513d4ae36f2f8e1:403.2,1-propanol,water,2,CCCO,O,403.2,isothermal,10.1016/j.jct.2012.12.019,409.11751089920665,0.6559091377267383,state_temperature_high_extrapolation,state_96ab017740303f98e23501df,high_error,2c_ca2ff513d4ae36f2f8e1,383.199949710848,nan,430.7433227539062,431.93695068359375,429.4146118164063,430.41021728515625,426.23431396484375,435.7205200195313,3.478679078474386,0.6182718515396118,0.6229031085968018,0.613775372505188,0.611918032169342,0.6138286590576172,0.6289340853691101,0.007339330280988713,403.8400925057955,0.6632091279665484,416.6697700326516,0.6526656018101595,0.7913,0.6601
state_temperature_high_extrapolation:2c_ca2ff513d4ae36f2f8e1:403.2,1-propanol,water,2,CCCO,O,403.2,isothermal,10.1016/j.jct.2012.12.019,442.4143151881949,0.450863953321193,state_temperature_high_extrapolation,state_b1147348085d4c168a58fac1,high_error,2c_ca2ff513d4ae36f2f8e1,421.49999965568,nan,466.459228515625,467.17431640625,466.633056640625,469.2286987304688,467.78662109375,461.4734497070313,2.9509106036929436,0.45136587619781493,0.4553587734699249,0.447416216135025,0.4512078762054443,0.4395278394222259,0.4633186757564544,0.008868152840699419,437.4578680213477,0.4422070031171366,444.2558720081131,0.4582912991974038,0.4,0.424
state_temperature_high_extrapolation:2c_ca2ff513d4ae36f2f8e1:403.2,1-propanol,water,2,CCCO,O,403.2,isothermal,10.1016/j.jct.2012.12.019,281.8867657165311,0.030389324578958,state_temperature_high_extrapolation,state_de77c3d16935d9cd9f2b6178,high_error,2c_ca2ff513d4ae36f2f8e1,283.4000245984,nan,283.04161376953124,284.4373779296875,283.0673828125,281.626220703125,284.79913330078125,281.2779541015625,1.5930732479964596,0.03836946859955784,0.0328434705734252,0.040611982345581,0.0379911959171295,0.0385202057659626,0.0418804883956909,0.003466215299515096,283.1905302244322,0.0348455109316037,287.2424114764132,0.048425748894584,0.0024,0.052
state_temperature_high_extrapolation:2c_ca2ff513d4ae36f2f8e1:403.2,1-propanol,water,2,CCCO,O,403.2,isothermal,10.1016/j.jct.2012.12.019,341.6366607862224,0.216326560938545,state_temperature_high_extrapolation,state_e3fd708fb579340a2bcbf5f9,high_error,2c_ca2ff513d4ae36f2f8e1,353.499992436224,nan,362.65684814453124,354.03546142578125,366.83782958984375,361.4842529296875,366.4343872070313,364.4923095703125,5.263616018299718,0.2646134227514267,0.2391368895769119,0.2746732234954834,0.2658692896366119,0.2679528295993805,0.2754348814487457,0.014833122915198303,348.4406572444283,0.2310295117624124,361.40770380886727,0.2566587640143104,0.0259,0.2468
state_temperature_high_extrapolation:2c_ca2ff513d4ae36f2f8e1:403.2,1-propanol,water,2,CCCO,O,403.2,isothermal,10.1016/j.jct.2012.12.019,298.3074884790094,0.0884731620009909,state_temperature_high_extrapolation,state_f7b0d30c16ec8dc9219681e5,high_error,2c_ca2ff513d4ae36f2f8e1,310.500062374656,nan,304.5236450195313,302.8538818359375,305.83416748046875,302.918212890625,306.6317749023437,304.38018798828125,1.6991013840448972,0.11077127009630199,0.0963594689965248,0.1165835931897163,0.1102172061800956,0.1115708574652671,0.1191252246499061,0.008834845699689805,301.9055726328325,0.099263403576027,311.79895045035494,0.1275463957945685,0.0078,0.1466
state_pressure_low_extrapolation:2c_f4a55bc5fa0e7d69faf8:50.0,tetrahydropyran,2-butanol,2,C1CCOCC1,CCC(C)O,50.0,isobaric,10.1016/j.fluid.2012.12.021,351.74480296691155,0.2276597311625261,state_pressure_low_extrapolation,state_12a3a849283f44e9590ab29d,well_predicted,2c_f4a55bc5fa0e7d69faf8,nan,351.85,351.91893310546874,351.6856689453125,351.558349609375,351.7419128417969,352.4520874023437,352.1566467285156,0.37300471534463847,0.23604748547077176,0.2285781651735305,0.2365447282791137,0.2312841862440109,0.2421503961086273,0.2416799515485763,0.006076537007378417,351.798392579409,0.2262259582766323,351.7757622652932,0.2269249770367012,0.122,0.2149999999999999
state_pressure_low_extrapolation:2c_f4a55bc5fa0e7d69faf8:50.0,tetrahydropyran,2-butanol,2,C1CCOCC1,CCC(C)O,50.0,isobaric,10.1016/j.fluid.2012.12.021,342.2984786610008,0.8113657305957073,state_pressure_low_extrapolation,state_284b7870f4cd37977f56517d,well_predicted,2c_f4a55bc5fa0e7d69faf8,nan,341.7,342.0259216308594,342.2187805175781,341.9028015136719,341.75927734375,342.4624328613281,341.78631591796875,0.3047151297793945,0.8102553009986877,0.8047146797180176,0.8104388117790222,0.8085898756980896,0.8118507266044617,0.8156824111938477,0.0040467489960508505,342.29121877116535,0.8121155521600142,342.2608972747363,0.8118950858962235,0.719,0.8220000000000001
state_pressure_low_extrapolation:2c_f4a55bc5fa0e7d69faf8:50.0,tetrahydropyran,2-butanol,2,C1CCOCC1,CCC(C)O,50.0,isobaric,10.1016/j.fluid.2012.12.021,346.0302856725591,0.5890744826801273,state_pressure_low_extrapolation,state_28c987f0842f37177ad35802,well_predicted,2c_f4a55bc5fa0e7d69faf8,nan,345.66,345.75469970703125,345.7639465332031,345.584228515625,345.4958801269531,346.19073486328125,345.7387084960937,0.26763589176283303,0.5971425414085388,0.5883690118789673,0.5966178774833679,0.5951672196388245,0.6029003262519836,0.6026582717895508,0.0060151341770979675,346.05861812457533,0.5899513858689684,346.0188954037069,0.5903897721527649,0.429,0.596
state_pressure_low_extrapolation:2c_f4a55bc5fa0e7d69faf8:50.0,tetrahydropyran,2-butanol,2,C1CCOCC1,CCC(C)O,50.0,isobaric,10.1016/j.fluid.2012.12.021,354.8756070971674,0.0,state_pressure_low_extrapolation,state_2f0e50223d7726de164ff5d9,well_predicted,2c_f4a55bc5fa0e7d69faf8,nan,354.79,355.4306213378906,355.0177917480469,354.9526062011719,355.19677734375,356.06365966796875,355.9222717285156,0.5234661853282074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.8756070971674,0.0,354.8756070971674,0.0,0.0,0.0
state_pressure_low_extrapolation:2c_f4a55bc5fa0e7d69faf8:50.0,tetrahydropyran,2-butanol,2,C1CCOCC1,CCC(C)O,50.0,isobaric,10.1016/j.fluid.2012.12.021,340.37610881427435,0.9353285048559584,state_pressure_low_extrapolation,state_41c4be75df029ba11ce8ca28,well_predicted,2c_f4a55bc5fa0e7d69faf8,nan,340.09,340.3142395019531,340.6060485839844,340.1698913574219,340.0948486328125,340.7467041015625,339.9537048339844,0.3431953370059273,0.9310956239700318,0.9293724298477172,0.9314641952514648,0.9299534559249878,0.93133282661438,0.9333552122116088,0.0015469158616223462,340.3686914501207,0.935297388136649,340.3554062509067,0.934981258773102,0.904,0.938
