case_id,component_1_name,component_2_name,component_3_name,component_count,component_smiles_1,component_smiles_2,component_smiles_3,condition,direction,doi,nrtl_state_mean,nrtl_y_mean_1,nrtl_y_mean_2,nrtl_y_mean_3,protocol,sample_id,selection_category,system_id,target_pressure_kpa,thermoformer_state_mean,thermoformer_state_seed_0,thermoformer_state_seed_1,thermoformer_state_seed_2,thermoformer_state_seed_3,thermoformer_state_seed_4,thermoformer_state_std,thermoformer_y_mean_1,thermoformer_y_mean_2,thermoformer_y_mean_3,thermoformer_y_seed_0_1,thermoformer_y_seed_0_2,thermoformer_y_seed_0_3,thermoformer_y_seed_1_1,thermoformer_y_seed_1_2,thermoformer_y_seed_1_3,thermoformer_y_seed_2_1,thermoformer_y_seed_2_2,thermoformer_y_seed_2_3,thermoformer_y_seed_3_1,thermoformer_y_seed_3_2,thermoformer_y_seed_3_3,thermoformer_y_seed_4_1,thermoformer_y_seed_4_2,thermoformer_y_seed_4_3,thermoformer_y_std_1,thermoformer_y_std_2,thermoformer_y_std_3,uniquac_state_mean,uniquac_y_mean_1,uniquac_y_mean_2,uniquac_y_mean_3,wilson_state_mean,wilson_y_mean_1,wilson_y_mean_2,wilson_y_mean_3,x_1,x_2,x_3,y_true_1,y_true_2,y_true_3
state_temperature_low_extrapolation:3c_65250b1389afa8bc1bcc:313.15,3-methyl-2-butanone,"2,3-dimethylbutane",diisopropyl ether,3,CC(=O)C(C)C,CC(C)C(C)C,CC(C)OC(C)C,313.15,isothermal,10.1016/j.fluid.2013.01.020,43.79586448643991,0.0591554300820352,0.4795199424253109,0.4613246274926538,state_temperature_low_extrapolation,state_3565a2663cd98479e6659b9d,high_error,3c_65250b1389afa8bc1bcc,44.109972097536,47.456784057617185,48.531646728515625,47.97233581542969,47.48432159423828,47.00836181640625,46.287254333496094,0.8646912706586439,0.05412818491458891,0.49343750476837156,0.4524343013763428,0.0549886934459209,0.4894992113113403,0.4555121064186096,0.0503518059849739,0.5058903694152832,0.4437577724456787,0.0556880012154579,0.4897702634334564,0.454541802406311,0.0537167154252529,0.4989931285381317,0.4472901225090027,0.0558957085013389,0.4830345511436462,0.4610697031021118,0.0022763999217714345,0.008987756280988852,0.006896182602331055,nan,nan,nan,nan,43.81446762112965,0.0593645095726207,0.4790792332363914,0.4615562571909878,0.1059999999999999,0.3528,0.5412,0.0593,0.4834,0.4573
state_temperature_low_extrapolation:3c_65250b1389afa8bc1bcc:313.15,3-methyl-2-butanone,"2,3-dimethylbutane",diisopropyl ether,3,CC(=O)C(C)C,CC(C)C(C)C,CC(C)OC(C)C,313.15,isothermal,10.1016/j.fluid.2013.01.020,45.203959439721466,0.0714969928905506,0.5687023645916037,0.3598006425178455,state_temperature_low_extrapolation,state_35eb49c6de606e6ea0ed30c7,high_error,3c_65250b1389afa8bc1bcc,45.549986994304,49.084922790527344,50.07171630859375,49.69194030761719,49.08268737792969,48.77703857421875,47.801231384277344,0.8781931774321261,0.06512567028403278,0.5792328715324402,0.3556414723396301,0.0658690705895423,0.5737487077713013,0.3603822588920593,0.0604004599153995,0.5901926159858704,0.3494069576263428,0.0666682347655296,0.575476348400116,0.357855349779129,0.0646037682890892,0.5856010317802429,0.3497952222824096,0.0680868178606033,0.5711456537246704,0.3607675731182098,0.0029283330959866158,0.0082197943024624,0.00562807767107735,nan,nan,nan,nan,45.224343504979146,0.0716375435796516,0.5683535130010691,0.3600089434192793,0.1325,0.4328,0.4347,0.0708999999999999,0.5726,0.3565
state_temperature_low_extrapolation:3c_a6f39dd395c2cfcf800d:320.0,pinacolone,neopentyl alcohol,2-methoxy-2-methylpropane,3,CC(=O)C(C)(C)C,CC(C)(C)CO,COC(C)(C)C,320.0,isothermal,10.1016/j.fluid.2009.01.016,27.01971256052169,0.1318885574675485,0.0967252932194943,0.7713861493129572,state_temperature_low_extrapolation,state_4923df1e5d526f4e59b2111c,well_predicted,3c_a6f39dd395c2cfcf800d,26.980047645056,27.286791229248045,27.62378692626953,27.39588928222656,27.515426635742188,26.63697052001953,27.261882781982425,0.38750161901754504,0.1396963834762573,0.10071282684803004,0.7595907688140869,0.1337826550006866,0.1014123708009719,0.7648049592971802,0.1460660248994827,0.1037668660283088,0.7501670718193054,0.1366651654243469,0.1015697419643402,0.7617650628089905,0.1438537240028381,0.0993453711271286,0.7568009495735168,0.1381143480539322,0.0974697843194007,0.7644158005714417,0.005111729539816119,0.002394685812609911,0.006160061377012499,nan,nan,nan,nan,26.997922045251286,0.1320135434658979,0.0971617550221138,0.7708247015119881,0.2644,0.4825999999999999,0.253,0.1592,0.12,0.7208
state_temperature_low_extrapolation:3c_65250b1389afa8bc1bcc:313.15,3-methyl-2-butanone,"2,3-dimethylbutane",diisopropyl ether,3,CC(=O)C(C)C,CC(C)C(C)C,CC(C)OC(C)C,313.15,isothermal,10.1016/j.fluid.2013.01.020,41.31970848813222,0.2188636340146542,0.7292165630526205,0.0519198029327252,state_temperature_low_extrapolation,state_4d13fcffe44a66dd07e20644,high_error,3c_65250b1389afa8bc1bcc,41.560048487168,43.311824035644534,43.704627990722656,43.11354064941406,43.50856018066406,43.46318817138672,42.76920318603516,0.370696927137573,0.21570531725883485,0.7297559380531311,0.05453874692320818,0.2176807820796966,0.7248388528823853,0.0574803911149501,0.2110077440738678,0.7344582676887512,0.0545340105891227,0.2148551195859909,0.7296274900436401,0.0555173754692077,0.2122148126363754,0.7354194521903992,0.0523657239973545,0.2227681279182434,0.7244356274604797,0.0527962334454059,0.004710610578777422,0.005164475449037776,0.0020838299277605977,nan,nan,nan,nan,41.24441061139797,0.2190650876085626,0.728701486311769,0.0522334260796682,0.5645,0.3839,0.0516,0.2215999999999999,0.7274,0.051
state_temperature_low_extrapolation:3c_65250b1389afa8bc1bcc:313.15,3-methyl-2-butanone,"2,3-dimethylbutane",diisopropyl ether,3,CC(=O)C(C)C,CC(C)C(C)C,CC(C)OC(C)C,313.15,isothermal,10.1016/j.fluid.2013.01.020,40.68979054476782,0.20970809353692,0.6656868114712828,0.1246050949917969,state_temperature_low_extrapolation,state_5311f4c4fbebcab99c8bec63,high_error,3c_65250b1389afa8bc1bcc,40.929966976,42.79932708740235,43.429534912109375,42.73112487792969,42.98151397705078,42.74834442138672,42.10611724853516,0.47909931626830127,0.2060314923524856,0.6650739789009095,0.12889450937509533,0.2065112739801406,0.659037709236145,0.1344510316848755,0.20020692050457,0.6715112328529358,0.1282818466424942,0.2057289779186248,0.66316819190979,0.131102830171585,0.203859806060791,0.6714569926261902,0.1246831342577934,0.2138504832983017,0.6601957678794861,0.1259537041187286,0.005002503957138581,0.006042487504141251,0.003953194672594421,nan,nan,nan,nan,40.643335549574005,0.2097068981070876,0.665087198656158,0.1252059032367544,0.5243,0.3522,0.1235,0.2103,0.6673,0.1224
state_temperature_low_extrapolation:3c_65250b1389afa8bc1bcc:313.15,3-methyl-2-butanone,"2,3-dimethylbutane",diisopropyl ether,3,CC(=O)C(C)C,CC(C)C(C)C,CC(C)OC(C)C,313.15,isothermal,10.1016/j.fluid.2013.01.020,46.70663067491177,0.0844474011657577,0.6599193063905823,0.2556332924436598,state_temperature_low_extrapolation,state_55e775e89c7bc11e33e94efe,high_error,3c_65250b1389afa8bc1bcc,47.099992844672,50.701011657714844,51.54551696777344,51.32911682128906,50.66710662841797,50.56195831298828,49.40135955810547,0.8392386846029085,0.07682291269302363,0.6667081832885742,0.2564688980579376,0.0774339288473129,0.6601712703704834,0.2623948156833648,0.0713094845414161,0.6751771569252014,0.2535133957862854,0.0783382430672645,0.6632788777351379,0.2583828270435333,0.0761606991291046,0.6731064319610596,0.2507328689098358,0.0808722078800201,0.6618071794509888,0.2573205828666687,0.0035320948169078425,0.006913253688141459,0.004503943131975867,nan,nan,nan,nan,46.73599289127287,0.0844174677050378,0.6598627108531936,0.2557198214417685,0.1622000000000001,0.5196,0.3182,0.0833,0.6656,0.2511
state_temperature_low_extrapolation:3c_65250b1389afa8bc1bcc:313.15,3-methyl-2-butanone,"2,3-dimethylbutane",diisopropyl ether,3,CC(=O)C(C)C,CC(C)C(C)C,CC(C)OC(C)C,313.15,isothermal,10.1016/j.fluid.2013.01.020,38.15908714276405,0.0739787831063759,0.1828778850157335,0.7431433318778906,state_temperature_low_extrapolation,state_6f5b0404ce455fa49c85aed8,high_error,3c_65250b1389afa8bc1bcc,38.330047477632,40.367060852050784,41.505767822265625,40.26385498046875,40.547996520996094,39.661415100097656,39.85626983642578,0.7243766494604643,0.07119302451610561,0.19274280965328217,0.7360641717910766,0.072457380592823,0.1925187706947326,0.7350238561630249,0.0680508315563201,0.2012334018945694,0.730715811252594,0.0738996043801307,0.1898728609085083,0.7362275123596191,0.070812739431858,0.1935671269893646,0.7356200814247131,0.0707445666193962,0.1865218877792358,0.7427335977554321,0.0021876516333745972,0.0054716616281971055,0.004312550177807061,nan,nan,nan,nan,38.19588643556897,0.0739446131971965,0.1832444145314982,0.7428109722713052,0.1322999999999999,0.1101,0.7576,0.0748999999999999,0.1825,0.7426
state_temperature_low_extrapolation:3c_65250b1389afa8bc1bcc:313.15,3-methyl-2-butanone,"2,3-dimethylbutane",diisopropyl ether,3,CC(=O)C(C)C,CC(C)C(C)C,CC(C)OC(C)C,313.15,isothermal,10.1016/j.fluid.2013.01.020,38.69717594547642,0.1296375514800123,0.3316140323680934,0.5387484161518943,state_temperature_low_extrapolation,state_6fe9f010ebd209b0e7506757,high_error,3c_65250b1389afa8bc1bcc,38.919998956032,41.04796371459961,42.223289489746094,41.1170654296875,41.23900604248047,40.40452575683594,40.25593185424805,0.784855045390063,0.1260273620486259,0.3403011202812195,0.5336715102195739,0.1261611431837082,0.3379056751728058,0.5359331369400024,0.1202456578612327,0.3521632254123688,0.5275911092758179,0.1282951682806015,0.3348777294158935,0.5368271470069885,0.1260343641042709,0.3432356417179107,0.5307299494743347,0.1294004768133163,0.3333233296871185,0.5372762084007263,0.0035343633816066113,0.0076348189488272674,0.004292170289859365,nan,nan,nan,nan,38.74049598798185,0.1292692537957166,0.3318041028461382,0.5389266433581451,0.2636,0.1911,0.5453,0.1313999999999999,0.331,0.5376
state_temperature_low_extrapolation:3c_65250b1389afa8bc1bcc:313.15,3-methyl-2-butanone,"2,3-dimethylbutane",diisopropyl ether,3,CC(=O)C(C)C,CC(C)C(C)C,CC(C)OC(C)C,313.15,isothermal,10.1016/j.fluid.2013.01.020,37.76064995919636,0.0329079109439543,0.0879908189468768,0.8791012701091688,state_temperature_low_extrapolation,state_751759bdd1dd1828441cbe6f,high_error,3c_65250b1389afa8bc1bcc,37.869951985664,39.78040313720703,40.84339141845703,39.53670501708984,39.91033172607422,39.08119201660156,39.5303955078125,0.6628752341056217,0.03131643086671826,0.09427323490381237,0.8744103312492371,0.0322504676878452,0.094470091164112,0.8732794523239136,0.03006586804986,0.0986692756414413,0.8712648153305054,0.03316231071949,0.0934414714574813,0.8733962178230286,0.0309725441038608,0.0943937301635742,0.8746337294578552,0.0301309637725353,0.090391606092453,0.8794774413108826,0.0013571288544255106,0.002963836969266572,0.003079248882292342,nan,nan,nan,nan,37.78085703467956,0.033009446199251,0.0882630979497703,0.8787274558509786,0.0538,0.0539,0.8923,0.0328,0.0871,0.8801
state_temperature_low_extrapolation:3c_65250b1389afa8bc1bcc:313.15,3-methyl-2-butanone,"2,3-dimethylbutane",diisopropyl ether,3,CC(=O)C(C)C,CC(C)C(C)C,CC(C)OC(C)C,313.15,isothermal,10.1016/j.fluid.2013.01.020,28.610873752421213,0.3483260678229876,0.2876633300784206,0.3640106020985917,state_temperature_low_extrapolation,state_78a8c9ce5039977d0b4395e4,high_error,3c_65250b1389afa8bc1bcc,28.900023066624,29.68203659057617,30.71831512451172,29.44178009033203,30.05816650390625,28.99786376953125,29.19405746459961,0.7034355290203,0.34978907108306884,0.28411092758178713,0.3660999655723572,0.342852771282196,0.2822190225124359,0.3749281764030456,0.3449526727199554,0.2912768125534057,0.3637705147266388,0.3456823229789734,0.2792854011058807,0.3750322461128235,0.3530490398406982,0.2878183424472809,0.3591325581073761,0.3624085485935211,0.2799550592899322,0.3576363325119018,0.008035032560331307,0.005225683788551246,0.008416162051855984,nan,nan,nan,nan,28.59834553282642,0.3485881021700447,0.2873501441609921,0.3640617536689633,0.6916,0.0843,0.2241,0.3509,0.2875,0.3616
