epoch,stage,train_activity_coefficient,train_direct_thermodynamic_total,train_excess_gibbs,train_fugacity_warmup_scale,train_gamma_component_coverage,train_ge_state_coverage,train_gradient_norm,train_total,train_vle_pressure,train_vle_pure_vapor_pressure,train_vle_teacher_forced_fugacity,train_vle_temperature,train_vle_total,train_vle_vapor_composition,validation_isobaric_coverage,validation_isobaric_solver_failure_rate,validation_isobaric_temperature_mae_k,validation_isobaric_y_mae,validation_isothermal_coverage,validation_isothermal_pressure_mae_kpa,validation_isothermal_solver_failure_rate,validation_isothermal_y_mae
1,stage1_direct_ge,0.004756509504557088,0.0037596843729736256,0.00138142961520678,0.0,0.6544650951949229,0.5049864007252947,0.05330577744331451,0.0037596843729736256,,,,,,,1.0,0.0,1.6056486843684525,0.02281390720645522,1.0,3.850946669655364,0.0,0.01699625677697846
2,stage1_direct_ge,0.0042391490961272175,0.003447989942480625,0.0013284154267135606,0.0,0.6544650951949229,0.5049864007252947,0.04725182390453485,0.003447989942480625,,,,,,,1.0,0.0,1.5167558280049747,0.02354963689704524,1.0,3.474280812982413,0.0,0.013734829840298278
3,stage1_direct_ge,0.004138763437338058,0.003341499510548793,0.0012721178100597627,0.0,0.6544650951949229,0.5049864007252947,0.043772949314493,0.003341499510548793,,,,,,,1.0,0.0,1.5544594978886632,0.0222783411302238,1.0,4.163271634190763,0.0,0.015641308949160104
4,stage1_direct_ge,0.0037334904552573304,0.0031266997032988806,0.0012599544642714349,0.0,0.6544650951949229,0.5049864007252947,0.04017491610290133,0.0031266997032988806,,,,,,,1.0,0.0,1.735960676310453,0.02248295138011909,1.0,3.804875876254949,0.0,0.014911953636116537
5,stage1_direct_ge,0.003991868949798379,0.0032366245952523496,0.0012406901248651772,0.0,0.6544650951949229,0.5049864007252947,0.048238151707599514,0.0032366245952523496,,,,,,,1.0,0.0,1.7750098099522147,0.02092144226645432,1.0,3.889967977755102,0.0,0.016095654142677406
6,stage1_direct_ge,0.0037252375478615623,0.003149629215915043,0.0012870104465754373,0.0,0.6544650951949229,0.5049864007252947,0.039689776782328066,0.003149629215915043,,,,,,,1.0,0.0,1.8510512436168802,0.02291728623895707,1.0,4.037881316097829,0.0,0.016648980820387717
7,stage1_direct_ge,0.003636081294128747,0.003029291945170182,0.0012112513118001766,0.0,0.6544650951949229,0.5049864007252947,0.03915262705598327,0.003029291945170182,,,,,,,1.0,0.0,1.6857909235608008,0.0215356941655915,1.0,3.5082338412772485,0.0,0.015346376090055904
8,stage1_direct_ge,0.003644007720823247,0.0030672977444591676,0.0012452938991931461,0.0,0.6544650951949229,0.5049864007252947,0.043633839451553386,0.0030672977444591676,,,,,,,1.0,0.0,1.7958502197265662,0.0250464493801325,1.0,3.4448225462469035,0.0,0.014132308854555372
9,stage1_direct_ge,0.0035389538300042113,0.00299944166526374,0.001229964756910923,0.0,0.6544650951949229,0.5049864007252947,0.03828987879433744,0.00299944166526374,,,,,,,1.0,0.0,1.9146536783399566,0.02233181322410357,1.0,3.4087637547764835,0.0,0.014450532180500433
10,stage1_direct_ge,0.003447248366959427,0.002938116497865938,0.0012144923219854116,0.0,0.6544650951949229,0.5049864007252947,0.03777520772971463,0.002938116497865938,,,,,,,1.0,0.0,1.8795247782275712,0.022813482347988547,1.0,3.6373917983887973,0.0,0.014479945808425425
11,stage1_direct_ge,0.003457775496534078,0.0029284260168178505,0.0011995382748834673,0.0,0.6544650951949229,0.5049864007252947,0.040780506431988876,0.0029284260168178505,,,,,,,1.0,0.0,1.8662254972830863,0.023759957809921635,1.0,3.820407166017559,0.0,0.01511670623313316
12,stage1_direct_ge,0.0033187626511473225,0.002872531189974178,0.0012131498586483542,0.0,0.6544650951949229,0.5049864007252947,0.038262708914733864,0.002872531189974178,,,,,,,1.0,0.0,1.8731362966185883,0.025036423430693986,1.0,3.990837926994083,0.0,0.018134989611079576
13,stage1_direct_ge,0.0033005521308076807,0.0028096906377884103,0.0011594145930712454,0.0,0.6544650951949229,0.5049864007252947,0.03236584404377049,0.0028096906377884103,,,,,,,1.0,0.0,2.114516714085417,0.024809872862362293,1.0,3.389151080008115,0.0,0.015974445192567185
14,stage1_direct_ge,0.0032494783524764956,0.0027996184884744478,0.0011748793128826584,0.0,0.6544650951949229,0.5049864007252947,0.03259698192294305,0.0027996184884744478,,,,,,,1.0,0.0,1.8284026110771683,0.022742785387506147,1.0,3.2103642389185296,0.0,0.016335527070724786
