epoch,stage,train_gradient_norm_max,train_gradient_norm_mean,train_physics_weight_scale,train_pressure,train_pure_vapor_pressure,train_teacher_forced_fugacity,train_temperature,train_total,train_vapor_composition,validation_pressure,validation_pure_vapor_pressure,validation_teacher_forced_fugacity,validation_temperature,validation_total,validation_vapor_composition
1,physics,5.091700077056885,2.3305769888120578,0.5,0.0023736431562880866,0.005907898141751548,0.0014780276518877573,0.0,0.00647572466945204,0.0004091186187812347,0.01436858509443354,0.0032995596483527904,0.0,0.0,0.017955680353045067,0.0019373152767410712
2,physics,4.947883605957031,2.2555130287656726,1.0,0.0016551568157870352,0.00494450347729437,0.0010983463127627303,0.0,0.005596027735864278,0.00037027285018971073,0.014189022515280788,0.0031014370644195464,0.0,0.0,0.017646427942838168,0.0019066868389178695
3,physics,4.6365742683410645,1.9053206420605595,1.0,0.0014723267764475577,0.004450639166896659,0.001002584857027694,0.0,0.005049860679443551,0.00034962946179353577,0.014137613835681483,0.002965846269021669,0.0,0.0,0.01746836846761138,0.0018478312178986124
4,physics,4.951145648956299,1.9969420971916785,1.0,0.0013937610119264699,0.004318995331120091,0.0009529554912157004,0.0,0.004844329138589825,0.0003381149536737638,0.014137160141827417,0.00299691737247297,0.0,0.0,0.017489546046630635,0.0018539272596908717
5,physics,5.916125297546387,1.7807998386146957,1.0,0.0013093881030216816,0.004135849412615535,0.0009070961278691745,0.0,0.004609772718593017,0.00032536378563051963,0.014195005844778829,0.0028834248989434595,0.0,0.0,0.017461408256178357,0.0018246902196493698
6,physics,5.8464674949646,1.9615053018902924,1.0,0.0012606308145133394,0.004000167859948771,0.0008704979808072874,0.0,0.004446998103007516,0.00031578539717418635,0.014317561560625811,0.0027997395262409097,0.0,0.0,0.017537042068176537,0.0018196110389471192
7,physics,4.223574638366699,1.7636009538974633,1.0,0.0012236343881498063,0.0038950591330001454,0.0008558696989607817,0.0,0.004337020538577832,0.00030998686163680406,0.014304437390114286,0.002733683568557816,0.0,0.0,0.01746649684441359,0.0017952175239214839
8,physics,6.252150058746338,2.2570566551170854,1.0,0.001214088908160283,0.003974241414313487,0.0008419502217263392,0.0,0.004347653165913738,0.00030449333452557984,0.01425596525222261,0.002790921049224705,0.0,0.0,0.0174549998997514,0.0018035742161414557
9,physics,5.085505485534668,1.8081936337850624,1.0,0.0011775920989213233,0.0039186158067878035,0.0008166680191577988,0.0,0.0042530242915228365,0.00029945628274551914,0.014183218106083265,0.002761387236535074,0.0,0.0,0.01734767031978326,0.0017837586906673027
10,physics,4.830440044403076,1.5353276303675643,1.0,0.00114590058948503,0.0038114711631453274,0.0008115112265029863,0.0,0.004162764687663069,0.0002996173054208616,0.014341180545499283,0.0026768608647058526,0.0,0.0,0.017460019581247453,0.0017804088060784922
