epoch,stage,train_gradient_norm_max,train_gradient_norm_mean,train_physics_weight_scale,train_pressure,train_pure_vapor_pressure,train_teacher_forced_fugacity,train_temperature,train_total,train_vapor_composition,validation_pressure,validation_pure_vapor_pressure,validation_teacher_forced_fugacity,validation_temperature,validation_total,validation_vapor_composition
1,physics,7.17579460144043,2.8005168048867075,0.5,0.0038600569643520927,0.012928300834754545,0.002466158322384153,0.0,0.011973822787074734,0.000416536174394826,0.017167320945164533,0.008510791487512586,0.0,0.0,0.02349555470700403,0.0020728379576150507
2,physics,6.529132843017578,2.2432696766613165,1.0,0.003016138985895569,0.010366370086977945,0.0018578036589009803,0.0,0.010436624532737287,0.00037949686578791646,0.017881814119161912,0.00956249898254365,0.0,0.0,0.02475024179275175,0.0020871780625119516
3,physics,4.570925235748291,2.130030034294763,1.0,0.002754309613411639,0.009829408213993123,0.0016070892371758785,0.0,0.009635647813440396,0.0003595448352293953,0.01857765396894182,0.00941018339639837,0.0,0.0,0.0253603689517211,0.0020776230263189204
4,physics,5.524574279785156,2.157299790754559,1.0,0.0026444237258051724,0.009761497950987566,0.0014959868786595888,0.0,0.009367506395138404,0.0003463468166237112,0.018672634748000544,0.009838980956012112,0.0,0.0,0.025671333599003775,0.0020792084809356523
5,physics,5.368583679199219,2.1077164517622626,1.0,0.0025848716662382467,0.009555894669073278,0.0014750613096417447,0.0,0.009173228373431251,0.00033534802899526557,0.018435103619850957,0.009775633801642841,0.0,0.0,0.025363632595365487,0.002040711913067956
6,physics,5.981568813323975,2.2237835091269957,1.0,0.002536717385400944,0.009111501495755245,0.001419503949138961,0.0,0.008843153840256102,0.000331181837573659,0.018901062243193097,0.009879792357785898,0.0,0.0,0.02590312114329014,0.0020621622928409175
7,physics,4.8928542137146,2.1165917264703844,1.0,0.002499419324463414,0.009248602080864166,0.0013931527631917385,0.0,0.008844787996889333,0.0003279148427069939,0.018882553084093392,0.01001712954512716,0.0,0.0,0.025956649713001205,0.0020655318190461224
8,physics,6.129824638366699,2.2677439860969253,1.0,0.0024986260094497573,0.009060131777376907,0.0013941286701601892,0.0,0.008745209511579196,0.0003223889299120595,0.01873043087283963,0.010176620522437129,0.0,0.0,0.025910973006371154,0.002092231959059328
9,physics,5.319065093994141,2.1503876790870575,1.0,0.0024448990156631183,0.009116731729354292,0.0013475750471256536,0.0,0.008669334373887417,0.0003184944324417085,0.018710329332976665,0.010251873767328928,0.0,0.0,0.025909694580777177,0.0020734282488509724
10,physics,5.532859802246094,2.1164977487553216,1.0,0.002428784775301636,0.008720709031839493,0.0013318813789633026,0.0,0.008438303825160887,0.00031728314289982177,0.01912488065008978,0.010121081214289642,0.0,0.0,0.02623715134138621,0.002051729625271796
