epoch,stage,train_gradient_norm_max,train_gradient_norm_mean,train_pressure,train_pure_vapor_pressure,train_teacher_forced_fugacity,train_temperature,train_total,train_vapor_composition,validation_pressure,validation_pure_vapor_pressure,validation_teacher_forced_fugacity,validation_temperature,validation_total,validation_vapor_composition
1,experimental,41.560062408447266,15.361825167309913,0.5534783382098684,1.0907448374919788,0.0,0.0,1.1399140197040536,0.041063267577450144,0.14272595175451494,0.39267893319367736,0.0,0.0,0.36113204042429686,0.022066621955611262
2,experimental,27.309017181396484,11.00028508575589,0.14618688637510668,0.25539572420581547,0.0,0.0,0.2850776819033484,0.011192932480172583,0.09400990153626194,0.18374504880329443,0.0,0.0,0.20095562520302498,0.015073196561591519
3,experimental,24.110424041748047,9.091991588581674,0.11475328765734943,0.2122032211080393,0.0,0.0,0.2309860170848604,0.010131118261246588,0.08274844367047307,0.18621303340581458,0.0,0.0,0.18485067730031302,0.008995717090708533
4,experimental,21.432836532592773,7.206991667339957,0.0790877258892883,0.19117909741013478,0.0,0.0,0.18463719582416974,0.009959921401964939,0.07525880028569479,0.033183907889553256,0.0,0.0,0.12215527493184007,0.03030452141024935
5,experimental,21.25176429748535,6.864291575274335,0.0661858579286981,0.16105108812886354,0.0,0.0,0.15684340326536542,0.01013200262529837,0.07314876353568606,0.08468251088707465,0.0,0.0,0.1268366917459358,0.011346672021165452
6,experimental,16.74156951904297,6.4579522315487745,0.05609289999740721,0.15486062675373333,0.0,0.0,0.14321767263540805,0.0096944600140735,0.05604822370480365,0.05553559170854999,0.0,0.0,0.09345659148192469,0.009640570436640987
7,experimental,27.5416202545166,8.048799988843829,0.05016696329821097,0.13452635259566864,0.0,0.0,0.1264692527631749,0.009039112682182321,0.038441854981299775,0.07368992716856203,0.0,0.0,0.08636205289463984,0.011075234150616672
8,experimental,30.89297103881836,10.37859926486068,0.04988058142553254,0.13169306516804374,0.0,0.0,0.12358682577910772,0.007859711089488583,0.048470889313483805,0.06109028000609455,0.0,0.0,0.0888079511211926,0.009791921469776492
9,experimental,25.019376754760742,8.887001232573752,0.04132965126618883,0.12521124299898678,0.0,0.0,0.11118191772409781,0.007246644599121764,0.028733609982441104,0.055722663526147055,0.0,0.0,0.0661853911291583,0.00959044992385965
10,experimental,30.120969772338867,10.914982940791617,0.03941566435921894,0.1110748471443891,0.0,0.0,0.10178764206906436,0.006834554055992061,0.030224702303882033,0.05804232347590404,0.0,0.0,0.06746499588483275,0.008219132040996408
11,experimental,25.728273391723633,10.982977518079052,0.03299894715932269,0.09951240948830983,0.0,0.0,0.08843294134786941,0.005677789555789328,0.016300846184567203,0.010624117362484082,0.0,0.0,0.027587938740888607,0.005975033377793439
12,experimental,29.393033981323242,11.473555187390568,0.029902911609764413,0.08406134381985157,0.0,0.0,0.07689047962861344,0.004956896277571493,0.019482336879715206,0.010911231955850687,0.0,0.0,0.03092229031906353,0.005984337763308384
13,experimental,30.296585083007812,9.889743108344362,0.025101674222055143,0.08526517137434007,0.0,0.0,0.07191160902858333,0.004177349011739309,0.03445541856717563,0.011461424049762447,0.0,0.0,0.04582509095352778,0.005638962137339309
14,experimental,36.662811279296875,12.933492587758186,0.025855632955246698,0.06642998457473176,0.0,0.0,0.06268077320068374,0.0036101473181120113,0.013956116326642162,0.00928881096047425,0.0,0.0,0.023054179923701786,0.004453658150738775
15,experimental,33.16343688964844,12.37570175248688,0.022666703535398746,0.06013691840841165,0.0,0.0,0.05606658548130032,0.003331422543094082,0.022109698049548106,0.012022608240914784,0.0,0.0,0.032020402040694326,0.003899400179907484
16,experimental,25.746337890625,8.404271635243886,0.016984877993857877,0.04512628783999033,0.0,0.0,0.04235791595646222,0.002809894146756047,0.031320668395188225,0.022562446243806773,0.0,0.0,0.0461027509193095,0.0035008591626651017
17,experimental,30.27881622314453,10.047964291246439,0.01613237125103586,0.04502146279570651,0.0,0.0,0.04108624065439924,0.0024431379411007596,0.020511040869816706,0.0028432232836197837,0.0,0.0,0.025106790634434367,0.0031741375734252253
18,experimental,43.96770477294922,13.616831700384008,0.018765373582809313,0.04047610757024762,0.0,0.0,0.04106363148048374,0.002060204248393033,0.031586466039337825,0.03530722894654499,0.0,0.0,0.05164139860571213,0.0024013178712710384
19,experimental,31.900436401367188,10.554856573220034,0.013520858949172992,0.03657614399289065,0.0,0.0,0.033531398681531356,0.001722467314798492,0.0080191890203108,0.000910412961692889,0.0,0.0,0.010740401301523206,0.0022660058726290157
20,experimental,25.162708282470703,8.08287151918382,0.012913563855158064,0.035160466732751916,0.0,0.0,0.03228799211027587,0.001794194953592877,0.011042659989805047,0.002412396322402937,0.0,0.0,0.014812700271977997,0.0025638421029439123
21,experimental,21.182710647583008,7.855135830929362,0.013540264029031886,0.03402444424726197,0.0,0.0,0.032385443118883264,0.0018329568801694885,0.01123106619709824,0.001626776617733527,0.0,0.0,0.014261000457261334,0.0022165458609675133
22,experimental,29.906599044799805,7.92966859596197,0.010692768089024909,0.03230432925918781,0.0,0.0,0.028341154443446162,0.001496221740739529,0.009957205790175698,2.1137043257046126e-05,0.0,0.0,0.011875669391253802,0.0019078951569156735
23,experimental,28.57027816772461,8.912111828080695,0.00926739058909481,0.02835645487427787,0.0,0.0,0.02463306610468869,0.0011874482345464337,0.007872108466620129,0.0019222841906089952,0.0,0.0,0.010433234560384056,0.0015999843953715105
