epoch,stage,train_gradient_norm_max,train_gradient_norm_mean,train_physics_weight_scale,train_pressure,train_pure_vapor_pressure,train_teacher_forced_fugacity,train_temperature,train_total,train_vapor_composition,validation_pressure,validation_pure_vapor_pressure,validation_teacher_forced_fugacity,validation_temperature,validation_total,validation_vapor_composition
1,physics,5.599131107330322,2.232389458383442,0.5,0.003019801035846799,0.011324672699434827,0.0019327623144752854,0.0,0.010247621391364677,0.0005991029134990979,0.005897727940501373,0.0008399390672916946,0.0,0.0,0.007916078485046742,0.0015983811088244807
2,physics,5.711770534515381,2.276840102033533,1.0,0.0026468775054984766,0.010637428324086932,0.0016719704636054377,0.0,0.010168616123036859,0.0005310539225873059,0.005726580867801794,0.0006980567764794972,0.0,0.0,0.007628628494173023,0.001553019312129911
3,physics,5.823457717895508,2.2408686770578634,1.0,0.002563552847742285,0.00998079623628844,0.0015902787810320948,0.0,0.00965295013651735,0.000508720418208207,0.005914023979135056,0.0006505248894627423,0.0,0.0,0.007813234447845964,0.0015739482335493044
4,physics,4.860672950744629,2.13408555867865,1.0,0.002473582352503161,0.010610881733480852,0.001551746850450228,0.0,0.009829130889860201,0.0004983607624338382,0.005903712044241619,0.0006171576998266362,0.0,0.0,0.007775096227491826,0.0015628053012376195
5,physics,13.854636192321777,2.666057056289831,1.0,0.002454991412974447,0.011114185270489687,0.0015178351750011402,0.0,0.010026076743751108,0.0004961575487998499,0.005891826654650659,0.0006614086895887036,0.0,0.0,0.0077961909181167395,0.0015736600822559646
6,physics,6.542494773864746,2.2263885215500085,1.0,0.002419579583480083,0.009780439355273186,0.0014730483372530354,0.0,0.009276953072404457,0.000494105523061184,0.005731354961041574,0.0005963926539777659,0.0,0.0,0.0075622689135117025,0.001532717679214239
7,physics,7.1545820236206055,2.2321619327931432,1.0,0.0023834377902395777,0.010955692103928534,0.001464337066192728,0.0,0.009807430799436601,0.00048180989033378004,0.005955704958846715,0.0007074681966266153,0.0,0.0,0.007838429194393424,0.0015289900351666019
8,physics,4.79205322265625,1.9398223849918679,1.0,0.0023400839645199407,0.009351565218299973,0.0014351759137612057,0.0,0.008929519622448808,0.00047847707386303444,0.005812851115682528,0.0006505807353866439,0.0,0.0,0.0076427015285404085,0.0015045601565135214
9,physics,5.147794723510742,2.2510896839896706,1.0,0.0023384828414474593,0.009478734982870362,0.0014293923701656649,0.0,0.008985982164013256,0.00047873941160464804,0.0057329221911434905,0.0006383319347333565,0.0,0.0,0.007598013530711358,0.0015459254885795306
10,physics,4.881380558013916,2.1617353116600766,1.0,0.0023098867941818706,0.009602454945064148,0.001420640617314403,0.0,0.009000201095261309,0.00046844622564041637,0.005737972875354099,0.0006704109105082724,0.0,0.0,0.007584937061200905,0.0015117586618455024
