epoch,stage,train_gradient_norm_max,train_gradient_norm_mean,train_pressure,train_pure_vapor_pressure,train_teacher_forced_fugacity,train_temperature,train_total,train_vapor_composition,validation_pressure,validation_pure_vapor_pressure,validation_teacher_forced_fugacity,validation_temperature,validation_total,validation_vapor_composition
1,experimental,27.734527587890625,10.041978288273487,0.32310742990920344,0.7191016708895289,0.0,0.0,0.7035824569158952,0.02092418910981987,0.06919115091597938,0.07569301130102199,0.0,0.0,0.12020761381633263,0.01316995626814895
2,experimental,25.888988494873047,4.611759925878877,0.049382531142497466,0.09510507134583172,0.0,0.0,0.10196921121523896,0.005034144501396045,0.05248673724908686,0.057206619959603244,0.0,0.0,0.08730484207425485,0.006214795042562403
3,experimental,18.116907119750977,3.4841273342097305,0.03648641250571888,0.05891788568919612,0.0,0.0,0.06977505203559607,0.0038296962148636465,0.0449022047041612,0.05435795737355433,0.0,0.0,0.08118574978018521,0.009104567291633031
4,experimental,8.13823127746582,3.158960453329078,0.026714800946519197,0.043917300199177715,0.0,0.0,0.05197926624105507,0.0033058153048022777,0.03717538632529652,0.05087172134561835,0.0,0.0,0.06891116523907291,0.006299918122006574
5,experimental,15.650980949401855,3.179885338850832,0.02294112452384515,0.04343874318408972,0.0,0.0,0.04760840258326269,0.0029479064040496424,0.038186124364134905,0.05910073137564544,0.0,0.0,0.07531336273985162,0.0075768724360403585
6,experimental,16.081693649291992,2.5027666619658184,0.021856227985655067,0.03827249939470061,0.0,0.0,0.04399440015824336,0.0030019223529996904,0.03490210515291562,0.03670955201561624,0.0,0.0,0.05955978682729811,0.006302904766331608
7,experimental,8.831411361694336,2.668791699503077,0.019303869903965043,0.0381685598998459,0.0,0.0,0.041128224763645166,0.002740075130794446,0.044146339165773436,0.05766964690937683,0.0,0.0,0.08022071081626264,0.007239547676017768
8,experimental,7.918168067932129,2.8502036190733393,0.024237259852594856,0.040184306356538406,0.0,0.0,0.04747422927361026,0.003144816745821954,0.04516125493120269,0.05573836490254682,0.0,0.0,0.08039026982627887,0.0073598323730694
9,experimental,8.148543357849121,2.5425902830432814,0.020863325222222822,0.03431983297268311,0.0,0.0,0.04110370220292614,0.003080460524552794,0.04182638889832382,0.050291850339831363,0.0,0.0,0.07348051289968853,0.006508199628806909
10,experimental,7.993625164031982,2.436554464491407,0.01697529920343698,0.03139713774374486,0.0,0.0,0.03512737619902524,0.0024535081779358562,0.04180656311341204,0.06202913434925233,0.0,0.0,0.07913452556616143,0.006313395588921321
