epoch,stage,train_gradient_norm_max,train_gradient_norm_mean,train_pressure,train_pure_vapor_pressure,train_teacher_forced_fugacity,train_temperature,train_total,train_vapor_composition,validation_pressure,validation_pure_vapor_pressure,validation_teacher_forced_fugacity,validation_temperature,validation_total,validation_vapor_composition
1,experimental,40.35519790649414,16.376727958096637,0.5472748889672432,0.8655534313983645,0.0,0.0,1.0183488386147614,0.03829724190003678,0.11671592752205445,0.06730621741122048,0.0,0.0,0.15935946430935954,0.008990427482898203
2,experimental,24.532278060913086,9.460068157597908,0.1374904240361533,0.2162453573411934,0.0,0.0,0.25534156201335517,0.009728458790323174,0.07239027477350811,0.04569696125968191,0.0,0.0,0.10401194363632459,0.008773189506824784
3,experimental,16.151294708251953,8.19191596348012,0.0949496052327395,0.1792734058251239,0.0,0.0,0.1928229201583098,0.008236612341871546,0.04960843232654085,0.10097673265325943,0.0,0.0,0.10952535511663296,0.009428558108590593
4,experimental,22.79902458190918,8.113965767094248,0.08723708737761693,0.15696994508781448,0.0,0.0,0.1750571359551112,0.009335075218276265,0.06716679549657259,0.12369675070247393,0.0,0.0,0.13694040999316529,0.007925236853927174
5,experimental,22.903118133544922,6.884382142500772,0.07020981414929281,0.1518529362365386,0.0,0.0,0.15569622696882762,0.009559944105066462,0.03662233851199982,0.04905034781702413,0.0,0.0,0.06804262499681255,0.006895112701310407
6,experimental,17.638784408569336,5.8814786923631575,0.05795946068261216,0.13623571561146855,0.0,0.0,0.13450020057741127,0.008422881847846321,0.02818392162154985,0.07593724985650722,0.0,0.0,0.0732822363908659,0.0071296896898006435
7,experimental,18.549989700317383,6.930241764374308,0.04594122496986324,0.11427787139741027,0.0,0.0,0.11115974912641179,0.00807958792850278,0.027536084102904236,0.031014419802083266,0.0,0.0,0.04998872822163089,0.006945434262688528
8,experimental,23.692611694335938,8.240557212286694,0.04204206225855387,0.10870738457639907,0.0,0.0,0.10356078256951036,0.007165027611237772,0.021389249369702084,0.0746674081223123,0.0,0.0,0.06632685085271028,0.00760389737059806
9,experimental,27.253923416137695,9.414470745026971,0.03629759249535945,0.09857746837829895,0.0,0.0,0.09170196481849602,0.006115637763893717,0.02552480534619133,0.04940383610309371,0.0,0.0,0.05600435715793763,0.005777634654644152
10,experimental,22.50587272644043,8.286346445964071,0.03258640778343626,0.08215433433018066,0.0,0.0,0.07924494422442421,0.005581369285948403,0.022900241910911247,0.03245813015523373,0.0,0.0,0.04375707197109325,0.0046277658082544805
11,experimental,31.026796340942383,12.01129441866791,0.031087348808889227,0.0787180846177684,0.0,0.0,0.07505525934847698,0.004608868254619982,0.03112673277422886,0.0762820760075678,0.0,0.0,0.07338240028627767,0.004114630327703769
12,experimental,31.09428596496582,11.241921445299454,0.026349086876109158,0.06811908880269599,0.0,0.0,0.06443796549592996,0.004029334562326572,0.014847381320475733,0.026172407621505276,0.0,0.0,0.03163024726630057,0.003696662386341783
13,experimental,32.44435501098633,8.556321060065274,0.021308048436841334,0.05906411602884991,0.0,0.0,0.054296073337404334,0.0034559668422178827,0.024851178170350575,0.03587562205807475,0.0,0.0,0.047067532633375,0.004278542851441658
14,experimental,30.343385696411133,9.991455372160392,0.020970574901855464,0.0516654651441058,0.0,0.0,0.04971005402136821,0.002906746449422026,0.011192848453385718,0.021872378725733534,0.0,0.0,0.02509257105372896,0.0029635332618533766
15,experimental,39.19181442260742,10.614656337280882,0.020831198973363843,0.051171657467618384,0.0,0.0,0.0492121006226467,0.0027950727996941573,0.019315467627356517,0.04129182018789669,0.0,0.0,0.04242119392592635,0.0024598163718220173
16,experimental,42.1457633972168,9.129506888828812,0.017278762280961747,0.04067659882458646,0.0,0.0,0.03986765844666235,0.0022505964373949815,0.009136647171022107,0.008168898459098883,0.0,0.0,0.01560138679740813,0.0023802904474655253
