epoch,stage,train_gradient_norm_max,train_gradient_norm_mean,train_physics_weight_scale,train_pressure,train_pure_vapor_pressure,train_teacher_forced_fugacity,train_temperature,train_total,train_vapor_composition,validation_pressure,validation_pure_vapor_pressure,validation_teacher_forced_fugacity,validation_temperature,validation_total,validation_vapor_composition
1,physics,6.148303031921387,2.426831734269647,0.5,0.0028412580266740637,0.010908083484363526,0.0017187387182141037,0.0,0.009740114403423952,0.0005854453338527617,0.0019658334416354424,3.801484003421982e-05,0.0,0.0,0.0028138031939831695,0.0008289623184996141
2,physics,7.968152046203613,2.6273285728295392,1.0,0.0024309421661339835,0.00964397955275597,0.0014992846752927575,0.0,0.00928459442172536,0.000532377865793494,0.0020070572397757193,0.00012047607399924448,0.0,0.0,0.0028833109363571316,0.0008160156991364547
3,physics,7.7038445472717285,2.6369741692132473,1.0,0.0023017771069393455,0.009727827264966685,0.0014290952472910733,0.0,0.009110275842465319,0.0005154898385818612,0.0018671116329670892,4.379683281300826e-05,0.0,0.0,0.002699802837730569,0.0008107928008884876
4,physics,9.643208503723145,2.371787813142223,1.0,0.0022217353644643115,0.009010894066815206,0.001395895889497856,0.0,0.008630000731563973,0.000506922439900246,0.0019081179513974883,2.009793464931804e-06,0.0,0.0,0.002711471623931755,0.0008023488126008275
5,physics,14.179485321044922,2.2403746621100438,1.0,0.0021771992772577345,0.008997882826970054,0.0013407652022623077,0.0,0.008519235680393882,0.0005023297556441986,0.0018424842579368493,1.2573658484460867e-06,0.0,0.0,0.0026497500374170115,0.0008066371484296616
6,physics,5.465221881866455,2.15631952699337,1.0,0.0021387800994227177,0.009325257212690917,0.0013330036492581808,0.0,0.008628797544358226,0.0004943852192208801,0.0018761195810731706,0.00023330646168148473,0.0,0.0,0.0028023850093314576,0.000809612153971866
7,physics,8.360139846801758,2.4689563840567996,1.0,0.0021376253633623686,0.009167596410087624,0.0013273571436414144,0.0,0.008536636268192782,0.0004878554507818218,0.0018410269214387915,0.00021990456289155416,0.0,0.0,0.0027448831671809783,0.0007939039835103804
8,physics,6.1725592613220215,2.336488324757408,1.0,0.0021101862308716473,0.00842616105325226,0.0013226059141388444,0.0,0.008124993265800698,0.0004791205665516283,0.0017545014430996118,5.272363063784895e-05,0.0,0.0,0.002577203451203588,0.0007963402309360868
9,physics,7.571350574493408,2.2433422265558827,1.0,0.0020763819950704106,0.008781506655856908,0.001300925917561335,0.0,0.008248928931734798,0.0004808676392483829,0.0017680553584958469,4.7286921696212775e-05,0.0,0.0,0.0025861570086046625,0.0007944581776568935
10,physics,7.304808616638184,2.1699581866847764,1.0,0.00204412911613542,0.008762765611202037,0.0012703541899517074,0.0,0.008176102757686331,0.0004802365833156084,0.001755283342178158,0.00011481328871309832,0.0,0.0,0.0026006173187245927,0.0007879273766429308
