epoch,stage,train_gradient_norm_max,train_gradient_norm_mean,train_physics_weight_scale,train_pressure,train_pure_vapor_pressure,train_teacher_forced_fugacity,train_temperature,train_total,train_vapor_composition,validation_pressure,validation_pure_vapor_pressure,validation_teacher_forced_fugacity,validation_temperature,validation_total,validation_vapor_composition
1,physics,10.457159042358398,2.6890686949566067,0.5,0.004408272995947061,0.015482782227458866,0.0023150187788010586,0.0,0.013901377611469864,0.0005942040601342203,0.0015393253314484804,0.0013218748618897067,0.0,0.0,0.002620739180143851,0.00042047638484650544
2,physics,6.495692729949951,2.5923541103764745,1.0,0.0036335195038100427,0.014266424175974084,0.002024464662248312,0.0,0.013314118159608706,0.0005229220371080725,0.0014792965844198428,0.0012815910418203492,0.0,0.0,0.0025243103541750184,0.0004042182731908803
3,physics,6.307084560394287,2.5819087087179935,1.0,0.0034790573604542574,0.014079985076184453,0.0019536179955065543,0.0,0.012968521795202883,0.0004958538943815629,0.0014441496699518523,0.001262238634175091,0.0,0.0,0.0024633282887494296,0.0003880592458041072
4,physics,5.853724956512451,2.509252249864199,1.0,0.0034051349337536454,0.013837674323978937,0.0018959620449767961,0.0,0.01269638520700124,0.0004764510880189504,0.0014091949949966399,0.0012124633426914455,0.0,0.0,0.00239332608785678,0.0003778994387542659
5,physics,4.882676601409912,2.064327993692462,1.0,0.0033620509067557674,0.013037554618864898,0.001881892471778258,0.0,0.012221830400401581,0.000459109626617596,0.0013766735663633565,0.00114696636392993,0.0,0.0,0.0023141793912620683,0.0003640226245044104
6,physics,6.767405986785889,2.4988383682398974,1.0,0.003296710837475845,0.012656283272337143,0.0018503703278519889,0.0,0.011925095909991119,0.0004498731544548002,0.0013692585349521914,0.0012732308509559647,0.0,0.0,0.00237129738647293,0.00036542338463467906
7,physics,5.349484443664551,2.3704611024305353,1.0,0.0033033729348244186,0.01388172572687579,0.001855543662897046,0.0,0.012543229017270039,0.0004434495931337633,0.0014340310699094854,0.0012750477459418984,0.0,0.0,0.0024489778506267034,0.00037742290808226035
8,physics,7.4640302658081055,2.3539999118421346,1.0,0.0032413262698543005,0.013608038823666456,0.001805984942593009,0.0,0.012293705062480585,0.0004423743613157016,0.0014019825210549617,0.0013766406711101713,0.0,0.0,0.002443291637166591,0.00035298881935392703
9,physics,9.209259033203125,2.530031871342602,1.0,0.0032669017747977117,0.013024750561104678,0.0018240199117080915,0.0,0.012030591509472327,0.00042729456991649913,0.0013667790257745679,0.0012064264133370395,0.0,0.0,0.0023289686612658314,0.0003589763846881134
10,physics,10.139880180358887,2.499772200580636,1.0,0.0031928128101415616,0.013144969378294968,0.001765438846237987,0.0,0.011962425120285001,0.00043168876331691467,0.0014768710108810043,0.0016546320541098915,0.0,0.0,0.002654387825712435,0.0003502008391098335
