seed,sample_id,system_id,component_count,representative_categories,chemical_family,component_i,component_j,smiles_i,smiles_j,name_i,name_j,temperature_k,pressure_kpa,x_i,x_j,learned_pair_potential,absolute_pair_potential,normalized_absolute_pair_weight,composition_weighted_pair_contribution,component_i_mask_delta_log_gamma,component_j_mask_delta_log_gamma,component_i_mask_delta_y,component_j_mask_delta_y,component_i_mask_delta_ge_rt,component_j_mask_delta_ge_rt,mean_pair_mask_delta_log_gamma,mean_pair_mask_delta_y,mean_abs_log_gamma,excess_gibbs_rt,mean_abs_log_relative_volatility_shift,vle_deviation_from_ideality,relative_volatility_ij,evaluation_partition,mask_baseline
1,state_277cc3c164299af75c633dba,2c_7e396008deb1d14f8e15,2,,carboxylic acid/ester + nitrogen-containing,1,2,CC(=O)O,CC(=O)N(C)C,乙酸,"N,N-二甲基乙酰胺",376.34999999999997,11.999946376576,0.501,0.499,-2.213764190673828,2.213764190673828,1.0,-0.5534388339042664,0.20313769578933716,0.2760303020477295,0.11241813004016876,0.3607863783836365,0.20289954543113708,0.2761192321777344,0.23958399891853333,0.23660225421190262,0.5531436204910278,-0.5534388422966003,0.2953212261199951,0.06533859670162201,1.7350729703903198,test,mean training-set Uni-Mol token
1,state_27a99db3165b8d20d343a27d,3c_f0c258463b44c2183ab7,3,,alcohol/polyol + carboxylic acid/ester + nitrogen-containing,1,2,CC(C)CO,CC(C)COC(=O)C,2-甲基-1-丙醇,乙酸异丁酯,389.34999999999997,101.299935074816,0.053,0.88,0.5718573927879333,0.5718573927879333,0.4305902153636625,0.02667142879962921,0.02572927437722683,0.37566789984703064,0.02776360511779785,0.014465086162090302,0.0017445012927055359,0.039252035319805145,0.20069858711212873,0.021114345639944077,0.2395450323820114,0.05334155261516571,0.2880055904388428,0.02551042102277279,1.891547679901123,test,mean training-set Uni-Mol token
1,state_27a99db3165b8d20d343a27d,3c_f0c258463b44c2183ab7,3,,alcohol/polyol + carboxylic acid/ester + nitrogen-containing,1,3,CC(C)CO,CN(C)C=O,2-甲基-1-丙醇,"N,N-二甲基甲酰胺",389.34999999999997,101.299935074816,0.053,0.06699999999999995,0.323352575302124,0.323352575302124,0.2434740842624189,0.0011482249948978416,0.02572927437722683,0.060016267001628876,0.02776360511779785,0.07456307113170624,0.0017445012927055359,0.0020774081349372864,0.04287277068942785,0.051163338124752045,0.2395450323820114,0.05334155261516571,0.2880055904388428,0.02551042102277279,3.4959497451782227,test,mean training-set Uni-Mol token
1,state_27a99db3165b8d20d343a27d,3c_f0c258463b44c2183ab7,3,,alcohol/polyol + carboxylic acid/ester + nitrogen-containing,2,3,CC(C)COC(=O)C,CN(C)C=O,乙酸异丁酯,"N,N-二甲基甲酰胺",389.34999999999997,101.299935074816,0.88,0.06699999999999995,0.43286803364753723,0.43286803364753723,0.3259357003739186,0.025521899263858776,0.37566789984703064,0.060016267001628876,0.014465086162090302,0.07456307113170624,0.039252035319805145,0.0020774081349372864,0.21784208342432976,0.04451407864689827,0.2395450323820114,0.05334155261516571,0.2880055904388428,0.02551042102277279,1.8481953144073486,test,mean training-set Uni-Mol token
1,state_27d0218f263ccd77d8c44bc3,2c_3cf279eea352998261d1,2,,alcohol/polyol + ether/carbonyl,1,2,CCO,CCCOC(=O)C,乙醇,乙酸正丙酯,323.15,27.200029552255998,0.3809,0.6191,0.633003294467926,0.633003294467926,1.0,0.14927179215557992,0.09350825846195221,0.10046781599521637,0.15892964601516724,0.0005345642566680908,0.09156405180692673,0.08218318223953247,0.09698803722858429,0.07973210513591766,0.1566506177186966,0.14927178621292114,0.06195494532585144,0.01508323848247528,2.322686195373535,test,mean training-set Uni-Mol token
1,state_27ebc0d2e9baf5c59babbc99,2c_5e274a8981b66e0477e8,2,,ether/carbonyl + halogenated,1,2,C1CCOCC1,CCC(C)Cl,四氢吡喃,2-氯丁烷,345.84999999999997,101.299935074816,0.2503,0.7497,0.7354100346565247,0.7354100346565247,1.0,0.13799962681639374,0.08043640851974487,0.08910158276557922,0.05277411267161369,0.16701073944568634,0.008292153477668762,0.10452044010162354,0.08476899564266205,0.10989242605865002,0.14988255500793457,0.13799962401390076,0.04758882522583008,0.006440639495849609,0.5902631282806396,test,mean training-set Uni-Mol token
1,state_282861b4c0c39b146d2a9b25,3c_2cb16216a8c609b7ad27,3,,alcohol/polyol + carboxylic acid/ester + ether/carbonyl,1,2,CC(C)CO,CC(C)COC(=O)C,2-甲基-1-丙醇,乙酸异丁酯,406.79999999999995,101.299935074816,0.097,0.095,0.3101311922073364,0.3101311922073364,0.342240988227367,0.0028578589361906055,0.014979032799601555,0.1304110735654831,0.050791800022125244,0.11007414758205414,0.006371583789587021,0.0057525634765625,0.07269505318254232,0.08043297380208969,0.14778995513916016,0.0493660643696785,0.22162453333536783,0.03630664572119713,1.7235438823699951,test,mean training-set Uni-Mol token
1,state_282861b4c0c39b146d2a9b25,3c_2cb16216a8c609b7ad27,3,,alcohol/polyol + carboxylic acid/ester + ether/carbonyl,1,3,CC(C)CO,CCCCOC(=O)CC,2-甲基-1-丙醇,丙酸正丁酯,406.79999999999995,101.299935074816,0.097,0.808,0.46761390566825867,0.46761390566825867,0.5160288587733285,0.03664970747065544,0.014979032799601555,0.11527451872825623,0.050791800022125244,0.14412972331047058,0.006371583789587021,0.03568803519010544,0.06512677576392889,0.09746076166629791,0.14778995513916016,0.0493660643696785,0.22162453333536783,0.03630664572119713,3.3927040100097656,test,mean training-set Uni-Mol token
1,state_282861b4c0c39b146d2a9b25,3c_2cb16216a8c609b7ad27,3,,alcohol/polyol + carboxylic acid/ester + ether/carbonyl,2,3,CC(C)COC(=O)C,CCCCOC(=O)CC,乙酸异丁酯,丙酸正丁酯,406.79999999999995,101.299935074816,0.095,0.808,0.1284327208995819,0.1284327208995819,0.14173015299930455,0.009858495656251909,0.1304110735654831,0.11527451872825623,0.11007414758205414,0.14412972331047058,0.0057525634765625,0.03568803519010544,0.12284279614686966,0.12710193544626236,0.14778995513916016,0.0493660643696785,0.22162453333536783,0.03630664572119713,1.9684464931488037,test,mean training-set Uni-Mol token
1,state_2840ae9ed0556580f797016c,2c_a160651817afdffd3182,2,,alcohol/polyol + ether/carbonyl,1,2,CC(C)O,CC(C)CC(=O)C,2-丙醇,4-甲基-2-戊酮,340.0,31.359954078591997,0.1931,0.8069,0.11818268895149231,0.11818268895149231,1.0,0.01841432722215861,0.10589547455310822,0.115685373544693,0.14548896253108978,0.1328992247581482,0.06411537528038025,0.051605530083179474,0.1107904240489006,0.139194093644619,0.030857259407639503,0.0184143278747797,0.04054393246769905,0.010069221258163452,3.625339984893799,test,mean training-set Uni-Mol token
1,state_284e05ae01fc7057705706ee,2c_9f331b7867f625e21322,2,,alcohol/polyol + ether/carbonyl,1,2,CCC(=O)C,COCCO,丁酮,2-甲氧基乙醇,375.0,134.000045596544,0.4719,0.5281,1.225408673286438,1.225408673286438,1.0,0.3053845733790958,0.031749725341796875,0.15179523825645447,0.03285250812768936,0.23937174677848816,0.031630903482437134,0.1434183567762375,0.09177248179912567,0.13611212745308876,0.3146311640739441,0.3053845763206482,0.3290594816207886,0.06441722065210342,3.613523006439209,test,mean training-set Uni-Mol token
1,state_287adb41032eb75eace7bc0d,2c_f0a592d91b289fcd0778,2,,alkane/cycloalkane + ether/carbonyl,1,2,CC(=O)C,CC(C)CC(C)(C)C,丙酮,异辛烷,333.63,101.319933430016,0.355,0.645,0.7165169715881348,0.7165169715881348,1.0,0.16406447356939316,0.06954312324523926,0.07631593942642212,0.2987522482872009,0.012289702892303467,0.06369473040103912,0.0777018740773201,0.07292953133583069,0.1555209755897522,0.1802283227443695,0.1640644669532776,0.11147487163543701,0.02480234205722809,3.826046943664551,test,mean training-set Uni-Mol token
1,state_28833e345d4b5d188d48f933,2c_42d2383a8e4daebeb5e1,2,,alcohol/polyol + alkane/cycloalkane,1,2,CCCCCCC,CCCOCCO,正庚烷,2-丙氧基乙醇,398.34,100.000041986816,0.107,0.893,1.3282861709594727,1.3282861709594727,1.0,0.12691907192134858,0.16143035888671875,0.48363757133483887,0.025852948427200317,0.4875352382659912,0.04024653136730194,0.11627501994371414,0.3225339651107788,0.25669409334659576,0.5363187789916992,0.12691907584667206,1.0417296886444092,0.2528943121433258,11.799888610839844,test,mean training-set Uni-Mol token
1,state_289477ac5710eecbbfc4afaf,2c_d66c7a74cea5d8732e08,2,water/alcohol hydrogen bonding; experimental azeotrope proxy,alcohol/polyol + water,1,2,CC(C)O,O,2-丙醇,水,365.41999999999996,101.299935074816,0.023,0.977,1.3886969089508057,1.3886969089508057,1.0,0.03120540824103355,0.1089879646897316,0.30617275834083557,0.02127700299024582,0.07245936989784241,0.005012888461351395,0.01528530940413475,0.20758036151528358,0.04686818644404411,0.643674373626709,0.03120540827512741,1.2840020656585693,0.09526090323925018,6.775543689727783,test,mean training-set Uni-Mol token
1,state_289aa98af33323e99a8f0dec,2c_56df7cea200b948181e5,2,,alkane/cycloalkane + halogenated,1,2,CC(F)F,CCCC,"1,1-二氟乙烷",丁烷,273.15,265.000071268352,0.474,0.526,0.5882159471511841,0.5882159471511841,1.0,0.14665635280752182,0.03334634006023407,0.1273547261953354,0.588010311126709,0.39433932304382324,0.03268921375274658,0.12204211950302124,0.08035053312778473,0.4911748170852661,0.14699263870716095,0.1466563642024994,0.0129336416721344,0.003114655613899231,1.646493911743164,test,mean training-set Uni-Mol token
1,state_28b18406220dc2ffa785903a,2c_6aab25a5edecf15e2cbf,2,,alcohol/polyol + alcohol/polyol,1,2,CCO,CCCO,乙醇,1-丙醇,348.15,40.9499653312,0.0,1.0,0.5222660899162292,0.5222660899162292,1.0,0.0,0.2635020911693573,0.283736914396286,1.0189960854278812e-13,8.57570308168687e-13,0.0,0.0,0.27361950278282166,4.797349583557375e-13,0.2611330449581146,0.0,0.5222660899162292,7.367274108480149e-13,3.621842861175537,test,mean training-set Uni-Mol token
1,state_28f38b85695dbaab0f59fac0,2c_60db84011f520a374b2a,2,,alcohol/polyol + ether/carbonyl,1,2,CO,C1CCOC1,甲醇,四氢呋喃,332.65,101.299935074816,0.406,0.594,0.9747374653816223,0.9747374653816223,1.0,0.23507158610129358,0.19927042722702026,0.06106647849082947,0.28394627571105957,0.1883968561887741,0.18816855549812317,0.03879788517951965,0.13016845285892487,0.23617156594991684,0.24073165655136108,0.2350715696811676,0.06021392345428467,0.015027210116386414,1.6363838911056519,test,mean training-set Uni-Mol token
1,state_293462109bb8588ce21eb39b,2c_4e1effd6e44016fa9e71,2,,alcohol/polyol + aromatic/unsaturated hydrocarbon,1,2,C1=CC=CC=C1,CO,苯,甲醇,332.15999999999997,101.299935074816,0.664,0.33599999999999997,1.1513181924819946,1.1513181924819946,1.0,0.2568636940155029,0.03384634852409363,0.1494823396205902,0.11101281642913818,0.32990702986717224,0.001043468713760376,0.09388402104377747,0.09166434407234192,0.2204599231481552,0.3014134466648102,0.25686368346214294,0.2716450095176697,0.0673227310180664,0.3727606236934662,test,mean training-set Uni-Mol token
1,state_2966dd825439ae86952971f3,2c_6aab25a5edecf15e2cbf,2,,alcohol/polyol + alcohol/polyol,1,2,CCO,CCCO,乙醇,1-丙醇,348.15,67.129945445888,0.543,0.45699999999999996,0.453111469745636,0.453111469745636,1.0,0.11244006432884932,0.12957847118377686,0.1772368848323822,0.08399353921413422,0.0035503357648849487,0.139068603515625,0.18566998839378357,0.15340767800807953,0.04377193748950958,0.12063995003700256,0.11244005709886551,0.1906948685646057,0.040117889642715454,1.7753938436508179,test,mean training-set Uni-Mol token
1,state_296e027535901decb6b707f6,2c_56df7cea200b948181e5,2,,alkane/cycloalkane + halogenated,1,2,CC(F)F,CCCC,"1,1-二氟乙烷",丁烷,273.15,282.000006412032,0.822,0.17800000000000005,0.6421193480491638,0.6421193480491638,1.0,0.09395233452916148,0.031653329730033875,0.2585933804512024,0.8022128343582153,0.16777962446212769,0.018369562923908234,0.1762949675321579,0.14512335509061813,0.4849962294101715,0.2309916913509369,0.09395233541727066,0.42558807134628296,0.05180487781763077,1.0619707107543945,test,mean training-set Uni-Mol token
1,state_298a89ff6091a55da1de781b,2c_c6a565ee5191fe2b2cdb,2,,alcohol/polyol + sulfur-containing,1,2,CCSCC,CCO,3-硫杂戊烷,乙醇,343.13,87.79997873587199,0.321,0.679,1.4576876163482666,1.4576876163482666,1.0,0.31771613517165187,0.04558175802230835,0.37044695019721985,0.014136970043182373,0.05995035171508789,0.010597556829452515,0.3159138858318329,0.2080143541097641,0.03704366087913513,0.3803229331970215,0.31771615147590637,0.3497586250305176,0.06271357834339142,0.7707286477088928,test,mean training-set Uni-Mol token
1,state_29900054674ba2d8c113e676,2c_4e1effd6e44016fa9e71,2,,alcohol/polyol + aromatic/unsaturated hydrocarbon,1,2,CO,C1=CC=CC=C1,甲醇,苯,331.83,100.20002553881599,0.8341,0.16590000000000005,1.0227147340774536,1.0227147340774536,1.0,0.1415203910732353,0.19583760201931,0.059426262974739075,0.13338446617126465,0.03573300316929817,0.07889055460691452,0.010997742414474487,0.12763193249702454,0.08455873467028141,0.3665720820426941,0.1415203958749771,0.6736057996749878,0.07153160870075226,1.043196678161621,test,mean training-set Uni-Mol token
1,state_2994ee7c48988375620de548,2c_f0a592d91b289fcd0778,2,,alkane/cycloalkane + ether/carbonyl,1,2,CC(=O)C,CC(C)CC(C)(C)C,丙酮,异辛烷,330.2,101.319933430016,0.631,0.369,0.5716354846954346,0.5716354846954346,1.0,0.13309903462100028,0.07041013240814209,0.18756526708602905,0.2446136176586151,0.05864939093589783,0.0870736837387085,0.02522612363100052,0.12898769974708557,0.15163150429725647,0.17601069808006287,0.1330990344285965,0.3275699019432068,0.04511456936597824,2.516549587249756,test,mean training-set Uni-Mol token
1,state_2a03e2ae72d18e182378f4d6,2c_7b12ee2d0e35e39326bc,2,,alcohol/polyol + alcohol/polyol,1,2,CO,CCOCCO,甲醇,2-乙氧基乙醇,378.75,66.659984098688,0.074,0.926,0.37968382239341736,0.37968382239341736,1.0,0.026017454245686533,0.16029541194438934,0.28039616346359253,0.13880246877670288,0.11782264709472656,0.025360701605677605,0.04715462774038315,0.22034578770399094,0.12831255793571472,0.1713845133781433,0.026017455384135246,0.3412371873855591,0.08190542459487915,10.007894515991211,test,mean training-set Uni-Mol token
1,state_2a3ffe1c4c087185e6cda0ca,2c_7b12ee2d0e35e39326bc,2,,alcohol/polyol + alcohol/polyol,1,2,CO,CCOCCO,甲醇,2-乙氧基乙醇,339.46999999999997,93.320058060544,0.855,0.14500000000000002,0.7815080881118774,0.7815080881118774,1.0,0.09688746522367002,0.28295034170150757,0.2045438587665558,0.08650235831737518,0.09002264589071274,0.10133306682109833,0.02729310840368271,0.24374710023403168,0.08826250210404396,0.2426271140575409,0.09688746929168701,0.4105342626571655,0.008136915042996407,6.732728958129883,test,mean training-set Uni-Mol token
1,state_2a6254b5d291ad81278590ae,2c_d66c7a74cea5d8732e08,2,water/alcohol hydrogen bonding; experimental azeotrope proxy,alcohol/polyol + water,1,2,CC(C)O,O,2-丙醇,水,353.82,101.299935074816,0.448,0.552,0.9296749234199524,0.9296749234199524,1.0,0.22990488986206056,0.12300026416778564,0.10780686140060425,0.047381043434143066,0.007146909832954407,0.1072392463684082,0.04267270863056183,0.11540356278419495,0.027263976633548737,0.22729426622390747,0.2299048900604248,0.05020451545715332,0.011929526925086975,1.8890995979309082,test,mean training-set Uni-Mol token
1,state_2a70e2a8d8b684fcc001cade,2c_d66c7a74cea5d8732e08,2,water/alcohol hydrogen bonding; experimental azeotrope proxy,alcohol/polyol + water,1,2,CC(C)O,O,2-丙醇,水,361.65999999999997,100.000041986816,0.026,0.974,1.386183738708496,1.386183738708496,1.0,0.03510371699905395,0.10874726623296738,0.30003753304481506,0.024511978030204773,0.07981972396373749,0.005655467510223389,0.017115870490670204,0.20439239963889122,0.05216585099697113,0.6363024115562439,0.03510371595621109,1.268351674079895,0.10495316982269287,6.791963577270508,test,mean training-set Uni-Mol token
1,state_2a8455f8c2dfa4208fc2c59b,2c_6eb2e45afed5017e5e33,2,,ether/carbonyl + nitrogen-containing,1,2,CCC(C)OC(=O)C,CN(C)C=O,乙酸仲丁酯,"N,N-二甲基甲酰胺",409.9,101.299935074816,0.135,0.865,0.5192356109619141,0.5192356109619141,1.0,0.06063373847007752,0.15089216828346252,0.07054212689399719,0.009758412837982178,0.30448898673057556,0.04808619245886803,0.02154303714632988,0.11071714758872986,0.15712369978427887,0.18715381622314453,0.060633741319179535,0.34663039445877075,0.08258643746376038,4.954909801483154,test,mean training-set Uni-Mol token
1,state_2ab58558c0cc5d41b9bc9c7d,2c_c6a565ee5191fe2b2cdb,2,,alcohol/polyol + sulfur-containing,1,2,CCSCC,CCO,3-硫杂戊烷,乙醇,343.15,88.09995406387199,0.287,0.7130000000000001,1.4868794679641724,1.4868794679641724,1.0,0.3042616324089766,0.052347809076309204,0.3924682140350342,0.016277357935905457,0.03517375886440277,0.00723835825920105,0.3038926422595978,0.2224080115556717,0.025725558400154114,0.40232565999031067,0.30426162481307983,0.4603946805000305,0.077916719019413,0.860916018486023,test,mean training-set Uni-Mol token
1,state_2ad9e8b66b6f80a741ee7102,2c_6f361cb0ec8be0b0e6dd,2,,alcohol/polyol + ether/carbonyl,1,2,CC(C)OC(C)C,CCO,二异丙醚,乙醇,313.15,26.730068205055996,0.063,0.937,0.25437453389167786,0.25437453389167786,1.0,0.015015983110159637,0.32206130027770996,0.12456315755844116,0.0394451878964901,0.12760436534881592,0.0372576005756855,0.019515063613653183,0.22331222891807556,0.08352477662265301,0.12801022827625275,0.015015983022749424,0.2560204565525055,0.02441651001572609,2.017573833465576,test,mean training-set Uni-Mol token
1,state_2addbe819b5e79a85b25c2dd,2c_303f5d258da9140f9795,2,,carboxylic acid/ester + water,1,2,O,CCOC(=O)OCC,水,碳酸二乙酯,353.15,31.979503122688,0.0181,0.9819,0.42699363827705383,0.42699363827705383,1.0,0.00758869746697873,0.4895138442516327,0.45586758852005005,0.02945954166352749,0.007473349571228027,0.01848599873483181,0.017024964094161987,0.47269071638584137,0.018466445617377758,0.20409749448299408,0.0075886971317231655,0.40777918696403503,0.018825598061084747,3.373302698135376,test,mean training-set Uni-Mol token
1,state_2ae36d348d3aac67024c515a,2c_6eb2e45afed5017e5e33,2,,ether/carbonyl + nitrogen-containing,1,2,CCC(C)OC(=O)C,CN(C)C=O,乙酸仲丁酯,"N,N-二甲基甲酰胺",397.74,101.299935074816,0.37,0.63,0.48153451085090637,0.48153451085090637,1.0,0.11224569447934628,0.09966578334569931,0.04609978199005127,0.02769637107849121,0.36642831563949585,0.09007162600755692,0.04149549454450607,0.07288278266787529,0.19706234335899353,0.12305513024330139,0.11224569380283356,0.08314961194992065,0.017758995294570923,3.965548038482666,test,mean training-set Uni-Mol token
1,state_2b2aa844dd18f645c8988fe9,2c_98afb8e6c65a310db5e0,2,,halogenated + halogenated,1,2,C(C(F)F)(F)F,C(=C/F)\C(F)(F)F,"1,1,2,2-四氟乙烷","反式-1,3,3,3-四氟丙烯",278.15,275.20003235456,0.393,0.607,0.9520018696784973,0.9520018696784973,1.0,0.22710099801367523,0.32659783959388733,0.3127796947956085,0.4837806224822998,0.4884127974510193,0.3519994020462036,0.2621651887893677,0.3196887671947479,0.48609670996665955,0.2567898631095886,0.22710099816322327,0.2774662971496582,0.06882072985172272,1.5132699012756348,test,mean training-set Uni-Mol token
1,state_2b8301569797750b05b27027,2c_56df7cea200b948181e5,2,,alkane/cycloalkane + halogenated,1,2,CC(F)F,CCCC,"1,1-二氟乙烷",丁烷,293.15,382.999966158848,0.15,0.85,0.9341335892677307,0.9341335892677307,1.0,0.11910203263163567,0.06486788392066956,0.23683401942253113,0.3344424366950989,0.6059277057647705,0.024602428078651428,0.07908347249031067,0.15085095167160034,0.4701850712299347,0.34744590520858765,0.11910204589366913,0.6524111032485962,0.12846538424491882,2.919139862060547,test,mean training-set Uni-Mol token
1,state_2bb98f715214ab2453dc9ed7,2c_6aab25a5edecf15e2cbf,2,,alcohol/polyol + alcohol/polyol,1,2,CCO,CCCO,乙醇,1-丙醇,348.15,50.939943687808004,0.2059,0.7941,0.5122869610786438,0.5122869610786438,1.0,0.08376157690568625,0.1449318528175354,0.20945855975151062,0.08015128970146179,0.050651341676712036,0.07370278239250183,0.09609921276569366,0.177195206284523,0.06540131568908691,0.15576967597007751,0.08376157283782959,0.24484218657016754,0.05798691511154175,2.7443909645080566,test,mean training-set Uni-Mol token
1,state_2bc74e9ab62b78906b55641d,2c_165952a69a69e7a8d3f6,2,,alcohol/polyol + alkane/cycloalkane,1,2,CCO,CC(C)CC(C)(C)C,乙醇,异辛烷,344.44,101.299935074816,0.652,0.348,1.4232438802719116,1.4232438802719116,1.0,0.3229283434581756,0.14812937378883362,0.14043086767196655,0.0805349051952362,0.05498190224170685,0.11186999082565308,0.002830326557159424,0.14428012073040009,0.06775840371847153,0.393215537071228,0.3229283392429352,0.4624159336090088,0.09077247232198715,1.1513108015060425,test,mean training-set Uni-Mol token
1,state_2c462d09ccd2d181b05a426d,2c_913ec9aa8f318623c900,2,,alkane/cycloalkane + nitrogen-containing,1,2,C1CCCCC1,C1=CC=C(C=C1)N,环己烷,苯胺,353.15,87.060039593472,0.692,0.30800000000000005,1.1105201244354248,1.1105201244354248,1.0,0.2366918172416687,0.1620362401008606,0.17823833227157593,0.004988257773220539,0.21132512390613556,0.11916881799697876,0.15267667174339294,0.17013728618621826,0.10815669083967805,0.279083788394928,0.23669180274009705,0.22079157829284668,0.0030893287621438503,27.73570442199707,test,mean training-set Uni-Mol token
1,state_2c605288c11c1987df4a35e8,2c_1490252da7453cbbebe4,2,,alcohol/polyol + alkane/cycloalkane,1,2,CC(C)O,CC(C)CC(C)(C)C,2-丙醇,异辛烷,330.0,34.149991273728,0.0259,0.9741,0.8814765810966492,0.8814765810966492,1.0,0.02223894014503777,0.030709099024534225,0.17317916452884674,0.035625070333480835,0.01947871595621109,0.001817440614104271,0.00937338825315237,0.10194413177669048,0.027551893144845963,0.4133712649345398,0.022238941863179207,0.8249996900558472,0.046521395444869995,3.5495145320892334,test,mean training-set Uni-Mol token
1,state_2c9ef32b96c231339d990ae4,2c_61469365e9d7838600a7,2,,alkane/cycloalkane + ether/carbonyl,1,2,COC=O,CCCCCCC,甲酸甲酯,正庚烷,305.0,101.319933430016,0.976,0.02400000000000002,1.9128038883209229,1.9128038883209229,1.0,0.044805518280029336,0.8170350193977356,0.1800369769334793,0.013196544721722603,0.0016786730848252773,0.040016498416662216,0.007453944534063339,0.49853599816560745,0.00743760890327394,0.9163179397583008,0.04480551555752754,1.8309085369110107,0.00918324664235115,2.219987630844116,test,mean training-set Uni-Mol token
1,state_2cb01919cc51d7c2dc88063c,2c_f0a592d91b289fcd0778,2,,alkane/cycloalkane + ether/carbonyl,1,2,CC(=O)C,CC(C)CC(C)(C)C,丙酮,异辛烷,337.42999999999995,101.319933430016,0.238,0.762,0.7560368180274963,0.7560368180274963,1.0,0.1371118131701946,0.07653778791427612,0.10657426714897156,0.2803043723106384,0.027871742844581604,0.058130234479904175,0.06986639648675919,0.09155602753162384,0.15408805757761002,0.22370150685310364,0.1371118277311325,0.3304949402809143,0.08153890073299408,4.660205841064453,test,mean training-set Uni-Mol token
1,state_2cc2d4ddff3695f407ed4678,3c_1a08c4f653f7d812cdc9,3,,ether/carbonyl + ether/carbonyl + sulfoxide/sulfone,1,2,CCOC(=O)C,CCCOC(=O)C,乙酸乙酯,乙酸正丙酯,377.71,101.299935074816,0.2781,0.1271,0.651149332523346,0.651149332523346,0.34348451620513143,0.023015856393529772,0.10969042778015137,0.06764110922813416,0.060462601482868195,0.034910500049591064,0.09233981370925903,0.008876815438270569,0.08866576850414276,0.04768655076622963,0.22683434188365936,0.19468028843402863,0.17614948749542236,0.02403377555310726,2.1353321075439453,test,mean training-set Uni-Mol token
1,state_2cc2d4ddff3695f407ed4678,3c_1a08c4f653f7d812cdc9,3,,ether/carbonyl + ether/carbonyl + sulfoxide/sulfone,1,3,CCOC(=O)C,CS(=O)C,乙酸乙酯,二甲基亚砜,377.71,101.299935074816,0.2781,0.5948,0.8637359738349915,0.8637359738349915,0.4556250283663511,0.14287391872762442,0.10969042778015137,0.1679789274930954,0.060462601482868195,0.30513179302215576,0.09233981370925903,0.1431465595960617,0.13883467763662338,0.18279719725251198,0.22683434188365936,0.19468028843402863,0.17614948749542236,0.02403377555310726,32.42576599121094,test,mean training-set Uni-Mol token
1,state_2cc2d4ddff3695f407ed4678,3c_1a08c4f653f7d812cdc9,3,,ether/carbonyl + ether/carbonyl + sulfoxide/sulfone,2,3,CCCOC(=O)C,CS(=O)C,乙酸正丙酯,二甲基亚砜,377.71,101.299935074816,0.1271,0.5948,0.38083139061927795,0.38083139061927795,0.20089045542851744,0.028790502765938045,0.06764110922813416,0.1679789274930954,0.034910500049591064,0.30513179302215576,0.008876815438270569,0.1431465595960617,0.11781001836061478,0.1700211465358734,0.22683434188365936,0.19468028843402863,0.17614948749542236,0.02403377555310726,15.185351371765137,test,mean training-set Uni-Mol token
1,state_2d020efccc1d5ccf237859b5,2c_68be6b27ffcb3843add8,2,,alkane/cycloalkane + nitrogen-containing,1,2,CCCC,CCC#N,丁烷,丙腈,322.03,408.00004331673597,0.3974,0.6026,2.255025863647461,2.255025863647461,1.0,0.5400183498514557,0.3751522898674011,0.41691717505455017,0.5689220428466797,0.022182408720254898,0.06477740406990051,0.35466325283050537,0.39603473246097565,0.2955522257834673,0.6184200048446655,0.5400183200836182,0.7641491889953613,0.02939833700656891,54.30742263793945,test,mean training-set Uni-Mol token
1,state_2d4106dd613c07e6f097baae,2c_d66c7a74cea5d8732e08,2,water/alcohol hydrogen bonding; experimental azeotrope proxy,alcohol/polyol + water,1,2,CC(C)O,O,2-丙醇,水,359.85999999999996,101.299935074816,0.05,0.95,1.3553215265274048,1.3553215265274048,1.0,0.06437777251005172,0.10756444185972214,0.2547658383846283,0.036192819476127625,0.10807684808969498,0.010782718658447266,0.030456386506557465,0.18116514012217522,0.0721348337829113,0.5765238404273987,0.06437776982784271,1.138102412223816,0.14835985004901886,6.015120029449463,test,mean training-set Uni-Mol token
1,state_2d55af3820b4a23e65ab33ce,2c_d66c7a74cea5d8732e08,2,water/alcohol hydrogen bonding; experimental azeotrope proxy,alcohol/polyol + water,1,2,CC(C)O,O,2-丙醇,水,353.59999999999997,101.299935074816,0.61,0.39,0.8613806962966919,0.8613806962966919,1.0,0.204922467648983,0.12732771039009094,0.13214626908302307,0.08269734680652618,0.0037837624549865723,0.13485395908355713,0.002841562032699585,0.129736989736557,0.04324055463075638,0.23280951380729675,0.20492246747016907,0.25351840257644653,0.04963739216327667,1.543270230293274,test,mean training-set Uni-Mol token
1,state_2d76b16370ecc15f2e053bb1,2c_56df7cea200b948181e5,2,,alkane/cycloalkane + halogenated,1,2,CC(F)F,CCCC,"1,1-二氟乙烷",丁烷,273.15,228.000047733888,0.218,0.782,0.4205924868583679,0.4205924868583679,1.0,0.07170092478966714,0.08063951134681702,0.09164578467607498,0.3576366901397705,0.6174814701080322,0.04213351756334305,0.04139256849884987,0.086142648011446,0.48755908012390137,0.13471770286560059,0.07170092314481735,0.22346378862857819,0.049840956926345825,2.0323197841644287,test,mean training-set Uni-Mol token
