record_type,seed,sample_id,system_id,chemical_family,direction,state_unit,target_state,full_predicted_state,pairwise_predicted_state,full_state_abs_error,pairwise_state_abs_error,delta_state_error_pairwise_minus_full,full_y_mae,pairwise_y_mae,delta_y_error_pairwise_minus_full,mean_abs_manybody_delta_log_gamma,selection_rule,alpha_12_full,alpha_12_pairwise,delta_log_alpha_12_full_minus_pairwise,alpha_13_full,alpha_13_pairwise,delta_log_alpha_13_full_minus_pairwise,alpha_23_full,alpha_23_pairwise,delta_log_alpha_23_full_minus_pairwise,x_1,y_true_1,y_full_1,y_pairwise_1,delta_y_1_full_minus_pairwise,gamma_full_1,gamma_pairwise_1,delta_log_gamma_1_full_minus_pairwise,smiles_1,x_2,y_true_2,y_full_2,y_pairwise_2,delta_y_2_full_minus_pairwise,gamma_full_2,gamma_pairwise_2,delta_log_gamma_2_full_minus_pairwise,smiles_2,x_3,y_true_3,y_full_3,y_pairwise_3,delta_y_3_full_minus_pairwise,gamma_full_3,gamma_pairwise_3,delta_log_gamma_3_full_minus_pairwise,smiles_3,temperature_k,name_1,name_2,name_3,manybody_y_l1,third_component_fraction,ab_edge_ratio_x1_over_x1_plus_x2,ternary_x3_zero_minus_binary_log_gamma_1_full,ternary_x3_zero_minus_binary_log_gamma_2_full,ternary_x3_zero_minus_binary_log_alpha_12_full,ternary_x3_zero_minus_binary_log_gamma_1_pairwise,ternary_x3_zero_minus_binary_log_gamma_2_pairwise,ternary_x3_zero_minus_binary_log_alpha_12_pairwise,delta_log_alpha_12_from_true_binary_full,delta_log_alpha_12_from_true_binary_pairwise,delta_log_gamma_1_from_true_binary_full,delta_log_gamma_1_from_true_binary_pairwise,delta_log_gamma_2_from_true_binary_full,delta_log_gamma_2_from_true_binary_pairwise,delta_log_gamma_3_from_true_binary_full,delta_log_gamma_3_from_true_binary_pairwise
experimental_test,3,state_17027d6d3434d825da5b4fb2,3c_c07bedcaeb0f8ef073f8,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,isothermal,kPa,53.949962790144,51.78864288330078,44.21623992919922,2.161319906843218,9.73372286094478,7.5724029541015625,0.04180670716563861,0.07680850094556804,0.03500179377992943,0.2500659541847194,held-out ternary with all three experimental binary subsystems,0.39536246072820225,0.5975684526206102,-0.4130658760589473,0.15722618499051413,0.28904572001404355,-0.6088994390305065,0.3976760583210797,0.4837031117463551,-0.19583356297155918,0.1278,0.0423,0.0421787984669208,0.0668432191014289,-0.024664420634508105,1.1745574474334717,1.490776777267456,-0.23840587497165389,CC(C)C(=O)C(C)C,0.6905,0.5137,0.5764100551605225,0.6043695211410522,-0.027959465980529785,1.046525239944458,1.0396581888198853,0.006583386515232319,CC(C)CC(C)(C)C,0.1817,0.444,0.3814111351966858,0.328787237405777,0.052623897790908813,1.8281221389770508,1.103051781654358,0.5052086010672718,CC(C)O,,,,,,,,,,,,,,,,,,,,,
experimental_test,3,state_1aba61a1f56753c16caacd97,3c_c07bedcaeb0f8ef073f8,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,isothermal,kPa,29.249994282624,28.73055648803711,27.161815643310547,0.5194377945868922,2.0881786393134547,1.5687408447265625,0.10449096116820976,0.12215229074557622,0.017661329577366464,0.3461235974710893,held-out ternary with all three experimental binary subsystems,0.3406097617518164,0.46984583734547003,-0.3216672069751886,0.14296149242588815,0.33912489375926264,-0.8637931474385729,0.41972224075614234,0.7217790747604509,-0.5421259404633844,0.1483,0.0645,0.0529525391757488,0.0744588002562522,-0.021506261080503408,1.0053383111953735,1.1563358306884766,-0.13993212611660827,CC(C)C(=O)C(C)C,0.8143,0.6969,0.8536364436149597,0.8701696395874023,-0.016533195972442627,0.9977050423622132,1.0028725862503052,-0.005166063347793194,CC(C)CC(C)(C)C,0.0374,0.2386,0.0934110209345817,0.0553715676069259,0.0380394533276558,1.711595058441162,0.7005798816680908,0.8932726029488663,CC(C)O,,,,,,,,,,,,,,,,,,,,,
experimental_test,3,state_21b190036b4a71705db2fd32,3c_c07bedcaeb0f8ef073f8,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,isothermal,kPa,30.500024804992,29.30966186523437,21.114038467407227,1.1903629397576303,9.385986337584775,8.195623397827145,0.022906144209702804,0.11649579281409585,0.09358964860439305,0.3902559924697233,held-out ternary with all three experimental binary subsystems,0.2897541016219888,0.44880395642226284,-0.43755353188027424,0.20899180536096054,0.3783997365598721,-0.5936560985857456,0.7212729835093407,0.8431292352597934,-0.15610256670547148,0.7170000000000001,0.3193,0.3536591827869415,0.4940437078475952,-0.14038452506065374,0.9934658408164978,0.9378215670585632,0.05763997483559736,CC(C)C(=O)C(C)C,0.0328,0.0746,0.055835448205471,0.0503574088215827,0.0054780393838883,1.2077977657318115,0.8708215355873108,0.3271168921438104,CC(C)CC(C)(C)C,0.2502,0.6061,0.5905053019523621,0.455598920583725,0.13490638136863708,1.1632672548294067,0.530052900314331,0.7860111104297622,CC(C)O,,,,,,,,,,,,,,,,,,,,,
experimental_test,3,state_28de7a156a54d17cb2f2132c,3c_c07bedcaeb0f8ef073f8,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,isothermal,kPa,36.479932976896,35.007102966308594,31.16279983520508,1.4728300105874084,5.31713314169092,3.844303131103512,0.05756084419290224,0.09445245008667312,0.03689160589377088,0.2503699347768377,held-out ternary with all three experimental binary subsystems,0.3514162235501307,0.4889436310065804,-0.33027586580080137,0.16240757842238618,0.286009036833793,-0.565914315840353,0.4621516240248886,0.584952985776685,-0.2356384500395513,0.1301000000000001,0.0414999999999999,0.0406398586928844,0.0599454380571842,-0.019305579364299802,1.0716516971588137,1.2174906730651855,-0.12759081473116957,CC(C)C(=O)C(C)C,0.69,0.527,0.6133412718772888,0.6502332091331482,-0.036891937255859375,1.0308105945587158,1.014668107032776,0.01578390686325848,CC(C)CC(C)(C)C,0.1799,0.4315,0.3460188806056976,0.2898212969303131,0.056197583675384466,1.606035828590393,0.8746196627616882,0.607735082736085,CC(C)O,,,,,,,,,,,,,,,,,,,,,
experimental_test,3,state_2c3c117b8063a40e7d807352,3c_c07bedcaeb0f8ef073f8,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,isothermal,kPa,47.789936099072,43.51860809326172,37.386497497558594,4.2713280058102825,10.403438601513407,6.132110595703125,0.01740850996971131,0.03750192255179092,0.020093412582079608,0.18061764534943572,held-out ternary with all three experimental binary subsystems,0.29010703759960466,0.37096350827755753,-0.24585374727917597,0.17937181102973154,0.2639447025181725,-0.38627881292364674,0.6182952765085765,0.71151123123595,-0.14042506564447055,0.4438,0.1413999999999999,0.1504703760147094,0.1976528912782669,-0.04718251526355752,1.0139466524124146,1.0733325481414795,-0.0569180465908735,CC(C)C(=O)C(C)C,0.2797,0.353,0.3268872201442718,0.3357972800731659,-0.008910059928894098,1.231197476387024,1.2057818174362185,0.02085908611624135,CC(C)CC(C)(C)C,0.2765,0.5056,0.5226423740386963,0.4665498435497284,0.056092530488967896,1.3833011388778689,0.8697034120559692,0.4640758033411923,CC(C)O,,,,,,,,,,,,,,,,,,,,,
experimental_test,3,state_2cbf0b4fbebba2827c86f606,3c_c07bedcaeb0f8ef073f8,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,isothermal,kPa,60.009997705216,60.99335479736328,63.6713752746582,0.9833570921472798,3.6613775694422017,2.678020477294922,0.047525736391544386,0.09437465563416485,0.04684891924262046,0.11342683076169828,held-out ternary with all three experimental binary subsystems,0.3330091324428894,0.5313523976436938,-0.46725553581298296,0.27136022113060154,0.3080216481103125,-0.12672289907530265,0.8148732112538669,0.5796937201681002,0.3405326367376804,0.0986,0.0912,0.0313802137970924,0.0399445183575153,-0.008564304560422897,1.3339449167251587,1.6627569198608398,-0.22033636503954845,CC(C)C(=O)C(C)C,0.4079,0.4013,0.3898311555385589,0.310993492603302,0.0788376629352569,1.4110832214355469,1.3041025400161743,0.0788425562013732,CC(C)CC(C)(C)C,0.4935,0.5075,0.5787885785102844,0.6490619778633118,-0.07027339935302734,1.20294988155365,1.1545090675354004,0.04110157104417317,CC(C)O,,,,,,,,,,,,,,,,,,,,,
experimental_test,3,state_2ebf5ca4d52d806a519fd7b9,3c_c07bedcaeb0f8ef073f8,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,isothermal,kPa,40.110034412800005,38.98358154296875,52.52472686767578,1.1264528698312546,12.414692454875777,11.288239585044522,0.02636509475310642,0.11801564321617282,0.0916505484630664,0.3262920046942424,held-out ternary with all three experimental binary subsystems,0.29454672964816947,0.40496978596891386,-0.3183747967466777,0.6113321149035796,0.29031352222554263,0.7446789209536133,2.0755012816940948,0.7168769925167394,1.0630537177002912,0.0736,0.0239,0.0370126292109489,0.0241854060441255,0.012827223166823401,1.9212167263031008,1.4634895324707031,0.272135022215711,CC(C)C(=O)C(C)C,0.2271,0.3613,0.3877350091934204,0.1842765361070633,0.20345847308635712,2.2047998905181885,1.47259783744812,0.4036086747560153,CC(C)CC(C)(C)C,0.6993,0.6148,0.57525235414505,0.7915380597114563,-0.21628570556640625,0.7649041414260864,1.0357518196105957,-0.30313231711100086,CC(C)O,,,,,,,,,,,,,,,,,,,,,
experimental_test,3,state_2f4ccd9c86961000f509778d,3c_c07bedcaeb0f8ef073f8,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,isothermal,kPa,20.780024243584,17.911605834960938,17.373260498046875,2.868418408623061,3.4067637455371234,0.5383453369140625,0.02647345970670384,0.0652796578715245,0.03880619816482066,0.4386471510418264,held-out ternary with all three experimental binary subsystems,0.3569568952874145,0.4442578779729462,-0.21879016707697008,0.1885957559454339,0.5744893452810547,-1.1138756840380912,0.5283432213673317,1.2931438557765749,-0.8950855169611213,0.5592,0.2646,0.3043102025985718,0.3625194728374481,-0.05820927023887634,0.9552268385887146,0.9549832344055176,0.00025505486329655686,CC(C)C(=O)C(C)C,0.4234,0.6524,0.6454825401306152,0.6178454756736755,0.027637064456939697,0.9045608043670654,0.8759468793869019,0.03214407773389308,CC(C)CC(C)(C)C,0.0174,0.083,0.050207283347845,0.0196350235491991,0.0305722597986459,1.2327711582183838,0.341544359922409,1.2835423205282894,CC(C)O,,,,,,,,,,,,,,,,,,,,,
experimental_test,3,state_3294ae087e07903f5772c0fa,3c_c07bedcaeb0f8ef073f8,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,isothermal,kPa,14.759986038912,12.70939826965332,11.69224739074707,2.05058776925868,3.06773864816493,1.01715087890625,0.1212368431210518,0.23316510866284376,0.11192826554179196,0.5888498083479347,held-out ternary with all three experimental binary subsystems,0.47727616877319223,0.8198443356787231,-0.5410191941751191,0.29782392170151273,1.0026655630962173,-1.2139148506642008,0.6240075268519064,1.2229950485248426,-0.6728956564890813,0.8645,0.5057,0.6875552535057068,0.8554476499557495,-0.16789239645004272,0.9905813336372375,0.981017529964447,0.009701647594651955,CC(C)C(=O)C(C)C,0.0492,0.1446,0.0819856598973274,0.059383001178503,0.022602658718824394,0.7015641927719116,0.4875986874103546,0.36381969756339766,CC(C)CC(C)(C)C,0.0863,0.3497,0.230459064245224,0.0851693227887153,0.1452897414565087,0.8095402121543884,0.2010268270969391,1.3930280798857542,CC(C)O,,,,,,,,,,,,,,,,,,,,,
experimental_test,3,state_3329ae15317232b9997e7f62,3c_c07bedcaeb0f8ef073f8,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,isothermal,kPa,30.510023982592,27.0928955078125,25.384952545166016,3.417128474779499,5.125071437425984,1.7079429626464844,0.0172625232219696,0.04650687687794367,0.02924435365597407,0.3780405437495753,held-out ternary with all three experimental binary subsystems,0.35249197770497215,0.43056131214102533,-0.20006187078626014,0.16407717250340173,0.4430257848974692,-0.9932910923486494,0.4654777495127297,1.0289493561194862,-0.7932292215623892,0.5509999999999999,0.2762,0.292703628540039,0.3459603190422058,-0.053256690502166804,0.9890274405479432,1.0274372100830078,-0.03810075810585643,CC(C)C(=O)C(C)C,0.4313,0.6406,0.6499901413917542,0.6289544105529785,0.021035730838775635,0.9883937239646912,0.9944567680358888,-0.0061155018916572695,CC(C)CC(C)(C)C,0.0177,0.0832,0.0573062002658844,0.0250852778553962,0.0322209224104882,1.475081443786621,0.4959936439990997,1.0899053712512121,CC(C)O,,,,,,,,,,,,,,,,,,,,,
experimental_test,3,state_340ccefe34d91cc746bc4eb7,3c_c07bedcaeb0f8ef073f8,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,isothermal,kPa,40.5000023392,42.18389892578125,52.975563049316406,1.6838965865812483,12.475560710116405,10.791664123535156,0.007724396883944704,0.030195084648331042,0.02247068776438634,0.07770844253177722,held-out ternary with all three experimental binary subsystems,0.2555552196637924,0.2618583299230624,-0.02436512181077144,0.3421228486541789,0.2376653728778461,0.3643061911348875,1.3387433412797225,0.9076105119423753,0.388671312945659,0.3851,0.1642,0.1757865846157074,0.1297032088041305,0.0460833758115769,1.3232299089431765,1.150156855583191,0.14017731929242624,CC(C)C(=O)C(C)C,0.0084,0.0216,0.0150039875879883,0.0108041372150182,0.004199850372970101,1.823985695838928,1.830443382263184,-0.003534173468863311,CC(C)CC(C)(C)C,0.6065,0.8142,0.809209406375885,0.8594925999641418,-0.050283193588256836,0.94647479057312,1.035001516342163,-0.08941383483404211,CC(C)O,,,,,,,,,,,,,,,,,,,,,
experimental_test,3,state_396851ca4095584de27cb66f,3c_c07bedcaeb0f8ef073f8,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,isothermal,kPa,34.309978115328,30.33831787109375,41.43792724609375,3.9716602442342506,7.127949130765749,3.156288886531499,0.036002792159716294,0.0860961932023366,0.0500934010426203,0.14767718394756194,held-out ternary with all three experimental binary subsystems,0.3090944027453031,0.3184083920296544,-0.029688069758432967,0.3941934738088705,0.22872596967717743,0.5443171910026657,1.2753174121166144,0.7183415242895843,0.5740052607610986,0.3046,0.1061999999999999,0.1412976384162902,0.0954414829611778,0.0458561554551124,1.3791741132736206,1.1009196043014526,0.22533901691486233,CC(C)C(=O)C(C)C,0.1246,0.241,0.1869958192110061,0.122614212334156,0.06438160687685011,1.5082557201385498,1.408926248550415,0.06812594246692183,CC(C)CC(C)(C)C,0.5708,0.6528,0.6717065572738647,0.7819442749023438,-0.110237717628479,0.8515644669532776,0.9889480471611024,-0.1495665924609016,CC(C)O,,,,,,,,,,,,,,,,,,,,,
experimental_test,3,state_3a54bbcae8a122dd162f0b89,3c_c07bedcaeb0f8ef073f8,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,isothermal,kPa,49.37007280460799,45.38126373291016,38.74739074707031,3.9888090716978297,10.62268205753768,6.633872985839851,0.0812322556316853,0.1251399399081866,0.04390768427650128,0.29778444247143027,held-out ternary with all three experimental binary subsystems,0.3999638409457843,0.5773531323910662,-0.3670799484598224,0.14453038361235232,0.3080564143596,-0.7567931770434368,0.36135862499616217,0.5335667151987323,-0.3897132285836148,0.1402999999999999,0.054,0.0519072897732257,0.0792249664664268,-0.027317676693201093,1.153781771659851,1.4104284048080444,-0.20084844725019582,CC(C)C(=O)C(C)C,0.7662,0.5869,0.7087484002113342,0.7493849396705627,-0.040636539459228516,1.0161874294281006,1.0180641412734983,-0.001845113362434675,CC(C)CC(C)(C)C,0.0935,0.3591,0.2393443435430526,0.1713900864124298,0.06795425713062278,1.9535311460494995,0.9791982173919678,0.6906597668016604,CC(C)O,,,,,,,,,,,,,,,,,,,,,
experimental_test,3,state_3e2e037238ecd7b2163b2966,3c_c07bedcaeb0f8ef073f8,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,isothermal,kPa,42.179997498368,42.89704895019531,57.812347412109375,0.7170514518273094,15.632349913741372,14.915298461914062,0.018571678282817212,0.027433150249471298,0.008861471966654086,0.13727514330432994,held-out ternary with all three experimental binary subsystems,0.28705140361951426,0.26766245341364586,0.06993462192668054,0.4416142820483981,0.2597260206755559,0.5308095272543705,1.5384501747072326,0.9703490996332421,0.46087490532768993,0.3086,0.1362,0.1640575230121612,0.1039058491587638,0.0601516738533974,1.5671262741088867,1.2547837495803833,0.22228029683170317,CC(C)C(=O)C(C)C,0.0056,0.0159,0.0103711895644664,0.0070444089360535,0.0033267806284129004,1.9231590032577517,1.9536513090133667,-0.015730939667038535,CC(C)CC(C)(C)C,0.6858,0.8479,0.8255712985992432,0.8890497088432312,-0.06347841024398804,0.8683937788009644,1.0332448482513428,-0.1738141934142481,CC(C)O,,,,,,,,,,,,,,,,,,,,,
experimental_test,3,state_3f1b6c590c5805be26b913ee,3c_c07bedcaeb0f8ef073f8,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,isothermal,kPa,26.739934060288,21.908981323242188,17.950477600097656,4.830952737045813,8.789456460190344,3.9585037231445312,0.039094507749875405,0.1208370328505834,0.08174252510070801,0.4109157636761453,held-out ternary with all three experimental binary subsystems,0.33235914244705617,0.43253828377000325,-0.2634547012413351,0.1803237643176765,0.4589435901713978,-0.9341733794409091,0.5425569550757928,1.061047327813959,-0.6707186781995741,0.5224,0.1881999999999999,0.2337735444307327,0.3240398466587066,-0.09026630222797391,0.9608087539672852,0.9441066384315492,0.017536257641887834,CC(C)C(=O)C(C)C,0.3691,0.4839,0.4969682097434997,0.529315710067749,-0.03234750032424932,0.977183997631073,0.8894338607788086,0.09408981467684935,CC(C)CC(C)(C)C,0.1085,0.3279,0.2692582309246063,0.1466444581747055,0.12261377274990082,1.2968562841415403,0.4226638376712799,1.1211212187096986,CC(C)O,,,,,,,,,,,,,,,,,,,,,
experimental_test,3,state_3f21a54583c11fd6ce8fa693,3c_c07bedcaeb0f8ef073f8,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,isothermal,kPa,22.580009533952,19.67655563354492,16.25283432006836,2.903453900407083,6.327175213883642,3.423721313476559,0.08780992348591488,0.205669935242335,0.11786001175642014,0.5188057335939797,held-out ternary with all three experimental binary subsystems,0.39537542920766017,0.6269698682823516,-0.46106271531591175,0.2437003125473936,0.7377822639294053,-1.1077095026038448,0.6163769788015752,1.1767427770502523,-0.6466467872879331,0.856,0.4961,0.6278148889541626,0.8046048879623413,-0.1767899990081787,0.9917067885398864,0.9847869277000428,0.007002186808608174,CC(C)C(=O)C(C)C,0.053,0.1434,0.0983159616589546,0.0794580802321434,0.018857881426811204,0.8835771679878235,0.6545777320861816,0.2999882875524588,CC(C)CC(C)(C)C,0.091,0.3605,0.2738691568374634,0.1159370020031929,0.15793215483427048,0.9958249926567078,0.2854722440242767,1.2494267264208723,CC(C)O,,,,,,,,,,,,,,,,,,,,,
experimental_test,3,state_3f66149dcbe41597c66848ac,3c_c07bedcaeb0f8ef073f8,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,isothermal,kPa,38.169927313664,32.89398193359375,55.19358825683594,5.275945380070247,17.02366094317194,11.747715563101693,0.08874298061132431,0.11669074483414495,0.027947764222820637,0.25603584255568235,held-out ternary with all three experimental binary subsystems,0.2792645588251965,0.35722038074320933,-0.24619333228341977,0.356637779476708,0.3119337936123592,0.13392967805492573,1.2770606516523375,0.8732250745698501,0.3801230103383454,0.0495000000000001,0.0197,0.0176665112376213,0.016224293038249,0.001442218199372302,1.1504945755004885,1.5339086055755615,-0.2876272064386897,CC(C)C(=O)C(C)C,0.1123,0.2746,0.1435190439224243,0.1030395850539207,0.040479458868503584,1.3925659656524658,1.749767780303955,-0.2283350183616436,CC(C)CC(C)(C)C,0.8382,0.7057,0.8388144969940186,0.8807361125946045,-0.04192161560058594,0.7851725220680237,1.0103466510772705,-0.25214530286671377,CC(C)O,,,,,,,,,,,,,,,,,,,,,
experimental_test,3,state_419a6dcd6023097a47204e2f,3c_c07bedcaeb0f8ef073f8,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,isothermal,kPa,31.97003723456,28.332862854003903,24.311084747314453,3.6371743805560968,7.658952487245546,4.02177810668945,0.05467672332922618,0.026415852642059322,-0.028260870687166855,0.23680452098742988,held-out ternary with all three experimental binary subsystems,0.29714348868500423,0.38637230171527126,-0.2625862678175087,0.19737331645190218,0.2837704111325158,-0.36306855686846307,0.6642357109198971,0.7344481213398011,-0.10048228905095441,0.4438999999999999,0.2007999999999999,0.1588031500577926,0.2067368328571319,-0.047933682799339294,0.9933149218559264,0.960030436515808,0.03408276695192991,CC(C)C(=O)C(C)C,0.274,0.3699,0.3298817873001098,0.3302761912345886,-0.0003944039344788153,1.129972219467163,1.012502670288086,0.10976789056306505,CC(C)CC(C)(C)C,0.2821,0.4293,0.511315107345581,0.4629869163036346,0.04832819104194647,1.2249162197113037,0.6951063275337219,0.5665629054472947,CC(C)O,,,,,,,,,,,,,,,,,,,,,
experimental_test,3,state_432c731890db5328c8ee558e,3c_c07bedcaeb0f8ef073f8,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,isothermal,kPa,58.779965538048,55.08462524414063,71.82286071777344,3.695340293907371,13.042895179725434,9.347554885818063,0.01796105836729209,0.08094429433246451,0.06298323596517243,0.13474726253348795,held-out ternary with all three experimental binary subsystems,0.2738796848646432,0.3784858612607666,-0.3234898138994481,0.5545113560823818,0.3889710883022642,0.35458226871481424,2.0246531112975115,1.0277030877892517,0.6780720826142626,0.0494999999999999,0.019,0.0249115917831659,0.0197862517088651,0.005125340074300801,1.905035376548767,1.8506542444229128,0.028961356566681862,CC(C)C(=O)C(C)C,0.1209,0.2491,0.2221584022045135,0.1276835501194,0.0944748520851135,2.450270891189575,2.0377047061920166,0.18437455589406881,CC(C)CC(C)(C)C,0.8296,0.7319,0.7529299855232239,0.8525301814079285,-0.09960019588470459,0.8407142758369446,1.017554759979248,-0.1909058751397132,CC(C)O,,,,,,,,,,,,,,,,,,,,,
experimental_test,3,state_47c0d67deaec972b4bbe8dc8,3c_c07bedcaeb0f8ef073f8,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,isothermal,kPa,29.959935892224,25.41690444946289,20.011688232421875,4.543031442761109,9.948247659802124,5.405216217041016,0.020757312234242792,0.08660092199643454,0.06584360976219175,0.3423653358015757,held-out ternary with all three experimental binary subsystems,0.31309222703549855,0.4133587718063402,-0.2778181105265689,0.182496065127235,0.3608102013697436,-0.6816234502516945,0.5828827718119732,0.8728741857661225,-0.40380533972512556,0.4835,0.1571,0.1882359385490417,0.2685902714729309,-0.08035433292388922,0.9697310328483582,0.9425956606864928,0.028381336401978416,CC(C)C(=O)C(C)C,0.326,0.4197,0.405369758605957,0.4381110966205597,-0.03274133801460272,1.0469502210617063,0.9292133450508118,0.11929830272217393,CC(C)CC(C)(C)C,0.1905,0.4232,0.4063942432403564,0.293298602104187,0.11309564113616938,1.2933189868927002,0.5367597937583923,0.8794163682805747,CC(C)O,,,,,,,,,,,,,,,,,,,,,
experimental_test,3,state_524f428df0260389472091cf,3c_c07bedcaeb0f8ef073f8,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,isothermal,kPa,34.359974003328,29.58294677734375,25.94918441772461,4.777027225984249,8.41078958560339,3.6337623596191406,0.03604064076741537,0.08837270676692326,0.05233206599950788,0.36138750111749096,held-out ternary with all three experimental binary subsystems,0.34270312395752073,0.4250496828706386,-0.2153415184043106,0.16165379177104328,0.41360458278467427,-0.9394534427981445,0.4717021248720243,0.9730735004701849,-0.7241119243938341,0.5383,0.2339,0.2621365785598755,0.3306770622730255,-0.06854048371315002,0.9899668097496032,1.027561068534851,-0.03727196164024042,CC(C)C(=O)C(C)C,0.4103,0.5572,0.5830243825912476,0.5929819941520691,-0.009957611560821533,1.0175914764404297,1.007473349571228,0.009992974978769435,CC(C)CC(C)(C)C,0.0514,0.2089,0.1548390388488769,0.0763409361243248,0.0784981027245521,1.498618245124817,0.5313395261764526,1.036897566733463,CC(C)O,,,,,,,,,,,,,,,,,,,,,
experimental_test,3,state_5276a922d7673670b5fa072c,3c_c07bedcaeb0f8ef073f8,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,isothermal,kPa,52.389957762176,47.13169860839844,63.0230712890625,5.258259153777566,10.633113526886497,5.374854373108931,0.02754137973785406,0.05859949592749275,0.03105811618963869,0.19239403278250966,held-out ternary with all three experimental binary subsystems,0.31271476078258387,0.3056078422604603,0.022988748833066674,0.5508776615134408,0.29523649260971735,0.6237360495418445,1.7615978859931098,0.9660632084110466,0.6007473007087778,0.2146,0.0827999999999999,0.124112069606781,0.0748397409915924,0.04927232861518861,1.8731530904769895,1.4167927503585815,0.2792274649996105,CC(C)C(=O)C(C)C,0.0642,0.1532,0.1187328696250915,0.0732610374689102,0.045471832156181294,2.110064744949341,1.9320014715194704,0.08816213438124332,CC(C)CC(C)(C)C,0.7212,0.764,0.7571550607681274,0.851899266242981,-0.09474420547485352,0.8320978283882141,1.0263278484344482,-0.20979249896667515,CC(C)O,,,,,,,,,,,,,,,,,,,,,
experimental_test,3,state_58d25514c19094331671837a,3c_c07bedcaeb0f8ef073f8,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,isothermal,kPa,26.670073139456,23.931812286376957,17.330341339111328,2.738260853079044,9.339731800344673,6.6014709472656286,0.053892037105560286,0.19117654694318773,0.13728450983762744,0.49942645685339687,held-out ternary with all three experimental binary subsystems,0.3364958095641514,0.5646780957328815,-0.5176701307128246,0.2206911868624535,0.5595796804922607,-0.9304215515528632,0.6558512189150448,0.9909711120740327,-0.4127514208400385,0.7935,0.3962,0.4770380854606628,0.6829648017883301,-0.2059267163276673,0.9886842370033264,0.9615298509597778,0.027849394834748034,CC(C)C(=O)C(C)C,0.0422,0.1017,0.0753943622112274,0.0643224939703941,0.011071868240833296,1.0350202322006226,0.7096226215362549,0.37744294376227233,CC(C)CC(C)(C)C,0.1643,0.5021,0.4475676119327545,0.2527126669883728,0.1948549449443817,1.0962986946105957,0.3674943447113037,1.0929870319631703,CC(C)O,,,,,,,,,,,,,,,,,,,,,
experimental_test,3,state_59c163c1979b5bf87e1e2c57,3c_c07bedcaeb0f8ef073f8,alcohol/polyol + alkane/cycloalkane + ether/carbonyl,isothermal,kPa,33.570038972928,34.336395263671875,29.14229965209961,0.7663562907438717,4.427739320828394,3.6613830300845223,0.010143175466855378,0.03381863206624985,0.02367545659939447,0.21861460544620592,held-out ternary with all three experimental binary subsystems,0.26130373496897674,0.3378983001047497,-0.2570614967225846,0.21339844598914937,0.2668501777952925,-0.22352631236306775,0.8166681812431233,0.7897351887019497,0.033535184359516884,0.6357,0.27,0.2737369239330292,0.3207279443740845,-0.0469910204410553,1.0160423517227173,0.9477885961532592,0.06953883448756898,CC(C)C(=O)C(C)C,0.0239,0.0546,0.0393852442502975,0.0356858894228935,0.0036993548274039945,1.369736671447754,1.1689369678497314,0.15852374942485314,CC(C)CC(C)(C)C,0.3404,0.6754,0.6868778467178345,0.6435861587524414,0.043291687965393066,1.1651365756988523,0.7596154808998108,0.4277812324261956,CC(C)O,,,,,,,,,,,,,,,,,,,,,
