epoch,stage,train_gradient_norm_max,train_gradient_norm_mean,train_physics_weight_scale,train_pressure,train_pure_vapor_pressure,train_teacher_forced_fugacity,train_temperature,train_total,train_vapor_composition,validation_pressure,validation_pure_vapor_pressure,validation_teacher_forced_fugacity,validation_temperature,validation_total,validation_vapor_composition
1,physics,5.037071704864502,2.2644968825321,0.5,0.0024031807663246535,0.006322999923487358,0.0014863842317291039,0.0,0.006816696976526986,0.0005088241202077441,0.005036715108415749,0.0010423582864258253,0.0,0.0,0.006646727320673477,0.0010888330498313244
2,physics,5.040064334869385,1.927014346430153,1.0,0.0018513478121871799,0.004922517174635347,0.001168638918275273,0.0,0.0059677969705610465,0.0004865516228488032,0.005067475345416786,0.0010480359365401311,0.0,0.0,0.006666202332379793,0.001074708979627873
3,physics,5.509291648864746,2.0656376932072895,1.0,0.0017330687698551444,0.004683353203807496,0.0010951046650618632,0.0,0.005640790206158638,0.0004709401370157483,0.005048859879787417,0.0010723577860950399,0.0,0.0,0.006658095344628834,0.0010730565840238876
4,physics,5.159945011138916,1.9419535832795636,1.0,0.0016623905576828664,0.004673429232276045,0.0010512504735651993,0.0,0.005507103508197106,0.0004567478456363072,0.005090596173049362,0.00117857402907208,0.0,0.0,0.0067357208084056425,0.0010558376129150581
5,physics,5.404541015625,1.934092409683781,1.0,0.0015986836709350415,0.0043594746968996035,0.0010125341893043455,0.0,0.005240317851478202,0.0004493626193061484,0.005238094522496379,0.0011103218110095614,0.0,0.0,0.006879830558247747,0.001086575173388318
6,physics,4.676083087921143,1.8105096026604366,1.0,0.001562572887767039,0.004308601370775397,0.0009890846592483808,0.0,0.0051373967963290875,0.00043143853367138966,0.005015624200428374,0.0011190643985545881,0.0,0.0,0.006640663479957344,0.0010655070350184383
7,physics,5.497127532958984,1.993662553586676,1.0,0.0015471654418520444,0.004472828383624065,0.0009747083203918874,0.0,0.005188180273029506,0.00042989229948668396,0.005069819884204582,0.0011208293577071946,0.0,0.0,0.006701301380052672,0.0010710667469822342
8,physics,5.959227085113525,2.235299980746594,1.0,0.001553743015857409,0.004329393623372879,0.0009592436279568602,0.0,0.005099263999027621,0.00042158051645902215,0.004975252386055497,0.0011213093502736274,0.0,0.0,0.006607080335602909,0.0010711731649078792
9,physics,4.828671455383301,1.6204907001553994,1.0,0.0014867815442481218,0.00412445234067721,0.0009367811043923606,0.0,0.004902976698600453,0.00041718787216678927,0.005063376891405189,0.0011302378730809863,0.0,0.0,0.006704384039057448,0.001075888218768803
10,physics,4.947446823120117,1.7058264493890465,1.0,0.0014743650965738573,0.00411152101140356,0.0009217965217821532,0.0,0.0048661002981436625,0.00041417818342464203,0.005000949820818949,0.001152867557799691,0.0,0.0,0.006654418156404007,0.001077034492238485
