epoch,stage,train_boundary,train_chemical_bias,train_continuity,train_gradient_norm_max,train_gradient_norm_mean,train_pressure,train_pure_vapor_pressure,train_solver,train_temperature,train_total,train_vapor_composition,validation_boundary,validation_chemical_bias,validation_continuity,validation_pressure,validation_pure_vapor_pressure,validation_solver,validation_temperature,validation_total,validation_vapor_composition
16,experimental,0.0,0.00010918380992063105,0.0,16.233638763427734,6.64396741376576,0.019070343316117188,0.05738981570932143,0.0,0.0,0.05101887037262964,0.0032536185671948777,0.0,0.00010620947315004172,0.0,0.024377136677503585,0.019179100006908537,0.0,0.0,0.03695291007857725,0.002986223178253655
17,experimental,0.0,0.00010707136404933044,0.0,28.617937088012695,8.03142954718626,0.016827725865943614,0.049903988574458436,0.0,0.0,0.04462151727913057,0.0028417967066262356,0.0,0.00011230070027873392,0.0,0.02539953135223274,0.03579338286296431,0.0,0.0,0.04622665762183178,0.0029304338877190307
18,experimental,0.0,0.00011091589077920272,0.0,26.432390213012695,8.590184518038637,0.016977881237996362,0.04897101469898382,0.0,0.0,0.04409006171661513,0.0026266727861985885,0.0,0.00011225382857731577,0.0,0.026059084843440227,0.01161000093849129,0.0,0.0,0.03391899955739458,0.0020549130889710534
19,experimental,0.0,0.00011045151572666757,0.0,29.46491050720215,9.113288973471201,0.015550685524460527,0.04338275589691722,0.0,0.0,0.03953919249874254,0.002297128425869375,0.0,0.00010770139405756336,0.0,0.02016544280102454,0.017905569378376365,0.0,0.0,0.031252653663416945,0.002134424830641014
20,experimental,0.0,0.00011238879086174612,0.0,32.1630973815918,7.684140805835714,0.01519172613250595,0.03698797580601336,0.0,0.0,0.035785077338507866,0.002099362584989652,0.0,0.0001090181790886963,0.0,0.023435236338570895,0.0138079354247774,0.0,0.0,0.032309682128659215,0.0019704772731715657
21,experimental,0.0,0.00010783417202162138,0.0,16.38885498046875,7.0008759761713,0.01512753365916248,0.037316445122311255,0.0,0.0,0.035733741385700304,0.0019479842882221376,0.0,0.00010870105868516804,0.0,0.022796865274389105,0.02203582342130592,0.0,0.0,0.03582942794604474,0.0020146502602665897
22,experimental,0.0,0.00011233414026159785,0.0,27.545644760131836,8.780332482897448,0.015030230410525043,0.0372290176889466,0.0,0.0,0.035489510408351035,0.0018447702970243757,0.0,0.00011479033135138564,0.0,0.036419929267771274,0.015075356419007462,0.0,0.0,0.045999698233173555,0.00204209087035024
23,experimental,0.0,0.00011470745002616606,0.0,33.52218246459961,7.674273998894957,0.012999035028427091,0.03379546747364023,0.0,0.0,0.031546132467184865,0.0016493628239443352,0.0,0.00011298875122805159,0.0,0.024045311022235685,0.008857464342636158,0.0,0.0,0.030095712939299732,0.0016216692983184054
24,experimental,0.0,0.0001155076947396273,0.0,22.11593246459961,7.100961502488239,0.01015334508494745,0.030430350792271854,0.0,0.0,0.026759505653942955,0.0013909841277275404,0.0,0.00011796087720178921,0.0,0.01847212516130453,0.011751066543251636,0.0,0.0,0.026045629202601422,0.001697969919418445
25,experimental,0.0,0.00011750902829941204,0.0,27.812421798706055,6.5448410703389985,0.011006002155855446,0.029764503442266842,0.0,0.0,0.027282173526684238,0.001393918401912196,0.0,0.00011706571112224181,0.0,0.035818285495042804,0.029591427712016796,0.0,0.0,0.05242937361619559,0.0018153744926451738
26,experimental,0.0,0.00011921622318992942,0.0,50.122100830078125,9.627288194325738,0.013256185399615658,0.031045094931065803,0.0,0.0,0.03010305425650084,0.0013243202874382888,0.0,0.00012036039592510269,0.0,0.019755165234028576,0.010061517540444003,0.0,0.0,0.026625248722462767,0.0018393236408795579
27,experimental,0.0,0.00012060725356487074,0.0,29.36548614501953,8.72889502255759,0.009494255644798702,0.02595524876734813,0.0,0.0,0.023639551188141292,0.0011676699487916168,0.0,0.00012141867841983842,0.0,0.0283195418855512,0.012065103230436882,0.0,0.0,0.03604491251599358,0.001692818214903664
28,experimental,0.0,0.00012160023539954915,0.0,28.63417625427246,8.180314879563872,0.009482169491352823,0.026421100479639865,0.0,0.0,0.023723524192785422,0.0010308032893691598,0.0,0.00012251043009167784,0.0,0.017368919689612215,0.0073835563183908,0.0,0.0,0.022807640479092138,0.0017469410290829389
29,experimental,0.0,0.00012334576365950032,0.0,24.196937561035156,7.096613580643169,0.011099722085133745,0.029968849525344305,0.0,0.0,0.02730664185004455,0.0012224938686285507,0.0,0.00012981379797390427,0.0,0.021411950953574066,0.014329535628567976,0.0,0.0,0.030207205729850802,0.0016304859033146176
30,experimental,0.0,0.000124995153589307,0.0,20.160261154174805,6.570899677921992,0.008351603954500058,0.023371966394173955,0.0,0.0,0.02098784804769478,0.0009502594832728245,0.0,0.00012523052976915546,0.0,0.016676764006176625,0.0059937829937202385,0.0,0.0,0.021375892665910435,0.0017022360503359372
31,experimental,0.0,0.00012568650860503026,0.0,22.51777458190918,7.503590718710689,0.008354498384162136,0.023915484950803853,0.0,0.0,0.02133024257766776,0.001018000344091562,0.0,0.00012766557720388813,0.0,0.016748804046985616,0.008457048627244959,0.0,0.0,0.022993707432445273,0.002016377612297614
32,experimental,0.0,0.00012465370723449605,0.0,30.75664710998535,8.708795767411287,0.01027508430524241,0.026577563552047236,0.0,0.0,0.02463418906307326,0.0010703219942768424,0.0,0.00012260832778579296,0.0,0.016495496016668987,0.004513702435273093,0.0,0.0,0.020236136324434394,0.0014837878284953445
33,experimental,0.0,0.00012195884504903085,0.0,30.296133041381836,9.85433738942819,0.010250262744222485,0.02490782485436115,0.0,0.0,0.023662373286374747,0.0009581967641964054,0.0,0.00012391838886780687,0.0,0.0186534727014691,0.0046270043660707055,0.0,0.0,0.022732641700520573,0.0017656654840425016
34,experimental,0.0,0.00012369227847820104,0.0,14.913244247436523,6.377270938238087,0.008946129870101642,0.02079927123489633,0.0,0.0,0.02031071609206583,0.0009649493017673632,0.0,0.00012432791745705329,0.0,0.017013525666601685,0.0078009126068328515,0.0,0.0,0.023056568838207118,0.002142585563776364
35,experimental,0.0,0.0001252843756125966,0.0,19.992992401123047,7.002136537334932,0.009159792251114088,0.02122446937658162,0.0,0.0,0.02071409076520129,0.000942062488204995,0.0,0.000125364963307483,0.0,0.01974196809243007,0.006120712114834642,0.0,0.0,0.024393698030028,0.0015913726402873017
36,experimental,0.0,0.00012490872104194928,0.0,15.65918254852295,6.684187742150867,0.007165653815440628,0.01767738537939497,0.0,0.0,0.01688748708696341,0.0008831391213917479,0.0,0.00012374599597484142,0.0,0.020749846051435872,0.005440650945697653,0.0,0.0,0.025215897758502557,0.0017457252906927143
37,experimental,0.0,0.00012452873762497968,0.0,14.46927261352539,6.8778819663024455,0.006699834527997596,0.017517888834161846,0.0,0.0,0.016263607055053527,0.0008048266859629125,0.0,0.00012672695963144169,0.0,0.02145142634230924,0.007518099936241486,0.0,0.0,0.026817271086465883,0.0016067938231133733
38,experimental,0.0,0.00012603611464140466,0.0,15.715075492858887,5.489689224092741,0.007512605814701979,0.01957177629094146,0.0,0.0,0.018134341668470905,0.0008358463689235569,0.0,0.0001257149766322719,0.0,0.02408611412238644,0.01073424666334527,0.0,0.0,0.031192074922553027,0.0017388370336897403
39,experimental,0.0,0.0001255813035719159,0.0,23.283327102661133,6.512825861006959,0.007149761864895613,0.017669174533176398,0.0,0.0,0.016786784523412514,0.0008024340320329091,0.0,0.00012758871346167907,0.0,0.024627098907907326,0.006880868540470858,0.0,0.0,0.029771001295871045,0.001703467295527548
40,experimental,0.0,0.00012658603974831457,0.0,18.462921142578125,5.334045931673621,0.0056688205819220155,0.013182482149360826,0.0,0.0,0.013013513502313376,0.0007534505114495513,0.0,0.00012775543833106577,0.0,0.019733890352478946,0.003800429580508765,0.0,0.0,0.02323257304638265,0.0015984665170446577
41,experimental,0.0,0.00012827501506904016,0.0,18.487699508666992,8.452676987412199,0.006175134315110359,0.01432382811262296,0.0,0.0,0.014045440866517359,0.0007083912121673126,0.0,0.00012863965881062693,0.0,0.0174638517739543,0.00466984308335975,0.0,0.0,0.021492836301226215,0.001694061390281352
42,experimental,0.0,0.00012769209081273724,0.0,17.566730499267578,7.1447695933674105,0.005904729503998606,0.01398684103332168,0.0,0.0,0.013634541649179885,0.0007363902918198367,0.0,0.0001267396256535213,0.0,0.019234745644302255,0.004623329124121691,0.0,0.0,0.023156968297728574,0.0016105566406622528
43,experimental,0.0,0.00012689587787745272,0.0,17.96862030029297,5.8517753289802075,0.005621899237077177,0.015295649144191533,0.0,0.0,0.013972185005192421,0.0007024600872105033,0.0,0.0001266352230253775,0.0,0.01844116230326963,0.005780033922069762,0.0,0.0,0.02314566742314632,0.0018144872550100806
44,experimental,0.0,0.00012653615086662178,0.0,21.234905242919922,9.089855776920349,0.007256363072873271,0.014592799100998687,0.0,0.0,0.015279793139801151,0.000727029325747048,0.0,0.000125765297295391,0.0,0.018057629012738365,0.0038902330787358693,0.0,0.0,0.021812795021806854,0.0018100482296669878
