attempted_samples,component_count,direction,nonphysical_rate,pressure_count,pressure_mae_kpa,pressure_r2,pressure_rmse_kpa,pressure_system_macro_mae_kpa,pressure_system_macro_rmse_kpa,scope,seed,solver_failure_rate,subgroup,systems,temperature_count,temperature_mae_k,temperature_r2,temperature_rmse_k,temperature_system_macro_mae_k,temperature_system_macro_rmse_k,valid_coverage,valid_samples,y_component_macro_mae,y_component_values,y_mae,y_r2,y_rmse,y_sample_macro_mae,y_system_macro_mae,y_system_macro_rmse
1508,,,0.0,717,5.181863637314736,0.9845083942525158,12.125803451869217,5.481290359902046,12.517376314033559,all,0,0.0,,53,791,2.5403403863533107,0.9844625824393823,4.41242261191859,3.1920098608894123,5.456902968336243,1.0,1508,0.02787095201566827,3016,0.027757993090910333,0.9776153579494243,0.047746368940111146,0.027833448966895824,0.02893597122777555,0.05099464665188273
791,,isobaric,0.0,0,,,,,,direction,0,0.0,,33,791,2.5403403863533107,0.9844625824393823,4.41242261191859,3.1920098608894123,5.456902968336243,1.0,791,0.025684100331126898,1582,0.02687726750706903,0.9791783731721242,0.044802938521153156,0.02687726750706903,0.027011866773995086,0.04811177723108228
717,,isothermal,0.0,717,5.181863637314736,0.9845083942525158,12.125803451869217,5.481290359902046,12.517376314033559,direction,0,0.0,,24,0,,,,,,1.0,717,0.03137721782022443,1434,0.028729616433753397,0.9760739058776857,0.050796095184001654,0.028729616433753397,0.029679736060087728,0.05191766397199813
1508,2,,0.0,717,5.181863637314736,0.9845083942525158,12.125803451869217,5.481290359902046,12.517376314033559,cardinality,0,0.0,,53,791,2.5403403863533107,0.9844625824393823,4.41242261191859,3.1920098608894123,5.456902968336243,1.0,1508,0.02787095201566827,3016,0.027757993090910333,0.9776153579494243,0.047746368940111146,0.027833448966895824,0.02893597122777555,0.05099464665188273
791,2,isobaric,0.0,0,,,,,,direction_cardinality,0,0.0,,33,791,2.5403403863533107,0.9844625824393823,4.41242261191859,3.1920098608894123,5.456902968336243,1.0,791,0.025684100331126898,1582,0.02687726750706903,0.9791783731721242,0.044802938521153156,0.02687726750706903,0.027011866773995086,0.04811177723108228
717,2,isothermal,0.0,717,5.181863637314736,0.9845083942525158,12.125803451869217,5.481290359902046,12.517376314033559,direction_cardinality,0,0.0,,24,0,,,,,,1.0,717,0.03137721782022443,1434,0.028729616433753397,0.9760739058776857,0.050796095184001654,0.028729616433753397,0.029679736060087728,0.05191766397199813
1510,,,0.0,628,18.556790663643433,0.9320778027988401,34.40783832189953,17.625795683482806,32.489749802313355,all,1,0.0,,52,882,3.242537603745929,0.9674128072765458,5.135048043071731,3.611853810099197,5.675544677730291,1.0,1510,0.04179161541867001,3020,0.0377417099092654,0.9530320177952228,0.07033542432049116,0.037908712622785966,0.0423814580572256,0.078757348634325
882,,isobaric,0.0,0,,,,,,direction,1,0.0,,38,882,3.242537603745929,0.9674128072765458,5.135048043071731,3.611853810099197,5.675544677730291,1.0,882,0.04312796190055366,1764,0.04105214117558951,0.9451877612253538,0.0749460635738012,0.0410521411755895,0.042734184201446604,0.07959740447111548
628,,isothermal,0.0,628,18.556790663643433,0.9320778027988401,34.40783832189953,17.625795683482806,32.489749802313355,direction,1,0.0,,20,0,,,,,,1.0,628,0.03847682240079763,1256,0.03309234625178472,0.9633577076936888,0.06329540758218823,0.03309234625178473,0.035646915730199194,0.06674526634944393
1510,2,,0.0,628,18.556790663643433,0.9320778027988401,34.40783832189953,17.625795683482806,32.489749802313355,cardinality,1,0.0,,52,882,3.242537603745929,0.9674128072765458,5.135048043071731,3.611853810099197,5.675544677730291,1.0,1510,0.04179161541867001,3020,0.0377417099092654,0.9530320177952228,0.07033542432049116,0.037908712622785966,0.0423814580572256,0.078757348634325
