epoch,stage,train_gradient_norm_max,train_gradient_norm_mean,train_physics_weight_scale,train_pressure,train_pure_vapor_pressure,train_teacher_forced_fugacity,train_temperature,train_total,train_vapor_composition,validation_pressure,validation_pure_vapor_pressure,validation_teacher_forced_fugacity,validation_temperature,validation_total,validation_vapor_composition
1,physics,9.60218620300293,2.5068933917589837,0.5,0.0049955323445781364,0.01819394552660862,0.002915894874756795,0.0,0.01616595414764594,0.0006155015574951036,0.0026415876613183993,0.0006816994802082768,0.0,0.0,0.003872910712150698,0.0008904733287508821
2,physics,8.19576644897461,2.7073675370341195,1.0,0.004293035244549678,0.017867640189397398,0.002609750406611808,0.0,0.016425421440008425,0.0005888157842939242,0.0022647705971501784,0.0006798622916764386,0.0,0.0,0.0034077657352016193,0.0008030640062238182
3,physics,7.216109275817871,2.9123918648165557,1.0,0.004093636743509801,0.01776621454146676,0.002455438879142998,0.0,0.01600686784502099,0.0005746848719116515,0.00254457772157157,0.0006902157688203637,0.0,0.0,0.003721274533339611,0.0008315889040493208
4,physics,6.61685037612915,2.509733326397641,1.0,0.003944772559447282,0.017251509088652296,0.0023854710685859643,0.0,0.015521651126093265,0.0005656530232783114,0.002602517627754312,0.0007562166458419656,0.0,0.0,0.0037919117002269045,0.0008112857402536684
5,physics,6.229510307312012,2.257812108044849,1.0,0.0038674023377840744,0.017534523671834258,0.00231196377158204,0.0,0.015493103567296298,0.0005464755590512607,0.002407983302585047,0.0007221403046963528,0.0,0.0,0.003552334929798084,0.0007832814935244277
6,physics,5.507749557495117,2.216734293368474,1.0,0.0038196618488321754,0.016470428240236812,0.002272208508211359,0.0,0.014867725409567356,0.0005406408584115939,0.0023234006523356427,0.0006423392031225631,0.0,0.0,0.0034525750594160617,0.0008080046948991081
7,physics,6.403088092803955,2.248758290575437,1.0,0.003785385205581082,0.016462777187335867,0.002248238310880998,0.0,0.014796198317439769,0.0005311862760008902,0.0026225070657587613,0.0007478622712640202,0.0,0.0,0.003816172599291156,0.0008197342989664663
8,physics,7.065020561218262,2.2222444369530803,1.0,0.0037441210041105435,0.015425977914433205,0.0021967976112698853,0.0,0.014171500207553983,0.0005175927219941666,0.002314189523845683,0.0006916510928712614,0.0,0.0,0.0034183670875679545,0.0007583519899341353
9,physics,8.119392395019531,2.430560296742704,1.0,0.0037293134866701683,0.016096648469284488,0.002170774398898189,0.0,0.0144630113938404,0.0005145994000714662,0.0024444707689696772,0.0007504988976303871,0.0,0.0,0.0035766620307149982,0.0007569418233743904
10,physics,7.845279693603516,2.6043846773227473,1.0,0.0037003295159659774,0.01615778792025375,0.0021318305235024522,0.0,0.014418980368066832,0.000507926326324305,0.0025073304788680254,0.0007765993995070295,0.0,0.0,0.003643345235005282,0.0007477150959955198
