epoch,stage,train_gradient_norm_max,train_gradient_norm_mean,train_physics_weight_scale,train_pressure,train_pure_vapor_pressure,train_teacher_forced_fugacity,train_temperature,train_total,train_vapor_composition,validation_pressure,validation_pure_vapor_pressure,validation_teacher_forced_fugacity,validation_temperature,validation_total,validation_vapor_composition
1,physics,6.719985485076904,2.1157615588098473,0.5,0.002617007007479849,0.006755763994312811,0.00153766354375114,0.0,0.007375654037980817,0.0006119331968331576,0.001140316182038566,0.0016215558435167857,0.0,0.0,0.0023704136186626867,0.00041931951233181193
2,physics,8.704334259033203,2.1462994326929317,1.0,0.002224074966990235,0.006633696361162922,0.0013810319711171372,0.0,0.007478732343764856,0.0005567772120426273,0.0010356230033441117,0.0018388331590906083,0.0,0.0,0.0023612569002851623,0.00040621732260837264
3,physics,4.981082439422607,1.9178571075159196,1.0,0.002059756869155605,0.006023415244259829,0.0013091517978417132,0.0,0.006918405888233443,0.0005377896150472654,0.0009643601836284521,0.0016047706638129234,0.0,0.0,0.0021692275113671723,0.0004024819780224517
4,physics,5.45442008972168,1.9634351907738135,1.0,0.0019904512376644357,0.005735881487583104,0.0012601174543919822,0.0,0.006648246877010481,0.0005297374466509734,0.0009889050649794105,0.0018791822806077162,0.0,0.0,0.002330377037678637,0.0004018808593996685
5,physics,3.8817989826202393,1.6398525023410182,1.0,0.001923104203559997,0.005450660683703642,0.0012244882567506326,0.0,0.0063876968415264015,0.0005147740217137108,0.0010207682924428538,0.0015402290204410158,0.0,0.0,0.0021838266715240567,0.0003929439134576094
6,physics,5.200952053070068,1.8556530408676284,1.0,0.0018983653763541843,0.005569308617483052,0.0012020590130255415,0.0,0.006394542700092007,0.0005094640455788344,0.0009761200603839029,0.001588685597601203,0.0,0.0,0.002156896129788006,0.0003864332834902724
7,physics,4.156501770019531,1.7705879472492452,1.0,0.0018594065149086774,0.005493190204249638,0.0011799708500140158,0.0,0.006293301556431974,0.0005073291193599088,0.0009510532132725217,0.0017747595862529486,0.0,0.0,0.002223922925496205,0.0003854899475494613
8,physics,6.069960117340088,2.1708876575662757,1.0,0.0018533219402581,0.0054049134423549226,0.0011682160686031264,0.0,0.006220103710868898,0.0004961089242568303,0.0009214010052568284,0.0017905023237991503,0.0,0.0,0.002196349205903301,0.00037969699805945307
9,physics,4.574836730957031,1.67139421270225,1.0,0.0018024244010424486,0.005313080730601783,0.0011462791131331708,0.0,0.006097919648015504,0.0004926756876148196,0.0009450451065485009,0.001491358861922569,0.0,0.0,0.0020685063568476715,0.00037778184525622286
10,physics,4.971836090087891,1.923997345292016,1.0,0.0018044133044371384,0.005287505454868845,0.0011408724637974924,0.0,0.006078219737214327,0.0004891812481368758,0.0009262702347877532,0.001857130084272511,0.0,0.0,0.0022290719809724175,0.00037423672793961284
