epoch,stage,train_boundary,train_continuity,train_gradient_norm_max,train_gradient_norm_mean,train_pressure,train_pure_vapor_pressure,train_solver,train_temperature,train_total,train_vapor_composition,validation_boundary,validation_continuity,validation_pressure,validation_pure_vapor_pressure,validation_solver,validation_temperature,validation_total,validation_vapor_composition
1,experimental,0.0,0.0,55.84444046020508,20.303758470250735,0.7519318005521535,1.29057167165791,0.0,0.0,1.44868040300454,0.05146275462444983,0.0,0.0,0.2644169554314089,0.2910977020340375,0.0,0.0,0.4219669881039586,0.012001179146203375
2,experimental,0.0,0.0,26.491186141967773,10.172182472272057,0.15470469960461233,0.25322709333584426,0.0,0.0,0.2940706543407708,0.01275240805017855,0.0,0.0,0.1589335495601071,0.18925009396216824,0.0,0.0,0.2614705947704673,0.007911997834774828
3,experimental,0.0,0.0,16.717817306518555,8.890858683739983,0.11394225416273512,0.19589866379109086,0.0,0.0,0.2223296293326077,0.01043804257681221,0.0,0.0,0.14448817677536216,0.10631367971686193,0.0,0.0,0.20578925794954275,0.008144241943705737
4,experimental,0.0,0.0,28.733863830566406,8.303983499234155,0.09147089063871133,0.17520721238405657,0.0,0.0,0.188437756508343,0.009363260090506347,0.0,0.0,0.13722194231866833,0.10891332443374092,0.0,0.0,0.19862454314653738,0.006945939594754904
5,experimental,0.0,0.0,19.410444259643555,6.824035587815848,0.07758421319220314,0.15405948251386642,0.0,0.0,0.1633266623674607,0.00871270765217444,0.0,0.0,0.09442247130755764,0.14543128053560334,0.0,0.0,0.17311311081730968,0.005974998204511948
6,experimental,0.0,0.0,18.248493194580078,8.654051628700646,0.07545333200368413,0.1534220905918717,0.0,0.0,0.1612187496592246,0.009054372170402352,0.0,0.0,0.0875826459427941,0.09943255962898839,0.0,0.0,0.14398044703313556,0.006681523313271456
7,experimental,0.0,0.0,10.932602882385254,5.033381934208043,0.05714834240743452,0.13120171956361126,0.0,0.0,0.13200198390229084,0.009252781376825876,0.0,0.0,0.05696863900800173,0.09030681496970455,0.0,0.0,0.10848444312730998,0.006362395945327211
8,experimental,0.0,0.0,14.780253410339355,5.2657119511281545,0.04957583891838302,0.13564653330132304,0.0,0.0,0.12657376747799928,0.009174662899975752,0.0,0.0,0.0664630453464333,0.1225298369058655,0.0,0.0,0.1336500878588124,0.005922123276685981
9,experimental,0.0,0.0,17.586915969848633,6.2397412291278265,0.047297507188130763,0.12265975871762808,0.0,0.0,0.1169628082235407,0.008335422004061366,0.0,0.0,0.07948769849722571,0.17027603786928086,0.0,0.0,0.17131006517934416,0.00668434787731388
10,experimental,0.0,0.0,19.16529083251953,5.608243531936537,0.04064946189186384,0.11700928273309313,0.0,0.0,0.10709015820555431,0.00793605505912901,0.0,0.0,0.04668622661691568,0.0938520491243048,0.0,0.0,0.09930923553158706,0.005696985393702664
