epoch,stage,train_activity_coefficient,train_direct_thermodynamic_total,train_excess_gibbs,train_fugacity_warmup_scale,train_gamma_component_coverage,train_ge_state_coverage,train_gradient_norm,train_total,train_vle_pressure,train_vle_pure_vapor_pressure,train_vle_teacher_forced_fugacity,train_vle_temperature,train_vle_total,train_vle_vapor_composition,validation_isobaric_coverage,validation_isobaric_solver_failure_rate,validation_isobaric_temperature_mae_k,validation_isobaric_y_mae,validation_isothermal_coverage,validation_isothermal_pressure_mae_kpa,validation_isothermal_solver_failure_rate,validation_isothermal_y_mae
1,stage1_direct_ge,0.005855565816238821,0.004402346196403625,0.0014745633170529801,0.0,0.6501338688085676,0.5137884872824632,0.07698411862534213,0.004402346196403625,,,,,,,1.0,0.0,2.2460697179896245,0.016569412272827315,1.0,2.7738976281837795,0.0,0.016034344434247394
2,stage1_direct_ge,0.005240037375306798,0.00403226966102554,0.001412250953404653,0.0,0.6501338688085676,0.5137884872824632,0.06205051442685536,0.00403226966102554,,,,,,,1.0,0.0,1.5105959733569907,0.020094336889979948,1.0,2.9490518308291227,0.0,0.014275719089200315
3,stage1_direct_ge,0.004593078020169653,0.0037104384948086827,0.001413899491475789,0.0,0.6501338688085676,0.5137884872824632,0.05491007013393533,0.0037104384948086827,,,,,,,1.0,0.0,2.080519190198593,0.02370967885486725,1.0,2.5316488840584133,0.0,0.014196284229413244
4,stage1_direct_ge,0.004242993973337683,0.0034996059876548718,0.0013781090113983447,0.0,0.6501338688085676,0.5137884872824632,0.04325293058771366,0.0034996059876548718,,,,,,,1.0,0.0,2.5533959681387173,0.025821658521651768,1.0,2.643170763599562,0.0,0.014312562269733655
5,stage1_direct_ge,0.003973661614656747,0.003314549865143765,0.001327719055181631,0.0,0.6501338688085676,0.5137884872824632,0.037552644723310685,0.003314549865143765,,,,,,,1.0,0.0,2.3834197205987597,0.025398905873674018,1.0,2.769044970467609,0.0,0.014350545575863719
6,stage1_direct_ge,0.00404049839694776,0.0033515403296865793,0.0013312911605658795,0.0,0.6501338688085676,0.5137884872824632,0.0472441708975767,0.0033515403296865793,,,,,,,1.0,0.0,3.005882027895397,0.031139321973351123,1.0,2.9943748640873116,0.0,0.014389249040430173
7,stage1_direct_ge,0.003946634544087063,0.003296570036774738,0.0013232527835571382,0.0,0.6501338688085676,0.5137884872824632,0.041645682292929295,0.003296570036774738,,,,,,,1.0,0.0,3.0607121544757887,0.031182722501047238,1.0,2.9196244268898344,0.0,0.01512027209553584
8,stage1_direct_ge,0.004719273460258442,0.003798783963005067,0.001439147233758312,0.0,0.6501338688085676,0.5137884872824632,0.04873893825085447,0.003798783963005067,,,,,,,1.0,0.0,3.745244103351623,0.0335219983008413,1.0,2.646658874508401,0.0,0.013771356244433024
9,stage1_direct_ge,0.004570455005058303,0.0036188749208425483,0.0013336474281081799,0.0,0.6501338688085676,0.5137884872824632,0.05742089275714544,0.0036188749208425483,,,,,,,1.0,0.0,4.510237515282086,0.04070330252944854,1.0,3.1633300238634185,0.0,0.016090518233676483
10,stage1_direct_ge,0.0038635530158094415,0.003281217656370098,0.001349441138471893,0.0,0.6501338688085676,0.5137884872824632,0.03866164631034476,0.003281217656370098,,,,,,,1.0,0.0,3.686036665821804,0.034872442060418944,1.0,2.5981005494225538,0.0,0.013117371237090504
