epoch,stage,train_gradient_norm_max,train_gradient_norm_mean,train_pressure,train_pure_vapor_pressure,train_teacher_forced_fugacity,train_temperature,train_total,train_vapor_composition,validation_pressure,validation_pure_vapor_pressure,validation_teacher_forced_fugacity,validation_temperature,validation_total,validation_vapor_composition
1,experimental,31.395050048828125,10.132204326603478,0.4349704212628557,1.02901392170612,0.0,0.0,0.9766403212291745,0.02716293322016571,0.05595180965897765,0.07366745423390672,0.0,0.0,0.10089041615595061,0.00810487950791431
2,experimental,21.28244400024414,4.3043563067988755,0.06103372041458689,0.15709072414971084,0.0,0.0,0.14805088668932975,0.008471803450831566,0.032475057646922746,0.05248495017419619,0.0,0.0,0.06308591026283572,0.004368376815406227
3,experimental,15.44128704071045,2.8535765987499917,0.032214242084993155,0.07731378250129678,0.0,0.0,0.0767046435550896,0.005833509858462989,0.0267886530026835,0.03941465197001327,0.0,0.0,0.04994271324018748,0.003446735045288931
4,experimental,10.849370956420898,2.8486840152667807,0.0276240902435501,0.06133682841654126,0.0,0.0,0.06295449941203562,0.004661995078197399,0.025031871872650546,0.03237403135611818,0.0,0.0,0.04510705942147954,0.003888171534754419
5,experimental,6.103089809417725,2.6433776995540423,0.023240053930440725,0.054685147526960916,0.0,0.0,0.05475133297416593,0.004168705213654115,0.021426864786068377,0.023386118114824748,0.0,0.0,0.03624832400621478,0.0031284010808261156
6,experimental,8.259603500366211,2.043153556464498,0.01985064991989928,0.03911883804350069,0.0,0.0,0.042811633306982434,0.003401564540621106,0.01982140288607822,0.021293866493243694,0.0,0.0,0.033535604995563836,0.0030672686436527454
7,experimental,16.8828125,2.492805798283258,0.02051598086322977,0.042492017685488936,0.0,0.0,0.04530732077043735,0.0035453308455301613,0.02523846446762178,0.03689807140097167,0.0,0.0,0.04680288615623557,0.0031153858111377464
8,experimental,7.605653285980225,2.268444657477141,0.01847524651871975,0.03775854795983836,0.0,0.0,0.040553015936615505,0.0031984954449549934,0.019850340688440295,0.019012363865182923,0.0,0.0,0.03226920917816979,0.0029126864196771553
9,experimental,9.03392219543457,2.3575405663937703,0.01842833184281112,0.036383530261751534,0.0,0.0,0.039661426285453515,0.0030413292270202964,0.02045229077287288,0.018217295067888117,0.0,0.0,0.032510230829809535,0.002949292742981884
10,experimental,12.940494537353516,2.176223916452731,0.01745135200242797,0.03839982113576096,0.0,0.0,0.03954105599408892,0.0028897933283447462,0.018187515529438147,0.02175324523515356,0.0,0.0,0.0320124753535541,0.00294833720238843
11,experimental,11.593174934387207,2.079616867832826,0.016259630342932683,0.033879052799366316,0.0,0.0,0.036032472672553606,0.002833315647785108,0.01995773948936575,0.025042546426353347,0.0,0.0,0.0354596480924356,0.0029806355229114547
12,experimental,5.359354496002197,1.993201820384678,0.015285897889530066,0.031925123743665594,0.0,0.0,0.03396283013896119,0.002714370514860186,0.02080053276691098,0.0296874304584806,0.0,0.0,0.03816871272301441,0.0025244643005041772
13,experimental,7.887598514556885,2.0816913047719794,0.015377280004048123,0.03360715653517388,0.0,0.0,0.03473269067191823,0.002551832379732335,0.017712613213859228,0.01830566695639682,0.0,0.0,0.029832075601625242,0.002966628788174636
14,experimental,8.329249382019043,2.2271164018307843,0.015993946457576458,0.033684959087746984,0.0,0.0,0.03544965085869427,0.0026132248380536754,0.016471877501120474,0.019305626844629272,0.0,0.0,0.02918814645358945,0.0030634555879971897
15,experimental,6.492215633392334,2.021372481896728,0.01401520287487935,0.0331779907700947,0.0,0.0,0.033022400218844866,0.002418202123502286,0.017275686323393685,0.02533268464474957,0.0,0.0,0.03253309032711146,0.0025910613440628316
16,experimental,9.148162841796875,2.232316548899403,0.015319149558930824,0.03388360438408138,0.0,0.0,0.034698419799947304,0.0024374679647857296,0.017688368260341602,0.016143163590378085,0.0,0.0,0.028809758832984315,0.0030498085084337545
17,experimental,4.690321922302246,1.687901242549328,0.01234499864473727,0.028855789741996207,0.0,0.0,0.029110759307680274,0.0023378658093391887,0.01898835854381738,0.021895977007977477,0.0,0.0,0.03268326997217361,0.0027469231686775356
18,experimental,5.2043304443359375,2.0100541573840105,0.012469328687272461,0.03108850563196231,0.0,0.0,0.030387736098064454,0.002374154814453462,0.019419286664689485,0.01941982087650671,0.0,0.0,0.03237364964253557,0.00324445259770311
