epoch,stage,train_activity_coefficient,train_direct_thermodynamic_total,train_excess_gibbs,train_fugacity_warmup_scale,train_gamma_component_coverage,train_ge_state_coverage,train_gradient_norm,train_total,train_vle_pressure,train_vle_pure_vapor_pressure,train_vle_teacher_forced_fugacity,train_vle_temperature,train_vle_total,train_vle_vapor_composition,validation_isobaric_coverage,validation_isobaric_solver_failure_rate,validation_isobaric_temperature_mae_k,validation_isobaric_y_mae,validation_isothermal_coverage,validation_isothermal_pressure_mae_kpa,validation_isothermal_solver_failure_rate,validation_isothermal_y_mae
1,stage1_direct_ge,0.013563377171322413,0.00869961284741604,0.0019179242834588856,0.0,0.6520229830021547,0.49961899923799846,0.18830329386797962,0.00869961284741604,,,,,,,1.0,0.0,3.371165338301011,0.043585510812123154,1.0,14.028989899738075,0.0,0.03376879688312382
2,stage1_direct_ge,0.008819228627926919,0.0057387271793575756,0.0013291128757730284,0.0,0.6520229830021547,0.49961899923799846,0.11735070844819348,0.0057387271793575756,,,,,,,1.0,0.0,3.575280226889288,0.04641446694542704,1.0,12.453509930435787,0.0,0.03158815942622442
3,stage1_direct_ge,0.008464297357069482,0.005507241170224136,0.001275092457566133,0.0,0.6520229830021547,0.49961899923799846,0.11860987478013205,0.005507241170224136,,,,,,,1.0,0.0,3.78012971276903,0.04621306519038742,1.0,12.946439131832303,0.0,0.03191132397806511
4,stage1_direct_ge,0.007161573923940673,0.004834141898053398,0.001253354956426913,0.0,0.6520229830021547,0.49961899923799846,0.09755895852073668,0.004834141898053398,,,,,,,1.0,0.0,3.5622326964144584,0.041372267042067146,1.0,13.42643350988435,0.0,0.03126618281622644
5,stage1_direct_ge,0.006771711798790244,0.004602624075394999,0.001216768193992949,0.0,0.6520229830021547,0.49961899923799846,0.09812627645322505,0.004602624075394999,,,,,,,1.0,0.0,4.124426336028697,0.04323562330131739,1.0,13.456873563185983,0.0,0.03482360392442685
6,stage1_direct_ge,0.006548637729105018,0.004460333639167766,0.0011860147547740883,0.0,0.6520229830021547,0.49961899923799846,0.0884177004050294,0.004460333639167766,,,,,,,1.0,0.0,4.220062177012404,0.04402815046140358,1.0,10.381776989199489,0.0,0.029586457706005837
7,stage1_direct_ge,0.006020278664334666,0.004139432924874609,0.0011292935585840147,0.0,0.6520229830021547,0.49961899923799846,0.07922847716221508,0.004139432924874609,,,,,,,1.0,0.0,4.161844965953308,0.042842543381167796,1.0,9.468282967612513,0.0,0.03133398596916318
8,stage1_direct_ge,0.00562604501912527,0.003976197885848527,0.0011631753899470248,0.0,0.6520229830021547,0.49961899923799846,0.06981174463294078,0.003976197885848527,,,,,,,1.0,0.0,4.313968349115394,0.04536221488083791,1.0,10.96774368080615,0.0,0.029479264173968376
9,stage1_direct_ge,0.005600246866400419,0.0039403891835620986,0.001140265731925274,0.0,0.6520229830021547,0.49961899923799846,0.07375141259321623,0.0039403891835620986,,,,,,,1.0,0.0,4.458147898870687,0.043695490841206934,1.0,11.784319053177574,0.0,0.02962900610964904
10,stage1_direct_ge,0.005983239531638619,0.0041635819428815874,0.0011719621595571038,0.0,0.6520229830021547,0.49961899923799846,0.07446899204965561,0.0041635819428815874,,,,,,,1.0,0.0,4.510965814612721,0.04698874039734615,1.0,11.594970627992048,0.0,0.03567303747308317
11,stage1_direct_ge,0.005755779129146189,0.004117089001154813,0.0012391994363303773,0.0,0.6520229830021547,0.49961899923799846,0.07651811961159356,0.004117089001154813,,,,,,,1.0,0.0,4.721031775329828,0.04890201653010999,1.0,11.80826527504299,0.0,0.03763339938501141
12,stage1_direct_ge,0.005519145141574035,0.003874768156632554,0.001115195565967406,0.0,0.6520229830021547,0.49961899923799846,0.06684563443791391,0.003874768156632554,,,,,,,1.0,0.0,5.022946698496778,0.04945589742413467,1.0,11.876412174776506,0.0,0.036805555248537826
13,stage1_direct_ge,0.0052841275555226205,0.0037903842289858975,0.001148320434909588,0.0,0.6520229830021547,0.49961899923799846,0.06744018940035995,0.0037903842289858975,,,,,,,1.0,0.0,5.301985455108524,0.05123885539675209,1.0,12.238189357076115,0.0,0.032567031634656726
14,stage1_direct_ge,0.004977653909733404,0.0036125571957482073,0.001123730258508654,0.0,0.6520229830021547,0.49961899923799846,0.057700973797986006,0.0036125571957482073,,,,,,,1.0,0.0,5.34493590786114,0.05067914978072292,1.0,12.440771869951474,0.0,0.03341205609722946
15,stage1_direct_ge,0.004947049704947832,0.003581592385795044,0.0011080675373278022,0.0,0.6520229830021547,0.49961899923799846,0.06324146001970886,0.003581592385795044,,,,,,,1.0,0.0,5.134242071604451,0.048833041113029,1.0,11.771576494609928,0.0,0.03732835012390287
16,stage1_direct_ge,0.005036747838037667,0.0035969385127840926,0.001078564586402441,0.0,0.6520229830021547,0.49961899923799846,0.06272933366245989,0.0035969385127840926,,,,,,,1.0,0.0,5.638432156455193,0.05492281217034987,1.0,11.215862873297333,0.0,0.035659810927882875
17,stage1_direct_ge,0.005247850581608071,0.003756625837073249,0.0011327005559828105,0.0,0.6520229830021547,0.49961899923799846,0.06842695380607655,0.003756625837073249,,,,,,,1.0,0.0,5.411669093506811,0.05282519150701531,1.0,12.61025852443861,0.0,0.03465479798728588
18,stage1_direct_ge,0.005215994289999078,0.0037818134581735926,0.0011738162847946768,0.0,0.6520229830021547,0.49961899923799846,0.064491622219965,0.0037818134581735926,,,,,,,1.0,0.0,4.990723452319432,0.04662477578517071,1.0,11.355835861526952,0.0,0.035270544635886476
19,stage1_direct_ge,0.00501247521457687,0.0035732857995222547,0.0010670482050004735,0.0,0.6520229830021547,0.49961899923799846,0.060842893323166766,0.0035732857995222547,,,,,,,1.0,0.0,5.7427551497522495,0.0547694981575017,1.0,11.942339019699673,0.0,0.0340476121847566
20,stage1_direct_ge,0.004797115425324005,0.0035250300524014943,0.001126472353489333,0.0,0.6520229830021547,0.49961899923799846,0.06084992686049539,0.0035250300524014943,,,,,,,1.0,0.0,5.323476258511673,0.0491576521802672,1.0,11.39664637167918,0.0,0.037027584066145924
1,stage2_joint_vle,0.007841183268057042,0.005169494738147052,0.001248903088949352,0.0,0.6520229830021547,0.49961899923799846,2.730789125101924,0.053942501775831445,0.024056538124302633,0.0437203914869519,0.0,0.0,0.04877300732734771,0.002856273574121571,1.0,0.0,3.7146390452106632,0.04336094220629464,1.0,10.46921390798457,0.0,0.02472400187951394
2,stage2_joint_vle,0.00883798538580639,0.005736275933846615,0.0013172832338023738,0.0,0.6520229830021547,0.49961899923799846,2.8296383677444576,0.050311959684765636,0.022112911468684476,0.03956720840535038,0.0,0.0,0.04457568362589896,0.00267916755464069,1.0,0.0,3.2659784643269685,0.038277173624217634,1.0,12.618636063660475,0.0,0.02862362429864787
3,stage2_joint_vle,0.007985027557688866,0.0052532192282019104,0.0012607054318227338,0.0,0.6520229830021547,0.49961899923799846,2.2103299115374515,0.04196661734962512,0.016656346322724003,0.035545269677764176,0.0,0.0,0.036713398132659635,0.0022844167552549645,1.0,0.0,3.445531940623481,0.04308317032859256,1.0,10.641481526495603,0.0,0.02750057718709504
4,stage2_joint_vle,0.008005066699797137,0.005351268471797499,0.0013487351238505208,0.0,0.6520229830021547,0.49961899923799846,2.0204073430197718,0.038920099770611,0.01592779052125634,0.030546636731549056,0.0,0.0,0.033568831321049805,0.0023677222440050003,1.0,0.0,3.939469127135522,0.040389422432721596,1.0,11.46426061447086,0.0,0.02557679399565532
5,stage2_joint_vle,0.007787616141632498,0.005157476643529494,0.001263668553552176,0.0,0.6520229830021547,0.49961899923799846,2.5116958158828293,0.04504417364336768,0.018206774008975798,0.03875937186073794,0.0,0.0,0.039886697208007825,0.0023002371766573967,1.0,0.0,3.1595687232110303,0.04230550478044495,1.0,13.34169689974217,0.0,0.02713222202372095
6,stage2_joint_vle,0.007846889429311023,0.005179035404717405,0.0012555907114111086,0.0,0.6520229830021547,0.49961899923799846,2.0126433061832762,0.042058880625641344,0.01711663849824973,0.03471676669664755,0.0,0.0,0.036879845044925974,0.0024048230422843804,1.0,0.0,3.1943663002340728,0.04142279758376079,1.0,12.924939369720864,0.0,0.030513659061583754
7,stage2_joint_vle,0.00756487132014377,0.004929586633489176,0.001147150949820789,0.0,0.6520229830021547,0.49961899923799846,2.3029578581418306,0.03996093105075321,0.015721294547296098,0.03427633835588967,0.0,0.0,0.035031344481370824,0.0021718806839801878,1.0,0.0,3.0725230033666726,0.03879148747262777,1.0,9.806920853822128,0.0,0.028348487237743195
8,stage2_joint_vle,0.007615725723314526,0.005035462368285373,0.0012275994746782102,0.0,0.6520229830021547,0.49961899923799846,2.036751165709763,0.03801584506825139,0.014952562796460558,0.031619949739782154,0.0,0.0,0.032980382805825006,0.0022178451413066825,1.0,0.0,3.4605589100878538,0.04106002017399947,1.0,7.308603572849065,0.0,0.022677088389046356
9,stage2_joint_vle,0.007389515250753768,0.004898274961349446,0.001203517302366767,0.0,0.6520229830021547,0.49961899923799846,1.9409137631934217,0.03589313852361595,0.014270503137327858,0.02922099022874059,0.0,0.0,0.03099486354340113,0.0021138653543368285,1.0,0.0,4.054760396400781,0.04031570046666106,1.0,13.870437801721643,0.0,0.023839805624515674
10,stage2_joint_vle,0.006980385380099956,0.004699466816734656,0.0012092741361247568,0.0,0.6520229830021547,0.49961899923799846,2.012409076340646,0.03361088318377922,0.012801638649195122,0.028460184813166974,0.0,0.0,0.02891141665280471,0.001879685812617695,1.0,0.0,3.0623479925370876,0.03839267950325853,1.0,9.688540862582808,0.0,0.022312932660022763
