epoch,stage,train_gradient_norm_max,train_gradient_norm_mean,train_physics_weight_scale,train_pressure,train_pure_vapor_pressure,train_teacher_forced_fugacity,train_temperature,train_total,train_vapor_composition,validation_pressure,validation_pure_vapor_pressure,validation_teacher_forced_fugacity,validation_temperature,validation_total,validation_vapor_composition
1,physics,6.252560615539551,2.640502757884507,0.5,0.004007664321658152,0.01468112578930233,0.002560251695222224,0.0,0.01332786790415173,0.0006995148773001106,0.010825139373362422,0.0028772504342173388,0.0,0.0,0.01334013371410484,0.0010763689206388896
2,physics,8.124612808227539,2.5984098933024753,1.0,0.0032897581303509417,0.01512546421479838,0.0022328874999967834,0.0,0.013748075192476606,0.0006626973366538921,0.01121435152020997,0.002670353271825585,0.0,0.0,0.013640340877150348,0.0010908127466807821
3,physics,5.95054817199707,2.5598997326277346,1.0,0.002989337648942235,0.014317217306243041,0.0020585297480264627,0.0,0.012841669167370727,0.0006351930963236272,0.011354612626001506,0.0025443132007550336,0.0,0.0,0.01369668696811813,0.0010699175621667308
4,physics,6.6702141761779785,2.6695906878045657,1.0,0.0028610635174942294,0.013671521468640492,0.001968448422873441,0.0,0.0122819889171353,0.000616716246602367,0.011524221854295559,0.0024503729077513347,0.0,0.0,0.013828801020176825,0.0010793925982392476
5,physics,6.647400379180908,2.5369014529429084,1.0,0.002762598000669174,0.01346110940291086,0.0019315176992389033,0.0,0.012025803569459242,0.0006011332665339343,0.011578723841798519,0.0024070943990153466,0.0,0.0,0.013832008767270757,0.0010497376289285586
6,physics,5.6709675788879395,2.3692698994231933,1.0,0.002670719215046613,0.012762067483600252,0.001864417368699347,0.0,0.011506942163905867,0.0005907718213304191,0.01148200010111232,0.0023291255185704032,0.0,0.0,0.013705516396882292,0.0010589535063701475
7,physics,5.579813003540039,2.3353010071772715,1.0,0.002630132293917983,0.012836752383707323,0.0018234406911052392,0.0,0.011452688339147055,0.000580739181308784,0.011531424522399903,0.002270216760253478,0.0,0.0,0.013729880063119763,0.0010633471438627757
8,physics,5.331824779510498,2.2772275800581974,1.0,0.0025735534719688027,0.012477661051720835,0.001799334576101099,0.0,0.011182350234280297,0.0005706316765301464,0.01150604231271915,0.0022576903556278368,0.0,0.0,0.013680383545195985,0.001045496174006048
9,physics,6.732836723327637,2.5347809601811453,1.0,0.002522678295715962,0.012087085908207248,0.0017547527946012794,0.0,0.010885268562726053,0.0005642944704698173,0.01156967949724483,0.0022017663690501346,0.0,0.0,0.013716007403270928,0.0010454447873070568
10,physics,6.461023807525635,2.769820432388427,1.0,0.002500304414542416,0.012044918487389289,0.0017421196467307795,0.0,0.01082184972401412,0.0005569664852833673,0.011489217188543902,0.0021658656416003574,0.0,0.0,0.013620216171898528,0.0010480661575353431
