epoch,stage,train_activity_coefficient,train_direct_thermodynamic_total,train_excess_gibbs,train_fugacity_warmup_scale,train_gamma_component_coverage,train_ge_state_coverage,train_gradient_norm,train_total,train_vle_pressure,train_vle_pure_vapor_pressure,train_vle_teacher_forced_fugacity,train_vle_temperature,train_vle_total,train_vle_vapor_composition,validation_isobaric_coverage,validation_isobaric_solver_failure_rate,validation_isobaric_temperature_mae_k,validation_isobaric_y_mae,validation_isothermal_coverage,validation_isothermal_pressure_mae_kpa,validation_isothermal_solver_failure_rate,validation_isothermal_y_mae
1,stage1_direct_ge,0.00966187310878342,0.006548868264311833,0.0017179317005608019,0.0,0.6736576195511691,0.5347197744095876,0.134252011039754,0.006548868264311833,,,,,,,1.0,0.0,4.533427384250847,0.04539494156990785,1.0,3.5242741863366347,0.0,0.0204108391048181
2,stage1_direct_ge,0.007047359857346235,0.004984756829458907,0.001461076893348258,0.0,0.6736576195511691,0.5347197744095876,0.09537814152064271,0.004984756829458907,,,,,,,1.0,0.0,4.573111269455549,0.04045344377958753,1.0,2.8685076196843933,0.0,0.020697620651718884
3,stage1_direct_ge,0.006614152131983626,0.004818106848287387,0.0015110307914941769,0.0,0.6736576195511691,0.5347197744095876,0.09792248403972807,0.004818106848287387,,,,,,,1.0,0.0,5.020807788464452,0.04446434702775428,1.0,3.7998729721994122,0.0,0.022350908088226075
4,stage1_direct_ge,0.005762875436453604,0.004281206598543458,0.0013997688971716415,0.0,0.6736576195511691,0.5347197744095876,0.0722341235806296,0.004281206598543458,,,,,,,1.0,0.0,4.875949792196587,0.04627540640589283,1.0,3.92808847069018,0.0,0.021373763525126196
5,stage1_direct_ge,0.005818566563509115,0.004284426184541161,0.001375142923584336,0.0,0.6736576195511691,0.5347197744095876,0.07774360212545013,0.004284426184541161,,,,,,,1.0,0.0,5.042953254640567,0.045818348346416925,1.0,3.6040908695567753,0.0,0.02124052654355062
6,stage1_direct_ge,0.005258231807989038,0.003973198870161704,0.0013440829650592486,0.0,0.6736576195511691,0.5347197744095876,0.0692982854022429,0.003973198870161704,,,,,,,1.0,0.0,5.064586725752486,0.04703977310119002,1.0,4.123414197517166,0.0,0.024566243488811212
7,stage1_direct_ge,0.005308778049365638,0.004000714743049644,0.0013463257178060177,0.0,0.6736576195511691,0.5347197744095876,0.06797731142338344,0.004000714743049644,,,,,,,1.0,0.0,4.830893758138024,0.045006318145101226,1.0,3.4582020564223797,0.0,0.021453469790788965
8,stage1_direct_ge,0.005105855898353198,0.0039023105679641245,0.0013493825979966326,0.0,0.6736576195511691,0.5347197744095876,0.06309985164773967,0.0039023105679641245,,,,,,,1.0,0.0,5.027676457841269,0.049874598638589715,1.0,3.885343691276783,0.0,0.024526142308119097
9,stage1_direct_ge,0.004926959142958169,0.0038233422284683007,0.001359862678881206,0.0,0.6736576195511691,0.5347197744095876,0.057388548583103924,0.0038233422284683007,,,,,,,1.0,0.0,4.956143349344418,0.04773938875269834,1.0,3.68312234404593,0.0,0.02135803868880386
10,stage1_direct_ge,0.004874402560528283,0.0037413025489894383,0.0013041012853819477,0.0,0.6736576195511691,0.5347197744095876,0.060260131260074415,0.0037413025489894383,,,,,,,1.0,0.0,5.075712819653891,0.05106868941457589,1.0,3.5580536082874668,0.0,0.024610368882116023
11,stage1_direct_ge,0.005007465524946273,0.0038767756939970806,0.0013730429531902428,0.0,0.6736576195511691,0.5347197744095876,0.05805266423989317,0.0038767756939970806,,,,,,,1.0,0.0,5.077160081493765,0.04774913775910519,1.0,3.5389693758415475,0.0,0.021161440581075993
12,stage1_direct_ge,0.0047249599067379815,0.0036420976599644914,0.0012796177070468818,0.0,0.6736576195511691,0.5347197744095876,0.05614204540272715,0.0036420976599644914,,,,,,,1.0,0.0,5.025405382259874,0.04749172483451938,1.0,3.4862686406915855,0.0,0.023044440069257342
13,stage1_direct_ge,0.004609674982309224,0.0036176837846126192,0.0013128462879867194,0.0,0.6736576195511691,0.5347197744095876,0.053962132250407566,0.0036176837846126192,,,,,,,1.0,0.0,5.069119603356652,0.05110717681513981,1.0,3.9192344501379783,0.0,0.024286226713794854
14,stage1_direct_ge,0.004566597173082578,0.0035895826128143926,0.0013062840510033235,0.0,0.6736576195511691,0.5347197744095876,0.04991747537740963,0.0035895826128143926,,,,,,,1.0,0.0,5.135501467682596,0.04920769876425196,1.0,3.7531099222356645,0.0,0.024060982960228083
15,stage1_direct_ge,0.004418054667974773,0.003489588792172109,0.001280561450639475,0.0,0.6736576195511691,0.5347197744095876,0.052556324242887226,0.003489588792172109,,,,,,,1.0,0.0,5.028800583477171,0.0483850121741791,1.0,3.420264974189528,0.0,0.021723914785058356
16,stage1_direct_ge,0.004462576951867033,0.0035354096508718306,0.001304121142760304,0.0,0.6736576195511691,0.5347197744095876,0.05695933274922129,0.0035354096508718306,,,,,,,1.0,0.0,5.128360486880756,0.05009384902107663,1.0,2.9121897915926853,0.0,0.022063034724386612
17,stage1_direct_ge,0.004449383806128236,0.003495472821462499,0.0012707809545088793,0.0,0.6736576195511691,0.5347197744095876,0.05844260105232265,0.003495472821462499,,,,,,,1.0,0.0,4.948242324710819,0.049427351856028465,1.0,3.4215441358161716,0.0,0.024039407775913485
18,stage1_direct_ge,0.004410250103003745,0.0035235225272793537,0.0013183974587617764,0.0,0.6736576195511691,0.5347197744095876,0.05360891507425735,0.0035235225272793537,,,,,,,1.0,0.0,5.067726260636206,0.04884736908398317,1.0,3.2861487382831016,0.0,0.02302014735581949
19,stage1_direct_ge,0.004178294978620912,0.003352501750781987,0.0012633542255764648,0.0,0.6736576195511691,0.5347197744095876,0.04273124131484691,0.003352501750781987,,,,,,,1.0,0.0,5.033926481498308,0.04642544786442168,1.0,3.0614960493607972,0.0,0.020398232200011135
20,stage1_direct_ge,0.004484354073524579,0.003518120296770645,0.001275943252897391,0.0,0.6736576195511691,0.5347197744095876,0.04787073160824029,0.003518120296770645,,,,,,,1.0,0.0,5.3071482056610355,0.051082610546545615,1.0,3.6212888618238055,0.0,0.023086319286253508
1,stage2_joint_vle,0.00895163395064878,0.006059406428464259,0.0015835894443858084,0.0,0.6736576195511691,0.5347197744095876,2.106228235058969,0.041476816984184366,0.016851951146128245,0.032133934989828944,0.0,0.0,0.03541741061891348,0.002498491780329927,1.0,0.0,4.804293946258784,0.03996983713818252,1.0,3.2098810510346403,0.0,0.01578557776156393
2,stage2_joint_vle,0.008906316138476119,0.0060198000956837965,0.0015666420380346074,0.0,0.6736576195511691,0.5347197744095876,2.1414793074138014,0.038697057184006574,0.01534081036873856,0.030084588033670322,0.0,0.0,0.032677256907633505,0.0022941525307591318,1.0,0.0,4.996651336906495,0.04354063285326324,1.0,3.9654919590805533,0.0,0.022180366395771478
3,stage2_joint_vle,0.00796401346827412,0.0054042481151668235,0.0014222413888537054,0.0,0.6736576195511691,0.5347197744095876,1.764172122027756,0.031327635216147086,0.011913580611836628,0.024220651124846206,0.0,0.0,0.02592338705392719,0.0018994810048505208,1.0,0.0,4.744761092311653,0.041613126316611,1.0,4.393147521741464,0.0,0.02249066895036792
4,stage2_joint_vle,0.007804243153009501,0.005328322725717187,0.0014262012113662637,0.0,0.6736576195511691,0.5347197744095876,1.625804265872416,0.02935880918247049,0.011244681104536188,0.021995554133748953,0.0,0.0,0.024030486346534215,0.0017880281755065382,1.0,0.0,4.297537472747095,0.03763006909058402,1.0,3.040909921819515,0.0,0.014678313108927912
5,stage2_joint_vle,0.007480660423483459,0.00515627373695363,0.0014159435714032461,0.0,0.6736576195511691,0.5347197744095876,2.0219308377264698,0.028532586816268052,0.01055545833291388,0.022173852204660203,0.0,0.0,0.0233763131599612,0.001733928574120026,1.0,0.0,4.625346178158311,0.03883565485922741,1.0,4.541970215306139,0.0,0.016438070573124675
6,stage2_joint_vle,0.0069916096159006735,0.004872278436088714,0.0013764736270167623,0.0,0.6736576195511691,0.5347197744095876,2.027795928665536,0.026356517993270014,0.009966044245311194,0.019874760556728394,0.0,0.0,0.02148423959044673,0.0015808151033879308,1.0,0.0,4.337765181193981,0.04099291405989115,1.0,3.8521959025065122,0.0,0.015395425705868276
7,stage2_joint_vle,0.006700898785404087,0.004713402769139102,0.0013629533357306792,0.0,0.6736576195511691,0.5347197744095876,2.16808905134805,0.02440994674841717,0.00869703391417397,0.01918360003838238,0.0,0.0,0.019696544089415086,0.001407710206741407,1.0,0.0,4.728465826936473,0.04083932596227631,1.0,3.426761961041076,0.0,0.015384311792632372
8,stage2_joint_vle,0.007180870199485634,0.005039560982473602,0.001449125882265725,0.0,0.6736576195511691,0.5347197744095876,2.9070599979609724,0.02573504597898439,0.009922599030505188,0.018641580132065155,0.0,0.0,0.020695485000012413,0.0014520959091442712,1.0,0.0,4.16276091819586,0.03780087731017076,1.0,2.840302504337196,0.0,0.015332369791218816
9,stage2_joint_vle,0.006685317184382354,0.004730658692524105,0.0013880001130263152,0.0,0.6736576195511691,0.5347197744095876,2.5207255499096264,0.023063486203804724,0.008196774945606299,0.017581317633905615,0.0,0.0,0.01833282742724164,0.0013453936191360958,1.0,0.0,3.771058832212936,0.035430975021090716,1.0,3.1290152123191155,0.0,0.01670127708702239
10,stage2_joint_vle,0.00613377959119059,0.004492828930384431,0.0014259391288938235,0.0,0.6736576195511691,0.5347197744095876,2.5663783900424857,0.021180831538667594,0.006965480296959112,0.017177122044223284,0.0,0.0,0.016688002639797778,0.001133961264789947,1.0,0.0,4.083368989219963,0.036259265582328386,1.0,3.2350355157563198,0.0,0.014197443351541031
11,stage2_joint_vle,0.006447872803053525,0.004656092376206821,0.0014321559724881235,0.0,0.6736576195511691,0.5347197744095876,2.6335332811039827,0.020672804056974824,0.006725931117419889,0.01636715482061635,0.0,0.0,0.01601671178139866,0.0011072032911010434,1.0,0.0,4.147129800486012,0.03861644177992969,1.0,2.683660149082994,0.0,0.012682405755529213
12,stage2_joint_vle,0.0061152582750306095,0.00444954555265447,0.0013919164254286055,0.0,0.6736576195511691,0.5347197744095876,2.5784352927745235,0.01942207378825196,0.006420213230790912,0.015073183341158177,0.0,0.0,0.014972528228594243,0.0010157232580398116,1.0,0.0,4.037927421155827,0.03668201316004667,1.0,3.368482035319012,0.0,0.014107043368997875
13,stage2_joint_vle,0.0055151538939358915,0.004106672949482321,0.0013490959807318118,0.0,0.6736576195511691,0.5347197744095876,2.6684559061081567,0.01713866608694674,0.005731550768123255,0.012808409993471223,0.0,0.0,0.013031993182985528,0.000896237472524938,1.0,0.0,3.5100444137218387,0.034253686085453434,1.0,2.931108350349197,0.0,0.01633111032424357
14,stage2_joint_vle,0.005370028000624791,0.004025564650874644,0.0013405506650064477,0.0,0.6736576195511691,0.5347197744095876,2.635536736431308,0.017414973029323405,0.005540892517640828,0.013936234513876156,0.0,0.0,0.013389408329453381,0.0008803985385871367,1.0,0.0,3.80131182056989,0.03484501589773148,1.0,3.3890560862223325,0.0,0.01526037794213943
15,stage2_joint_vle,0.005575802255867897,0.004145611300556756,0.0013577101877133028,0.0,0.6736576195511691,0.5347197744095876,3.4000173821850987,0.016440719803338912,0.005577144297497482,0.011817826945262452,0.0,0.0,0.012295108543050834,0.0008090507960246379,1.0,0.0,3.8407226325929638,0.031103247740029722,1.0,2.8830005187988297,0.0,0.010524963328208186
16,stage2_joint_vle,0.005541202333240286,0.004137071658850711,0.0013664705066610884,0.0,0.6736576195511691,0.5347197744095876,3.3631855689348953,0.01581630128730255,0.005176241875590802,0.011314447593867898,0.0,0.0,0.01167922971424163,0.0008457639635321803,1.0,0.0,3.727116169301116,0.03397579455253149,1.0,2.9124348794185764,0.0,0.010817751276618128
17,stage2_joint_vle,0.004964307454638879,0.0038217295755179964,0.001339575858043455,0.0,0.6736576195511691,0.5347197744095876,2.589979727600733,0.014100220898881287,0.004340492782045444,0.01035954657801383,0.0,0.0,0.010278491304966086,0.0007582252608863202,1.0,0.0,4.252862383228862,0.03664895165290844,1.0,3.4390515325141684,0.0,0.01050801034063979
18,stage2_joint_vle,0.005245126869582886,0.0040164413677985684,0.0013938779472051166,0.0,0.6736576195511691,0.5347197744095876,3.8889025713355068,0.015641976038792617,0.005402265530092296,0.010984576449873615,0.0,0.0,0.011625534735774093,0.0007309809439779361,1.0,0.0,3.5836655585710404,0.03393497411920062,1.0,3.0405025884454915,0.0,0.012820325854041675
19,stage2_joint_vle,0.004638997135469857,0.003635859448198352,0.0013163608855106862,0.0,0.6736576195511691,0.5347197744095876,1.8489082475314198,0.01235526743451215,0.0038803148949165356,0.008467284494179009,0.0,0.0,0.008719408000320294,0.0006054508665211861,1.0,0.0,3.737086243148924,0.032278486148998316,1.0,2.8337465575247114,0.0,0.012477321632128864
20,stage2_joint_vle,0.004497484974982222,0.003552031987827635,0.0013032894550411016,0.0,0.6736576195511691,0.5347197744095876,2.2426234297852665,0.011757946588408022,0.0034894522824660055,0.008333879420563595,0.0,0.0,0.008205914661776737,0.0005495226552652269,1.0,0.0,3.43564753096233,0.03352936025531658,1.0,3.218565832427055,0.0,0.013445588656888859
21,stage2_joint_vle,0.004424892386230942,0.003496819084628168,0.0012843728525571297,0.0,0.6736576195511691,0.5347197744095876,2.106913085648294,0.012232719218718846,0.0037455681422469264,0.008837093863526938,0.0,0.0,0.008735900086818753,0.0005717850965224769,1.0,0.0,3.899562827413395,0.035817555804313055,1.0,3.117921528787325,0.0,0.011905874790282052
22,stage2_joint_vle,0.004616955660468276,0.003618370536186266,0.0013098927263053175,0.0,0.6736576195511691,0.5347197744095876,2.1882232812775695,0.011481631214448888,0.003361551973785128,0.007938369449849436,0.0,0.0,0.007863260636215778,0.000532523893661256,1.0,0.0,3.452032366612158,0.031280936553862826,1.0,2.5132217936660317,0.0,0.013351111072981198
23,stage2_joint_vle,0.004412959546446905,0.0034951616530324693,0.0012886819021865829,0.0,0.6736576195511691,0.5347197744095876,2.5103593518599236,0.011568923875507422,0.0034419308298256155,0.00822304477142622,0.0,0.0,0.008073762364290728,0.0005203090922096642,1.0,0.0,3.480229932208396,0.03401905818636024,1.0,2.708200163870148,0.0,0.011075009935438723
24,stage2_joint_vle,0.00430949038305938,0.0034600612899409887,0.0013053161177813666,0.0,0.6736576195511691,0.5347197744095876,1.9081172377252786,0.010345087818078755,0.002987247815782638,0.0067805261279186525,0.0,0.0,0.006885026527706902,0.0005075156453985626,1.0,0.0,3.6113660898134676,0.03460990811643449,1.0,3.2313845098090908,0.0,0.012220100101039808
25,stage2_joint_vle,0.004170573344965188,0.003378910713757098,0.0012936240564795545,0.0,0.6736576195511691,0.5347197744095876,2.0591429966959183,0.010616786392903954,0.003179951954588461,0.007138498454219453,0.0,0.0,0.007237875683537565,0.0004886744835635662,1.0,0.0,3.5489656102380103,0.030393405909878046,1.0,2.7937641848939854,0.0,0.010029046549822774
26,stage2_joint_vle,0.004427682277462539,0.0035558029876153288,0.00134196185479305,0.0,0.6736576195511691,0.5347197744095876,2.296205307198893,0.011146792409738678,0.0034161292894319575,0.007366535941108854,0.0,0.0,0.007590989418621726,0.0004915921421069236,1.0,0.0,3.5838682094840135,0.03406099863998813,1.0,2.4865918560606066,0.0,0.01171647193651791
27,stage2_joint_vle,0.004130446976967722,0.003353077161694087,0.0012878536620487989,0.0,0.6736576195511691,0.5347197744095876,2.7271055760639644,0.01061494535003954,0.00309979634218265,0.00729721230590978,0.0,0.0,0.0072618682180819,0.000513465685729346,1.0,0.0,3.6709736148331507,0.037267102473963,1.0,2.7223561514652155,0.0,0.010317629085692582
28,stage2_joint_vle,0.0041419733289444075,0.0033550145944479543,0.001284027938716133,0.0,0.6736576195511691,0.5347197744095876,2.4669796869206015,0.010281247544769759,0.00313681158612599,0.006598502702616228,0.0,0.0,0.006926232913664177,0.0004901699921446808,1.0,0.0,3.5563280540288886,0.03220724910528017,1.0,2.7289301658399188,0.0,0.009627893755849427
29,stage2_joint_vle,0.004165989361027582,0.003355102111085253,0.0012721074426082946,0.0,0.6736576195511691,0.5347197744095876,2.2221005141363905,0.010523479396194805,0.003161717277366439,0.00709534472388784,0.0,0.0,0.007168377300866859,0.00045898765244680633,1.0,0.0,3.0913580653464146,0.031381450959542936,1.0,3.016854164123537,0.0,0.009576696512460122
30,stage2_joint_vle,0.004041808096582212,0.0033006408671633894,0.0012797368365924159,0.0,0.6736576195511691,0.5347197744095876,2.339167896217415,0.010584274109051588,0.0031428881737585986,0.0073500554409543836,0.0,0.0,0.007283633248864092,0.0004657173788968816,1.0,0.0,3.5818216628436894,0.03506601313267942,1.0,3.076983500162762,0.0,0.011604005674649573
31,stage2_joint_vle,0.003983653917135685,0.0032600648594774406,0.001268237936698658,0.0,0.6736576195511691,0.5347197744095876,3.3965970864763495,0.012179176934203938,0.0038119726751888556,0.009199165071102194,0.0,0.0,0.00891911202570376,0.00050755680933864,1.0,0.0,3.4051657885174396,0.033966125891884844,1.0,2.7819544760964146,0.0,0.01064320593552244
32,stage2_joint_vle,0.0039592514561481345,0.003257829272024655,0.0012782035681353885,0.0,0.6736576195511691,0.5347197744095876,1.405815011563333,0.009228673125183332,0.0025886504962124896,0.005886875693128782,0.0,0.0,0.0059708439021814155,0.00043875554091158227,1.0,0.0,3.5740184269394977,0.03473032600288489,1.0,2.831190488988704,0.0,0.009364564974309458
33,stage2_joint_vle,0.0040375789494042835,0.003286562287168243,0.0012677728010995015,0.0,0.6736576195511691,0.5347197744095876,1.9374603730169113,0.011043355367268443,0.003172398310252831,0.008206727446968298,0.0,0.0,0.007756793116867252,0.0004810311053120144,1.0,0.0,3.500247088291848,0.035508112755747806,1.0,2.8896679363828732,0.0,0.010146827758375984
34,stage2_joint_vle,0.0040787174830926864,0.003302481623578542,0.0012631228975706558,0.0,0.6736576195511691,0.5347197744095876,2.4338192513960815,0.010929745422933793,0.0032119859492439297,0.007834014465397497,0.0,0.0,0.007627263818395333,0.0004982707022585656,1.0,0.0,3.526934204101563,0.036695695663542915,1.0,2.7873625483657394,0.0,0.009876180904235893
35,stage2_joint_vle,0.004184209889335743,0.0033703750327435003,0.0012782700765893446,0.0,0.6736576195511691,0.5347197744095876,2.1349501449567927,0.009932772917091942,0.002876392041873911,0.006455729900045278,0.0,0.0,0.006562397885210168,0.00045814089455662653,1.0,0.0,3.6201797603636723,0.03287992740264916,1.0,3.3121927460179204,0.0,0.010657637142039246
36,stage2_joint_vle,0.0038646214162674133,0.0031967512673858455,0.0012644405509426209,0.0,0.6736576195511691,0.5347197744095876,1.555466192335349,0.01008320783684364,0.0027716922007849976,0.007386690985011988,0.0,0.0,0.006886456605322084,0.00042141890289660683,1.0,0.0,3.4620835367838545,0.032981135583552465,1.0,2.9781918533787595,0.0,0.0102820870630514
