epoch,stage,train_gradient_norm_max,train_gradient_norm_mean,train_physics_weight_scale,train_pressure,train_pure_vapor_pressure,train_teacher_forced_fugacity,train_temperature,train_total,train_vapor_composition,validation_pressure,validation_pure_vapor_pressure,validation_teacher_forced_fugacity,validation_temperature,validation_total,validation_vapor_composition
1,physics,7.846441745758057,2.669226032776358,0.5,0.004351887698358422,0.015193533725763491,0.0024285566532272476,0.0,0.013689482725025471,0.0005265497598255844,0.002612099172221395,0.0013067787731574803,0.0,0.0,0.004101742540956913,0.0008362539576700761
2,physics,5.607064723968506,2.363084943818796,1.0,0.003658957673109951,0.01459336273325851,0.0021000809152001095,0.0,0.013545232460253838,0.000489512449422978,0.002852518915420875,0.0013813584207667188,0.0,0.0,0.004310680354621335,0.0007674823055569596
3,physics,8.326848983764648,2.5334328730068907,1.0,0.003549127827559388,0.013819137810246717,0.0020686224207808676,0.0,0.01299495068013044,0.00046763152709347806,0.002475489996764931,0.0014379711466825096,0.0,0.0,0.003892692054583155,0.0006982164402162203
4,physics,8.069592475891113,2.712469699619952,1.0,0.0034947407261239297,0.01423891464453093,0.0019985463645757805,0.0,0.013076534081269933,0.00046378962591373364,0.002442267453868586,0.0014623212741425005,0.0,0.0,0.0038730034358082114,0.0006995752180724749
5,physics,6.5343475341796875,2.6523220741311917,1.0,0.0034293420305621875,0.013427260117264006,0.0019596255979261786,0.0,0.012562050368071226,0.00045945251757322923,0.0024431630555352838,0.0014007400176936202,0.0,0.0,0.0038354768778484814,0.0006919437680593172
6,physics,6.812899589538574,2.6687728579755854,1.0,0.0034386840773288022,0.014173208024835517,0.001943492764760667,0.0,0.012927028012379068,0.0004582471092181592,0.0024946646304307932,0.0014460886324474617,0.0,0.0,0.003912412018374554,0.0006947031613241645
7,physics,7.467435359954834,2.45974095516804,1.0,0.003405244895549618,0.013725696771078943,0.001949869548409436,0.0,0.012676282716593193,0.0004583197849112714,0.002774229187608026,0.001578874464189589,0.0,0.0,0.004253747416517536,0.0006900809665008793
8,physics,7.90445613861084,2.9106906500162255,1.0,0.0033929289557546845,0.014084715980802374,0.0018951859904199604,0.0,0.012781472108204952,0.0004509992503770749,0.002282781948802149,0.001475291087952416,0.0,0.0,0.003681087914316281,0.000660660487897205
9,physics,7.055645942687988,2.6170188214766417,1.0,0.003348141621691004,0.013698677375854154,0.001873546135880014,0.0,0.012522857140808205,0.00045183059071917184,0.0023208342352983922,0.001438243524145938,0.0,0.0,0.0037056509969874206,0.0006656951195340302
10,physics,6.738312721252441,2.8293464503363164,1.0,0.0033079516693598626,0.013310981326351303,0.0018635236233940924,0.0,0.012273325720870214,0.00044635978075724424,0.0022768359157487065,0.0013360904970515064,0.0,0.0,0.003599606850744924,0.0006547256643400901
