epoch,stage,train_gradient_norm_max,train_gradient_norm_mean,train_physics_weight_scale,train_pressure,train_pure_vapor_pressure,train_teacher_forced_fugacity,train_temperature,train_total,train_vapor_composition,validation_pressure,validation_pure_vapor_pressure,validation_teacher_forced_fugacity,validation_temperature,validation_total,validation_vapor_composition
1,physics,6.700610637664795,2.157989972029201,0.5,0.002462024472019471,0.0045903413211440995,0.0014709551555895455,0.0,0.006044922924641516,0.0005522501538738596,0.0044853644274805565,0.002580986894049883,0.0,0.0,0.006381147067450275,0.0006052891221391362
2,physics,6.89514684677124,2.087842646857128,1.0,0.0017958182480922239,0.00406106354268558,0.0011558767061916185,0.0,0.005496932664895464,0.000514705986356649,0.004246216366703638,0.0022580298309052816,0.0,0.0,0.005921116275204646,0.0005458849462966596
3,physics,4.771821975708008,1.7196770534310601,1.0,0.0016330882570343192,0.0034283022498294595,0.0010589501997498342,0.0,0.00489374809426308,0.00048755855171460615,0.004170203922347267,0.0021453948478356625,0.0,0.0,0.005764105642736324,0.0005212043889039918
4,physics,5.088382720947266,1.5646034828463824,1.0,0.0015539779085550734,0.0037183833582078315,0.0009993328967747158,0.0,0.004881668403420381,0.00046916591355242144,0.0041974838052212205,0.0020700851483167744,0.0,0.0,0.005752095305101043,0.000519568891978122
5,physics,4.91124153137207,1.5967297279955779,1.0,0.001534598216659319,0.003436948376858696,0.0009735325596347249,0.0,0.004682005234827815,0.0004554002446364482,0.004346055941396992,0.0020171769227002303,0.0,0.0,0.005880221778185436,0.0005255773846459176
6,physics,6.551421642303467,1.8727039761909987,1.0,0.0014817334135873892,0.0034211047297724663,0.0009486941997342122,0.0,0.004593206413534968,0.00045222643968642525,0.004107181176972638,0.00183926483060637,0.0,0.0,0.005542174674591117,0.0005153611114191247
7,physics,6.504214286804199,1.8898266722905843,1.0,0.0014648286413725465,0.0032375532457343506,0.0009251658279548303,0.0,0.004454258981568714,0.00044548789867353094,0.004084429590021226,0.001826507533865608,0.0,0.0,0.005505941676605175,0.0005082584075158054
8,physics,5.573182106018066,1.5602627356900456,1.0,0.001431153092907444,0.0034734022721873412,0.0008978793722215363,0.0,0.004500698624868918,0.0004349650369805691,0.00404310074979171,0.0018388621540766398,0.0,0.0,0.005457904182972899,0.0004953723605325335
9,physics,5.039096355438232,1.9054757743388717,1.0,0.0014264639367825812,0.0032763265296158195,0.0008925403208852341,0.0,0.00438561552286901,0.0004284479897149748,0.004135572738091248,0.0017774239615585762,0.0,0.0,0.00552559889091269,0.0005013141959890207
10,physics,4.268805503845215,1.7143775028391695,1.0,0.0013982955471145493,0.0031475230097950673,0.0008795168752109177,0.0,0.004275568169358522,0.00042399425611853856,0.004008312149180053,0.0017290188531076695,0.0,0.0,0.005366794963993685,0.0004939734520348375
