attempted_samples,component_count,direction,nonphysical_rate,pressure_count,pressure_mae_kpa,pressure_r2,pressure_rmse_kpa,pressure_system_macro_mae_kpa,pressure_system_macro_rmse_kpa,scope,seed,solver_failure_rate,subgroup,systems,temperature_count,temperature_mae_k,temperature_r2,temperature_rmse_k,temperature_system_macro_mae_k,temperature_system_macro_rmse_k,valid_coverage,valid_samples,y_component_macro_mae,y_component_values,y_mae,y_r2,y_rmse,y_sample_macro_mae,y_system_macro_mae,y_system_macro_rmse
166,,,0.0,105,1.3110179869905312,0.9886944027139761,2.2391275638449937,2.2619002778746813,3.4052411334471158,all,0,0.0,,4,61,1.7847876176677777,0.9957371155532599,2.198745784325103,2.1091479492187433,2.501481160654623,1.0,166,0.03582018328410709,498,0.037950054374477835,0.8999011975548887,0.07727627155713178,0.037950054374477835,0.04197496949618191,0.07774546493313406
61,,isobaric,0.0,0,,,,,,direction,0,0.0,,2,61,1.7847876176677777,0.9957371155532599,2.198745784325103,2.1091479492187433,2.501481160654623,1.0,61,0.06726020800733874,183,0.08626627689448536,0.6791943247722048,0.12550093290168665,0.08626627689448536,0.06726020800733873,0.1069044861920083
105,,isothermal,0.0,105,1.3110179869905312,0.9886944027139761,2.2391275638449937,2.2619002778746813,3.4052411334471158,direction,0,0.0,,2,0,,,,,,1.0,105,0.01668973098502509,315,0.009880629862854404,0.995583554758589,0.017046083892472863,0.009880629862854403,0.01668973098502509,0.025693296156022106
166,3,,0.0,105,1.3110179869905312,0.9886944027139761,2.2391275638449937,2.2619002778746813,3.4052411334471158,cardinality,0,0.0,,4,61,1.7847876176677777,0.9957371155532599,2.198745784325103,2.1091479492187433,2.501481160654623,1.0,166,0.03582018328410709,498,0.037950054374477835,0.8999011975548887,0.07727627155713178,0.037950054374477835,0.04197496949618191,0.07774546493313406
61,3,isobaric,0.0,0,,,,,,direction_cardinality,0,0.0,,2,61,1.7847876176677777,0.9957371155532599,2.198745784325103,2.1091479492187433,2.501481160654623,1.0,61,0.06726020800733874,183,0.08626627689448536,0.6791943247722048,0.12550093290168665,0.08626627689448536,0.06726020800733873,0.1069044861920083
105,3,isothermal,0.0,105,1.3110179869905312,0.9886944027139761,2.2391275638449937,2.2619002778746813,3.4052411334471158,direction_cardinality,0,0.0,,2,0,,,,,,1.0,105,0.01668973098502509,315,0.009880629862854404,0.995583554758589,0.017046083892472863,0.009880629862854403,0.01668973098502509,0.025693296156022106
43,,,0.0,0,,,,,,binary_subsystem_coverage,0,0.0,0/3,1,43,1.317708740234387,0.875755623207045,1.6689730563837404,1.317708740234387,1.6689730563837404,1.0,43,0.11363501609197653,129,0.11363501609197652,0.4715933834539614,0.1482364386598154,0.11363501609197652,0.11363501609197652,0.1482364386598154
21,,,0.0,21,3.846704096014931,0.9213047920141171,4.750328977362497,3.846704096014931,4.750328977362497,binary_subsystem_coverage,0,0.0,1/3,1,0,,,,,,1.0,21,0.02803823285530957,63,0.028038232855309566,0.9892312767750338,0.0357226298889204,0.028038232855309566,0.028038232855309566,0.0357226298889204
18,,,0.0,0,,,,,,binary_subsystem_coverage,0,0.0,2/3,1,18,2.9005871582030998,0.9396084918811884,3.119189787634782,2.9005871582030998,3.119189787634782,1.0,18,0.020885399922700942,54,0.02088539992270094,0.9868273196325482,0.02971694111797806,0.020885399922700942,0.02088539992270094,0.02971694111797806
84,,,0.0,84,0.6770964597344316,0.9982474709083391,0.7910176740570098,0.6770964597344316,0.7910176740570098,binary_subsystem_coverage,0,0.0,3/3,1,0,,,,,,1.0,84,0.005341229114740611,252,0.005341229114740611,0.9991602324732703,0.006647153416413022,0.005341229114740611,0.005341229114740611,0.006647153416413022
166,,,0.0,66,1.6185382406666033,0.9708395852829425,1.8224728912798416,1.6185382406666033,1.8224728912798416,all,1,0.0,,4,100,3.0791566406249915,0.9719995023651054,4.027141692576852,3.392753833326232,4.2482948540977015,1.0,166,0.048962346864977004,498,0.049821752595454155,0.8683363390986423,0.08491615264208423,0.049821752595454155,0.048962346864977004,0.08443261515078099
100,,isobaric,0.0,0,,,,,,direction,1,0.0,,3,100,3.0791566406249915,0.9719995023651054,4.027141692576852,3.392753833326232,4.2482948540977015,1.0,100,0.05988056685548725,300,0.07200703595877934,0.8359331920776691,0.10800773706219775,0.07200703595877934,0.059880566855487254,0.09670330779557296
66,,isothermal,0.0,66,1.6185382406666033,0.9708395852829425,1.8224728912798416,1.6185382406666033,1.8224728912798416,direction,1,0.0,,1,0,,,,,,1.0,66,0.016207686893446274,198,0.01620768689344627,0.9846445374345227,0.021468041107273846,0.01620768689344627,0.01620768689344627,0.021468041107273846
166,3,,0.0,66,1.6185382406666033,0.9708395852829425,1.8224728912798416,1.6185382406666033,1.8224728912798416,cardinality,1,0.0,,4,100,3.0791566406249915,0.9719995023651054,4.027141692576852,3.392753833326232,4.2482948540977015,1.0,166,0.048962346864977004,498,0.049821752595454155,0.8683363390986423,0.08491615264208423,0.049821752595454155,0.048962346864977004,0.08443261515078099
100,3,isobaric,0.0,0,,,,,,direction_cardinality,1,0.0,,3,100,3.0791566406249915,0.9719995023651054,4.027141692576852,3.392753833326232,4.2482948540977015,1.0,100,0.05988056685548725,300,0.07200703595877934,0.8359331920776691,0.10800773706219775,0.07200703595877934,0.059880566855487254,0.09670330779557296
66,3,isothermal,0.0,66,1.6185382406666033,0.9708395852829425,1.8224728912798416,1.6185382406666033,1.8224728912798416,direction_cardinality,1,0.0,,1,0,,,,,,1.0,66,0.016207686893446274,198,0.01620768689344627,0.9846445374345227,0.021468041107273846,0.01620768689344627,0.01620768689344627,0.021468041107273846
43,,,0.0,0,,,,,,binary_subsystem_coverage,1,0.0,0/3,1,43,1.0704380620912208,0.910216307882655,1.4187624476512453,1.0704380620912208,1.4187624476512453,1.0,43,0.11671634605873464,129,0.11671634605873463,0.45984462725199093,0.14987534616985754,0.1167163460587346,0.11671634605873463,0.14987534616985754
21,,,0.0,0,,,,,,binary_subsystem_coverage,1,0.0,1/3,1,21,4.399654424758164,-0.06464081644335451,4.771360232645803,4.399654424758164,4.771360232645803,1.0,21,0.005560803128388667,63,0.0055608031283886665,0.9995921307542959,0.006513682862163981,0.005560803128388667,0.0055608031283886665,0.006513682862163981
66,,,0.0,66,1.6185382406666033,0.9708395852829425,1.8224728912798416,1.6185382406666033,1.8224728912798416,binary_subsystem_coverage,1,0.0,2/3,1,0,,,,,,1.0,66,0.016207686893446274,198,0.01620768689344627,0.9846445374345227,0.021468041107273846,0.01620768689344627,0.01620768689344627,0.021468041107273846
36,,,0.0,0,,,,,,binary_subsystem_coverage,1,0.0,3/3,1,36,4.708169013129312,-0.19436977458521287,5.418972425609846,4.708169013129312,5.418972425609846,1.0,36,0.05736455137933847,108,0.057364551379338456,0.9363269179201406,0.07449524657219736,0.057364551379338456,0.057364551379338456,0.07449524657219736
166,,,0.0,87,1.299114065622503,0.9872718292697156,1.6448920931341615,1.4079992021740793,1.8498543669069987,all,2,0.0,,4,79,2.471927768369245,0.9823536091982504,3.4841811809314494,2.6065800874300824,3.617102082426169,1.0,166,0.052652670636290595,498,0.051370997150329105,0.872089331321472,0.08508514406124423,0.051370997150329105,0.05265267063629059,0.08524925957845811
79,,isobaric,0.0,0,,,,,,direction,2,0.0,,2,79,2.471927768369245,0.9823536091982504,3.4841811809314494,2.6065800874300824,3.617102082426169,1.0,79,0.08678116022126973,237,0.089362752693005,0.7641044602997837,0.12127899672999475,0.08936275269300503,0.08678116022126972,0.11818453942685407
87,,isothermal,0.0,87,1.299114065622503,0.9872718292697156,1.6448920931341615,1.4079992021740793,1.8498543669069987,direction,2,0.0,,2,0,,,,,,1.0,87,0.018524181051311466,261,0.01687273637019811,0.9911006830800475,0.02138184858310266,0.016872736370198115,0.018524181051311463,0.02381779078363566
166,3,,0.0,87,1.299114065622503,0.9872718292697156,1.6448920931341615,1.4079992021740793,1.8498543669069987,cardinality,2,0.0,,4,79,2.471927768369245,0.9823536091982504,3.4841811809314494,2.6065800874300824,3.617102082426169,1.0,166,0.052652670636290595,498,0.051370997150329105,0.872089331321472,0.08508514406124423,0.051370997150329105,0.05265267063629059,0.08524925957845811
79,3,isobaric,0.0,0,,,,,,direction_cardinality,2,0.0,,2,79,2.471927768369245,0.9823536091982504,3.4841811809314494,2.6065800874300824,3.617102082426169,1.0,79,0.08678116022126973,237,0.089362752693005,0.7641044602997837,0.12127899672999475,0.08936275269300503,0.08678116022126972,0.11818453942685407
87,3,isothermal,0.0,87,1.299114065622503,0.9872718292697156,1.6448920931341615,1.4079992021740793,1.8498543669069987,direction_cardinality,2,0.0,,2,0,,,,,,1.0,87,0.018524181051311466,261,0.01687273637019811,0.9911006830800475,0.02138184858310266,0.016872736370198115,0.018524181051311463,0.02381779078363566
43,,,0.0,0,,,,,,binary_subsystem_coverage,2,0.0,0/3,1,43,1.0869324866006362,0.8915781816534747,1.5590832216946369,1.0869324866006362,1.5590832216946369,1.0,43,0.11591627525942501,129,0.11591627525942501,0.46302387181476845,0.14943362735541696,0.11591627525942504,0.11591627525942501,0.14943362735541696
21,,,0.0,21,1.6185104661737935,0.9832368305885206,2.1924394620612615,1.6185104661737935,2.1924394620612615,binary_subsystem_coverage,2,0.0,1/3,1,0,,,,,,1.0,21,0.021716974101463952,63,0.02171697410146395,0.993416484091109,0.027931242874461814,0.02171697410146395,0.02171697410146395,0.027931242874461814
36,,,0.0,0,,,,,,binary_subsystem_coverage,2,0.0,2/3,1,36,4.126227688259529,0.03458387228275739,4.871972337484453,4.126227688259529,4.871972337484453,1.0,36,0.05764604518311444,108,0.05764604518311443,0.9356933474380554,0.07486495665181156,0.05764604518311443,0.05764604518311443,0.07486495665181156
66,,,0.0,66,1.197487938174365,0.9821149310088421,1.4272811785791588,1.197487938174365,1.4272811785791588,binary_subsystem_coverage,2,0.0,3/3,1,0,,,,,,1.0,66,0.015331388001158982,198,0.01533138800115898,0.9881914581626323,0.01882604544544355,0.015331388001158984,0.01533138800115898,0.01882604544544355
166,,,0.0,64,2.2422688954186496,0.9541643544114875,2.7998408440335236,2.2422688954186496,2.7998408440335236,all,3,0.0,,4,102,0.7721842088886364,0.9988149173458051,1.123028295109744,0.7836553676495012,1.080298852844257,1.0,166,0.03652899014856005,498,0.03748646569922567,0.8821945196034287,0.07719130476428596,0.03748646569922566,0.03652899014856006,0.07575079038162917
102,,isobaric,0.0,0,,,,,,direction,3,0.0,,3,102,0.7721842088886364,0.9988149173458051,1.123028295109744,0.7836553676495012,1.080298852844257,1.0,102,0.0451253052880977,306,0.05426853375838083,0.7871015155075274,0.09751753785954656,0.054268533758380824,0.04512530528809771,0.08689824100213416
