epoch,stage,train_gradient_norm_max,train_gradient_norm_mean,train_physics_weight_scale,train_pressure,train_pure_vapor_pressure,train_teacher_forced_fugacity,train_temperature,train_total,train_vapor_composition,validation_pressure,validation_pure_vapor_pressure,validation_teacher_forced_fugacity,validation_temperature,validation_total,validation_vapor_composition
1,physics,9.5044527053833,2.5322315880442487,0.5,0.0035542125889295013,0.0110948763131901,0.0022051562764088413,0.0,0.010728943871944771,0.0005247149472703156,0.01785010054201177,0.007053024470082764,0.0,0.0,0.023602359467050405,0.0022257466391361887
2,physics,9.242451667785645,2.7133132728232954,1.0,0.002883185249315514,0.009067202666051195,0.0017305288803760928,0.0,0.009600629180749281,0.00045331365677774303,0.01842717097583905,0.008098512392907032,0.0,0.0,0.024604041237854264,0.0021276141051203012
3,physics,6.4441423416137695,2.4111803462961827,1.0,0.0027296128042680434,0.009184007352481916,0.0015865580736100233,0.0,0.009335127394485205,0.000426952827748195,0.018859387728051076,0.008648741422944422,0.0,0.0,0.02529094228973088,0.00210718398131611
4,physics,5.56461238861084,2.3468046424370512,1.0,0.002633088536640032,0.00878763314011928,0.001519828428120684,0.0,0.008957087172710938,0.000410353615818596,0.018249120201589992,0.008757222936606234,0.0,0.0,0.024714379254909394,0.002086647618923662
5,physics,5.927731513977051,2.5561276561067734,1.0,0.002622250625537957,0.009143230296278325,0.0015080930047658028,0.0,0.00910008520574685,0.00039812647180673713,0.01843776765451269,0.008859310348888913,0.0,0.0,0.02496203805491762,0.0020946154350559546
6,physics,6.371440887451172,2.0111347217565467,1.0,0.002525336265941573,0.008729619106758667,0.0014539783893105594,0.0,0.008734771634590612,0.00039064744371472554,0.01862914804188372,0.009190018686637717,0.0,0.0,0.02532727920531648,0.0021031218155929186
7,physics,4.689049243927002,2.0108032542286924,1.0,0.0025178070433236875,0.008489626411085801,0.0014183603569138717,0.0,0.008564899179578781,0.0003839185748644842,0.01855192570359383,0.00948247768310378,0.0,0.0,0.02538323111253456,0.0020900668465595657
8,physics,5.618853569030762,2.167825052620888,1.0,0.0024877068469611125,0.008492521921346084,0.0014214200247575986,0.0,0.008537440547729536,0.0003820526850401249,0.018577602375479577,0.009355934499536903,0.0,0.0,0.02538176642242566,0.0021261966785018163
9,physics,5.700933456420898,2.341847142928722,1.0,0.002476631881492229,0.008636603515736524,0.0014005095188251448,0.0,0.008572669933198399,0.0003772268190049187,0.019010588327802502,0.009291119839616337,0.0,0.0,0.02580519224905852,0.0021490436013408224
10,physics,5.200056552886963,1.949937935644307,1.0,0.0024258315299594004,0.008447965182403734,0.001372177865166851,0.0,0.00839680757596603,0.00037481554718461784,0.01863549382073208,0.009168331086346246,0.0,0.0,0.025348413627124526,0.00212875436494145
