epoch,stage,train_gradient_norm_max,train_gradient_norm_mean,train_physics_weight_scale,train_pressure,train_pure_vapor_pressure,train_teacher_forced_fugacity,train_temperature,train_total,train_vapor_composition,validation_pressure,validation_pure_vapor_pressure,validation_teacher_forced_fugacity,validation_temperature,validation_total,validation_vapor_composition
1,physics,5.484714031219482,2.5785126279601926,0.5,0.004345316061170872,0.014328751445942034,0.0025218241068163537,0.0,0.01337259788739045,0.0006019939240358447,0.02161631908593247,0.009954874222935403,0.0,0.0,0.028998355155141608,0.0024045994347051797
2,physics,4.913521766662598,2.326137795161201,1.0,0.0036027136396937563,0.0128890509085078,0.0021582199097087023,0.0,0.01272581902515752,0.0005203601415788948,0.020905211079612518,0.01042572006547046,0.0,0.0,0.028443527489321902,0.0023254563057686665
3,physics,6.038446426391602,2.176026752675761,1.0,0.0034032147085696638,0.012796907634313575,0.0020376630032097514,0.0,0.012321973364693551,0.0004826418482945953,0.02180914922608334,0.010582172958343064,0.0,0.0,0.029446155303022237,0.002345919718703671
4,physics,6.670565128326416,2.4341182911285064,1.0,0.003311031200900036,0.012186074097985326,0.0019426674327094433,0.0,0.011812752374025732,0.00046601673176841765,0.02137645133273694,0.011146467170018015,0.0,0.0,0.029292099883110777,0.0023424146002954216
5,physics,6.075845718383789,1.9913766343952897,1.0,0.0031874128136706145,0.011228804173799768,0.001874651224464898,0.0,0.011127271038196218,0.000450804887301038,0.021778503342450243,0.011359386500965768,0.0,0.0,0.02982808584437787,0.002369889193802204
6,physics,5.762179374694824,2.5873269074879253,1.0,0.0031699890649854556,0.012697012949731855,0.0018782414378199115,0.0,0.011838719386050392,0.0004419824258218506,0.021114625506898733,0.011184688087878297,0.0,0.0,0.02905767597258091,0.0023507064884275342
7,physics,5.165842056274414,2.1132406971965056,1.0,0.003105791650133198,0.011313579202479782,0.0018426198053073971,0.0,0.011041476253647925,0.00043627529905888846,0.02197808260550198,0.011589022733054115,0.0,0.0,0.03016877980920875,0.0023961858303982366
8,physics,4.995502948760986,2.1443313322711135,1.0,0.0030545540946213473,0.011573321871604115,0.0017745492152508233,0.0,0.011043879341325764,0.00042811522121602983,0.02100980914767506,0.011472669431207321,0.0,0.0,0.02909822857857329,0.002352084143955297
9,physics,3.8960165977478027,1.854958945693264,1.0,0.003029443535833216,0.0111717793145031,0.0017688839204843788,0.0,0.010809088627369623,0.000424871490822958,0.022018541066536626,0.011095446372829667,0.0,0.0,0.029981718244917185,0.002415454072778303
10,physics,4.580794334411621,1.9069352274130944,1.0,0.003003432909028388,0.011715347276353328,0.0017549075052499111,0.0,0.01103638950197628,0.00042037556503818303,0.02195673347315163,0.011469011396187747,0.0,0.0,0.03008887602142917,0.0023976369191286632
