epoch,stage,train_activity_coefficient,train_direct_thermodynamic_total,train_excess_gibbs,train_fugacity_warmup_scale,train_gamma_component_coverage,train_ge_state_coverage,train_gradient_norm,train_total,train_vle_pressure,train_vle_pure_vapor_pressure,train_vle_teacher_forced_fugacity,train_vle_temperature,train_vle_total,train_vle_vapor_composition,validation_isobaric_coverage,validation_isobaric_solver_failure_rate,validation_isobaric_temperature_mae_k,validation_isobaric_y_mae,validation_isothermal_coverage,validation_isothermal_pressure_mae_kpa,validation_isothermal_solver_failure_rate,validation_isothermal_y_mae
1,stage1_direct_ge,0.006168434302157105,0.0041829625407180295,0.0010987453792613094,0.0,0.6794894733703107,0.5484361149803723,0.0691470295102125,0.0041829625407180295,,,,,,,1.0,0.0,2.46976255704712,0.03503412277915776,1.0,8.414718891135147,0.0,0.03349765033924716
2,stage1_direct_ge,0.0052797136051945665,0.003652612448735895,0.0010127556588238572,0.0,0.6794894733703107,0.5484361149803723,0.05316411407858537,0.003652612448735895,,,,,,,1.0,0.0,2.294667129643129,0.03320799084138119,1.0,7.815053475633335,0.0,0.03323943148278268
3,stage1_direct_ge,0.004916286133700877,0.00342767995905909,0.0009695368831940924,0.0,0.6794894733703107,0.5484361149803723,0.0504346786118073,0.00342767995905909,,,,,,,1.0,0.0,2.55835605298702,0.034824443395447505,1.0,8.617277432612022,0.0,0.03707496220215742
4,stage1_direct_ge,0.005024366311085508,0.003542512045452404,0.0010303288847721625,0.0,0.6794894733703107,0.5484361149803723,0.05501519088577104,0.003542512045452404,,,,,,,1.0,0.0,2.7936276665176747,0.0376489910733108,1.0,7.290104736614402,0.0,0.030301169906100142
5,stage1_direct_ge,0.004713455699568189,0.0033278351316361303,0.0009711072763238926,0.0,0.6794894733703107,0.5484361149803723,0.0475607187818225,0.0033278351316361303,,,,,,,1.0,0.0,3.0244518131996267,0.034743756052923,1.0,9.82094519078104,0.0,0.035112138947223405
6,stage1_direct_ge,0.00441506182994494,0.0031518605943994236,0.0009443296838420971,0.0,0.6794894733703107,0.5484361149803723,0.047001751824483184,0.0031518605943994236,,,,,,,1.0,0.0,2.9902307290856927,0.03768812687481892,1.0,8.151408126348853,0.0,0.03186472856166806
7,stage1_direct_ge,0.004494536024704293,0.0032053565617324777,0.0009580885282038583,0.0,0.6794894733703107,0.5484361149803723,0.04401010242478899,0.0032053565617324777,,,,,,,1.0,0.0,3.0589375024292624,0.03580985295922082,1.0,7.222950546037221,0.0,0.03098381519867446
8,stage1_direct_ge,0.004442362255511511,0.0031362786644864985,0.0009150975317775268,0.0,0.6794894733703107,0.5484361149803723,0.05172713270215833,0.0031362786644864985,,,,,,,1.0,0.0,2.8166345629842344,0.03645560880475231,1.0,9.151523698483102,0.0,0.03300602868842913
9,stage1_direct_ge,0.00404011001466065,0.002954387813338337,0.0009343328086025537,0.0,0.6794894733703107,0.5484361149803723,0.03901774776639313,0.002954387813338337,,,,,,,1.0,0.0,3.1906307907484077,0.03740549791778864,1.0,8.750078297425356,0.0,0.03315843824740738
10,stage1_direct_ge,0.004237667929390095,0.0030697464561092232,0.0009509124903269742,0.0,0.6794894733703107,0.5484361149803723,0.04089670246864431,0.0030697464561092232,,,,,,,1.0,0.0,3.1570179649846493,0.03672531295325988,1.0,7.283812153674991,0.0,0.03111442034927421
11,stage1_direct_ge,0.0041757636124260394,0.0029617657972403257,0.0008738839790496631,0.0,0.6794894733703107,0.5484361149803723,0.04157169551983791,0.0029617657972403257,,,,,,,1.0,0.0,3.51110858164419,0.041838728679479624,1.0,8.201979627867143,0.0,0.033727842889100544
12,stage1_direct_ge,0.004053769917689038,0.0029289787532015173,0.0009020937740723985,0.0,0.6794894733703107,0.5484361149803723,0.037664008816371344,0.0029289787532015173,,,,,,,1.0,0.0,3.318819970784103,0.038629840299593175,1.0,8.914695872342133,0.0,0.03409945335002161
13,stage1_direct_ge,0.003902879772924582,0.0028880138549403187,0.0009365739715443041,0.0,0.6794894733703107,0.5484361149803723,0.04039579199204132,0.0028880138549403187,,,,,,,1.0,0.0,3.668667763477537,0.03815263673643969,1.0,9.258776779487388,0.0,0.0337544913115364
14,stage1_direct_ge,0.004052343247816857,0.002938039715480726,0.0009118680841277314,0.0,0.6794894733703107,0.5484361149803723,0.04044667620278354,0.002938039715480726,,,,,,,1.0,0.0,3.404994978517246,0.040243155715882044,1.0,9.430760991412196,0.0,0.03326969950005567
15,stage1_direct_ge,0.0037580906498171952,0.002825272737832298,0.0009462274033047317,0.0,0.6794894733703107,0.5484361149803723,0.0393830068608515,0.002825272737832298,,,,,,,1.0,0.0,4.105210677569187,0.04157262296376014,1.0,7.861612493973678,0.0,0.032569852097965195
16,stage1_direct_ge,0.004235650634335781,0.0030778438146573423,0.0009600185022841949,0.0,0.6794894733703107,0.5484361149803723,0.04825043276082538,0.0030778438146573423,,,,,,,1.0,0.0,4.089151887656446,0.04215188400374077,1.0,9.662456412958536,0.0,0.036259413422820394
17,stage1_direct_ge,0.00415624648869666,0.002999312700493818,0.0009211894708411352,0.0,0.6794894733703107,0.5484361149803723,0.046565817978256215,0.002999312700493818,,,,,,,1.0,0.0,4.158711058962997,0.04196772565487495,1.0,8.363595779036437,0.0,0.03279479764124615
18,stage1_direct_ge,0.003666398204215969,0.0027459614379306703,0.0009127623354430866,0.0,0.6794894733703107,0.5484361149803723,0.04079124437095742,0.0027459614379306703,,,,,,,1.0,0.0,3.770215430821157,0.03971609862695992,1.0,8.243492709481782,0.0,0.032864479899478743
