epoch,stage,train_boundary,train_continuity,train_gradient_norm_max,train_gradient_norm_mean,train_pressure,train_pure_vapor_pressure,train_solver,train_temperature,train_total,train_vapor_composition,validation_boundary,validation_continuity,validation_pressure,validation_pure_vapor_pressure,validation_solver,validation_temperature,validation_total,validation_vapor_composition
1,experimental,0.0,0.0,30.9429874420166,11.336018951759462,0.6877394197483183,1.2158073420764237,0.0,0.0,1.3503594799553964,0.0547163844848582,0.0,0.0,0.1974380843598267,0.32277833213856744,0.0,0.0,0.386742463399624,0.027915207303526864
2,experimental,0.0,0.0,20.382265090942383,5.841877767524933,0.1422907306748486,0.31174251720410406,0.0,0.0,0.31823255536072703,0.020070565229587233,0.0,0.0,0.1259636610588281,0.15925400472920517,0.0,0.0,0.220947959853104,0.015357295982539654
3,experimental,0.0,0.0,15.301924705505371,5.6332050792884445,0.09774746343793365,0.21544881840965727,0.0,0.0,0.22037531406918892,0.014903441140829907,0.0,0.0,0.10924153101064799,0.15372814390245104,0.0,0.0,0.19690688333871825,0.010801279259010636
4,experimental,0.0,0.0,14.724883079528809,5.388214882263132,0.07734013873561586,0.17865440288838763,0.0,0.0,0.1783476456994455,0.011680305441221488,0.0,0.0,0.09749308596081063,0.1316416164766256,0.0,0.0,0.17196742142859442,0.008653527333225748
5,experimental,0.0,0.0,11.167089462280273,5.832928249008871,0.07129952366572201,0.15842545002510794,0.0,0.0,0.16099775949801606,0.010485510938747966,0.0,0.0,0.10715482664598394,0.11999143205523807,0.0,0.0,0.1783364117936051,0.01118586818126848
6,experimental,0.0,0.0,12.52587890625,4.650847137833233,0.06058730333165085,0.14867582613937455,0.0,0.0,0.1445679214755396,0.00964270475034034,0.0,0.0,0.09258676761025143,0.126968568195873,0.0,0.0,0.1662614670451187,0.010190412748002246
7,experimental,0.0,0.0,15.845040321350098,4.526794048296606,0.048937836185237886,0.1353533318585919,0.0,0.0,0.12574827027942675,0.00913376803152202,0.0,0.0,0.061617417028791394,0.10687317084570462,0.0,0.0,0.12209092639880724,0.007036924729029838
8,experimental,0.0,0.0,9.715240478515625,4.280982129784216,0.0450058912520531,0.12187886086016507,0.0,0.0,0.11453494325065465,0.008589621487553736,0.0,0.0,0.057196737679625693,0.10682571809788281,0.0,0.0,0.11998483479339185,0.009375239029497067
9,experimental,0.0,0.0,14.962031364440918,4.932118239169378,0.04139193776066394,0.11683975113272965,0.0,0.0,0.10809473897092779,0.008282924905562204,0.0,0.0,0.05330700569586033,0.09353226567532087,0.0,0.0,0.10828529258779886,0.008212154034515275
10,experimental,0.0,0.0,12.01331901550293,4.642272363010583,0.03681962096009337,0.10738665213045569,0.0,0.0,0.09845801864945776,0.007945071235170454,0.0,0.0,0.045269317322210546,0.08529069009842227,0.0,0.0,0.09515844886277651,0.007243785894764909
11,experimental,0.0,0.0,13.668006896972656,4.85798431876672,0.03451939290031175,0.10343819558868894,0.0,0.0,0.09332653216780744,0.007088042078560802,0.0,0.0,0.058354565947852655,0.11108053667317651,0.0,0.0,0.12134204870114593,0.0074472153863180375
12,experimental,0.0,0.0,13.118751525878906,5.760571022012113,0.030412752610962136,0.09252335561127291,0.0,0.0,0.08311939580753984,0.006444965147435385,0.0,0.0,0.04272929571114421,0.08024430907373403,0.0,0.0,0.08852051795319474,0.005669068433319661
